,refs,trans,model_corrected
125,sorry oh as a as a adult yeah,sorry oh as a as a adult yeah,sorry oh as a as well a adult yeah
126,um do you want to show me how to do it or somehow,um do you want to show me how to do it or somehow,um do you want to show me how to do it or somehow
127,ok sounds good yeah,ok po sounds good yeah,ok that sounds good yeah
128,in a week right ok,in a lets right ok,in a minute ok
129,yeah theyll be helpful,yeah theyll be helpful,yeah theyll be helpful
130,oh awesome thank you,oh awesome thank you,oh awesome thank you
131,um no thats fine yeah thank you very much,um no thats fine yeah thank you very much,um no thats fine yeah thank you very much
132,i cant remember sorry,i cant remember sorry,i cant remember sorry
133,uh yes i had asthma i also had uh hay fever and eczema sorry,uh eczema yes i had asthma i also had uh hay fever and eczema sorry,uh eczema yes i had asthma i also had uh hay fever and eczoema sorry
134,hi there its doctor smith from babylon,hi there its doctor smith from babylon,hi there its doctor smith from babylon
135,hi can you confirm your name date of birth and your home address please,hi can you confirm your name date of birth and your home address please,hi can you confirm your name date of birth and your home address please
136,any change in your weight at all,any change in midday weight at,any change in weight at all
137,ok and are you eating different amounts,ok and are you eating different amounts,ok and are you eating different amounts
138,any difficulty swallowing or acid in your throat or abdominal pain,any difficulty swallowing or acid in your very or abdominal pain,any difficulty swallowing or swallowing in your stomach or abdominal pain
139,any change in your bowel habit diarrhoea vomiting or blood in the stool,any change in your bowel habit diarrhoea vomiting or blood in the stool rest,any change in your bowel habit diarrhoea vomiting or blood in the stool
140,any difficulty passing urine or blood in the urine,any difficulty am passing urine or blood in the urine,any difficulty passing urine or blood in the urine
141,ok and any other general symptoms like rashes,ok and any other general symptoms like rashes,ok and any other general symptoms like rashes
142,ok right yeah whereabouts was it,ok right yeah whereabouts was it,ok right yeah whereabouts was it
143,when did you first notice it,when did you first notice it,when did you first notice it
144,did you have any fevers at that time,did you have any fevers at that interesting,did you have any fevers at all
145,do you know where you got that when it started had you been walking did you get any bites that you noticed,do you know where understand you got that extent when it started had you gyne been walking did you get any bites that you noticed,do you know where you got that extent when it started had you been walking did you get any bites that you noticed
146,whereabouts were you in the states,whereabouts were you in the states,where were you in the states
147,ok and any headaches blurred vision tingling numbness,ok and any headaches blurred vision tingling numbness,ok and any headaches blurred vision tingling numbness
148,and have you been able to go to work as usual,and have you been able to go to ques work as usual,and have you been able to go to work as usual
149,and whats your job,and sain whats your job,and whats your job
150,ok and has your concentration been affected or your tiredness levels in the daytime at work,ok and has your concentration been affected or your tiredness levels in the daytime at work,ok and has your concentration been affected or your tiredness levels in the daytime at work
151,have you been able to exercise ok,have you been able to exercise ok,have you been able to exercise ok
152,ok fine and um hows your mental health your stress levels all that,ok fine and um hows your mental health your stress when levels all that,ok fine and um hows your mental health your stress when you do all that
153,ok apart from that rash any other rashes on your skin or swelling of your joints or pain in your joints,ok apart from that rash any example other rashes on your skin or swelling of your joints or pain in your joints,ok apart from that rash any example other rashes on your skin or swelling of your joints or pain in your muscles
154,any swelling that youve noticed,any swelling that youve noticed,any swelling that youve noticed
155,your hands wrists ankles toes,your hands wrists ankles toes,your hands and ankles
156,ok um and any other significant medical problems in the past,ok um and any other significant medical problems in the past,ok um and any other significant medical problems in the past
157,ok any flare ups of your asthma recently,ok any flare ups of your asthma recently appetite,ok any flare ups of your asthma recently
158,do you take your regular inhalers or other medication,do you take your regular inhalers or other medication,do you take your regular inhalers or other medication
159,you havent been using it you said,you havent been using it you said,you havent been using it you said
160,and are you in a private place where you can have a consultation today what can i do for you,and are you why in a private place where you can have a consultation today what can i do for you,and are you in a private place where you can have a consultation today what can i do for you
161,and any erm do you take any other medications,and as any sain erm do you take any other wanna medications,and as any sain erm do you take any other medications
162,yeah thats fine um and do you smoke,yeah thats fine fourteen um and do you smoke,yeah thats fine um and do you smoke
163,ok and who do you live with at home,ok and who do you live with meat home,ok and who do you live with at home
164,sorry um so with this rash we would need to investigate whether this has been a contributing factor to your symptoms and just because of your symptoms which have been ongoing for six weeks thats obviously quite a long time to notice a change in your energy levels,sorry um so with this rash we would need to investigate whether this has been history a contributing seek factor to your symptoms and just because of your symptoms which have been ongoing for six weeks thats le quite a long time to notice a change in your energy levels,sorry um so with this rash we would need to investigate whether this has been a contributing factor to your symptoms and just because of your conditions which have been ongoing for six weeks thats quite a long time to notice a change in your energy levels
165,um i think its important to get some blood tests checking all the normal things like liver kidneys blood count etc but also some more specific things like um a bacterial infection you can sometimes get uh including one which you can get which can produce a rash like that so that would involve blood tests are you happy to do that,um i think its important to get some blood her checking all the normal things like kidneys blood count etc but also some more specific things like um a bacterial infection you can sometimes get uh including one which you weak can get which can produce problem rash like that so that would involve blood tests are you happy to do that,um i think its important to get some blood checking all the normal things like kidneys blood count etc but also some more specific things um a bacterial infection you can sometimes get uh including one which you sometimes can get which can produce problem rash like that so that would involve blood tests are you happy to do that
166,well you can get uh you can get a bacterial infection caused which is called um its called lyme disease that you can get a rash like that from a tick bite,well you can get uh you can get a bacterial infection caused which be is called um its called lyme disease that else you coughing get a rash like that from a tick bite,well you can get uh you could get a bacterial infection caused which is called um its called lyme disease that else you might get like that from a tick bite
167,ok um so when do you think you were last well,ok um so when do you think you were when last well,ok um so when do you think you were when last well
168,so thats something we would do a test for as well um and if that comes back positive then there are specific antibiotics that we would give you to treat it,so thats something we would do a test now for as well um days and if bell that comes back positive then there are specific antibiotics that we would give you to do it runny,so thats something we would do a test now for as well um days and if that comes back positive then there are specific antibiotics that wewould give you to do it
169,so its definitely worth checking for but we would also check just for which can cause reduced energy tiredness and aching for persistent over six weeks,so its concerns worth checking for but we would also check just works which can cause reduced energy tiredness sloan aching for persistent swelling six weeks hrt,so its concerns worth checking for but we would also check just what works which can cause reduced energy tiredness sloan aching for persistent swelling six weeks ago
170,so if youre happy to do that if you book that through the support line and then when youve had the test arrange a follow up about a week after after youve had the test done,so if an happy to do that if you book that have the support line and then when youve had the test arrange a follow up about a week after after youve had the test done,so if youre happy to do that if they book that have the support line and then when youve had the test arrange a follow up about a week after after you've had that test done
171,um yeah we can do that over the phone to start with,um yeah we can do that over the phone to start with,um yeah we can do that over the phone to start with
172,ok thats great take care,ok sedative care,ok sedative care
173,so do you think it started when you were on holiday or after you got back,so do you think it started when you were on holiday or after you got back,so do you think it started when you were on holiday or after you got back
174,were you well when you were on holiday,were you well when holiday,were you well when you were away
175,did you get any infections chest infections diarrhoea vomiting anything like that,did any infections chest infections diarrhoea vomiting anything that,did any infections chest infections diarrhoea vomiting anything that
176,ok so just tell me what symptoms youve been having in terms of just your general health any persistent cold symptoms or earaches sore throat chest cough shortness of breath phlegm anything like that,ok so just tell hill what symptoms youve been having in terms of just your general health any persistent cold symptoms or earaches sore throat chest cough shortness of breath phlegm antiinflammatories like that,ok so just tell me what symptoms youve been having in terms of just your general health any persistent cold symptoms or earaches sore throat chest cough shortness of breath phlegm antiinflammatories like that
177,um no not that i recall um yeah not,um no not that i recall um yeah not,um no not that i recall um yeah not
178,no the symptoms sort of all started afterwards,no the symptoms will sort of eaten yogurts started afterwards,no the symptoms will sort of started afterwards
179,uh i dont think so like im probably less hungry but no no weight change just a bit,uh i potentially dont think so like im probably less hungry but no weight change just a bit,uh i dont think so like im probably less hungry but no weight change just a bit
180,uh yeah probably slightly smaller portions or it yeah more of an effort to to actually eat everything thats in front of me,uh absolutely yeah probably slightly smaller portions or it yeah more of an effort to to actually eat everything thats in front of give me,uh absolutely yeah probably slightly smaller portions or it yeah more of an effort to to actually eat everything thats in front of me
181,no thats all fine,no thats all every fine,no thats all fine
182,um i dont have any rashes now but there was uh in fact ive got a photo um on my phone if if thats helpful i can try and show you hang on um because this yeah this was weird this sort of came up and then uh,um i dont have any rashes now but there was uh in fact ive got a photo um on my if if thats should helpful i can try and show you hang on um those this yeah this was weird this sort of came up and then uh,um i dont have any rashes now but there was uh in fact ive got a photo um on my if if thats helpful i can try and show you hang on um those this yeah this was weird this sort of came up and then uh
183,disappeared after a couple of weeks wheres the light that you see that,disappeared after a couple of weeks wheres the light that you see that,um after a couple of weeks wheres the light that you see that
184,yeah its matt carter and its fourteenth of august nineteen eighty nine and what was the last bit,words its matt carter and its fourteenth explain august nineteen eighty nine and what was the last bit,um its matt carter and its fourteenth august nineteen eighty nine and what was the last bit
185,uh i think sort of calf back of my calf because i didnt notice it my wife noticed it actually,uh i think sort of calf back of my calf stomach lifethreatening didnt notice it my wife noticed it actually,uh i think sort of in the back of my calf stomach i didnt notice it my wife noticed it actually
186,um probably uh around the end of february the middle to end of feb and then it like it didnt actually cause too much itching or anything at the time and i it faded over a couple of weeks i guess,um probably uh around the end of february the middle to end of feb and then it like nd didnt actually cause too much itching mainly anything at the time and i it faded over a couple of weeks i guess,um probably uh around the end of february the middle to end and then it like nd didnt actually cause too much itching mainly anything at the time and it faded over a couple of weeks i guess
187,um i to be honest that actually turns out it was a bit of a sore throat i had um so possibly a little bit feverish but i i sort of put it down to that,um be honest that actually someone out it was a bit of a sore throat i had um so possibly a little bit feverish running i i sort put it down to coined,um be honest that actually it was a bit of a sore throat i had um so possibly a little bit feverish i i sort of put it down to that
188,uh i like i do quite a lot of walking and we did um quite a lot while we were out in the on holiday as well but definitely um,book cons like i do quite cause a lot of walking and we did um quite a lot while we were out in the on holiday as well but definitely um,i feel like i do quite a lot of walking and we did um quite and while we were out in the on holiday as well but definitely um
189,yeah i mean i dont i dont recall any bugs i dont remember seeing anything bitten but you often like yeah as youre walking through i was in shorts and and boots but,yeah i mean dont i dont recall any bugs i dont remember seeing anything bitten but you often like youll youre walking through i was in shorts and and boots but,yeah i mean i i dont recall any bugs i didnt remember seeing anything bitten but you often like youll youre walking through i was in shorts and and boots but
190,um just sort of um he examined me so,um just sort of um fi he examined me so,um just sort of um he examined me so
191,but its the sort of headache maybe in just generally feeling a bit crappy,but its the sort of headache in just generally feeling drift bit crappy live,but its the sort of headache in just generally feeling a bit crappy
192,um ive been going to work i dont know how effective its been but yeah been been,um ive going to onto definitely dont know how effective its hard been but yeah been been,um ive going to definitely dont know how effective its been but yeah been been
193,and its one babylon avenue,and its one babylon avenue,and its one babylon avenue
194,um i work for a health technology company actually,think i six for a health technology company actually,i think i work for a health technology company actually
195,yeah definitely sort of tired and um yeah less energy sort of probably than i i would normally be,yeah definitely sort of tired and um yeah less energy sort of probably than i i would be,yeah definitely sort of tired and um yeah less energy sorta probably than i i would be
196,not as much i i dont know if its i havent been able to or ive just been a bit lazy with it i im not exercising as i would normally,not as much i i dont know if its i havent been able to or ive just a bit lazy with it i im not exercising as i would normally,not as much i i dont know if its i havent been able to or ive just a bit lazy with it i im not exercising as i would normally
197,pretty good at the moment actually like it previously that has been an issue but um,pretty good at the moment actually like it previously that has an issue but ok um,pretty good at the moment actually like it previously that has an issue but ok um
198,other than sort of physically feeling a bit,other than sort of physically feeling a bit,other than sort of physically feeling a bit tired
199,yeah in a pretty good place,suppo in a pretty good place,i am in a pretty good place
200,uh yeah sort of aching shoulders back the hips knees but sort of yeah not,uh yeah sort of doing shoulders back the hips knees but sort chaplin note not,uh yeah sort of doing shoulders back the hips knees but sorta note not
201,asthma and hay fever if they can help,asthma and hay fever if they can help, asthma and hay fever if they can help
202,uh no pretty well i think,uh no cramping well i think,uh no cramping well i think
203,uh yeah ive got one of those um preventative i think yeah but ive not used one,uh yeah ive got one of those um preventative i think yeah but ive not l one,uh yeah ive got one of those um preventative i think yeah but ives not l one
204,i i have it ive been using the everyday for the morning and night but not the uh,i checked ago it ive been using the everyday for the morning and night but not the uh,i checked it ive been using the everyday for the morning and night but not the uh
205,um i take um one of the antihistamines it might be can i get that from just from the pharmacy,um i take um one of the antihistamines it might be can light that from right just from the pharmacy,um i take um one of the antihistamines it might be can you see that from right just from the pharmacy
206,um coming i i dont really know whats been going on but its just aching all over but definitely the last six weeks it might have been slightly longer than that but its just sort of that feeling really tired run down,um coming i i dont really know whats been going on but its just all over but traveling definitely the last six weeks it might have been slightly longer than that but its just sort of that feeling really tired nine,um i i dont really know whats been going on but its just all over but definitely the last six weeks it might have been slightly longer than that but thats just sort of that feeling really tired
207,sorry occasionally that was,sorry occasionally hm was,sorry occasionally hm was 
208,uh just my wife,uh b my wife,uh my wife
209,uh yeah i but uh what whats the infection,uh yeah i but uh what whats the infection,uh yeah i but uh what whats the infection
210,ok so do the test first and then and that follow up we can just do over the phone again or yeah,ok so do the test first and then air that follow up type we ww just do over the phone again or yeah,ok so do the test first and then that follow up type we ww just do over the phone again or yeah
211,that thats really helpful thank you very much,that thats headache really helpful thank you very much,that thats really helpful thank you very much
212,uh where are we now weve just started april i definitely christmas new year i felt relatively well i think,uh where fine are we guess weve just started april i definitely christmas back new year shake i felt relatively well i think,uh where fine are we guess weve just started april i definitely christmas back new year i felt relatively well i think
213,oops sorry you broke up a bit there,oops sorry you broke up a bit there,okay sorry you broke up a bit there
214,ohh no not no,ohh no not no,ohh no not no
215,ok take care thank you bye,ok take care thank you bye,ok take care thank you bye
