,refs,trans,model_corrected
251,my neck is annoying me i cant sleep bacause of it,my neck is annoying me i cant sleep a little bit,negative
252,im not good im feeling so cold,im not good im feeling so cold,negative
253,i travelled by plane a few days ago and this time during landing my ears remained clogged and painful,i traveled by plane a few days ago and this time during landing my ears remained clogged and painful,False
254,my shoulder muscle hurts when i try to reach up,my shoulder muscle hurts when i try to reach up,negative
255,ive had this cough for two weeks,ive had this cough for two weeks,negative
256,laceration rupture or opening in the skin,laceration rupture or opening in the skin,negative
257,i am feeling so dizzy body is so fragile,i am feeling so dizzy body is so fragile,negative
258,when i sneeze very hard i feel ear ache,when i sneeze very hard i feel earache,negative
259,i have a blurry vision during my swimming training in the pool why,i have a blurry vision during my swimming training in the pool why,False
260,i have difficulty in breathing in crowded places,i have difficulty in breathing in crowded places,negative
261,im disappointed,im disappointed,negative
262,my grandson cut his foot on a seashell in the ocean and now the foot is turning gray and is puffy,my grandson cut his foot on a seashell in the ocean and now the foot is turning gray and is puffy,False
263,i have a sharp pain in my neck,i have a sharp pain in my neck,negative
264,i feel increased heart rate with prick,i feel increased heart rate with pic,negative
265,my acne gets worse when it is hot,my acne gets worse when it is hot,negative
266,my neck hurts me and i cant look down or up,my neck hurts me and i cant look down or up,negative
267,i feel that its hard to breath for me specially after running or making any effort,i feel that its hard to breathe for me especially after running or making any effort,negative
268,i have a pain in my stomach,i have a pain in my stomach,negative
269,my body feels weak and i tried to make it relax but it stills pain me,my body feels weak and i try to make it relax but it still pains me,negative
270,my knees hurt so bad to walk that i stay sitting more than i should,my knees hurt so bad to walk that i stay sitting more than i should,False
271,my kneecap feels like it is grating bone on bone when i walk,my kneecap feels like it is grading bone on bone when i walk,negative
272,i feel pain in the lower back,i feel pain in the lower back,negative
273,i have a dry throat,i have a dry throat,negative
274,i break out on my face very frequently,i break out on my face very frequently,negative
275,i do not feel better in my muscles,i do not feel better in my muscles,negative
276,i have throbing in my shoulder,i have throbbing in my shoulder,negative
277,i feel pain in my neck while im working,i feel pain in my neck while im working,negative
278,i have a dull ache in my head,i have a dull ache in my head,negative
279,i feel pain in my stomach,i feel pain in my stomach,negative
280,his infected wound was beginning to rot,his infected wound was beginning to rot,negative
281,i feel hurt lot of pain in my heart,i feel hurt a lot of pain in my heart,negative
282,i feel pain in my knee when i climb the stairs,i feel pain in my knee when i climb the stairs,negative
283,i have a cold and it makes me cough alot,i have a cold and it makes me cough a lot,False
284,i feel cold although we are in summer,i feel cold although we are in summer,negative
285,i cant rotate my neck,i cant rotate my neck,negative
286,i used to have acne when i was 15 years old,i used to have acne when i was 15 years old,False
287,i feel pain in my heart when i wake up,i feel pain in my heart when i wake up,negative
288,my arm hurts when i stretch,my arm hurts when i stretch,negative
289,heavy breath with fatigue,heavy breath with fatigue,negative
290,glass broken and wound my leg badly the wound is so wide,glass broken and wound my leg badly the wound is so wide,negative
291,i usually have a bad cough when i get flu,i usually have a bad cough when i get flu,negative
292,i m feeling cold though the temperature is high,i hold though the temperature is high,negative
293,i have an open wound in my arm,i have an open wound in my arm,negative
294,i have blurred vision,i have blurred vision,negative
295,i could not exercise because of my knee pain,i could not exercise because of my knee pain,negative
296,i feel pain when i think of her,i feel pain when i think of her,negative
297,i feel a soreness in my knees when i walk,i feel a soreness in my knees when i walk,False
298,i cant see well,i cant see well,negative
299,my wound was infected when i was planting some flowers in my garden,my wound was infected when i was planting some flowers in my garden,negative
300,i have a throbbing in my joints,i have a throbbing in my joints,False
301,i feel weak,i feel weak,negative
302,i was playing basketball yesterday i have sprained ankle,i was playing basketball yesterday i have a sprained ankle,False
303,i feel a huge emotional pain after i broke up with my girlfriend,i feel a huge emotional pain after i broke up with my girlfriend,negative
304,feel like something is being jabbed into my joints,feel like something is being jabbed into my joints,negative
305,i have acne in my face and other problema in my derma like itching,i have acne in my face and other problems in my derma like itching,negative
306,annoyance starts suddenly often after an injury or exercise,annoyance starts suddenly often injury an injury,negative
307,i hate my acne,i hate my acne,negative
308,cant do any exercise i feel weak,cant do any exercise i feel weak,negative
309,i have a foot ache in winter or when it feels cold why,i have a foot ae in the winter or when it feels cold why,False
310,my chest break out with red pimples and whiteheads,my chest breakout with red pimples and whiteheads,negative
311,i feel head ache,i feel headache,negative
312,i feel very weak in my body,i feel very weak and my body,negative
313,i cant move my head up and down,i cant move my head up and down,negative
314,i feel like the room is spinning,i feel like the room is spinning,negative
315,i feel dizzy after severe diarrhea,i feel dizzy after severe diarrhea,negative
316,my back got injured while i was lifting at the gym,my back got injured while i was lifting at the gym,negative
317,it is hard to breath when i am in the underground metro station why,it is hard to breathe when i am in the underground metro station why,False
318,i cant sleep i have a hard cough,i cant sleep i have a hard cough,negative
319,i cant sleep because of cough,i cant sleep because of cough,negative
320,i feel a great pain in my shoulder when i try to lift something heavy,i feel a great pain in my shoulder when i try to lift something heavy,negative
321,my face break out badly every month around my cycle,my face break out badly every month around my cycle,negative
322,im not feeling good i cant take my breath,im not feeling good i cant take my breath,negative
323,i tried alot of cream but i still feel the same skin problem,i tried a lot of cream but i still feel the same skin problem,False
324,there is a red stain in my skin,there is a red stain in my skin,negative
325,stiffness inability to look right or left except by moving the whole body,stiffness inability to look right or left except by moving the whole body,negative
326,i have a headache every time i eat ice cream,i have a headache every time i eat ice cream,negative
327,my hand open wound got infected,my hand opened wound got infected,negative
328,i feel pain in my head with a vertigo,i feel pain in my head with a vertigo,negative
329,my head hurts when im doing this,my head hurts when im doing this,False
330,my abdominal muscles have great pain since i was at gym,my abdominal muscles have great pain since i was at gym,negative
331,there is so much pain when i move my arm,theres so much pain when i move my arm,negative
332,i feel a sharp pain in my stomach,i feel a sharp pain in my stomach,negative
333,redness swelling and difficulty walking,redness swelling and difficulty walking,negative
334,i lose a lot of my hair,i lose a lot of my hair,negative
335,i had alot of exercise yesterday so i feel sharp muscle pains,i had a lot of exercise yesterday so i feel sharp muscle pains,False
336,my son squeezed a pimple and it broke open only to scab over and now looks like it is infected,my son squeezed a pimple and it broke open only to scab over and now it looks like its infected,False
337,it feels like someone stuck a knife into my shoulder,it feels like someone stuck a knife into my shoulder,negative
338,i feel like my heart is on fire,i feel like my heart is on fire,negative
339,when i stand up too quickly i start to feel dizzy and lightheaded,when i stand up too quickly i start to feel dizzy and lightheaded,negative
340,anytime i play tennis i feel a shoulder pain,any time i play tennis i feel a shoulder pain,negative
341,my lower back hurts but it improves if i stretch it,my lower back hurts but it improves if i stretch it,negative
342,my calves feel like they are tight as knots and are throbbing,my calves feel like theyre tied as knots and are throbbing,negative
343,i cannot breathe because of this dull ache below my left shoulder,i cannot breathe because of this dull ache below my left shoulder,negative
344,when i lift my arms up i have a soreness in my shoulders,when i lift my arms up i have a soreness in my shoulders,False
345,when i played football i dislocated my shoulder,when i played football i dislocated my shoulder,negative
346,i was diagnosed with pneumonia i cant breath easily,i was diagnosed with pneumonia i cant breathe easily,negative
347,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel,False
348,i cant really jump on my left foot because my triple fracture of the ankle left me with neverending pains,i cant really jump on my left foot because my triple fracture of the ankle left me with neverending pains,negative
349,why is my shoulder aching when i try to pick up the laundry,why is my shoulder aching when i try to pick up the laundry,negative
350,i have shooting pain in my kneecap after working out,i have shooting pain in my kneecap after working out,negative
351,i read a book for along time and when i finished reading i feel head ache,i read a book for a long time and when i finished reading i feel a headache,False
352,i have a pain in my elbow joint,i have a pain in my elbow joint,negative
353,i have muscle pain at my left leg,i have muscle pain at my left leg,negative
354,i feel a pain in my back when i sit on a chair for long,i feel a pain in my back when i sit on a chair for long,negative
355,i feel great pressure in my chest,i feel great pressure in my chest,negative
356,there feels like a swollen knot at my shoulderblade with pain shooting from that,there feels like a swollen knot at my shoulder blade with pain shooting from that,negative
357,i have a pain internal,i have a pain internal,negative
358,i feel joint pain every time i move,i feel joint pain every time i move,negative
359,i feel like the room is spinning,i feel like the room is spinning,negative
360,my knees swell right below the knee cap and hurt when i put weight on them,my knees swell right below the kneecap and hurt when i put weight on them,False
361,when i extend my leg there is pain in knee joint,when i extend my leg there is pain in knee joint,False
362,when i was washing my hair it was falling out heavily,when i was washing my hair it was falling out heavily,negative
363,i am always cold even when i am wearing layers,im always cold even when i am wearing layers,negative
364,i have a pain in my head,i have a pain in my head,negative
