,refs,trans,model_corrected
64,all right then thank you ill pick that at lunchtime,all right then thank you ill pick that at lunch time,all right then thank you ill pick that at lunch time
65,ive got pain in my tummy,ive got pain in my tummy,ive got pain in my tummy
66,in my lower tummy,in my lower tummy,in my lower tummy
67,hi there im doctor smith from babylon,hi there im doctor smith from babylon,hi there im doctor smith from babylon
68,hi there can you just confirm your name date of birth and the first line of your address first of all please,hi there can you just confirm your name date of birth and the first line of your address first of all please,hi there can you just confirm your name date of birth and the first line of your address first of all please
69,and what time do you get to sleep,and what time do you get to sleep,and what time do you get to sleep
70,ok and when you eventually get to sleep do you wake up with your alarm in the morning or does something else wake you up before then,ok and when you eventually get to sleep do you wake up with your alarm in the morning or does something else wake you up before then,ok and when you eventually get to sleep do you wake up with your alarm in the morning or does something else wake you up before then
71,ok and so how many hours sleep do you think you get a night,ok and so how many hours of sleep do you think you get a night,ok and so how many hours of sleep do you think you get a night
72,ok and what about your eating patterns any change in how youre eating or whether you your appetites changed,ok and what about your eating patterns any change in how youre eating or whether you your appetite has changed,ok and what about your eating patterns any change in how youre eating or whether you your appetite has changed
73,ok youre eating regularly otherwise,ok youre eating regularly otherwise,ok youre eating regularly otherwise
74,ok and you told me about the palpitations just tell me a bit more about that,ok and you told me about the palpitations just tell me a bit more about that,ok and you told me about the palpitations just tell me a bit more about that
75,does it feel like a regular fast beat or an irregular beat,does it feel like a regular fast beat or an irregular beat,does it feel like a regular fast beat or an irregular beat
76,and how long do you think it lasts for when you get it,and how long do you think it lasts for when you get it,and how long do you think it lasts for when you get it
77,ok is that something that youve had before this or is that a new thing,ok is that something that youve had before this or is that a new thing,ok is that something that youve had before this or isthat a new thing
78,ok any chest pain with that,ok any chest pain with that,ok any chest pain with that
79,and in the daytime how how you said you youre not getting much sleep so hows your energy level in the daytime,and in the daytime how how you said you youre not getting much sleep so hows your energy level in the daytime,and in the daytime how how you said you youre not getting much sleep so hows your energy level inthe daytime
80,ok so what do you do in the evenings,ok so what do you do in the evenings,ok so what do you do in the evenings
81,ok and are you avoiding contact with friends or do you still see them,ok and d are you avoiding contact with friends or do you still see them,ok and d are you avoiding contact with friends or do you still see them
82,ok what about hobbies or exercise or anything else outside work do you do anything else outside work,ok what about hobbies or exercise or anything else outside work do you do anything else outside work,ok what about hobbies or exercise or anything else outside work do you do anything other outsidework
83,and have you has it ever got so bad that youve actually had to miss work,and have you has it ever got so bad that youve actually had to miss work,and have you has it ever got so bad that youve actually had to miss work
84,and whats the worst that its got have you ever been um so overwhelmed that you couldnt get in to the office you couldnt go into a situation,and whats the worst that its got have you ever been um so overwhelmed that you couldnt get into the office you couldnt go into a situation,and whats the worst that its got have you ever been um so overwhelmed that you couldnt get into the office you wouldnt go into a situation
85,have you ever had a panic attack,have you ever had a panic attack,have you ever had a panic attack
86,ok are you in a private place where you can have a confidential consultation today,ok are you in a private place where you can have a confidential consultation today,ok are you in a private place where you can have a confidential consultation today
87,ok and apart from work are there any other situations which evoke quite extreme anxiety like being in public places social situations public transport anything like that,ok and apart from work are there any other situations which evoke quite extreme anxiety like being in public places social situations public transport anything like that,ok and apart from work are there any other situations which evoke quite extreme anxiety like being in public places social situations public transport anything like that
88,ok before this did you have any similar times in your life when you felt like this,ok before this did you have any similar times in your life when you felt like this,ok before this did you have any similar times in your life when you felt like this
89,ok and what about your mood day to day i mean i can see that youre quite distressed by like that do you ever get really down about this,ok and what about your mood day to day i mean i can see that youre quite distressed by it but do you ever get really down about this,ok and what about your mood day to day i mean i can see that youre quite distressed by it but do you ever get really down about this
90,when do you think you last felt yourself,when do you think you last felt yourself,when do you think you last felt yourself
91,and has your mood ever been so low that youve felt like you just couldnt carry on with your job or with your life or with your normal uh things as they were going on,and has your mood ever been so low that you felt like you just couldnt carry on with your job or with your life or with your normal things as they were going on,and has your mood ever been so low that you felt like you just couldnt carry on with your job or withyour life orwith your normal things as they were going on
92,yeah ok and where do you who do you live with at home,yeah ok and where do you who do you live with at home,yeah ok and where do you who doyou live with at home
93,who do you live with at home,who do you live with at home,who do you live with at home
94,um and how much alcohol do you have in an average week do you think,um and how much alcohol do you have in an average week do you think,um and how much alcohol do you have in an average week doyou think
95,ok so how much would you would you guess,ok so how much would you would you guess,ok so how much would you would give you guess
96,ok do you smoke or take any other drugs or anything,ok do you smoke or take any other drugs or anything,ok do you smoke or take any other drugs or anything
97,what can i do for you,what can i do for you,what can i do for you
98,ok and have you done anything yourself to help have you have you talked to anyone talked to any counsellors done any online looked online at all any ways to,ok and have you done any anything yourself to help if you ha have you talked to anyone talked to any counselors done any online looked online at all any ways to,ok and have you done any anything yourself to help if you ha have we talked to anyone talked via any counselors done anything online looked online at all any ways
99,and would you be happy to have some one to one therapy,and would you be happy to have some one to one therapy,and would you be happy to have some one to one therapy
100,ok i mean what we would suggest in the first instance is to to so you can self refer via the nhs for what we call like talking therapy which is a type of inter behavioural where they can really look at your situation how youre reacting to the why whats provoking anxiety and what you can do to try and overcome that,ok i mean what we would suggest in the first instance is to to so you can self refer via the nhs for what we call like talking therapy which type of behavioral therapy where they can really look at your situation how youre reacting to the what whats provoking the anxiety and what you can do to try and overcome that,ok i mean what we would suggest in the first instance is to to so you can self refer via the nhs for what they call like talking therapy which type of behavioral therapy where they can really look at your situation how youre reacting to the what whats provoking the anxiety and what you could do to try and overcome that
101,um so i can send you the link for that,um so i can send you the link for that,um so i can send you the link for that
102,um in the meantimes it can be a bit of a wait there are some online resources that are really helpful um can put the details on there and you can get on with them straight away and try and work through them as well,um in the meantime it can be a bit of a wait there are some online resources that are really helpful um put the details on there and you can get on with them straight away and try and work through them as well,um in the meantime it can be a bit of a wait there are some online resources that are really helpful um put the details on there and you can get on with them straight away and try and work through them as well
103,um and if youre feeling like its not helping at all or your anxiety is getting worse to the point where you cant cope with work or you cant just do your normal things day to day then its important for us to for you to give us a call back and just discuss that further,um and if youre feeling like its not helping at all or your anxiety is getting worse to the point where you cant cope with work or you cant just do your normal things day to day then its important for us to for you to give us a call back and just discuss that further,um and if youre feeling like its not helping at all or your anxiety is getting worse to the point where you cant cope with work or you can just do your normal things day to day then its important for us to for you to give us a call back and just discuss that further
104,i mean some people with anxiety they do need to take medication to control that but thats not something that wed suggest in the first instance,i mean some people with anxiety they do need to take medication to control that but thats not something that we suggest in the first instance,i mean some people with anxiety they do need to take medication to control that but thats not something that we suggest in the first instance
105,and ill put some more information on your notes about helping with your sleep patterns and things like that,and ill put some more information on your notes about helping with your sleep patterns and things like that,and ill put some more information on your notes about helping with your sleep patterns and things like that
106,ok do you mind just telling me a bit more about when it started do you think theres something which changed in your life at that time,ok do you mind just telling me a bit more about when it started do you think theres something which changed in your life at that time,ok do you mind just telling me a bit more about when it started doyou think theres something which changed in your life at that time
107,um in terms of palpitations it is most likely to be a associated with anxiety but its probably worth having couple of basic blood tests just to make sure that theres not something triggering that off and then arranging a gp follow up a week after youve had the tests so we can just go through the results with you,um in terms of the palpitations it is most like to be associated with anxiety but its probably worth having a couple of basic blood tests just to make sure that theres not something triggering that off and then arranging a gp follow up a week after youve had the test and we can just go through the results with you,um in terms of the palpitations it is most like to be associated with anxiety but its probably worth having a couple of basic blood tests just to make sure that theres not something triggering that off and then arranging a gp follow up a week after youve had the test and we can just go through the results with you
108,so if you call the support line you can arrange the to have the blood test done,so if you call the support line you can arrange the and have the blood test done,so if you call the support line you can arrange the and have the blood test done
109,all right take care,all right take care,all right take care
110,ok so um just day to day tell me from the start of your day how it affects you you said that you you dread going to work,ok so um just day to day tell me from the start of your day how it affects you said you you you dread going to work,ok so um just day to day tell me from the start of your day how it affects you said you you how dread going to work
111,how how does it affect you in terms of like your sleep at night and things like that,how how does it affect you in terms of like your sleep at night and things like that,how how does it affect you in terms of like your sleep at night and things like that
112,ok so what time what time do you go to bed at night time,ok so what what time do you go to bed at night time,ok so what what time do you go to bed at night time
113,yeah uh my name is valerie cole my date of birth is the nineteenth of september nineteen ninety three,"yeah uh my name is valerie cole my date of birth is the 19th of september one thousand, nine hundred and ninety three","yeah uh my name is valerie cole my date of birth is the 19th of september one thousand, nine hundred and ninety three"
114,yeah this is really so i i ive as i say like i dont want to go to work in the morning so i just find no way of i cant get out of bed,yes so what so ii i as i say like i dont want to go to work in the morning so i just find no way of i cant get out of bed,yes so what so ii i as i say like i dont want to go to work in the morning so i just find no way of i cant get out of bed
115,but its also because when i leave i just when ive left work i just feel so stressed and so worried about everything ive done i cant get to sleep for hours and hours and hours so i,but its also because when i leave i just when ive left work i just feel so stressed and so worried about everything that ive done i cant get to sleep for hours and hours and hours so i,but its also because when i leave i just when ive left work i  feel so stressed and so worried about everything that iive done i cant get to sleep for hours and hoursand hours so i
116,about ten eleven probably,about ten eleven probably,about ten eleven probably
117,not for ages im im lying awake all night,not for ages im im lying awake all night,not for ages im im lying awake all night
118,so i find my my heart kind of racing and then im just like panicking that im gonna be late and that thats gonna make work even more stressful so i do have an alarm but i find myself waking up before that cause im just my heart is racing and actually the other day i was just like i was lying in bed and i really thought my heart was racing so much i thought i was gonna have a heart attack in the morning,so i find my my heart kind of racing and then im just like panicking that im gonna be late and that thats gonna make work even more stressful so i do have an alarm but i find myself waking up before that because im just my heart is racing and actually the other day i was just like i was lying in bed and i really thought my heart was racing so much i thought i was gonna have a heart attack in the morning,so i find my my heart kind of racing and then im just like panicking that im gonna be late and that thats gonna make work even more stressful so i do have an alarm but i found myself waking up before that because imjust my heartbeat is racing
119,i just i cant even tell because i feel like im even when im in sleep its such a shallow sleep but maybe three four hours im getting now,si just i cant even tell because i feel like im even when im in sleep its such a shallow sleep but maybe thirty four hours im getting now,i just i cant even tell because i feel like im even when im in sleep its such a shallow sleep but maybe thirty four hours im getting now
120,probably not significant changes maybe no i wouldnt say that i wouldnt say that im eating like much differently ohh that i probably have more chocolate than normal just because i feel so down,probably not significant changes maybe no i wouldnt say that i wouldnt say im eating like much differently although id probably have more chocolate than normal just because i feel so down,probably not significant changes maybe no i wouldnt say that i have say im eating like much differently although id probably have more chocolate than normal just because i feel so down
121,my address is uh sixty four cliveden place in south wimbledon,my address is uh sixty four cliveden place in south wimbledon,my address is uh sixty four cliveden place in south wimbledon
122,yeah so um its its usually kind of like when i realise in the morning that either um i feel like im gonna be late because ive like overslept cause im so tired,yeah so im its its usually kind of like when i realize in the morning that either um i feel like im gonna be late because ive like overslept cause im so tired,yeah so im its its usually kind of like when i realize in the morning that either um i feel like im gonna be late because ive like overslept cause im so tired
123,um or i wake up in a panic thinking i am gonna be late so its just kind of like just a constant like rapid heart beating its just really really stressful i dont know if its stress or if or i did think it was like a heart problem really actually,um or i wake up in a panic thinking im gonna be late so its just kind of like just a constant like rapid heart beating its really really stressful i dont know if its stress or i did think it was like a heart problem initially,um or i wake up in a panic thinking im gonna be late so its just kind of like just a constant like rapid heart beating its really really stressful i dont know if its stress or I did think it was like a heart problem initially
124,ohh it can be anything i think couple of minutes or the other day i was actually just sort of lying there for like holding my hand on my chest for like ten minutes,oh it can be anything i think it was like a couple of minutes or the other day i was actually just sort of lying there for like holding my hand on my chest for like ten minutes,oh it can be anything i think it was like a couple of minutes or the other day i was actually just sort of lying there for like holding my hand on my chest for about ten minutes
125,yeah but i would say this is only in the past sort of like couple of months as i say that ive been experiencing this,yeah i would say this is only in the past sort of like a couple of months as i say that ive been experiencing it,yeah i would say this is only in the past sort of like a couple of months as i say that ive been experiencing it
126,no um well yeah its painful to when the heart when my heart is beating fast but but yeah,no um well yeah its painful to when the heart when my heart is being fast but but yeah,no um well yeah its painful to when the heart when my heart is being fast but but yeah
127,its just really really low i mean i im finding now that im just i find no enjoyment at all,its just really really low i like im finding now that im just i find no enjoyment at all,its just really really low i like im finding now that im just i find no enjoyment at all
128,its kind of day to day and anything that im doing its not just my job its you know when i leave im just so tired that anything that previously was really fun is just not its not enjoyable and im like yeah on edge the whole time,its kind of day to day and anything that im doing its not just my job it you know when i leave im just so tired that anything that previously was really fun is just not its not enjoyable and im uh like yeah on edge the whole time,its kind of day to day and anything that im doing its not just my job it you know when i leave im just so tired that anythingthat previously was really fun is just not itsnot enjoyable and im uh like yeah on edge the whole time
129,well right now im im working so late and everything is really really stressful so i dont really get much time to myself but when i do wanna go out or you know see friends or just relax it it seems quite difficult to do that,well right now i im working so late everything is really really stressful so i dont really get much time for myself but when i do wanna go out or you know see friends or just relax it it seems quite difficult to do that,well right now i im working so late everything is really really stressful so i dont really get much time for myself but when i do wanna go out or you know see friends or just relax it it seems quite difficult to do that
130,i avoid them insomuch that i feel like im,i avoid them in so much that i feel like im,i avoid them in so much that i feel like im
131,yes i am yeah,yes i am yeah,yes i am yeah
132,yeah so i mean sometimes it just i know that im not gonna have fun because i dont want to go out and do things that i would normally have done,yeah so i mean sometimes it just i know that im not gonna have fun because i dont want to go out and do things that i would normally have done,yeah so i mean sometimes it just i know that im not gonna have fun because i dont want to go out and do things that i would normally have done
133,yeah as i say like everything that i had previously been doing has been just difficult to continue with like i did used to like to like go running and,yeah as i say like everything that ive had previously been doing has been just difficult to continue with like i did used to like to like go running and,yeah as i say like everything that ive had previously been doing has been just difficult to continue with like i did used to like to go go running and
134,and to play tennis and stuff but now its just not im just not enjoying it im not im not like im not going out to do that quite so much,um to play tennis and stuff but no its just not im just not enjoying it im not im not like im not going out to do that quite so much,um to play tennis and stuff but no its just not im just enjoying it im not me not like im going out to do that quite so much
135,no cause i think that would just add to the tension but i do like pretty much every morning i think ohh i should call in sick or like just not go,no cause i think that would just add to the tension but i do like pretty much every morning i think oh i should call in sick or like not go,no cause i think that would just add to the tension but i do like pretty much every morning i thinks oh i should call in sick or like not go
136,no i wouldnt say so i think ive always managed to make it to work,no i wouldnt say so i think ive always managed to make it to work,no i wouldnt say so i think ive always managed to make it to work
137,but i i wonder if its building up so this is why i wanted to call im just worried its building up to that and i dont know what to do cause i have feel it felt it get worse and worse over the past couple of months,but i i wonder if its building up so this is why i wanted to call cause i im worried its building up to that i dont know what to do cause i have feel it felt it get worse and worse over the past couple of months,but i i wonder if its building up so this is why i wanted to call cause i im worried its Building up to that i dont know what to do causei have feel it felt it get worse and worse over the past couple of months
138,yeah i mean i find public transport really stressful anyway especially being on the tube its cause its quite getting warmer so its just really airless,yeah i mean i find public transport really stressful in a way especially being on the cheap cause its quite getting warmer so its just really airless,yeah i mean i find public transport really stressful in a way especially being on the cheap cause its quite getting warmer so its just really very
139,um but i think the majority of it cause my life is just so focused around work right now the majority of it is focused around work as well,um but i think the majority of it because my life is just so focused around work right now the majority of it is focused on work as well,um but i think the majority of it because my life is just so focused around work right now the most of the is focused on work as well
140,not really i im no i would say i mean everybody always has a bit of tension a bit of anxiety but ive never felt anything this bad before,not really i i no i would say i mean everybody always has a bit of tension a bit of anxiety but ive never felt anything thats bad before,not really i i no i would say i mean everybody always has a bit of tension a lot of anxiety but ive never felt anything thats bad before
141,um ive been feeling really anxious over the past few months um i just get really nervous every morning about leaving the house and its started to really worry me and just add up and build up on that anxiety and i just didnt know who to talk to or so i wanted to check with my gp,um ive been feeling really anxious over the past few months um i just get really nervous every morning about leaving the house and it started to really worry me and just add up and build on that anxiety and i just didnt know who to talk to so i wanted to check with my gp,um ive been feeling really anxious over the past few months um i just get really nervous every morning about leaving the house and it started to really worry me and just add up and build on that anxiety and ijust didnt know who to talk to so i wanted to check with my gp
142,um i mean yeah yeah cause i do yeah im pretty much down like i dont enjoy being and not just my day at all cause,um i mean yeah yeah cause i do yeah im pretty much down like i dont enjoy it being in my with my day at all because,um i mean yeah yeah cause i do yeah im pretty much down like i dont enjoy it being in my with my day at all because
143,im just so worried about everything um and i find that even when im not like even at the weekends and stuff its just the kind of like constant feeling of just being a bit down a bit unhappy,im just so worried about everything um and i find that even when im not like even at the weekends and stuff its just the kind of like constant feeling of just being a bit down a bit unhappy,im just so worried about everything um and i find that even when im not like even at the weekends and stuff its just the kind of like constant feeling of just being a bit down a little unhappy
144,i dont know thats a good question i cant really i cant really put a on that at all,i dont know if thats like a question i cant really i cant really put a date on that call,i dont know if thats like a question i cant really i can really put a date on that call
145,i wouldnt no i wouldnt say that ive had i havent had any suicidal thoughts or any thoughts that have been that extreme like i havent,i wouldnt no i wouldnt say that ive had i havent had any suicidal thoughts or any thoughts that have been that extreme like i,i wouldnt no i would not say that ive had i havent had any suicidal thoughts or any thoughts that have been that extreme like i
146,you know i have i have a good support system like i do have good family and stuff so i i have i dont have uh worries about actually wanting to um not go on its just that i dont wanna go on like this,you know i have i have a good support system like i do have a good family and stuff so i i have i dont have worries about actually wanting to um not go on its just that i dont want to go on like this,you know i have i had a good support system like i do have a very good family and stuff so i i we dont have worries about actually wanting to um not go on its just that i dont want to go off like this
147,yeah i live with my parents just my parents,yeah i live with my parents just my parents,yeah i live with my parents just my grandparents
148,um ooh i dont know probably quite a lot on the friday or saturday just because that thats kind of normal um,um mm i dont know probably quite a lot on the friday or saturday just because that thats kind of normal um,um mm i dont know probably quite a lot on the friday or saturday just because that thats kind of normal um
149,um i guess so i think um i would say maybe about two months or so ive been feeling like this and that probably coincides with me starting a new job um,um i guess so i think um i would say maybe about two months or so ive been feeling like this and thats probably coincides with me starting a new job um,um i guess so i think um i would say maybe about two months or so ive been feeling like this and thats probably coincides with me starting a new job um
150,uh maybe i maybe i do have like a bit during the week like my parents obviously are retired so they just drink whenever they want so whenever theyre having a glass of wine theyll offer it to me and its like i guess i dont really keep track of it that much,maybe i maybe i do have like a bit during the week that my parents obviously they are retired so they just drink whenever they want so whenever theyre having a glass of wine theyll offer it to me and its like i guess i dont really keep track of it that much,maybe i maybe i do have like a bit during the week that my parents obviously they are retired so they just drink whenever they want so whenevertheyre having a glass of wine theyll offer it to me and its like i guess i dont really keep track of it that much
151,probably like probably quite a lot on a friday or saturday because its usually going out so maybe like,probably like probably quite a lot on friday or saturday because its usually going out so maybe like,probably like probably quite a lot on friday or saturday because its usually going out so maybe like
152,i probably go over my limit just on those days anyway and then like maybe a glass of wine during the week,i probably go over my limit just on those days anyway and then like maybe a glass of wine during the week with dinner,i probably go over my limit just on those days anyway and then like maybe a glass of wine during the week with dinner
153,um i try not to smoke but i do occasionally but i dont take drugs,um i try not to smoke but i do occasionally but i dont take that,um i try not to smoke but i do occasionally but I dont take that
154,i well i talk to my mum because she also suffers from well shes suffered from like depression in the past i didnt think that it was that i was suffering from actual depression because it just seems to be manifesting as as total as just stress the whole time,i i talked to my mom because she also suffers from or shes suffered from like depression in the past i didnt think that it was that i was suffering from actual depression because it just seems to be manifesting as as to as just stress the whole time,i i talked to my mom because she also suffers from or shes suffered from like depression in the past i didnt think that it was that i was suffering from actual depression because it just seems to be manifesting as as to as just stress the whole time
155,but um i did talk to my mum about it but i havent sought any she recommended that i come to the gp um but i havent sought any other,but um i did talk to my mom about it but i havent so any she recommended that i come to the gp um but i havent so any other,but um i did talk to my mom about it but i havent so any she recommended that i come to the gp um buti hant so other
156,yeah i think yeah i think so ive never done that before but yeah,yeah i think yeah i think so ive never done that before but yeah,yeah i think yeah i i dont so ive never done that before but yeah
157,which i i would say its quite i mean every job is stressful and when you first start but its been really stressful i think over the past two months definitely,which uh i would say its quite stre i mean every job is stressful uh when you first start but its been really stressful i think over the past two months definitely,which uh i would say its quite bad i mean every job is stressful uh when you first start but its been really stressful i think over the past two months definitely
158,thats great i look forward to reading it,thats great i look forward to reading it,thats great i look forward to reading it
159,ok ill call them up,ok ill call them up,ok ill call them up
160,thank you so much,thank you so much,thank you so much
161,have a good day bye,have a good day bye,have a good day bye
