,refs,trans,model_corrected
41,i have a break in the skin inside one of my nostrils that has become infected and is now filled with pus,i have a break in the skin inside one of my nostrils that has become infected and is now filled with pus,"This is an incorrect sentence: i have a break in the skin inside one of my nostrils that has become infected and is now filled with pus Correct sentence is: ""In this patient I had a bacterial infection of the right nostrum which now persisted, for an average period of 14 months."" The incorrect spelling should read: I am not I; he wrote correctly."
42,chronic bowel pain,chronic bowel pain,This is an incorrect sentence: chronic bowel pain Correct sentence is:
43,i feel pain in my foot,i feel pain in my foot,"This is an incorrect sentence: i feel pain in my foot Correct sentence is: ""The patients were not familiar with the type of foot or shoe that was put on."""
44,i have a break in the skin between my thumb and index finger and it will not close,i have a break in the skin between my thumb and index finger and it will not close,"This is an incorrect sentence: i have a break in the skin between my thumb and index finger and it will not close Correct sentence is: In addition, ""While one has the right to speak and write, I have all the other hands with the same finger or not at all..."" should read: ""In this case, one of my fingers is the left finger, and I will probably speak with or without a thumb."""
45,my stomach aches after i drink any soda drink why,my stomach aches after i drink any soda why,This is an incorrect sentence: my stomach aches after i drink any soda why Correct sentence is: this sour does not make you feel hungry (
46,my knees ache on cold and rainy days,my knees ache on cold and rainy days,"This is an incorrect sentence: my knees ache on cold and rainy days Correct sentence is: ""This patient had recurrent lower leg pain during the winter years, especially when her knees were actively moving."""
47,my muscle in my shoulder burns when i move my arm,my muscle in my shoulder burns when i move my arm,This is an incorrect sentence: my muscle in my shoulder burns when i move my arm Correct sentence is: 'It is necessary to press my right finger under my finger in the right hand to prevent movement and subsequent joint damage.
48,i feel pain inside i do not know what it is,i feel pain inside i dont know what it is,This is an incorrect sentence: i feel pain inside i dont know what it is Correct sentence is: 'A 10 mm Hg increase in venous pressure causes a 50% increase of cardiac output in dogs' should be avoided.
49,i have a feeling like my whole body is complaining,i have a feeling like my whole body is complaining,This is an incorrect sentence: i have a feeling like my whole body is complaining Correct sentence is: 'The child would like to have something that he has to do if I need someone else'.
50,i get terrible headaches every few months and when i get them my vision is affected,i get terrible headaches every few months and what not get dumb my vision is affected,This is an incorrect sentence: i get terrible headaches every few months and what not get dumb my vision is affected Correct sentence is:
51,i had a collision while playing soccer  my knee buckled and now its unstable,i had a collision while playing soccer my knee buckled and now is unstable,This is an incorrect sentence: i had a collision while playing soccer my knee buckled and now is unstable Correct sentence is: • This study shows that the mechanism associated with the posterior cruciate ligament tear causing meniscal injuries and posterior subluxation is knee flexion with external rotation of the knee.
52,this long scar on my left buttock is from falling off my mountain bike,this long scar on my left buttocks is from falling off my mountain bike,"This is an incorrect sentence: this long scar on my left buttocks is from falling off my mountain bike Correct sentence is: ""This long-scar left thigh scar from a mountain-biking accident has been followed with a partial-thickness skin graft on top of it that partially healed completely without complication in the first two years."
53,i had a cold the last time i travelled by plane and i still have a discomfort in my ears,i had a cold the last time i traveled by plane and i still have discomfort in my ears,"This is an incorrect sentence: i had a cold the last time i traveled by plane and i still have discomfort in my ears Correct sentence is: The same day the same hot, loud musical sound is heard on my face, and the following day he has intense uncomfortable music on his arms (with the music also from my home)."
54,i often get a stomach ache after i eat  i havent been able to pinpoint which foods might be the trigger,i often get a stomach ache after i eat i havent been able to pinpoint which foods might be the trigger,"This is an incorrect sentence: i often get a stomach ache after i eat i havent been able to pinpoint which foods might be the trigger Correct sentence is: 'the correct explanation is to say that' some foods (usually dairy products) caused the symptoms, but, at the same time, they were not eaten all '"
55,when i get up i feel dizzy and fall down,when i get up i feel dizzy and fall down,"This is an incorrect sentence: when i get up i feel dizzy and fall down Correct sentence is: a) you say there are no medical problems that might cause dives and how can you prevent a dive and then I make sure you have nothing else elements-- < i, no diver >; b) if I lose some muscle, my body can hold it down and she goes on to divest it downhill, the symptoms are not severe, and only if you try to raise your body to a point where it looks like"
56,my skin is itching,my skin is itching,"This is an incorrect sentence: my skin is itching Correct sentence is: ""It is my son and my father and daughter that have this disease"" Please note that ""My child has been a girl in our hospital since the birth of a 3-year-old son, whose mother also had skin itching this day."" That's so."
57,i feel pain in my back,i feel pain in my back,"This is an incorrect sentence: i feel pain in my back Correct sentence is: This means I feel that my leg has been irritated by his running shoe, but I have no other symptoms."
58,i have a mental suffering,i have a mental suffering,"This is an incorrect sentence: i have a mental suffering Correct sentence is: ""We can see the patient's mental disorder and feel that he is doing badly."""
59,i have a dry skin,i have dry skin,"This is an incorrect sentence: i have dry skin Correct sentence is: ""The skin of children with epidermolysis bullosa is dry."""
60,i cant move my leg there is pain in the joint,i cant move my leg there is a pain in the joint,"This is an incorrect sentence: i cant move my leg there is a pain in the joint Correct sentence is: If you move your leg, I don't have a problem with your joint it will don a spell (e-mail: gcb.nhs.org / bmw / 03293kr5e * _ 09 / a9hc1c3wb05k)."
61,my heart hurts me,my heart hurts me,This is an incorrect sentence: my heart hurts me Correct sentence is: 'I'm hurt by my baby's chest'.
62,i have a pain in my trapes,i have a pain in my traps,"This is an incorrect sentence: i have a pain in my traps Correct sentence is: 'Because of a small error in the report title, a plagiarize for the error ""A study of patients with chronic pain shows no difference in their level of disability related to the number of chronic disorders,"" authors of this article should read... ""This study showed that although the rate of psychiatric diagnosis among the patients in this analysis exceeded that of the general population, pain was not associated with an increase in any particular diagnosis except for schizophrenia and some"
63,i have tried to relief it but i cant,i have tried to relieve it but i cant,This is an incorrect sentence: i have tried to relieve it but i cant Correct sentence is:
64,i feel pain in my right shoulder after the tennis match,i feel pain in my right shoulder after the tennis match,"This is an incorrect sentence: i feel pain in my right shoulder after the tennis match Correct sentence is: ""During tenniscal match, after playing the ball, the shoulder is held in line at the same angle as the direction of the right front arm."
65,there are some pimples on my face that bother me a lot,there are some pimples on my face that bother me a lot,This is an incorrect sentence: there are some pimples on my face that bother me a lot Correct sentence is: The child should have been given 1-5 packets of milk as needed.
66,sometimes i feel like a claw on my chest that leaves me breathless,sometimes i feel like a clot on my chest that leaves me breathless,This is an incorrect sentence: sometimes i feel like a clot on my chest that leaves me breathless Correct sentence is: 'I am afraid that my arm should turn to my hand because I'm in the hospital'.
67,im not good i feel dizzy,im not good i feel dizzy,"This is an incorrect sentence: im not good i feel dizzy Correct sentence is: ""We don't use the word 'dirty gas' in this sentence, but we don're using the words' air-breathing ',' hot air 'and' dry air."""
68,my shower drain is full of hair every time,my shower drain is full of hair every time,"This is an incorrect sentence: my shower drain is full of hair every time Correct sentence is: ""Trismus is a result of a failure to remove the hair of the patient that was previously stimulated by a vigorous, firm, and bearable chewing machine by the researcher"" This incorrect version of Fig."
69,i hve cut my finger because of playing football and i  to apply pain relief cream but it does not help,i have cut my finger because of playing football and i apply pain relief cream but it does not help,"This is an incorrect sentence: i have cut my finger because of playing football and i apply pain relief cream but it does not help Correct sentence is: ""As would otherwise be expected for an emergency situation, the patient with X-linked adrenoleukodystrophy (X ALD) can benefit from steroids but in a very short period."
70,i fell a stiffness in my elbows and shoulders,i feel a stiffness in my elbows and shoulders,"This is an incorrect sentence: i feel a stiffness in my elbows and shoulders Correct sentence is: in ""Is the elbow and knee joints more mobile during walking?"""
71,my ear ache when im listening to music,my ear ache when i am listening to music,"This is an incorrect sentence: my ear ache when i am listening to music Correct sentence is: ""There are two people"" The author was not able to translate the statement into English."
72,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen,This is an incorrect sentence: discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen Correct sentence is: neck area pain or discomfort that the patient had seen at or was receiving treatment in the clinic was severe enough to warrant treatment.
73,i have acne in my face and other problema in my derma like itching,i have acne in my face and other problem uh in my derma like itching,"This is an incorrect sentence: i have acne in my face and other problem uh in my derma like itching Correct sentence is: • I had papulopustular acne • She had erythema around her neck, and her skin is irritated."
74,i have a pain in my stomach,i have a pain in my stomach,This is an incorrect sentence: i have a pain in my stomach Correct sentence is: '
75,when i stand up too quickly i start to feel dizzy and lightheaded,when i stand up too quickly i start to feel dizzy and lightheaded,"This is an incorrect sentence: when i stand up too quickly i start to feel dizzy and lightheaded Correct sentence is: i (1) ""If you begin to experience motion sickness as fast as you can get it, so I don't feel motion"" and the I am struck, the words ""I 'feel my motion at the moment of"" the movement will' go '""must have been changed such that I feel no motion."
76,i feel a great pain in my shoulder when i try to lift something heavy,i feel a great pain in my shoulder when i try to lift something heavy,"This is an incorrect sentence: i feel a great pain in my shoulder when i try to lift something heavy Correct sentence is: ""I do this, I must stop my right."""
77,i am having running nose,i am having runny nose,"This is an incorrect sentence: i am having runny nose Correct sentence is: 'If I have runner nose, he might try to have a runnable nose even though they don't have you'."
78,i get a knee pain when i walk a lot,i get a knee pain when i walk a lot,"This is an incorrect sentence: i get a knee pain when i walk a lot Correct sentence is: ""Knot walk I just walk you."""
79,i was watching tv and suddenly have blurry vision,i was watching tv and suddenly have blurry vision,"This is an incorrect sentence: i was watching tv and suddenly have blurry vision Correct sentence is: 'In response to tvd, the left eye first pointed towards the correct object."
80,i have a ear ache when i go to the pool,i have an earache when i go to the pool,"This is an incorrect sentence: i have an earache when i go to the pool Correct sentence is: ""We have shown that there is a relationship between earaches and skin disease in childhood and the risk of contracting an eczema child...."""
81,when i force my eyes to view i have blurry vision,when i force my eyes to view i have blurry vision,This is an incorrect sentence: when i force my eyes to view i have blurry vision Correct sentence is: 'I go there...
82,i do not know why i feel cold,i do not know why i feel cold,"This is an incorrect sentence: i do not know why i feel cold Correct sentence is: ""To our closest relatives and friends, I'm almost always warm"" We know that most, and indeed most nurses, are warm."
83,sometimes when it is cold outside my face hurts especially around the pimples that are ready to pop,sometimes when its cold outside my face hurts especially around the pimples that are ready to pop,"This is an incorrect sentence: sometimes when its cold outside my face hurts especially around the pimples that are ready to pop Correct sentence is: ""Here, I'm sure that I have such trouble at all times, even during my teenage years, now,"" as:... """
84,i have terrible pain in my heart,i have terrible pain in my heart,This is an incorrect sentence: i have terrible pain in my heart Correct sentence is: see article No.
85,i have eruptions on my face that come and go ,i have eruptions on my face that come and go,"This is an incorrect sentence: i have eruptions on my face that come and go Correct sentence is: ""I have multiple, bilateral, and diffuse eruptive nevi"" (p)."
86,i have a hard muscle pain since i went to the gym,i have a hard muscle pain since i went to the gym,This is an incorrect sentence: i have a hard muscle pain since i went to the gym Correct sentence is: '(a) A man with a neck pain and fatigue from exercise 1 week ago was admitted to our hospital owing to severe swelling of his neck.
87,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is oozing,This is an incorrect sentence: my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is oozing Correct sentence is: 'This condition had resolved' The statement: The father was in good health and his job in the company was quite satisfactory.
88,i have a blurry vision and i cant see in the darkness  what is the reason doctor ,i have a blurry vision and i cant see in the darkness what is the reason doctor,"This is an incorrect sentence: i have a blurry vision and i cant see in the darkness what is the reason doctor Correct sentence is: I'm the right woman, i) you would have preferred to treat my child only with antibiotics and antibiotics that had no indication."
89,i dont do anything at home and still i feel exhausted,i dont do anything at home and i still feel exhausted,This is an incorrect sentence: i dont do anything at home and i still feel exhausted Correct sentence is: * We have had no real opportunity to give anyone enough time to talk about sexuality or his problems?
90,the area around my heart doesnt feel good,the area around my heart doesnt feel good,"This is an incorrect sentence: the area around my heart doesnt feel good Correct sentence is: ""The heart is the only abdominal organ that we should have a well-functioning pump: an assessment of cardiac function should focus on the ventricular chamber."
91,i feel something hurt me in taking breath and i cant take my breath,i feel something hurt me in taking breath and i cant take my breath,This is an incorrect sentence: i feel something hurt me in taking breath and i cant take my breath Correct sentence is: This report covers a clinical study on the use of two different doses of vitamin D3 (VD3) and the effect of VD2 on bone density in healthy women.
92,i have a throbbing in my joints,i have a throbbing in my joints,"This is an incorrect sentence: i have a throbbing in my joints Correct sentence is: the male has throwing at the right side in your ears! We have to understand that our right ears are the best to describe our movements, and that my right ear is the preferred hand when throws, because I am not an artist."
93,i have a great stomach ache and i cant eat any thing,i have a great stomach ache and cant eat anything,This is an incorrect sentence: i have a great stomach ache and cant eat anything Correct sentence is: • Patients with functional dyspepsia do not differ from those with organic disease in their stomach discomfort and in gastric emptying.
94,it is like i have a needle pushing through my heart,it is like i have a needle pushing through my heart,This is an incorrect sentence: it is like i have a needle pushing through my heart Correct sentence is: '... It is a good idea that the patient might be in better condition when I am pregnant.'
95,im disappointed,im disappointed,"This is an incorrect sentence: im disappointed Correct sentence is: ""We agree that the patient is in good health and the renal disease is not of the lupus type."""
96,every time i comb my hair there are so many hair in my comb,every time i comb my hair there are so many hair in my comb,"This is an incorrect sentence: every time i comb my hair there are so many hair in my comb Correct sentence is: ""All my hairs are bagged and covered with bay jewelry"""
97,i felt my heart hurts when i ran for along distance,i felt my heart hurts when i ran for a long distance,This is an incorrect sentence: i felt my heart hurts when i ran for a long distance Correct sentence is:
98,i usually have a bad cough when i get flu,i usually have a bad cough when i get flu,"This is an incorrect sentence: i usually have a bad cough when i get flu Correct sentence is: I see patient 1 (i's' s symptoms ""and she has no chest infection"" in the patient's record)."
99,when i bend over i get a shooting pain down my back,when i bend over i get a shooting pain down my back,"This is an incorrect sentence: when i bend over i get a shooting pain down my back Correct sentence is: ""In my mother's story, I'm happy with my child."""
100,i feel dizzy when i set infront of my laptop for an hour or two what possibly could be the reason,i feel dizzy when i sit in front of my laptop for an hour or two what possibly could be the reason,This is an incorrect sentence: i feel dizzy when i sit in front of my laptop for an hour or two what possibly could be the reason Correct sentence is: I feel agitated when I sat out of bed for many hours and a half a day.
101,i got acne when i ate chili,i got acne when i ate chili,"This is an incorrect sentence: i got acne when i ate chili Correct sentence is: ""... I am a man."""
102,i feel a burning sensation in my guts about 2 hours after each meal,i feel a burning sensation in my guts about two hours after each meal,"This is an incorrect sentence: i feel a burning sensation in my guts about two hours after each meal Correct sentence is: """
103,my shoulder has agreat pain,my shoulder has a great pain,"This is an incorrect sentence: my shoulder has a great pain Correct sentence is: ""A total of 35% (n = 35 / 97) of the subjects reported moderate shoulder pain and the remaining 55% described an average moderate pain."""
104,i have shoulder pain when i try to carry my groceries,i have shoulder pain when i try to carry my groceries,This is an incorrect sentence: i have shoulder pain when i try to carry my groceries Correct sentence is: Shoulder pain was caused by a foreign object after a man was unable to eat.
105,i love to garden but i get a terrible twinge in my lower back when i lean over,i love to garden but i get a terrible twinge in my lower back when i lean over,"This is an incorrect sentence: i love to garden but i get a terrible twinge in my lower back when i lean over Correct sentence is: a right hand on I, and I get ""on the same shelf."""
106,i feel weak all over,i feel weak all over,This is an incorrect sentence: i feel weak all over Correct sentence is: 'The patient said nothing that the doctor did not think the patient knew; the doctors said they never asked the same number.
107,i feel very hard to breathe,i feel very hard to breathe,"This is an incorrect sentence: i feel very hard to breathe Correct sentence is: ""At a first visit during my childhood, I see the mouth breathing through her nose."" This represents not only my ""mouth breathers"" but also my very poor breath."
108,my nose is congested all the time and theres this gluey secretion in my throat that makes it impossible for me to sleep i often have to nap sitting down,my nose is congested all the time and theres this gluey secretion in my throat that makes it impossible for me to sleep i often have to nap sitting down,"This is an incorrect sentence: my nose is congested all the time and theres this gluey secretion in my throat that makes it impossible for me to sleep i often have to nap sitting down Correct sentence is: My nose feel the sound of a gum ""My throat feel that she has talked like it."""
109,i have a pain in my stomach,i have a pain in my stomach,"This is an incorrect sentence: i have a pain in my stomach Correct sentence is: 'It is painful in the morning, and you can give me the prescription ""It's due to the fact that I had been working at the clinic after having had the gastroscopy"" This sentence should read: ""What can happen when a patient's stomach stays for a little hour or days before the gastric bleeding is going to occur?"""
110,my entire body is freezing,my entire body is freezing,This is an incorrect sentence: my entire body is freezing Correct sentence is: 'The mean time to first freeze in a season following the 2013 European Season was 1 month for those who were able to return to the preice season'.
111,yesterday i had a shouder pain,yesterday i had a shoulder pain,This is an incorrect sentence: yesterday i had a shoulder pain Correct sentence is: 'I have noticed a right humeral neuritis on the right shoulder a few days ago.
112,i got injured exercising,i got injured exercising,"This is an incorrect sentence: i got injured exercising Correct sentence is: ""The rate among drivers was low and among automobiles, it was too high."""
113,i dont have full range of motion with my arms,i dont have full range of motion with my arms,"This is an incorrect sentence: i dont have full range of motion with my arms Correct sentence is: 'If you have no history of shoulder pain, then you may have I shoulder X-ray on a regular date;' it is not correct for that diagnosis my X ray is normal."
114,i feel muscle pain every time i make an extra effort,i feel muscle pain every time i make an extra effort,This is an incorrect sentence: i feel muscle pain every time i make an extra effort Correct sentence is:...
115,my neck is annoying me i cant sleep bacause of it,my neck is annoying me i cant sleep because of it,This is an incorrect sentence: my neck is annoying me i cant sleep because of it Correct sentence is: 'The patient does not have cervical spondylosis at the time but the doctor advised me that the sleep-inducing drugs were being taken.
116,i have acne in my face and other problems in my derma like itching,i have acne in my face and other problems in my derma like itching,This is an incorrect sentence: i have acne in my face and other problems in my derma like itching Correct sentence is:...
117,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now,i started taking swimming lessons and i guess i swallow too much water through my nose because the sinti is killing me now,"This is an incorrect sentence: i started taking swimming lessons and i guess i swallow too much water through my nose because the sinti is killing me now Correct sentence is: in fact, swimming improves me already; you have your smiling eyes; I get a ""clean"" speech; and you try to smile with my eyes close down."
118,i feel a soreness in my knees when i walk,i feel a soreness in my knees when i walk,This is an incorrect sentence: i feel a soreness in my knees when i walk Correct sentence is: 'This subject was asked to do the following things again after he / she was going out of bed to get a walking bath in the morning: he did the same things in bed. (ABSTRACT TRUNCATED AT 250 WORDS)
119,when i raise my hand i feel pain in my shoulder,when i raise my hand i feel pain in my shoulder,"This is an incorrect sentence: when i raise my hand i feel pain in my shoulder Correct sentence is: where s 1 / 2 and s 2 represent the start and the end of the stimulation, respectively."
120,my stomach aches after i drink any soda drink why,my stomach aches after i drink any soda drink why,"This is an incorrect sentence: my stomach aches after i drink any soda drink why Correct sentence is: ""There was no cause known for that sovage."""
121,i feel a clicking sensation in my knee each time i step,i feel a clicking sensation in my knee each time i step,This is an incorrect sentence: i feel a clicking sensation in my knee each time i step Correct sentence is: 'This statement was not supported by the data available for the study' and the second author had not been involved '.
122,when i move my shoulder its like lightning is being sent through my shoulder,when i move my shoulder its like lightning is being sent through my shoulder,"This is an incorrect sentence: when i move my shoulder its like lightning is being sent through my shoulder Correct sentence is: ""During walking I don't want him to make any mistakes."" Instead, at the last step of walking this ""just"" is correct."
123,i have acne all over my face,i have acne all over my face,"This is an incorrect sentence: i have acne all over my face Correct sentence is: 'A patient with hypertrophic obstructive cardiomyopathy and extensive postburn hypertrophic scarring of the face received treatment with high-pressure oxygen (He Oxygen-A (2)), which has been used since 2004 to reduce visible scars to a limited extent; this patient only received one session when he was suffering from severe dyspnoea due to cardiac decompensation."
