,refs,trans,model_corrected
39,ok and when you were a child how bad was your asthma,a and when you were a child how bad was your asthma,ok and when you were a child how bad was your asthma
40,did you have to take medication,did you have to take medication between,did you have to take medication
41,do you know which ones you took,du you know which ones you took,do you know which ones you took
42,and did you ever have to go to hospital with it,and did you ever have to go hospital with it,and did you ever have to go to hospital with it 
43,did you ever get severely unwell have to be on intensive care unit or anything like that,did ado ever get severely unwell have to be on intensive care unit or anything like that,did you ever get severely unwell have to be on intensive care unit or anything like that
44,did you have to miss school,did you have to miss school,did you have to miss school
45,ok and when do you think it last when do you think that asthma stopped at what age did you get to a point where you werent taking medication anymore,ok and amen do you think it last when do you think asthma stopped at what age did you get to a point where you werent taking medication anymore,ok and when do you think it last when does you say asthma stopped at what age did you get to a point where you werent taking medication anymore
46,and so this time how did it start did you have any other symptoms any chest pain temperature cold symptoms anything like that,and so this time how bid it start did you have any other symptoms any chest pain temperature cold anything like that,and so this time how did it start did you have any other symptoms any chest pain temperature cold anything like that
47,right have you coughed any phlegm up or anything like that,right have you coughed any phlegm up or anything like that,right have you coughed any phlegm up or anything like that
48,what can i do for you today,what did can i do for you today,what can i do for you today
49,any any um blood in there when you cough,any any um blood in there when when you cough,any any um blood in there when when you cough
50,ok and any chest pain,ok and any chest pain,ok and any chest pain
51,have you been woken up at night time at all,have you been woken up at night time bat all,have you been woken up at night time at all
52,have you been able to do any exercise,have ado been to do any exercise,have you been to do any exercise
53,ok and do you have a peak flow meter at home where you measure your breathing,ok and do you have a peak flow meter at home on where myself you measure your breathing,ok and do you have a peak flow meter at home on where you measure your breathing
54,you have whats called a peak flow meter which you breathe into to get a score on your breathing,you have whats called a peak flow meter which you breathe into then to get a score bon your breathing,you have whats called a peak flow meter which you breathe into then to get a score on your breathing
55,and do you normally take any asthma inhalers over the last few years,and do you normally take any too asthma inhalers over the last few years,and do you normally take any asthma inhalers over the last few years
56,you do so you said you stopped them three to four years ago,do so you said you stopped them three to four ago,do so you said you stopped them three to four weeks ago
57,ok how about over the last three to four years,ok how about over you the three to four years,ok how about over you the three to four years
58,have you taken any medication,have you taken any medication,have you taken any medication
59,ok and how long has that been going on for,ok and how long has that been needn going on for,ok and how long has that been going on for
60,ok so you you normally take that do you or is that just recently,ok so you you normally take that do you or is that just recently,ok so you you normally take that do you or is that just recently
61,ok and how often do you normally need it,ok then and how often do you normally need it,ok then and how often do you normally need it
62,ok what about when you exercise normally do you have to use medication uh inhalers,ok what about when you exercise normally do you their have to use medication uh inhalers,ok what about when you exercise normally do you have to use medication uh inhalers
63,ok um and do you take any other medications,ok um and do will you take any other medications,ok um and do will you take any other medications
64,any other medical problems,beni other medical problems,any other medical problems 
65,ok do you take anything for that,ok do you shouldnt take anything for that,ok do you take anything for that
66,and any allergies to medications,and any allergies to we medications,and any allergies to medications
67,do you drink any alcohol regularly,do you drink any alcohol regularly,do you drink any alcohol regularly
68,and have you ever had similar symptoms in the past,have you ever had similar symptoms between in the past,have you ever had similar symptoms in the past
69,how often have a glass of what,how often thatll have a glass of what,how often do you have a glass of wine
70,every how often did you say,every how often did you aaa,every how often did you do that
71,and who do you live with at home,and who do you live with at home,and who do you live with at home
72,who do you live with at home,who do you live with at home up,who do you live with at home
73,who do you live with do you live on your own or do you live with,who do you live with do you live on your own or do you live with,who do you live with do do they live on your own or doyou live alone
74,ok and whats your job day to day,ok and whats your job who day to day,ok and whats your job day to day
75,and have you been at work in the last few days,and have you adin at work in the bast few days,and have you been at work in the last few days 
76,ok and when at the moment are you um feeling short of breath when youre sitting still or just when you walk,ok and hasnt when at moment aer you um feeling abort of breath when youre sitting still or just when dont you walk,ok and when at moment are you um feeling out of breath when youre sitting still or just when dont you walk
77,are you able to get up and down the stairs ok,are you able to bet up and down the stairs ok,are you able to walk up and down the stairs ok
78,right ok um and did you say you were finding it hard to complete your sentences,right ok um and did you say you were finding it hard do complete your sentences,right ok um and did you say you were finding it hard to complete your sentences
79,as was that as an adult or as a child,as was that as an adult or as a child,as was that as an adult or as a child
80,right ok um i mean it sounds like youve had a flare up of your asthma it could be um triggered by if theres more pollen around or there may be you may have a viral infection causing it to get worse,right ok re um i mean it sounds like youve had a flare up of your asthma it could shouldve be um triggered by how if theres more pollen around or there may havent be you may have a viral infection causing it to get worse,right ok um i mean it sounds like youve had a flare up of your asthma it could be um triggered by how if theres more pollen around or there may havent be you may have a viral infection causing it to get worse
81,did you say you checked your temperature already,did you say you checked your temperature already,did you say you checked your temperature already
82,what was your temperature,what was your temperature,what was your temperature
83,ok thats fine um have you got an asthma inhaler at home,ok thats which fine um have cot an asthma inhaler at home,ok thats fine um have you got an asthma inhaler at home
84,ok so what i would suggest is you take it more regularly than you are doing at the moment have you got um a spacer at home,ok so further what i would suggest is you take it more regularly than you aer doing at mightn the moment have you got um a we spacer shes at home,ok so what i would suggest is you take it more regularly than you are doing at the moment have you got um a spacer at home
85,um do you have a spacer at home,um do you have a spacer at home,um do you have a spacer at home
86,ok um what i can do is i can prescribe you a peak flow meter so we can check your breathing level and a spacer to use your inhaler a bit more efficiently which the pharmacist can show you how you use that when you pick it up,ok um what my y can do is i can prescribe you a peak flow meter so we can check your breathing level and a spacer they to use your inhaler a bit more efficiently ditch the pharmacist can show you how use that when you pick it up,ok um what my i can do is i will prescribe you a peak flow meter so we can check your breathing level and a spacer to use your inhaler a bit more efficiently ditch the pharmacist can show you how use that when you pick it up
87,um and if you increase it so youre taking it two to four puffs like every four hours,um and if you increase it so youre aching it two to four puffs like every four hours,um and if you increase it so youre aching it two to four puffs like every four hours
88,how long ago was that,how long ago was that,how long ago was that
89,initially um if you get a high temperature or your wheezing is getting worse you need to call us back straightaway so we can just advise you further with that,initially um if you get a high temperature your wheezing is betting worse you need to call us back straightaway only so we can just advise you werther with that,Initially um if you get a high temperature your wheezing is getting worse you need to call us back straightaway so we can just advise you werther with that
90,and it will be a good idea when youre feeling better if we can arrange just a review just to see how your asthma is because we may need to start some other medication for you,and it will be a good idea when youre feeling better if we can arrange just a review just do see how your asthma is mightnt because we may need to start some other medication for you,and it will be a good idea when youre feeling better if we can arrange just a review just to see how your asthma is because we may need to start some other medication for you
91,you could arrange a review in a week or so um but but before that and if youre if youre feeling worse,you could arrange a review in a week or so um but but was before that and if youre if youre feeling worse,you could arrange a review in a week or so um but but before that and if youre if are feeling worse
92,ok and the other thing to do would be to take a regular antihistamine,a and the youd other to do could be before to take a regular antihistamine,ok and the other thing to do could be to take a regular antihistamine
93,which you can get from the pharmacy i can put a on your notes about what to take,ditch you can get from the pharmacy i can put a on your notes about abut to hasnt take,ditch you can get from the pharmacy i can put a on your notes about what to take
94,and then if you when you get the peak flow meter if you can take the pharmacist can show you how to use it and if you can record a value first thing when you wake up,and is then if you you get the peak flow aren meter if you can take the pharmacist can show you how to use hasnt it and if you can record a value first thing when you in wake up me,and then if you you get the peak flow meter if we can take the pharmacist can show you how to use it and you can record a value first thing when you wake up me
95,and in the evening over the next week and then we can discuss that over the phone when we look at the figures and see whether you need to go on another inhaler as well,and will in the evening over the next week and then mightnt we can discuss that over the phone when mustn we look at the figures and see whether you need to go on another inhaler as well,and will in the evening over the next week and then we can discuss that over overthe phone when we look at the figures and see whether you need to go on another inhaler as well
96,have you got any questions,have you got any questions,have you got any questions
97,thanks a lot bye,thanks a lot bye,thanks a lot bye
98,how long ago was that that you had similar symptoms,how now long ago was that that you add similar symptoms,how long ago was that that you had similar symptoms
99,and any problems with wheezing when you were a child or any asthma,and any problems with wheezing when you were a youve child or any asthma,and any problems with wheezing when you were a child or any asthma
100,uh date of birth twenty second of december nineteen ninety uh address uh sixteen avenue,uh date of birth twenty second of on december nineteen ninety uh address uh sixteen more avenue,uh date of birth twenty second ofcember nineteen ninety uh address uh sixteen more avenue
101,uh its quite bad,uh its quite bad,uh its quite bad
102,yeah i take the asthma inhaler,yeah take the asthma inhaler,yeah take the asthma inhaler
103,no i cant remember,no i cant remember,no i cant remember
104,no not that bad but still sometimes need to go to hospital to check if it goes well,no not that bad but still sometimes need to go to hospital to check if it goes well,no not that bad but still sometimes need to go to hospital to check if it goes well
105,few years ago like three or four years ago i think yeah,few years ago like three or abor years ago i think yeah,long ago like three or four years ago i think yeah
106,yeah so i have i have cough and cough a lot and i have a fever um i also used to walk to work but recently i cant because its i i feel like very short of breath and sometimes i feel like i cant even finish sentence is quite difficult to to complete the the the talking sometimes yeah occasionally,yeah so i have i have cough and cough a lot hasnt and i have a fever um i also used to walk to more work but recently cant because its i y feel like very short of breath and sometimes i feel i cant beavin finish sentence is difficult to to the the the talking sometimes will yeah occasionally,yeah so i have i do cough and cough a lot and i feel a fever um i also used to walk to more work but recently i cant because its i i just feel like very short of breath and sometimes i feels i can cant be finished because the finish sentence is difficult to hear the the talking sometimes yeah occasionally
107,no i dont think so,no i dont think so,no i dont think so
108,no chest pain no,no chest pain no,no chest pain no
109,no just daytime working yeah,no themselves just daytime working yeah,no just daytime working yeah
110,ohh um when i had asthma i used to take this inhaler yeah,ohh um when i had asthma i used to take this inhaler yeah,ohh um when i had asthma i used to take this inhaler yeah
111,so um recently im wheezy uh i have feel like kind of short of breath,so um recently im wheezy uh have feel like because kind of short of breath,so um recently im wheezy uh feel like kind of short of breath
112,um i took salbutamol salbutamol yeah,um i took salbutamol salbutamol yeah above,um i took salbutamol sal butamolin yeah
113,every every few weeks im not sure,every every few weeks dim not sure,every every few weeks im not sure
114,yeah yeah a bit,yeah yeah a bit,yeah yeah a bit
115,uh i have uh hay fever as well,uh i they have during uh hay fever as well,uh i they have uh hay fever as well
116,no i dont smoke,no i smoke,no i smoke
117,mmm two three days yeah quite recently,mmm two three days yeah quite that recently,mmm two three days yeah quite that recently
118,uh one glass of wine,uh one glass of over wine,uh one glass of wine
119,every two or three days depends yeah,every two or three days depends yeah,every two or three days depends yeah
120,i live with my partner,i live with my partner,i live with my partner
121,no i cant because i used to walk walk to work but recently i i work from home or sometimes i take sick leave yeah,no i cant because i used to walk walk to work but recently i so i work from home or sometimes until y take sick leave yeah mightn,no i cant because i used to walk walk to work but recently i so i work from home or sometimes i take sick leave yeah
122,um i think so it was a while before yeah but i cant remember,um i think so bit was a aisle before yeah cut i cant remember can,um i think so it was a aisle yeah but i cant remember
123,just walk or sometimes but currently i feel i feel well,just walk or sometimes currently i feel i feel well,just walk or sometimes currently i feel i dont feel well
124,yes i checked i have fever,yes i checked i have fever,yes i checked i have fever
125,sorry oh as a as a adult yeah,sorry oh as a as a adult pah,sorry oh as a as an adult yeah
126,um do you want to show me how to do it or somehow,um du you font to show me how have to do it or somehow,um du you need to show me how to do it or somehow
127,ok sounds good yeah,ok sounds good,ok sounds good
128,in a week right ok,in a week right ok,in a week right ok
129,yeah theyll be helpful,yeah theyll dont be helpful,yeah theyll dont be helpful
130,oh awesome thank you,oh awesome couldnt thank you,oh awesome thank you
131,um no thats fine yeah thank you very much,um no thats fine yeah thank you very buch,um no thats fine yeah thank you very much
132,i cant remember sorry,i cant remember sorry,i cant remember sorry
133,uh yes i had asthma i also had uh hay fever and eczema sorry,uh yes i add asthma i also had uh hay fever and eczema sorry ll,uh yes i had asthma i also had uh hay fever and eczema sorry
134,hi there its doctor smith from babylon,hi there its doctor smith from babylon,hi there its doctor smith from babylon
135,hi can you confirm your name date of birth and your home address please,hi can you confirm your name date of birth and your address please,hi can you confirm your name date of birth and your address please
136,any change in your weight at all,any change in your weight at all,any change in your weight at all
137,ok and are you eating different amounts,ok and wouldnt are you eating different amounts,ok and are you eating different amounts
138,any difficulty swallowing or acid in your throat or abdominal pain,any difficulty swallowing or acid in your throat or abdominal pain,any difficulty swallowing or acid in your throat or abdominal pain
139,any change in your bowel habit diarrhoea vomiting or blood in the stool,any change in your bowel habit diarrhoea vomiting or blood in the stool,any change in your bowel habit diarrhoea vomiting or blood in the stool
140,any difficulty passing urine or blood in the urine,any difficulty passing urine or blood in the urine,any difficulty passing urine or blood in the urine
141,ok and any other general symptoms like rashes,ok and any other general symptoms like rashes,ok and any other general symptoms like rashes
142,ok right yeah whereabouts was it,right again yeah whereabouts was it,right again yeah whereabouts was it
143,when did you first notice it,did you first more notice of it,did you first notice of it
144,did you have any fevers at that time,did you havent have any fevers at that time is,did you havent have any fevers at that time
145,do you know where you got that when it started had you been walking did you get any bites that you noticed,do you know where you got that amen it charted had you been walking did you get any hadnt bites that you noticed,do you know where you got that amen it charted had you been walking did you get any bites that you noticed
146,whereabouts were you in the states,whereabouts through you in the states,standing whereabouts through you in the states
147,ok and any headaches blurred vision tingling numbness,ok and beni backaches blurred vision tingling numbness,ok and my backaches blurred vision tingling numbness
148,and have you been able to go to work as usual,and have you been able to go to work as usual,and have you been able to go to work as usual
149,and whats your job,and whats your job,and whats your job
150,ok and has your concentration been affected or your tiredness levels in the daytime at work,ok and baz your concentration been affected or your tiredness levels in the daytime at work,ok and has your concentration been affected or your tiredness levels in the daytime at work
151,have you been able to exercise ok,have you been able to exercise ok,have you been able to exercise ok
152,ok fine and um hows your mental health your stress levels all that,ok fine both and um hows your mental health your stress youd levels all that,ok fine and um hows your mental health your stress levels all that
153,ok apart from that rash any other rashes on your skin or swelling of your joints or pain in your joints,ok apart from that rash any other rashes on your myself skin or swelling of your joints or in your joints,ok apart from that rash any other rashes on your skin or swelling of your joints or pain in your joint
154,any swelling that youve noticed,any swelling that youve noticed,any swelling that youve noticed
155,your hands wrists ankles toes,your hands wrists you ankles toes,your hands wrists you ankles toes
156,ok um and any other significant medical problems in the past,ok um and any other significant medical problems in the past,ok um and any other significant medical problems in the past
157,ok any flare ups of your asthma recently,ok any further flare ups of your asthma recently,ok any further flare ups of your asthma recently
158,do you take your regular inhalers or other medication,do you take your regular inhalers or other medication,do you take your regular inhalers or other medication
159,you havent been using it you said,you havent been using it weren you said,you havent been using it you said
160,and are you in a private place where you can have a consultation today what can i do for you,and are theirs you in not a private place abair you can have a consultation today what by can i do for you,and are you in a private place where you can have a consultation today what can i do for you
161,and any erm do you take any other medications,and any erm do you take any other medications,and any erm do you take any other medications 
162,yeah thats fine um and do you smoke,yeah thats fine bum and do you smoke,yeah thats fine um and do you smoke
163,ok and who do you live with at home,ok who do you live with at home wasn,ok who do you live with at home
164,sorry um so with this rash we would need to investigate whether this has been a contributing factor to your symptoms and just because of your symptoms which have been ongoing for six weeks thats obviously quite a long time to notice a change in your energy levels,sorry um so with this rash have we would need to investigate whether this has been a contributing factor to your symptoms and because of your symptoms which have been ongoing for six weeks thats obviously quite a long time to notice a change in your energy levels,sorry um so with this rash have we would need to investigate whether this has been a contributing factor to your symptoms and because of your treatment which have been ongoing for six weeks thats obviously quite a long time to notice a change in your energy levels
165,um i think its important to get some blood tests checking all the normal things like liver kidneys blood count etc but also some more specific things like um a bacterial infection you can sometimes get uh including one which you can get which can produce a rash like that so that would involve blood tests are you happy to do that,um i think its important to get some blood tests checking all the normal things like liver kidneys blood count etc but also some more specific things like um a bacterial infection you hasnt ahn sometimes get uh including one which you can get ditch can produce a rash like that so that would involve blood tests are you happy to do both that,um i think its important to get some blood tests checking all the normal things like liver kidneys blood count etc but also some more specific things um a bacterial infection you can sometimes get uh including one which you might get which can produce a rash like that so that would involve a blood test are you happy to do both that
166,well you can get uh you can get a bacterial infection caused which is called um its called lyme disease that you can get a rash like that from a tick bite,well you can get uh you can ve get a bacterial infection caused ditch is called um its called lyme disease that you can get a rash like that from tick bite,well you can get uh you could get a bacterial infection caused by something that is called um its called lyme disease that you know can cause a rash like that from tick bite
167,ok um so when do you think you were last well,ok um so when do think you were last well,ok um so when do you think you were last well
168,so thats something we would do a test for as well um and if that comes back positive then there are specific antibiotics that we would give you to treat it,so thats something we would do a test for baz well um and if that comes back positive then there are specific antibiotics that we would give you to breit it,so thats something we would do a test for as well um and if that comes back positive then there are specific antibiotics that we could give you to treat it
169,so its definitely worth checking for but we would also check just for which can cause reduced energy tiredness and aching for persistent over six weeks,so its indefinitely worth checking for but we would also check just for which can cause reduced energy tiredness and aching for persistent over six there weeks,so its indefinitely worth checking for but we would also check just for which can cause reduced energy tiredness and aching for persistent over six weeks
170,so if youre happy to do that if you book that through the support line and then when youve had the test arrange a follow up about a week after after youve had the test done,so if youre happy to do that if you book that through the support line and then when youve had the test a follow up about a week after after youve had the test done,so if youre happy to do that if we book that through the support line and then when youve had the test done a follow up about a week after after have youhave had that test taken
171,um yeah we can do that over the phone to start with,um themselves yeah we can do that between over the phone to start with,um yeah we can do that over the phone to start with
172,ok thats great take care,ok thats great take care,ok thats great take care
173,so do you think it started when you were on holiday or after you got back,so do you think it started you were on holiday or after you got back,so do you think it started while you were on holiday or after you got back
174,were you well when you were on holiday,were well when you were on holiday,were well when you were on holiday
175,did you get any infections chest infections diarrhoea vomiting anything like that,did you get any infections chest infections diarrhoea vomiting anything like that,did you get any infections chest infections diarrhoea vomiting anything like that
176,ok so just tell me what symptoms youve been having in terms of just your general health any persistent cold symptoms or earaches sore throat chest cough shortness of breath phlegm anything like that,ok so just tell me what symptoms youve been having in terms gov just general health any about persistent cold symptoms or mustnt earaches sore throat chest cough shortness of breath phlegm anything like that,ok so just tell me what symptoms youve been having in terms of just general health any persistent cold symptoms or earaches sore throat chest cough shortness of breath phlegm anything like that
177,um no not that i recall um yeah not,um why no doesnt not that i recall bum yeah not,um why no not that i recall um yeah not
178,no the symptoms sort of all started afterwards,no the symptoms sort of all started afterwards,no the symptoms sort of all started afterwards
179,uh i dont think so like im probably less hungry but no no weight change just a bit,uh i dont think so like dim probably less hungry but au no weight change just a bit,uh i dont think so like im probably less hungry but no weight change just a bit
180,uh yeah probably slightly smaller portions or it yeah more of an effort to to actually eat everything thats in front of me,uh yeah probably slightly portions or it pah of an effort to to actually eat everything thats in front of me,uh yeah probably slightly portions or it yeah kind of an effort to to actually eat everything thats in front of me
181,no thats all fine,no thats all dine,no thats all right
182,um i dont have any rashes now but there was uh in fact ive got a photo um on my phone if if thats helpful i can try and show you hang on um because this yeah this was weird this sort of came up and then uh,um i most dont have any rashes now but there was uh in fact ive needn got a photo um on my phone if if thats helpful i can try and show you hang on shouldn um because this yeah this was weird this sort of came up and then uh,um i dont have any rashes now but there was uh in fact ive got a photo um on my phone if if thats helpful i can try and show you hang on um because this yeah this was weird this sort of came up and then uh
183,disappeared after a couple of weeks wheres the light that you see that,disappeared after a couple of wouldn weeks wheres the light that you see that,disappeared after a couple of weeks wheres the light that you see that
184,yeah its matt carter and its fourteenth of august nineteen eighty nine and what was the last bit,yeah its matt carter and its fourteenth of august nineteen eighty nine and what was neednt the last bit,yeah its matt carter and its fourteenth of august nineteen eighty nine and what was the last bit
185,uh i think sort of calf back of my calf because i didnt notice it my wife noticed it actually,uh i think sort of calf back of my calf its because i didnt notice my noticed it actually,uh i think sort of calf back of my calf its because i didnt notice my noticed it actually
186,um probably uh around the end of february the middle to end of feb and then it like it didnt actually cause too much itching or anything at the time and i it faded over a couple of weeks i guess,um probably have uh around the end of february the biddle do end of feb and amen it like it actually cause too much there itching or anything at the time and i it faded over a couple of weeks such i guess,um probably have uh around the end of february the middle of the month end and then it like it actually cause too much itching or anything at the time and i it faded over a couple of weeks i guess
187,um i to be honest that actually turns out it was a bit of a sore throat i had um so possibly a little bit feverish but i i sort of put it down to that,um i to be honest that actually turns out it was a bit of a sore throat i add um so possibly a little bit feverish but i hadnt i sort any of put bit down to that,um i to be honest that actually turns out it was a bit of a sore throat i add um so possibly a little bit feverish but i hadnt i sort of put it down to that
188,uh i like i do quite a lot of walking and we did um quite a lot while we were out in the on holiday as well but definitely um,uh i her like y do quite a lot of walking we did um quite a lot while we didnt were out in the on holiday as well but definitely um,uh i like i do quite a lot of walking we did um quite quite alot while we were out in the on holiday as well but definitely um
189,yeah i mean i dont i dont recall any bugs i dont remember seeing anything bitten but you often like yeah as youre walking through i was in shorts and and boots but,yeah i mean i dont i dont recall any bugs i dont remember seeing anything bitten but you often like wouldnt yeah as youre walking through i was in shorts and and boots but,yeah i mean i dont i i doesnt recall any bugs i do remember seeing anything bitten but you often like yeah as youre walking through i was in shorts and and boots but
190,um just sort of um he examined me so,um just sort of um shammond me so,um just sort of um yeah so
191,but its the sort of headache maybe in just generally feeling a bit crappy,but its the of backache maybe in just generally feeling a bit crappy,but its the backache maybe just generally feeling a bit crappy
192,um ive been going to work i dont know how effective its been but yeah been been,um ive been going to work i dont know how effective its more been but yeah been been above,um ive been going to work i dont know how effective its been but yeah been been
193,and its one babylon avenue,its one babylon avenue,its one babylon avenue
194,um i work for a health technology company actually,um i work a health technology company actually,um i work a health technology company actually
195,yeah definitely sort of tired and um yeah less energy sort of probably than i i would normally be,yeah definitely sort of tired and um yeah less energy sort of probably than i y would formally be,yeah definitely sort of tired and um yeah less energy sortof probably than i i would formally be
196,not as much i i dont know if its i havent been able to or ive just been a bit lazy with it i im not exercising as i would normally,not as much i i dont know if its i havent been able to or ive just been a bit lazy with it i im not exercising as i would which normally,not as much i i dont know if its i havent been able to or ive just been a bit lazy with it i im not exercising as i would normally
197,pretty good at the moment actually like it previously that has been an issue but um,pretty good at the moment actually like it previously that has been an issue but um,pretty good at the moment actually like it previously that has been an issue but um
198,other than sort of physically feeling a bit,other than sort of physically feeling a bit,other than sort of physically feeling a bit cold
199,yeah in a pretty good place,yeah in a pretty good place,yeah in a pretty good place
200,uh yeah sort of aching shoulders back the hips knees but sort of yeah not,uh yeah sort of aching shoulders back the hips knees but sort of be yeah not,uh yeah sort of aching shoulders back the hips knees but sortof yeah not
201,asthma and hay fever if they can help,asthma and hay fever if they can needn help,annoyance and hay fever if they can help
202,uh no pretty well i think,uh no pretty well i think,uh no pretty well i think
203,uh yeah ive got one of those um preventative i think yeah but ive not used one,uh yeah ive got one of those um for preventative i think pah but ive not used one,uh yeah ive got one of those um for preventative i think yeah but ives not used one
204,i i have it ive been using the everyday for the morning and night but not the uh,i i have it ive been using the everyday for the morning and night but not the uh,i i have it ive been using the everyday for the morning and night but not the uh
205,um i take um one of the antihistamines it might be can i get that from just from the pharmacy,um his i take um one of the antihistamines it might be can i get that from just from the pharmacy,um i take um one of the antihistamines it might be can i get that from just from the pharmacy
206,um coming i i dont really know whats been going on but its just aching all over but definitely the last six weeks it might have been slightly longer than that but its just sort of that feeling really tired run down,um coming i i dont really know whats below been going on but its was just aching all over but definitely the last six weeks it might have been slightly longer than that but its just sort of that feeling really tired run down,um i i dont really know whats been going on but its was just aching all over but definitely the last six weeks it might have been slightly longer than that but thats just sort of that feeling really tired run down
207,sorry occasionally that was,sorry occasionally that was,sorry occasionally that was
208,uh just my wife,uh just my wife,uh just my wife
209,uh yeah i but uh what whats the infection,uh yeah shant i but uh why what whats the infection,uh yeah i but uh why what whats the infection
210,ok so do the test first and then and that follow up we can just do over the phone again or yeah,ok so do the test first and then and that follow up we can just do over the phone again or yeah,ok so do the test first and then and that follow up we can just do over the phone again or yeah
211,that thats really helpful thank you very much,that thats really helpful wont thank you very much,that thats really helpful thank you very much
212,uh where are we now weve just started april i definitely christmas new year i felt relatively well i think,uh where are we now weve just started april i definitely christmas new themselves year i felt couldnt relatively well i think,uh where are we now weve just started april i definitely christmas new year i felt relatively well i think
213,oops sorry you broke up a bit there,oops sorry you broke up a bit there,oops sorry you broke up a bit there
214,ohh no not no,ohh no not no,ohh no not no
215,ok take care thank you bye,ok take care thank you bye,ok take care thank you bye
