,refs,trans,model_corrected
59,my heart is pumping fast and im having a hard time to breath,my heart is pumping fast and wasnt im having a hard time to breath,my heart is pumping fast and im having a hard time to breath
60,i think theres fluid in my ears,i think theres fluid in ears,i think theres fluid in my ears
61,i hit myself and the would doesnt want to heal,i hit myself and the would doesnt want do heal,i hit myself and the would doesnt want to heal
62,after eating  i have burning sensation inside of me,after eating y have burning sensation allied of me,after eating  i have burning sensation in front of me
63,even if the temperature is high in the house  my body is always cold,even if the temperature is high in the house my body is always cold,even if the temperature is high in the house  my body is always cold
64,my acne is really embarassing its so read,my acne is really embarassing its so read,my acne is really embarassing its so read
65,i have the impression of having no strength in my body,i have the impression of having strength in my body,i have the impression of having no strength in my body
66,i have constant stomach pain and bloating,i have constant stomach pain and bloating,i have constant stomach pain and bloating
67,my sore isnt healing well and its been like this for two weeks,my sore isnt healing well and its been like biss for ado weeks,my sore isnt healing well and its been like sore for weeks
68,my head hurts in the back and the pain lasts all day,my hurts in the back and the each pain lasts all day,my back hurts in the back and the pain lasts all day
69,i have a rash and it itches very bad,i have a to rash and it it itches very add,i have a rash and it itches very bad
70,i feel really sad all the time,i really wouldnt sad all the time,i really feel sad all the time
71,my husband left me for another woman my heart hurts so badly to the point i cant eat or sleep,my husband left me for another woman my heart it hurts so badly to the point youve i cant eat or sleep,my husband left me for another woman in my heart it hurts so badly to the point i cant eat or sleep
72,when im driving my eyes see in double,when im driving my eyes see in during bubble,when im driving my eyes see in bubble
73,i have some terrible problems when im breathing during the night,i have whom some terrible problems when im breathing during the night,i have some terrible problems when im breathing during the night
74,i have pain in my chest that saddens me,y have pain in ai chest that saddens me,i have pain in my chest that saddens me
75,it itches inside my ears,itches inside my ears,itches inside my ears
76,my heart feels like its going to explode,my heart feels like its going to but explode,my heart feels like its going to explode
77,is pimples a skin disease,is pimples a skin disease,is pimples a skin disease
78,when i eat sugar i notice my vision blurs,i eat rueger i notice my vision blurs,when i eat sugar i notice my vision blurs
79,something dark is there on my arm,something dark is there on arm,something dark is there on my arm
80,i cant turn my neck to the left without feeling a stabbing pain,i cant my neck to the left had without feeling a stabbing pain,i cant bend my neck to the left without feeling a stabbing pain
81,i get chills and aches all over,i get chills and aches all over,i get chills and aches all over
82,after playing tennis  i had a powerful sensation close to my neck,after playing tennis i had a powerful sensation close my neck,after playing tennis  i had a powerful sensation close my neck
83,i cannot get warm no matter how much i wrap up or how high i put the heating on,i cannot get warm au matter how much i wrap up or how high i the heating on,i cannot get warm no matter how much i wrap up or how high i turn the heating on
84,my hair is falling out in bunches,my hair is falling out in bunches,my hair is falling out in bunches
85,my shoulder hurts when i try to reach something above my head,my shoulder hurts when i try to reach something above my head,my shoulder hurts when i try to reach something above my head
86,i knocked my foot and it really hurts,i knocked my foot and billie hurts,i knocked my foot and it hurts
87,even though im an adult my face keeps breaking out in pimples,even though dim an adult my face keeps breaking out in pimples,even though im an adult my face keeps breaking out in pimples
88,when im tired i feel my head heavy,when im tired i feel my head heavy,when im tired i feel my head heavy
89,i have a scab on the back of my hand that just wont go away,i have a on the back of my hand that just wont away,i have a rash on the back of my hand that just wont go away
90,i have a cut that is red and swollen,i have a cut that is red and,i have a cut that is red and swollen
91,my skin is very dry and peeling,my skin is dry and peeling,my skin is dry and peeling
92,i have a dull ache in  my lower back which makes it difficult to move,i have a dull ache in my lower back which makes it difficult to move,i have a dull ache in my lower back which makes it difficult to move
93,theres swelling in my neck and it hurts,theres swelling in my neck mightnt and it hurts,theres swelling in my neck and it hurts
94,my sore looks like its not healing well,my sore looks like its not healing well,my sore looks like its not healing well
95,i hit my head at the basketball game  could i have a concussion,y hit my shes head at the game could i have a concussion,i hit my head at the football game  could i have a concussion
96,my ear is ringing,my ear is just ringing,my ear is just ringing
97,when im doing sport i have pain under my skin,when im doing sport i have pain under ai skin,when im doing sport i have pain under my skin
98,i have a pain that radiates up from my right hip to my rib cage  it is at its worst when i urinate,have a pain that radiates up from my hip to my rib gage it is its worst when i urinate,i have a pain that radiates up from my hip to my rib gage  it is its worst when i urinate
99,my knees seem to grind as i go up or down stairs,my knees seem to grind as go up or down stairs,my knees seem to grind as i go up or down stairs
100,when i eat too much sugar my body gets weak and dizzy,when i eat too much sugar my body gets weak and dizzy,when i eat too much sugar my body gets weak and dizzy
101,my acne itches and oozes,my acne itches and oozes,my acne itches and oozes
102,my stomach feels full and upset  and bloating after big meals,my stomach feels full and upset and bloating after big beals,my stomach feels full and upset  and bloating after big meals
103,my knees swell right below the knee cap and hurt when i put weight on them,my knees right below the knee cap and hurt when i put weight on,my knees right below the knee cap hurt when i put weight on them
104,i had alot of exercise yesterday so i feel sharp muscle pains,i had alot of exercise yesterday so i feel sharp muscle pains,i had alot of exercise yesterday so i feel sharp muscle pains
105,i lose a lot of my hair,i a lot of hair,i lose a lot of hair
106,im not good im feeling so cold,im good im feeling so cold,im not good im feeling so cold
107,i have pain but i cant specify place,y have thatll pain but i cant specify place,i have pain but i cant specify place
108,i need a kind of cream wich make my muscles more relaxed,i need a kind of cream wich make my muscles more relaxed,i need a kind of cream wich make my muscles more relaxed
109,laceration rupture or opening in the skin,laceration rupture or opening in the skin,laceration rupture or opening in the skin
110,the nerves were so damaged during the operation on my ankle that i cannot stand being touched on the scar,the nerves were so damaged during the operation on my ankle that i cannot stand being touched on the scar,the nerves were so damaged during the operation on my ankle that i cannot stand being touched on the scar
111,i feel a pain in my back when i sit on a chair for long,i feel a pain in my back when i sit on a chair for long,i feel a pain in my back when i sit on a chair for long
112,when i wake up i am feeling cold,when i wake up i am feeling cold,when i wake up i am feeling cold
113,i have an ear ache when showering,i have an bier ache when showering,i have an ear ache when showering
114,my infected wound caused a fever,my infected wound caused a fever,my infected wound caused a fever
115,i have a pain in my elbow joint,i have a pain in my elbow joint,i have a pain in my elbow joint
116,severe pain in the upper left side of chest and may have pain to back,adhere pain in the kupper left side of chest and may have pain to back,i feel pain in the kupper left side of chest and may have pain to back
117,when i lift my arms up i have a soreness in my shoulders,when i lift my arms up i have a soreness in shoulders,when i lift my arms up i have a soreness in my shoulders
118,i feel a pain on the left side of my chest where my heart is,i feel a pain on the left side of my chest where my heart each is,i feel a pain on the left side of my chest where my heart is
119,my abdominal muscles have great pain since i was at gym,my abdominal muscles have great pain since i was at gym,my abdominal muscles have great pain since i was at gym
120,my stomach has been sore since yesterday,my stomach has been sore since yesterday,my stomach has been sore since yesterday
121,redness swelling and difficulty walking,redness swelling and difficulty walking,redness swelling and difficulty walking
122,i feel pain in my head with a vertigo,i feel pain in my head with vertigo,i feel pain in my head with vertigo
123,i have a back pain since i fell on the floor,i have a back pain since i fell on the floor,i have a back pain since i fell on the floor
124,i feel great pressure in my chest,i feel great pressure in my chest,i feel great pressure in my chest
125,my hand open wound got infected,my hand open wound got infected through,my hand open wound got infected
126,i feel a sharp pain in my stomach,i feel a sharp pain in my stomach,i feel a sharp pain in my stomach
127,i chopped off the tip of my finger while i was cutting some cardboard and i cannot stop the bleeding,i chopped off the tip of my finger while i was cutting some cardboard and once cannot stop the bleeding,i chopped off the tip of my finger while i was cutting some cardboard and i cannot stop the bleeding
128,i used to be out of breath after going up a dozen of stairs but now i struggle to breath even when i sit down,i used to be out after going up a dozen of stairs but now i struggle to breath even when i shouldn sit,i used to be out after going up a dozen of stairs but now i struggle to breath even when i sit down
129,my head hurts when im doing this,my head hurts when im doing this,my head hurts when im doing this
130,there is acne on my face,there is acne on my face,there is acne on my face
131,i have a problem in the expiration because i have abronchial asthma,i have a problem in the expiration i have abronchial asthma,i have a problem in the expiration because i have abronchial asthma
132,i have cloudy eyes,i have cloudy eyes,i have cloudy eyes
133,i have a lot of knee pain whenever i go running,i have a lot of knee pain whenever i go running,i have a lot of knee pain whenever i go running
134,i fell off my bike and since then i had hard  knee pain,i fell off my bike and since then i had hard knee pain,i fell off my bike and since then i had hard  knee pain
135,why is my shoulder aching when i try to pick up the laundry,why is my shoulder aching i try to pick up the laundry,why is my shoulder aching when i try to pick up the laundry
136,when i extend my leg there is pain in knee joint,when i mightn extend my leg there is pain in ad joint,when i extend my leg there is pain in the joint
137,when i played football i dislocated my shoulder,when mightn i played football i dislocated my shoulder,when i played football i dislocated my shoulder
138,when i sneeze very hard i feel ear ache,when i sneeze very hard i feel ache,when i sneeze very hard i feel ache
139,it feels like someone stuck a knife into my shoulder,it feels wasn like someone stuck a knife into shoulder,it feels like someone stuck a knife into my shoulder
140,i feel like my heart is on fire,i feel bike my heart is fire,i feel like my heart is on fire
141,i read a book for along time and when i finished reading i feel head ache,i an read a book for than along time and when y beading i feel head bake,i read a book for along time and when i read i feel head ache
142,i cant really jump on my left foot because my triple fracture of the ankle left me with neverending pains,i cant really bump on my left foot because my triple fracture of the frankl left me neverending pains,i cant really bump on my left foot because my triple fracture of the ankle left me with neverending pains
143,i feel joint pain every time i move,i feel joint pain every them time werent i move,i feel joint pain every time i move
144,i have a pain in my head,i have haven a pain in my,i have a pain in my knee
145,i feel great pain in my feet after playing one of the sports games,i feel abate pain in my feet after playing one of the sports games,i feel pain in my feet after playing one of the sports games
146,there is a red stain in my skin,there is a red stain in my skin,there is a red stain in my skin
147,i have disterbance in my emotion,i have disterbance in my laotian,i have disterbance in my skin
148,stiffness inability to look right or left except by moving the whole body,stiffness to look right or left except by moving the whole body,stiffness to look right or left except by moving the whole body
149,i have muscle pain at my left leg,i have muscle pain at my left leg,i have muscle pain at my left leg
150,i love to walk and be outside but the bottoms of my feet get sore so quickly,i love to walk and be outside but the bottoms of my feet get abor so quickly,i love to walk and be outside but the bottoms of my feet get sore so quickly
151,my shoulder muscle hurts when i try to reach up,my shoulder muscle hurts when i try to reach up,my shoulder muscle hurts when i try to reach up
152,anytime i play tennis i feel a shoulder pain,airtime i play tennis i feel a shoulder pain,everytime i play tennis i feel a shoulder pain
153,when get up i found that i have a stomach ache  and i tried to take medecine but my stomach still hurting me,when it get up i doing found that i have a stomach ache and i tried to take medecine but my stomach me,when get up i found that i have a stomach ache  and i tried to take medecine but my stomach hurts me
154,my son squeezed a pimple and it broke open only to scab over and now looks like it is infected,my son squeezed a pimple and it broke open only to scab over and now looks like it is infected,my son squeezed a pimple and it broke open only to scab over and now looks like it is infected
155,when i carry heavy things i feel like breaking my back,when i carry heavy things i feel like breaking my back,when i carry heavy things i feel like breaking my back
156,i feel like the room is spinning,i feel like the room is spinning,i feel like the room is spinning
157,i tried to put my glasses to see more clear but cant find any change,i tried to put my glasses to has see more clear but cant find any change,i tried to put my glasses to see more clear but cant find any change
158,i have a pain internal,i have a pain external,i have a pain internal
159,there feels like a swollen knot at my shoulderblade with pain shooting from that,there feels like a swollen knot at my shoulderblade with pain shooting from that all,there feels like a swollen knot at my shoulderblade with pain shooting from that
160,there is so much pain when i move my arm,there is so much pain when i move my arm,there is so much pain when i move my arm
161,i am always cold even when i am wearing layers,i am always cold even amen i am wearing layers,i am always cold even when i am wearing layers
162,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel,had y on a needle it doesn wouldnt have bert au much like this damned spur in my heel,had i tried to needle it wouldnt have hurt so much like this damned spur in my heel
163,when i was washing my hair it was falling out heavily,when into i washing my hair it was colling heavily,when i was washing my hair it was falling heavily
164,there is an extreme pressure below my belly button at the right which i feel every time i go out for a jog,there is an extreme pressure below my belly button at the right which i feel every time i go out for jog,there is an extreme pressure below my belly button at the right which i feel every time i go out for a jog
165,when i stand up too quickly i start to feel dizzy and lightheaded,when i bland up too quickly start to feel dizzy and lightheaded,when i stand up too quickly i start to feel dizzy and lightheaded
166,its hard to stand up and im moving very slowly,its hard to stand up and im moving very slowly,its hard to stand up and im moving very slowly
167,when my grand father died i felt a hard emotional pain,when my grand father i felt a mightn hard emotional pain,when my grand father died i felt a hard emotional pain
168,i have this strange rash on my arm,i have this any strange rash on my arm,i have this strange rash on my arm
169,i feel pain when parting loved ones,i feel pain when parting loved ones,i feel pain when parting loved ones
170,i have a neck pain when i sit infront of my laptop,i have a neck pain when i sit infront of ai laptop,i have a neck pain when i sit infront of my laptop
171,i often get a sharp pain in my chest and i cant tell what im doing that might be triggering it,i often get a sharp pain in my chest and i cant tell what im doing that might be triggering bit,i often get a sharp pain in my chest and i cant tell what im doing that might be triggering it
172,cant do any exercise i feel weak,cant do any exercise i feel,cant do any exercise i feel weak
173,my muscles in my lower back are aching,my muscles in my lower back aching,my muscles in my lower back are aching
174,i cant see well,i between cant see well,i cant see well
175,my lower back hurts but it improves if i stretch it,my lower back hurts bit improves if over stretch it,my lower back hurts but improves if i stretch it
176,i cannot breathe because of this dull ache below my left shoulder,i cannot breathe because of biss dull bake below my left whom shoulder,i cannot breathe because of the dull ache below my left shoulder
177,there is a sharp pain in my bicep i have tried to apply pain relief cream but it does not help,there ms a sharp pain in my bicep i have tried to apply pain relief couldn cream but it does not help,there is a sharp pain in my bicep i have tried to apply pain relief cream but it does not help
178,i have a sharp pain in my lower stomach,i have and a sharp in my lower stomach,i have a sharp pain in my lower stomach
179,even though im an adult my face keeps breaking out in pimples,even though im an adult my weren face keeps breaking out in an pimples,even though im an adult my face keeps breaking out in pimples
180,i have front head pain and when i get it the light bothers me,i have front head pain and when i get it the light bothers me,i have front head pain and when i get it the light bothers me
181,my hair is coming out in chunks especially when i wash it,my hair is coming out in chunks especially when i wash it,my hair is coming out in chunks especially when i wash it
182,i have a pain that radiates up from my right hip to my rib cage  it is at its worst when i urinate,have a pain that up from my right hip to my rib cage it is at its worst when i,i have a pain that radiates up from my right hip to my rib cage  it is at its worst when i bend
183,my head hurts and i lose the sensation in my face then lose sight in my eye,my head hurts and i lose the sensation in my face lose sight in my eye,my head hurts and i lose the sensation in my face lose sight in  my eye
184,my skin is itchy and inflamed,my skin is itchy and inflamed,my skin is itchy and inflamed
185,im having a hard time hearing,im having a hard time hearing,im having a hard time hearing
186,i have a dull ache in  my lower back which makes it difficult to move,i have a dull ache in my lower back which makes it difficult to move,i have a dull ache in my lower back which makes it difficult to move
187,i cut my finger opening a can it wont stop bleeding and the wound is gaping and open,i wouldnt cut my finger reopening a can bonet stop bleeding and the wound is gaping and open,i cut my finger opening a can to stop bleeding and the wound is gaping and open
188,my ear hurts and its worse when i swallow  my ear is very painful and tylenol hasnt helped,ai ear hurts and its worse when i swallow ear is very painful and tylenol hasnt helped,my ear hurts and its worse when i swallow  my ear is very painful and tylenol hasnt helped
189,i had a cut that was stitched together but it is not healing  it is oozing green puss and burns,i had a cut that was stitched together but it is not healing it is oozing green puss and burns,i had a cut that was stitched together but it is not healing  it has oozing green puss and burns
190,i have a powerful pain inside my neck,i a powerful pain inside my neck,i feel a powerful pain inside my neck
191,i knocked my foot and it really hurts,i knocked my foot and it really hurts,i knocked my foot and it really hurts
192,i think theres something wrong with my wound it does not seem to heal like it should,i think theres something wrong with my bound it does not seem to heal like it should,i think theres something wrong with my wound it does not seem to heal like it should
193,when i stand up too quick my vision is blurry,when i stand up quick my is blurry,when i stand up too quick my vision is blurry
194,when i eat sugar i notice my vision blurs,when i eat sugar i notice my vision blurs,when i eat sugar i notice my vision blurs
195,when i stand up too quickly i feel as though im going to faint,when i stand up too quickly i feel as though im going to faint,when i stand up too quickly i feel as though im going to faint
196,i have a sharp pain in my abdomen,i have a sharp pain in my abdomen,i have a sharp pain in my abdomen
197,i can hardly move my neck  it hurts,i can hardly do move my neck it hurts,i can hardly move my neck  it hurts
198,my heart is beating fast and it scares me,ai heart is beating fast and it me,my heart is beating fast and it scares me
199,my sore looks like its not healing well,my sore looks bike its not healing well,my sore looks like its not healing well
200,when i eat too much sugar my body gets weak and dizzy,when i eat much sugar my body gets weak and dizzy,when i eat too much sugar my body gets weak and dizzy
201,my foot hurts and i cant turn it  maybe its broken,my hurts and i cant turn bit maybe its broken,my back hurts and i cant turn it  maybe its broken
202,the pain is intense especially when i go down the stairs it feels like something has snapped inside my knee,the pain is intense especially when i go down the stairs feels like something has snapped inside my knee,the pain is intense especially when i go down the stairs  it feels like something has snapped inside my knee
203,i feel pain in my right shoulder after the tennis match,i feel pain in right shoulder after the tennis match,i feel pain in my right shoulder after the tennis match
204,the pain feels like its right below the skin,the pain feels like its right below the skin,the pain feels like its right below the skin
205,i have a feeling like my whole body is complaining,i have a feeling bike whole body is complaining,i have a feeling like my whole body is complaining
206,i noticed an important decrease in my vision when i try to look at things up close,i noticed an important decrease in ai vision when i try to look at things up close,i noticed an important decrease in my vision when i try to look at things up close
207,i have a foot ache although i dont walk a lot,i have a foot ache although i dont walk a lot,i have a foot ache although i dont walk a lot
208,i have an ear ache that wont go away  i dont have a cold or headache or any other symptoms  just an earache,i have an ear ache that wont go away i dont have a cold or headache or any other symptoms just an earache,i have an ear ache that wont go away  i dont have a cold or headache or any other symptoms  just an  earache
209,chronic disease of hair follicles and sebaceous glands,chronic disease of hair follicles and sebaceous few glands,chronic disease of hair follicles and sebaceous glands
210,sometimes i feel like a claw on my chest that leaves me breathless,sometimes i feel like a claw on my chest that leaves me breathless,sometimes i feel like a claw on my chest that leaves me breathless
211,my hair is falling without a reason i can see a lot of hair on my working desk,my hair is falling without a reason i can see a lot of hair on my working desk,my hair is falling without a reason i can see a lot of hair on my working desk
212,the knee feels like it rusted and i suddenly cannot bend it anymore,the knee feels like it rusted and i suddenly cannot bend it anymore,the knee feels like it rusted and i suddenly cannot bend it anymore
213,i had a pain in my knee when i was swimming,i shes had a pain in ai ad when i was swimming re,i had a pain in my knee when i was swimming
214,i have internal pain whenever i come down with a cold,i have internal pain whenever i only come down with a cold,i have internal pain whenever i come down with a cold
215,i had a collision while playing soccer  my knee buckled and now its unstable,i had a collision while playing bachar my knee buckled and now its unstable,i had a collision while playing basketball  my knee buckled and now its unstable
216,i was diagnosed with  b12deficiency anemia which explains why i always felt cold,i diagnosed with b12deficiency anemia which cabranes why i felt cold,i was diagnosed with  b12deficiency anemia which explains why i felt cold
217,i feel pain in my body,i feel pain in my body,i feel pain in my body
218,my body feels weak and i think that my face is fade and i cant sleep well,my body feels weak and i think that my than face is fade and i cant sleep well,my body feels weak and i think that my face is fade and  i cant sleep well
219,my neck hurts me and i cant stand with this pain,my mightn baek hurts me and i cant stand with this pain,my knee hurts me and i cant stand with this pain
220,my heart hurts when i exercise,my heart hurts when i exercise,my heart hurts when i exercise
221,i feel a pain in my neck,i feel a pain in my neck,i feel a pain in my neck
222,i feel like i went to an acupunctures practice and had one hundred needles in my shoulder,i feel like i went to acupunctures practice and had one hundred beadles in my shoulder,i feel like i went to an acupunctures practice and had one hundred needles in my shoulder
223,when i think of my parents i feel pain,when i think of my parents i feel pain,when i think of my parents i feel pain
224,i get clusters of whiteheads and blackheads on my back,i get clusters of whiteheads and blackheads on my back,i get clusters of whiteheads and blackheads on my back
225,i had a cold the last time i travelled by plane and i still have a discomfort in my ears,i had a the last time i travelled by plane and i still have a discomfort in where my dont ears,i had a heart attack the last time i travelled by plane and i still have a discomfort in my ears
226,i have a great pain in my thorax from heart injury,i have a great pain in my thorax from heart injury,i have a great pain in my thorax from heart injury
227,i have a mental suffering,i have a mental suffering,i have a mental suffering
228,my left side aches much,my left side aches don much,my left side aches much
229,my shoulder hurts me so much,my shoulder hurts me so much,my shoulder hurts me so much
230,when i play football i have muscle pain,when i play yourself football i have muscle pain,when i play football i have muscle pain
231,my knee is hurting so badly,my knee is hurting so badly,my knee is hurting so badly
232,there are some pimples on my face that bother me a lot,there are some pimples on my face that bother me a lot,there are some pimples on my face that bother me a lot
233,there is pain in the muscles i do not know caused,there is pain in the muscles i do not know,there is pain in the muscles i do not know
234,my husband has a spot on his lip that he though was cold sore but now it has broken open and leaks fluid all day,my husband has a spot on lip batt he though was cold sore but now it has broken open and leaks fluid all day,my husband has a spot on his lip that he though was cold sore but now it has broken open and leaks fluid all day
235,i am having problems seeing things feel like a cloud on my eyes everything is blurry,am having his problems seeing things like a cloud on my eyes everything is blurry,i am having problems seeing things like a cloud on my eyes everything is blurry
236,the severe pain in the stomach i feel,the severe pain in the stomach i feel,the severe pain in the stomach i feel
237,there is this pain that radiates from my chest up to my left arm,abair is this pain that radiates from my chest up than to shan my left arm,there is this pain that radiates from my chest up to my left arm
238,my ear ache when im listening to music,my ear ache when im listening to music,my ear ache when im listening to music
239,i hve cut my finger because of playing football and i  to apply pain relief cream but it does not help,i hve cut my finger guffaws of fraying football and i to apply pain cream but it does not delp,i hve cut my finger because of playing football and i  to apply pain cream but it does not help
240,my back hurts me and i cant bend it or walk,my back hurts ab and i cant bend walk should,my back hurts me and i cant bend walk
241,my ear hurts when i touch it,my ear when touch it,my ear ache when i touch it
242,my head hurts whenever i try to do something,my head hurts whenever i try to du something,my head hurts whenever i try to do something
243,i get tired too fast i can barely put on my clothes in the morning,i get byard too fast i can put on my clothes in the morning,i get up too fast i can put on my clothes in the morning
244,my knee hurts when i walk,my knee hurts when i walk,my knee hurts when i walk
245,this long scar on my left buttock is from falling off my mountain bike,this long scar on my is from falling off my mountain not bike,this long scar on my knee is from falling off my mountain bike
246,i dont have problems taking in breath but out breath is so heavy,i are dont have problems taking while in breath but out breath being is so heavy,i dont have problems taking in breath but out breath is so heavy
247,my shower drain is full of hair every time,my drain is full of hair every time,my drain is full of hair every time
