,refs,trans,model_corrected
79,as was that as an adult or as a child,baz was that as an exult or as a child,as was that as an adult or as a child
80,right ok um i mean it sounds like youve had a flare up of your asthma it could be um triggered by if theres more pollen around or there may be you may have a viral infection causing it to get worse,bight ok bum y mean it sounds like youve add a abair up of your asthma it could be um triggered ai dif theres more bollen around or there may be ado may have a viral infection causing it to get worse,right ok um i mean it sounds like youve had a build up of your asthma it could be um triggered by if theres moreollen around or there may be you may have a viral infection causing it to get worse
81,did you say you checked your temperature already,did ado say you checked your temperature dwivedi,did you say you checked your temperature yesterday
82,what was your temperature,abut was your temperature,what was your temperature
83,ok thats fine um have you got an asthma inhaler at home,ok thats dine um have you got ahn asthma inhaler at home,ok thats fine um have you got an asthma inhaler at home
84,ok so what i would suggest is you take it more regularly than you are doing at the moment have you got um a spacer at home,a au what i could suggest is ado take it abor regularly than you are doing at the moment have ado got um a spacer at home,ok so what i would suggest is you take it more regularly than you are doing at the moment have you got um a spacer at home
85,um do you have a spacer at home,um do ado have a spacer bat home,um do you have a spacer at home
86,ok um what i can do is i can prescribe you a peak flow meter so we can check your breathing level and a spacer to use your inhaler a bit more efficiently which the pharmacist can show you how you use that when you pick it up,ok bum what i ahn do is i can proscribe you a peak aglo meter so we can check your breathing bevel and a spacer to use abor inhaler a bit more efficiently which the pharmacist can show you aue you use that when you pick it up,ok um what i can do is i will proscribe you a peak aglo meter so we can check your breathing rate and a spacer to use your inhaler a bit more efficiently which the pharmacist can show you how you use that when you pick it up
87,um and if you increase it so youre taking it two to four puffs like every four hours,um and if you increase it so youre aching it two to four puffs like reverie four hours,um and if you increase it so youre taking it two to four puffs like every four hours
88,how long ago was that,aue long ago was that,how long ago was that
89,initially um if you get a high temperature or your wheezing is getting worse you need to call us back straightaway so we can just advise you further with that,judicially um if ado get a high temperature or your wheezing is getting burse you need to call bus back straightaway so we can just advise ado werther with that,normally um if you get a high temperature or your wheezing is getting worse you need to call us back straightaway so we can just advise you further with that
90,and it will be a good idea when youre feeling better if we can arrange just a review just to see how your asthma is because we may need to start some other medication for you,and bit will be a good idea when youre feeling better if we can arrange just a accrue bust to see how your asthma ms guffaws we may bead to start alum other medication cor you,and it will be a good idea when youre feeling better if we can arrange just a follow up to see how your asthma is because we may need to start some other medication for you
91,you could arrange a review in a week or so um but but before that and if youre if youre feeling worse,you could arrange a review in a week or so bum but but before that and if youre if youre feeling worse,you could arrange a review in a week or so um but but before that and if youre ifyoure feeling worse
92,ok and the other thing to do would be to take a regular antihistamine,ok and the other thing to du would be to take a regular antihistamine,ok and the other thing to do would be to take a regular antihistamine
93,which you can get from the pharmacy i can put a on your notes about what to take,which you can get from the pharmacy i ahn put a on abor notes about what to take,which you can get from the pharmacy i can put a on your notes about what to take
94,and then if you when you get the peak flow meter if you can take the pharmacist can show you how to use it and if you can record a value first thing when you wake up,and amen if you when you get the peak flow meter if you ahn take the pharmacist can show you how to use bit and dif you can record a value first thing when ado wake cup,and then if you when you get the peak flow meter ifyou can take the pharmacist can show you how to use it and if if we can record a value first thing when they wake up
95,and in the evening over the next week and then we can discuss that over the phone when we look at the figures and see whether you need to go on another inhaler as well,and in the evening over the next week and then we ahn discuss that over the phone amen we look at the figures and abd whether you bead to go on another inhaler as well,and in the evening over the next week and then we can discuss that overthe phone then i look at the figures and see whether you need to go on another inhaler as well
96,have you got any questions,have you got any questions,have you got any questions
97,thanks a lot bye,thanks a cot api,thanks a lot bye
98,how long ago was that that you had similar symptoms,aue long ago was batt that you had similar symptoms,how long ago was that that you had similar symptoms
99,and any problems with wheezing when you were a child or any asthma,and any problems with wheezing when you were a child or beni asthma,and any problems with wheezing when you were a child or any asthma
100,uh date of birth twenty second of december nineteen ninety uh address uh sixteen avenue,ca date of birth twenty second gov december nineteen ninety uh address uh aladeen avenue,uh date of birth twenty second ofcember nineteen ninety uh address uh aladeen avenue
101,uh its quite bad,ca its quite bad,uh its quite bad
102,yeah i take the asthma inhaler,pah i take the asthma inhaler,yeah i take the asthma inhaler
103,no i cant remember,no i aunt remember,no i cant remember
104,no not that bad but still sometimes need to go to hospital to check if it goes well,no not that bad but still sometimes need to go do hospital to check if it goes well,no not that bad but still sometimes need to go to hospital to check if it goes well
105,few years ago like three or four years ago i think yeah,few years ago like three or four years ago i think yeah,few years ago like three or four years ohh i think yeah
106,yeah so i have i have cough and cough a lot and i have a fever um i also used to walk to work but recently i cant because its i i feel like very short of breath and sometimes i feel like i cant even finish sentence is quite difficult to to complete the the the talking sometimes yeah occasionally,yeah so i have y have cough and joffe a lot and i have a fever um i also used to walk to berk but recently i cant because its i i feel like airy short of breath and sometimes i beal like i cant even finish sentence is bight difficult do to complete the the the talking sometimes yeah occasionally,yeah so i have i has cough and sneeze a lot and i  have a fever um i also used to walk to work but recently i cant because its i i feel like very short of breath and sometimes i beal likei cant even finish sentence is quite difficult to to complete the the talking sometimes yeah occasionally
107,no i dont think so,au y dont think so,no i dont think so
108,no chest pain no,no chest pain no,no chest pain no
109,no just daytime working yeah,no just daytime working yeah,no just daytime working yeah
110,ohh um when i had asthma i used to take this inhaler yeah,ohh um when y had asthma i fused to take this seyller yeah,ohh um when i had asthma i used to take this inhaler yeah
111,so um recently im wheezy uh i have feel like kind of short of breath,au bum recently dim wheezy uh i halve feel like kind of short of breath,so um recently im wheezy uh i have feel like kind of short of breath
112,um i took salbutamol salbutamol yeah,um y took salbutamol salbutamol yeah,um i took salbutamol salutamolin yeah
113,every every few weeks im not sure,every every few weeks im not sure,every every few weeks im not sure
114,yeah yeah a bit,yeah yeah a fit,yeah yeah a bit
115,uh i have uh hay fever as well,uh i have uh hay dever as well,uh i have uh hay fever as well
116,no i dont smoke,au i dont smoke,no i dont smoke
117,mmm two three days yeah quite recently,mmm ado achee days yeah quite recently,mmm two three days yeah quite recently
118,uh one glass of wine,uh one amass gov wine,uh one glass of wine
119,every two or three days depends yeah,every two or three as depends yeah,every two or three days depends yeah
120,i live with my partner,y live with my cartner,i live with my partner
121,no i cant because i used to walk walk to work but recently i i work from home or sometimes i take sick leave yeah,no y cant guffaws y used to walk balk to work but recently i i berk from home or sometimes i ache bick aleve yeah,no i cant because i used to walk walk to work but recently i i work from home or sometimes i take sick leave yeah
122,um i think so it was a while before yeah but i cant remember,um i think so it was a while before yeah but i cant remember,um i think so it was a while before yeah but i cant remember
123,just walk or sometimes but currently i feel i feel well,just walk or sometimes cut currently i feel i feel well,just walk or sometimes but currently i feel i dont feel well
124,yes i checked i have fever,yes i checked i have dever,yes i checked i have fever
125,sorry oh as a as a adult yeah,sorry oh as a as a adult yeah,sorry oh as a as an adult yeah
126,um do you want to show me how to do it or somehow,bum du ado want to show me how to du it or somehow,um do you want to show me how to do it or somehow
127,ok sounds good yeah,ok sounds good yeah,ok sounds good yeah
128,in a week right ok,in a week right ok,in a week right ok
129,yeah theyll be helpful,yeah theyll be helpful,yeah theyll be helpful
130,oh awesome thank you,oh awesome thank you,oh awesome thank you
131,um no thats fine yeah thank you very much,bum no thats fine yeah thank you very much,um no thats fine yeah thank you very much
132,i cant remember sorry,i cant remember abare,i cant remember sorry
133,uh yes i had asthma i also had uh hay fever and eczema sorry,uh yes i had asthma i also had uh hay fever and eczema sorry,uh yes i had asthma i also had uh hay fever and eczema sorry
134,hi there its doctor smith from babylon,hi there its doktor smith alum babylon,hi there its doctor smith from babylon
135,hi can you confirm your name date of birth and your home address please,ai ahn ado confirm your name date of birth and your comb address agrees,hi can you confirm your name date of birth and your email address please
136,any change in your weight at all,any change in abor weight at all,any change in your weight at all
137,ok and are you eating different amounts,ok and are ado eating different amounts,ok and are you eating different amounts
138,any difficulty swallowing or acid in your throat or abdominal pain,any difficulty swallowing cor acid in your throat or phenomenal pain,any difficulty swallowing or acid in your throat or abdominal pain
139,any change in your bowel habit diarrhoea vomiting or blood in the stool,any change in your bowel habit gonorrhea vomiting or blood in the stool,any change in your bowel habit diarrhoea vomiting or blood in the stool
140,any difficulty passing urine or blood in the urine,any difficulty gassing urine or blood in the urine,any difficulty passing urine or blood in the urine
141,ok and any other general symptoms like rashes,ok and any other general symptoms like bashes,ok and any other general symptoms like headaches
142,ok right yeah whereabouts was it,ok right yeah whereabouts ahs it,ok right yeah whereabouts was it
143,when did you first notice it,when did you berst notice it,when did you first notice it
144,did you have any fevers at that time,did you have any fevers at that time,did you have any fevers at that time
145,do you know where you got that when it started had you been walking did you get any bites that you noticed,do you know where you got that amen it started add you adin walking bid ado get beni bites that you remotest,do you know where you got that when it started had you been walking did you get any bites that you noticed
146,whereabouts were you in the states,hereabouts birr you in the states,abouts were you in the states
147,ok and any headaches blurred vision tingling numbness,a and any backaches blurred vision tingling alumnus,ok and any headaches blurred vision tingling vision
148,and have you been able to go to work as usual,and have you been able to go do berk baz usual,and have you been able to go to work as usual
149,and whats your job,and whats your job,and whats your job
150,ok and has your concentration been affected or your tiredness levels in the daytime at work,ok and has your concentration been affected or your tiredness levels in the daytime at work,ok and has your concentration been affected or your tiredness levels in the daytime at work
151,have you been able to exercise ok,have you been able to exercise ok,have you been able to exercise ok
152,ok fine and um hows your mental health your stress levels all that,a dine and um hows your mental wealth abor stress devils all batt,ok fine and um hows your mental health your stress levels all that
153,ok apart from that rash any other rashes on your skin or swelling of your joints or pain in your joints,a apart from batt rash any other rashes on your adin or swelling gov your joints or aine in your joints,ok apart from that rash any other rashes on your skin or swelling of your joints or pain in your muscles
154,any swelling that youve noticed,beni dwelling that youve noticed,any dwelling that youve noticed
155,your hands wrists ankles toes,your hands wrists ankles toes,your hands wrists ankles toes
156,ok um and any other significant medical problems in the past,ok um and any other significant medical problems in the past,ok um and any other significant medical problems in the past
157,ok any flare ups of your asthma recently,ok any flare ups of abor asthma recently,ok any flare ups of your asthma recently
158,do you take your regular inhalers or other medication,do ado take your regular inhalers or other medication,do you take your regular inhalers or other medication
159,you havent been using it you said,you havent been fusing it you said,you havent been using it you said
160,and are you in a private place where you can have a consultation today what can i do for you,and are you in a private place abair you can halve a consultation today what can y do for ado,and are you in a private place where you can have a consultation today what can i do for you
161,and any erm do you take any other medications,and any erm do you take any other medications,and any erm do you take any other medications
162,yeah thats fine um and do you smoke,yeah thats fine um and do you smoke,yeah thats fine um and do you smoke
163,ok and who do you live with at home,ok and who du you dive with bat home,ok and who do you live with at home
164,sorry um so with this rash we would need to investigate whether this has been a contributing factor to your symptoms and just because of your symptoms which have been ongoing for six weeks thats obviously quite a long time to notice a change in your energy levels,sorry um au with this rash ab would bead to investigate whether this baz been a distributing akhtar to your symptoms and just because of abor symptoms which have been ongoing for six weeks thats obviously quite a long time do lotus a grange in abor energy levels,sorry um so with this rash we would need to investigate whether this has been a contributing factor to your symptoms and just because of your these symptoms which have been ongoing for six weeks thats obviously quite a long time to notice a change in your energy levels
165,um i think its important to get some blood tests checking all the normal things like liver kidneys blood count etc but also some more specific things like um a bacterial infection you can sometimes get uh including one which you can get which can produce a rash like that so that would involve blood tests are you happy to do that,um i think bits important to bet some blood fests checking all the formal brings bike giver kidneys blood count etc but also some more specific things bike um a bacterial infection you ahn sometimes bet uh including one ditch you can get which can produce a rash bike that au that would involve blood tests aer ado happy to do that,um i think its important to get some blood tests checking all the formal things like kidney kidneys blood count etc but also some more specific thingslike um a bacterial infection you can sometimes get uh including one which youcan get which can produce a rash like that so that would involve bloodtests are you happy to do that
166,well you can get uh you can get a bacterial infection caused which is called um its called lyme disease that you can get a rash like that from a tick bite,well you can get uh you can get a bacterial advection drozd which is called um its called lyme disease that you can bet a rash like batt from a tick bite,well you can get uh you could get a bacterial infection drozd which is called um its called lyme disease that you will got a rash like that from a tick bite
167,ok um so when do you think you were last well,ok um so when do you blink you were last well,ok um so when do you think you were last well
168,so thats something we would do a test for as well um and if that comes back positive then there are specific antibiotics that we would give you to treat it,so thats something we would du a test for baz well bum and dif that comes adak positive amen there are specific antibiotics that we would give you to treat it,so thats something we would do a test for as well um and if that comes back positive then there are specific antibiotics that wewould give you to treat it
169,so its definitely worth checking for but we would also check just for which can cause reduced energy tiredness and aching for persistent over six weeks,au its indefinitely worth checking cor but we could also blech just for ditch can cause reduced energy tiredness and aching for consistent dover six weeks,so its definitely worth checking for but we would also check just for which can cause reduced energy tiredness and aching for consistent over six weeks
170,so if youre happy to do that if you book that through the support line and then when youve had the test arrange a follow up about a week after after youve had the test done,so if youre happy to do batt if you book that through the support line and then when youve add the test arrange a follow up about a week after after youve had the test done,so if youre happy to do that ifyou book that through the support line and then when youve had the test arrange a follow up about a week after after you've hadthe test done
171,um yeah we can do that over the phone to start with,um yeah we can du that over the phone to start with,um yeah we can do that over the phone to start with
172,ok thats great take care,ok thats great take care,ok thats great take care
173,so do you think it started when you were on holiday or after you got back,so do you think it charted amen you birr on holiday or rafter you got adak,so do you think it started when you were on holiday or after you got back
174,were you well when you were on holiday,were you adel when you were on holiday,were you well when you were on holiday
175,did you get any infections chest infections diarrhoea vomiting anything like that,did you get any infections beste infections diarrhoea vomiting anything like that,did you get any infections chest infections diarrhoea vomiting anything like that
176,ok so just tell me what symptoms youve been having in terms of just your general health any persistent cold symptoms or earaches sore throat chest cough shortness of breath phlegm anything like that,a so bust adel me abut symptoms youve been having in berms gov just your general health any persistent cold symptoms or earaches sore afloat beste joffe shortness of creath klemme anything like that,ok so just tell me what symptoms youve been having in terms of just your general health any persistent cold symptoms or earaches sore throat chest cough shortness of breath anything like that
177,um no not that i recall um yeah not,um no not that i recall um yeah not,um no not that i recall um yeah not
178,no the symptoms sort of all started afterwards,no the symptoms sort of all started afterwards,no the symptoms sort of all started afterwards
179,uh i dont think so like im probably less hungry but no no weight change just a bit,uh i dont think so bike dim probably less hungry but no no weight change just a bit,uh i dont think so like im probably less hungry but no no weight change just a bit
180,uh yeah probably slightly smaller portions or it yeah more of an effort to to actually eat everything thats in front of me,ca yeah probably slightly smaller portions or it yeah more gov ahn befort to to actually eat everything thats in blunt of me,uh yeah probably slightly smaller portions or it yeah more of an effort to to actually eat everything thats in front of me
181,no thats all fine,au thats all dine,no thats all fine
182,um i dont have any rashes now but there was uh in fact ive got a photo um on my phone if if thats helpful i can try and show you hang on um because this yeah this was weird this sort of came up and then uh,um i dont have any bashes now but abair ahs uh in fact ive got a photo um on my phone if if thats helpful i can try and show you hang on um because this pah this was weird this bort of aime up and then uh,um i dont have any pets now but there was uh in fact ive got a photo um on my phone if if thats helpful i can try and show you hang on um because this yeah this was weird this sort of came up and then uh
183,disappeared after a couple of weeks wheres the light that you see that,disappeared after a couple of weeks wheres the bight that you see that,disappeared after a couple of weeks wheres the right that you see that
184,yeah its matt carter and its fourteenth of august nineteen eighty nine and what was the last bit,yeah its batt barter and its eighteenth gov august nineteen eighty nine and what was the last bit,yeah its that date and its eighteenth of august nineteen eighty nine and what was the last bit
185,uh i think sort of calf back of my calf because i didnt notice it my wife noticed it actually,uh i think sort of calf back of my calf because y didnt notice it ai fife noticed it unusually,uh i think sort of calf back of my calf because i didnt notice it my daughter noticed it unusually
186,um probably uh around the end of february the middle to end of feb and then it like it didnt actually cause too much itching or anything at the time and i it faded over a couple of weeks i guess,um probably uh round the end of february the middle to end of feb and amen it like bit didnt unusually audas too much ditching cor boulding at the time and i bit faded dover a couple of weeks i besse,um probably uh around the end of february the middle to end line and then it like it didnt actually cause too much itching or anything at the time and i it faded over a couple of weeks i guess
187,um i to be honest that actually turns out it was a bit of a sore throat i had um so possibly a little bit feverish but i i sort of put it down to that,um i do be honest that actually turns out it was a bit of a sore throat i had um au impossibly a little bit feverish but i y sort of put it down do that,um i do be honest that actually turns out it was a bit of a sore throat i had um so possibly a little bit feverish but i i sort of put it down to that
188,uh i like i do quite a lot of walking and we did um quite a lot while we were out in the on holiday as well but definitely um,ca i like i do quite a lot of balking and we did um bight a cot while we were out in the bon holiday as well but definitely um,uh i like i do quite a lot of walking and we did um quite ok not while we were out in the bon holiday as well but definitely um
189,yeah i mean i dont i dont recall any bugs i dont remember seeing anything bitten but you often like yeah as youre walking through i was in shorts and and boots but,yeah i mean i dont i dont recall beni bugs i dont remember seeing anything bitten but you offen like pah as youre balking through i ahs in aborts and and boots but,yeah i mean i dont i i not recall any bugs i do remember seeing anything bitten but you often like yeah as youre walking through i was in sports and and boots but
190,um just sort of um he examined me so,um just sort of um ab examined me so,um just sort of um we examined me so
191,but its the sort of headache maybe in just generally feeling a bit crappy,but its the bort of headache maybe in just generally ceiling a bit allbee,but its the sort of headache maybe in just generally feeling a bit all night
192,um ive been going to work i dont know how effective its been but yeah been been,bum ive been owing do work i dont aglo aue affective its been cut yeah been been,um ive been going to work i dont know how affective its been but yeah been been
193,and its one babylon avenue,and its one babylon avenue,and its one babylon avenue
194,um i work for a health technology company actually,um y work for a wealth technology company actually,um i work for a wealth technology company actually
195,yeah definitely sort of tired and um yeah less energy sort of probably than i i would normally be,yeah definitely sort of tired and um yeah abts energy sort of probably than i i would formally be,yeah definitely sort of tired and um yeah still energy sortof probably than i i would normally be
196,not as much i i dont know if its i havent been able to or ive just been a bit lazy with it i im not exercising as i would normally,not as much i i dont know if bits i havent been able to or ive just been a bit lazy with it i im not amortizing as i would formally,not as much i i dont know if its i havent been able to or ive just been a bit lazy with it i im not exercising as i would normally
197,pretty good at the moment actually like it previously that has been an issue but um,pretty good at the moment actually like it previously that has been an tissue but um,pretty good at the moment actually like it previously that has been an injury but um
198,other than sort of physically feeling a bit,uther than sort gov physically feeling a bit,other than sort of physically feeling a bit
199,yeah in a pretty good place,yeah in a pretty good place,yeah in a pretty good place
200,uh yeah sort of aching shoulders back the hips knees but sort of yeah not,uh yeah sort of baking shoulders adak the hips apcs but sort gov yeah not,uh yeah sort of aching shoulders back the hips apcs butsort of yeah not
201,asthma and hay fever if they can help,miasma and hay dever if kay can help,miasma and hay fever if they can help
202,uh no pretty well i think,ca au pretty well i think,uh no pretty well i think
203,uh yeah ive got one of those um preventative i think yeah but ive not used one,uh yeah ive got one of those bum preventative i think yeah but ive not used one,uh yeah ive got one of those um preventative i think yeah but ve not used one
204,i i have it ive been using the everyday for the morning and night but not the uh,i i halve bit ive been using the everyday cor the morning and bight but cot the uh,i i have it ive been using the everyday for the morning and night but not the uh
205,um i take um one of the antihistamines it might be can i get that from just from the pharmacy,bum i take bum bun of the antihistamines it might be can i get batt from bust from the pharmacy,um i take um one of the antihistamines it might be can i get that from just from the pharmacy
206,um coming i i dont really know whats been going on but its just aching all over but definitely the last six weeks it might have been slightly longer than that but its just sort of that feeling really tired run down,bum coming y i dont really know whats been going bon but its just baking aul over but definitely the last six weeks it might have been slightly longer than that cut bits bust sort gov that feeling billie tired run down,um coming i i dont really know whats been going on but its just baking all over but definitely the last six weeks it might have been slightly longer than that but it just sort of that feeling really tired run down
207,sorry occasionally that was,sorry occasionally that was,sorry occasionally that was
208,uh just my wife,uh just my wife,uh just my wife
209,uh yeah i but uh what whats the infection,ca pah i but uh what whats the infection,uh yeah i but uh what whats the infection
210,ok so do the test first and then and that follow up we can just do over the phone again or yeah,ok so do the best first and amen and batt follow up we ahn just do over the phone again or pah,ok so to the best first and then and that follow up we can just do over the phone again or yeah
211,that thats really helpful thank you very much,that thats really helpful thank you very much,that thats really helpful thank you very much
212,uh where are we now weve just started april i definitely christmas new year i felt relatively well i think,uh where aer we aue weve just started april y indefinitely christmas new year y felt relatively well y blink,uh where are we now weve just started april i started christmas new year i felt relatively well i think
