,refs,trans,model_corrected
22,uh yes im an office manager,uh yes im an manager,uh yes im an office manager
23,um uh a quite a few lemon sips um they seems to be helping,um uh quite a few lemon sips um seems to helping,um uh quite a few lemon sips um seems to be helping
24,uh maybe two or three maybe like at the start of the day and at the end of the day,uh or maybe like at start day and at end of day,uh or maybe like at start of the day and at end of day
25,yeah it tends to soothe my throat a bit for when im going to sleep,it tends to soothe throat for im going to,it tends to soothe my throat for when im going to sleep
26,uh i sometimes suffer from some like hay fever but um but its not bad,uh sometimes suffer from some hay fever but um but its not bad,uh sometimes i suffer from some hay fever but um but its not bad
27,not that im aware of no,not aware no,not aware no
28,ok i can just get one of those at a pharmacy or something,can get one of those at a pharmacy or,you can get one of those at a pharmacy or something
29,yeah normally im diabetic but other than that like generally pretty good,yeah normally im diabetic other than that like generally,yeah normally im diabetic but other than that like generally
30,ok so then we would at potentially antibiotics at that time perhaps,ok so then would antibiotics at that perhaps,ok so then would you take antibiotics at that stage perhaps
31,um no thats all fine,um no thats all fine,um no thats all fine
32,im not at home,im not at home,im not at home
33,alright thanks so much bye,alright much bye,alright thank you very much bye
34,yeah five days or so ago,yeah five or so ago,yeah five or six days ago
35,uh its quite bad its kind of quite dry um,its quite bad its kind of quite dry um,its quite bad its kind of quite dry um
36,im coughing maybe every twenty thirty minutes or so,every twenty thirty minutes so,every twenty thirty minutes so
37,hi there its doctor smith from babylon can you confirm your name date of birth and your address please,hi its from babylon can you confirm your name date of birth your address,hi its from babylon can you confirm your name date of birth and your address please
38,ok thats fine are you in a private place so you can have a consultation,thats are you in private place you have a,thats ok are you in a private place where you dont have a social anxiety
39,ok and when you were a child how bad was your asthma,you were a child bad your asthma,you were a child with bad asthma
40,did you have to take medication,did you have medication,did you have any medication
41,do you know which ones you took,do which,do you do which ones
42,and did you ever have to go to hospital with it,and you ever have to go with it,and do you ever have to go with it
43,did you ever get severely unwell have to be on intensive care unit or anything like that,you ever unwell have to on intensive care unit or anything like,have you ever felt unwell have you had to go on to an intensive care unit or anything like that
44,did you have to miss school,did you school,did you go to school
45,ok and when do you think it last when do you think that asthma stopped at what age did you get to a point where you werent taking medication anymore,ok and when you think do you asthma stopped at what age did you to a point where you taking medication,ok and when you think about asthma stopped at what age did you get to a point where you stopped taking medication
46,and so this time how did it start did you have any other symptoms any chest pain temperature cold symptoms anything like that,and so this time how did it start did you have any symptoms any chest pain temperature cold anything like that,and so this time how did it start did you have any symptoms any chest pain temperature anything like that
47,right have you coughed any phlegm up or anything like that,right coughed any phlegm up anything like that,right so you coughed up any phlegm up anything like that
48,what can i do for you today,can i do you,ok can i help you today
49,any any um blood in there when you cough,um in there when,um in there when you cough
50,ok and any chest pain,ok chest pain,ok chest pain
51,have you been woken up at night time at all,have been woken up night time at all,have you been woken up at night time at all
52,have you been able to do any exercise,have you been able to do any,have you been able to do any work
53,ok and do you have a peak flow meter at home where you measure your breathing,ok and do you have a peak at home where you measure your,ok and do you have a peak at home where you measure your mood
54,you have whats called a peak flow meter which you breathe into to get a score on your breathing,you have whats a flow meter which you breathe a score your breathing,you have whats called a flow meter which gives you a score of your breathing
55,and do you normally take any asthma inhalers over the last few years,and do take asthma inhalers the last years,and do you take any asthma inhalers in the last years
56,you do so you said you stopped them three to four years ago,do so you said you stopped three to four years ago,ok do you so you said you stopped smoking three to four years ago
57,ok how about over the last three to four years,how about the last three to four years,how about the last three to four years
58,have you taken any medication,have you taken any,have you taken any antihistamines
59,ok and how long has that been going on for,ok and on for,ok and have you been on medication for that
60,ok so you you normally take that do you or is that just recently,ok so you take that do you or is that recently,ok so you take that do you or is that recently
61,ok and how often do you normally need it,and often do normally need it,and often do you normally need it
62,ok what about when you exercise normally do you have to use medication uh inhalers,ok what about you exercise normally do you to use medication uh inhalers,ok what about you exercise normally do you use any medication uh inhalers
63,ok um and do you take any other medications,ok and you take medications,ok and do you take any regular medications
64,any other medical problems,medical problems,any other medical problems
65,ok do you take anything for that,ok do you anything for that,ok do you have anything for that
66,and any allergies to medications,any allergies to medications,any allergies to medications
67,do you drink any alcohol regularly,do you drink any alcohol regularly,do you drink any alcohol regularly
68,and have you ever had similar symptoms in the past,you similar symptoms the past,have you had similar symptoms in the past
69,how often have a glass of what,how often have a glass,how often do you have a glass of wine
70,every how often did you say,every how often did you,every how often did you do this
71,and who do you live with at home,and who you live with at,and who do you live with at home
72,who do you live with at home,who do live with,who do you live with
73,who do you live with do you live on your own or do you live with,who live with do on your own do you live with,who live with you do you live on your own do they live in a secure location
74,ok and whats your job day to day,ok and whats day to day,ok and whats been going on day to day
75,and have you been at work in the last few days,and you been work in last days,and have you been at work in the last few days
76,ok and when at the moment are you um feeling short of breath when youre sitting still or just when you walk,ok and at the moment are um when sitting still or just when walk,ok and um at the moment are you um when sitting still or just when you walk
77,are you able to get up and down the stairs ok,you to get up down the,do you want to get up and down the stairs
78,right ok um and did you say you were finding it hard to complete your sentences,right ok um and did say it to complete your sentences,right ok um and did you say it took time to complete your sentences
79,as was that as an adult or as a child,was that as an adult or a child,was that as an adult or a child
80,right ok um i mean it sounds like youve had a flare up of your asthma it could be um triggered by if theres more pollen around or there may be you may have a viral infection causing it to get worse,ok um mean it youve had a up asthma it could um by if theres more pollen around or there may be you may a viral infection to get worse,ok um i mean if it youve had a flare up in your asthma it could be um by if theres more pollen around or there may be you may have a viral infection that could get worse
81,did you say you checked your temperature already,did say checked temperature already,did you say you checked your temperature already
82,what was your temperature,what was your temperature,what was your temperature
83,ok thats fine um have you got an asthma inhaler at home,ok thats fine um you an asthma at home,ok thats fine um do you have an asthma inhaler at home
84,ok so what i would suggest is you take it more regularly than you are doing at the moment have you got um a spacer at home,ok so what i suggest is take than are doing at the moment have got um a spacer at home,ok so what i suggest is take more than what we are doing at the moment have you got um a spacer at home
85,um do you have a spacer at home,um do you have a at,um do you have a girlfriend at home
86,ok um what i can do is i can prescribe you a peak flow meter so we can check your breathing level and a spacer to use your inhaler a bit more efficiently which the pharmacist can show you how you use that when you pick it up,what do is i can prescribe peak flow so can check your level and a to your inhaler bit efficiently which the can you how you use that pick it up,what i can do is i could prescribe peak flow inhalers so we can check your level and then send a dose to your inhaler a bit more efficiently which the can you tell me how you use that to pick it up
87,um and if you increase it so youre taking it two to four puffs like every four hours,um and if you increase so youre taking two to four every four,um and if you increase your dose so youre taking two to four puffs every four
88,how long ago was that,how that,how about that
89,initially um if you get a high temperature or your wheezing is getting worse you need to call us back straightaway so we can just advise you further with that,initially um you a temperature your wheezing is getting worse you need to us back straightaway so we can just you further with that,and initially um if you get a temperature and your wheezing is getting worse then you need to come back straightaway so we can just examine you further with that
90,and it will be a good idea when youre feeling better if we can arrange just a review just to see how your asthma is because we may need to start some other medication for you,and will be a good when youre feeling if we just a review just see how your asthma is because we may need to start some medication for you,and it will be a good idea when youre feeling wheezy if we just do a review just see how your asthma is because we may need to start some medication for you
91,you could arrange a review in a week or so um but but before that and if youre if youre feeling worse,you could arrange review a week or so um but that and if youre if youre worse,you could arrange a review in a week or so um but that and if youre if your symptoms are getting worse
92,ok and the other thing to do would be to take a regular antihistamine,ok the other would to regular,ok and the other would be to regular paracetamol
93,which you can get from the pharmacy i can put a on your notes about what to take,you can get the pharmacy i can put on notes what take,you can get the pharmacy i can put on your notes what to take
94,and then if you when you get the peak flow meter if you can take the pharmacist can show you how to use it and if you can record a value first thing when you wake up,if you when get the flow meter if you pharmacist show how use it and record a value first thing wake up,if you when you get the flow meter if you can see a pharmacist show you how to use it and record a value first thing you wake up to
95,and in the evening over the next week and then we can discuss that over the phone when we look at the figures and see whether you need to go on another inhaler as well,in the over next and we can that over the look at figures and whether you need to go another inhaler as well,in the meantime over the next few days and we can take that over to the look at the figures and whether you need to go for another inhaler as well
96,have you got any questions,have you questions,ok have you got any questions
97,thanks a lot bye,thanks a lot bye,thanks a lot bye
98,how long ago was that that you had similar symptoms,long ago that that you had similar symptoms,long ago was that that you had similar symptoms
99,and any problems with wheezing when you were a child or any asthma,any problems wheezing when a child or any asthma,any problems wheezing when youre a child or any asthma
100,uh date of birth twenty second of december nineteen ninety uh address uh sixteen avenue,uh date of birth twenty second of nineteen ninety uh address sixteen avenue,uh date of birth twenty second of april nineteen ninety uh address sixteen avenue
101,uh its quite bad,uh quite bad,uh quite bad
102,yeah i take the asthma inhaler,i inhaler,i need an inhaler
103,no i cant remember,no cant remember,no i cant remember
104,no not that bad but still sometimes need to go to hospital to check if it goes well,no not that but sometimes need to go to hospital to check if it goes well,no not that but sometimes you need to go to hospital to check if it goes well
105,few years ago like three or four years ago i think yeah,few three or years ago think,just a few three or four years ago i think
106,yeah so i have i have cough and cough a lot and i have a fever um i also used to walk to work but recently i cant because its i i feel like very short of breath and sometimes i feel like i cant even finish sentence is quite difficult to to complete the the the talking sometimes yeah occasionally,i have have and cough a i have a fever um i also to walk to but recently i cant because its i feel like short of and sometimes i feel like i even quite to complete the talking occasionally,i have have a cold and cough a lot and sometimes i have like a fever um i also used to be able to walk to the pool but recently i cant because its i feel like i just kind of feel short of breath and like sometimes when im talking occasionally
107,no i dont think so,no dont think so,no i dont think so
108,no chest pain no,pain no,i feel pain no
109,no just daytime working yeah,just daytime working yeah,just daytime working yeah
110,ohh um when i had asthma i used to take this inhaler yeah,um i had to take this inhaler yeah,um i had to take this inhaler yeah
111,so um recently im wheezy uh i have feel like kind of short of breath,um im wheezy uh i have like kind of short of,um im wheezy uh i have like kind of shortness of breath
112,um i took salbutamol salbutamol yeah,um i took salbutamol yeah,um i took salbutamol yeah
113,every every few weeks im not sure,every every few weeks im sure,every every few weeks im sure
114,yeah yeah a bit,yeah yeah a bit,yeah yeah a bit
115,uh i have uh hay fever as well,have uh hay fever well,i have uh hay fever as well
116,no i dont smoke,no i dont smoke,no i dont smoke
117,mmm two three days yeah quite recently,two three days quite recently,two three days ago quite recently
118,uh one glass of wine,uh glass of wine,uh a glass of wine
119,every two or three days depends yeah,two or three days depends yeah,two or three days depends yeah
120,i live with my partner,live my,i live alone in my house
121,no i cant because i used to walk walk to work but recently i i work from home or sometimes i take sick leave yeah,cant i used to walk walk to recently i i work from home or sometimes take sick leave,i cant walk well i used to walk walk to work recently but now i i work from home or sometimes take sick leave
122,um i think so it was a while before yeah but i cant remember,um i think so it was while before yeah i cant remember,um i think so it was a while before yeah i cant remember
123,just walk or sometimes but currently i feel i feel well,just walk or but currently i feel i,i just cant walk or talk but currently i feel like i have vertigo
124,yes i checked i have fever,yes checked i have,yes i checked i have a fever
125,sorry oh as a as a adult yeah,sorry oh as a as a adult,sorry oh as a child as well as as an adult
126,um do you want to show me how to do it or somehow,um do you want how to it somehow,um do you want me to explain how to do it somehow
127,ok sounds good yeah,ok sounds good yeah,ok sounds good yeah
128,in a week right ok,in,i feel pain in my neck
129,yeah theyll be helpful,yeah helpful,yeah thats helpful
130,oh awesome thank you,oh awesome thank you,ohh thats awesome thank you
131,um no thats fine yeah thank you very much,um fine yeah thank you very,um fine yeah thank you very much
132,i cant remember sorry,i cant remember sorry,i cant remember sorry
133,uh yes i had asthma i also had uh hay fever and eczema sorry,uh yes i had asthma i also had uh hay eczema,uh yes i had asthma i also had uh hay eczema
134,hi there its doctor smith from babylon,there its doctor babylon,there its doctor babylon
135,hi can you confirm your name date of birth and your home address please,hi can you name date birth and your please,hi can you confirm your name date of birth and your age please
136,any change in your weight at all,change weight,i cant change my weight
137,ok and are you eating different amounts,ok are you eating,ok and are you eating ok
138,any difficulty swallowing or acid in your throat or abdominal pain,any or acid in your throat or pain,any clots or acid in your throat or pain
139,any change in your bowel habit diarrhoea vomiting or blood in the stool,any in your bowel habit diarrhoea vomiting or the stool,any weakness in your bowel habit diarrhoea vomiting or loose stool
140,any difficulty passing urine or blood in the urine,any difficulty urine in urine,any difficulty passing urine in urine
141,ok and any other general symptoms like rashes,ok any other symptoms rashes,ok any other symptoms like rashes
142,ok right yeah whereabouts was it,ok right whereabouts was it,ok right whereabouts was it
143,when did you first notice it,did first notice it,did you first notice it
144,did you have any fevers at that time,did have any fevers time,did you have any fevers at all this time
145,do you know where you got that when it started had you been walking did you get any bites that you noticed,do you where you got that it had been walking did get any that noticed,do you remember where you got that it had been walking did you get any that you noticed
146,whereabouts were you in the states,were you in the,were you in the car at the time
147,ok and any headaches blurred vision tingling numbness,ok any headaches blurred numbness,ok any headaches blurred vision numbness
148,and have you been able to go to work as usual,and have you been able to go to work as usual,and have you been able to go to work as usual
149,and whats your job,whats your job,whats your job
150,ok and has your concentration been affected or your tiredness levels in the daytime at work,ok and your concentration affected or your tiredness in the at,ok and is your concentration affected or your tiredness in the at all
151,have you been able to exercise ok,have you been able to exercise ok,have you been able to exercise ok
152,ok fine and um hows your mental health your stress levels all that,ok fine hows mental levels all that,ok fine hows your mental levels all that
153,ok apart from that rash any other rashes on your skin or swelling of your joints or pain in your joints,from that any other rashes on swelling your joints pain your joints,and apart from that any other rashes on your joints any pain in your joint
154,any swelling that youve noticed,any swelling that youve noticed,ok any swelling that youve noticed
155,your hands wrists ankles toes,your hands wrists ankles toes,your hands and wrists are swollen ankles and toes
156,ok um and any other significant medical problems in the past,ok significant medical problems in the,ok any significant medical problems in the past
157,ok any flare ups of your asthma recently,ok any flare of,ok any flare up of symptoms
158,do you take your regular inhalers or other medication,do you take your regular inhalers other medication,do you take your regular inhalers or any other medication
159,you havent been using it you said,havent been it,uh no i havent been doing it
160,and are you in a private place where you can have a consultation today what can i do for you,and are in a private place have a consultation what can,and are you in a private place where you can have a confidential consultation what can i do
161,and any erm do you take any other medications,and any erm you take any other medications,and any erm do you take any other medications
162,yeah thats fine um and do you smoke,yeah thats fine um and smoke,yeah thats fine um and you smoke
163,ok and who do you live with at home,ok who do you live with at,ok who do you live with at home
164,sorry um so with this rash we would need to investigate whether this has been a contributing factor to your symptoms and just because of your symptoms which have been ongoing for six weeks thats obviously quite a long time to notice a change in your energy levels,with this rash we to whether this has been a contributing factor to symptoms and just because of your symptoms which been ongoing six weeks obviously quite long a change in your levels,and with this rash we need to examine whether this has been a contributing factor to your symptoms and just because of the symptoms which have been ongoing for six weeks obviously quite long a change in your levels
165,um i think its important to get some blood tests checking all the normal things like liver kidneys blood count etc but also some more specific things like um a bacterial infection you can sometimes get uh including one which you can get which can produce a rash like that so that would involve blood tests are you happy to do that,i think some blood tests checking all the normal things like liver blood count etc also specific things like um bacterial infection you can sometimes get uh one you get which can a rash like that that would involve tests are happy to,i think some blood tests would involve checking all the normal things like liver blood count etc but also some specific things um like a bacterial infection you can sometimes get uh one you get which can be a rash or something like that that would require some tests which we are happy to do
166,well you can get uh you can get a bacterial infection caused which is called um its called lyme disease that you can get a rash like that from a tick bite,well can uh you can get a bacterial caused called called lyme disease you can get rash like that from a tick bite,well you can uh you you could get a bacterial disease caused by it called lyme disease you know can get rash rash like that from a tick bite
167,ok um so when do you think you were last well,ok so when you think you were last,ok so when do you think you were last
168,so thats something we would do a test for as well um and if that comes back positive then there are specific antibiotics that we would give you to treat it,so something we would a for as um and if that comes positive then there specific antibiotics we you it,so something we would recommend is a steroid for you as well um and if that comes back positive then there are specific antibiotics we can give you to treat it
169,so its definitely worth checking for but we would also check just for which can cause reduced energy tiredness and aching for persistent over six weeks,its check cause reduced energy tiredness and aching for persistent over six weeks,its hard to check cause reduced energy tiredness and aching for persistent cough over six weeks
170,so if youre happy to do that if you book that through the support line and then when youve had the test arrange a follow up about a week after after youve had the test done,so if youre to you book that through the support line and when youve test a follow after youve test done,so if youre going to you book that through the support line and when youve done your test have a follow up appointment after you havent had the test done
171,um yeah we can do that over the phone to start with,um can do that over to start with,um we can do that over the counter to start with
172,ok thats great take care,thats great take care,thats great take care
173,so do you think it started when you were on holiday or after you got back,think it started were holiday after you got back,i think it started when you were on holiday after you got back
174,were you well when you were on holiday,were you were on holiday,were you were on holiday
175,did you get any infections chest infections diarrhoea vomiting anything like that,did you get infections infections diarrhoea vomiting anything like that,did you get infections like infections diarrhoea vomiting anything like that
176,ok so just tell me what symptoms youve been having in terms of just your general health any persistent cold symptoms or earaches sore throat chest cough shortness of breath phlegm anything like that,ok so just me what symptoms youve been terms of just your health or earaches throat cough shortness of breath anything like that,ok so just tell me what symptoms youve been having in terms of just your health or your throat cough shortness of breath anything like that
177,um no not that i recall um yeah not,um that i um yeah,um that i um yeah
178,no the symptoms sort of all started afterwards,no the sort of all started,no the sort of all started
179,uh i dont think so like im probably less hungry but no no weight change just a bit,dont think like probably less but no no weight change a,i dont think like probably less but no no weight change a
180,uh yeah probably slightly smaller portions or it yeah more of an effort to to actually eat everything thats in front of me,probably smaller portions it yeah more an effort to to everything thats in of me,probably smaller portions of it yeah more an effort to to hold everything thats in front of me
181,no thats all fine,no thats all fine,no thats all fine
182,um i dont have any rashes now but there was uh in fact ive got a photo um on my phone if if thats helpful i can try and show you hang on um because this yeah this was weird this sort of came up and then uh,um have any now but was uh in fact ive um on my if if thats helpful i try and show you hang on um because this yeah this was weird this sort came up and uh,um i dont have any now but i was uh in fact ive put um on my phone if if thats helpful i try and show you how to hang on um because this yeah this was weird this sort of thing came up and uh
183,disappeared after a couple of weeks wheres the light that you see that,disappeared after couple of weeks wheres the light that you that,um she disappeared after a couple of weeks wheres the light that you got from that
184,yeah its matt carter and its fourteenth of august nineteen eighty nine and what was the last bit,its matt carter fourteenth of nineteen eighty nine and what was the last bit,its matt carter fourteenth of nineteen eighty nine and what was the last bit
185,uh i think sort of calf back of my calf because i didnt notice it my wife noticed it actually,uh i think calf of my calf because i didnt notice it my wife noticed it actually,uh i think the calf of my calf is because i didnt notice it but my wife noticed it actually
186,um probably uh around the end of february the middle to end of feb and then it like it didnt actually cause too much itching or anything at the time and i it faded over a couple of weeks i guess,um probably uh around the end of the to end of feb and then it like it actually cause too much itching or at the time i faded of weeks i guess,um probably uh around the end of the week to the beginning of feb and then it feels like it actually cause too much itching or something um at the time i faded a couple of weeks i guess
187,um i to be honest that actually turns out it was a bit of a sore throat i had um so possibly a little bit feverish but i i sort of put it down to that,um i to be actually it was bit of a sore throat i had um so possibly a but i sort put it to that,um i used to be actually it was a bit of a sore throat i had um so possibly a cold but i sort of put it to that
188,uh i like i do quite a lot of walking and we did um quite a lot while we were out in the on holiday as well but definitely um,uh like i quite a lot of walking and we did um a while we were out in on as well but definitely um,uh like i did quite a lot of walking and we did um a while we were out in nature as well but definitely um
189,yeah i mean i dont i dont recall any bugs i dont remember seeing anything bitten but you often like yeah as youre walking through i was in shorts and and boots but,yeah i mean i dont i recall i remember seeing anything but yeah as youre walking and and but,yeah i mean i dont i cant recall i i remember not seeing anything but yeah as youre walking and and but
190,um just sort of um he examined me so,um sort of he examined me,um sort of he examined me
191,but its the sort of headache maybe in just generally feeling a bit crappy,the sort headache maybe in generally feeling a bit,the sort of headache maybe in general feeling a bit dizzy
192,um ive been going to work i dont know how effective its been but yeah been been,um ive going to work dont know how effective its been but yeah been,um ive been going to work and i dont know how effective its been but yeah it has been
193,and its one babylon avenue,and its one,and its one thing
194,um i work for a health technology company actually,um a technology company,um i work for a technology company
195,yeah definitely sort of tired and um yeah less energy sort of probably than i i would normally be,yeah definitely sort of um yeah energy sort of probably i i would normally be,yeah yeah definitely sort of um yeah energy yeah yeah um i feel like i have more energy than i would normally be
196,not as much i i dont know if its i havent been able to or ive just been a bit lazy with it i im not exercising as i would normally,as much if i been to ive been bit lazy with i not exercising as would normally,as much if i been to gym ive been a bit lazy with i not exercising as much as i would normally
197,pretty good at the moment actually like it previously that has been an issue but um,the moment that has been issue but um,at the moment that has been the only issue but um
198,other than sort of physically feeling a bit,than sort of physically feeling a bit,other than just sort of physically feeling a bit unwell
199,yeah in a pretty good place,yeah in pretty place,yeah in a pretty private place
200,uh yeah sort of aching shoulders back the hips knees but sort of yeah not,uh sort of shoulders back hips but sort of not,uh sort of shoulders back hips but sorta not hips
201,asthma and hay fever if they can help,asthma and hay if can help,i have asthma and hay fever if anything can help
202,uh no pretty well i think,pretty i,uh pretty i think so
203,uh yeah ive got one of those um preventative i think yeah but ive not used one,uh ive got one those um preventative i think yeah not one,uh ive got one of those um preventative i think yeah not one
204,i i have it ive been using the everyday for the morning and night but not the uh,i it ive been the everyday morning and night not the uh,i think it ive been the everyday morning and night not the uh
205,um i take um one of the antihistamines it might be can i get that from just from the pharmacy,um i one antihistamines it might can i get that from from the pharmacy,um if i get one of those antihistamines it might be that i can get that from the pharmacy
206,um coming i i dont really know whats been going on but its just aching all over but definitely the last six weeks it might have been slightly longer than that but its just sort of that feeling really tired run down,um coming i i dont really know been going on but its just aching all over but definitely the last six might have been longer than but its sort of that feeling really tired down,um its been coming and going i i dont really know whats been going on but its just aching all over but definitely the last six might have been longer than that but yeah its sort of that feeling really tired down
207,sorry occasionally that was,sorry occasionally that was,sorry occasionally that was
208,uh just my wife,uh just,uh just yeah
209,uh yeah i but uh what whats the infection,yeah uh what whats the,yeah uh what whats the problem
210,ok so do the test first and then and that follow up we can just do over the phone again or yeah,ok so do the test and then and that follow up we just do over phone or,ok so do the test first and then and after that follow up we can just do that over the phone or online
211,that thats really helpful thank you very much,that thats really helpful thank much,that thats really helpful thank you very much
212,uh where are we now weve just started april i definitely christmas new year i felt relatively well i think,are now weve just april definitely new i felt i think,are we now weve just april its definitely new i felt i think
213,oops sorry you broke up a bit there,oops sorry you up a,ohh oops sorry you woke up a bit early
214,ohh no not no,no not no,no not no
215,ok take care thank you bye,ok take care thank bye,ok take care thank bye
216,um so since then actually yeah i i was on holiday in um in the states and yeah it probably coincided with some time around then end of january start of feb,um so since yeah i i was on holiday in um in the states yeah probably around then end of feb,um so since yeah i i was on holiday in um in the states yeah probably around then end of feb
217,uh probably a couple of weeks after i got back,probably a couple of weeks i got back,probably a couple of weeks ago i got back
218,yeah had a had a great time very active uh,a had time very active,i had a hard time being very active
219,hi there its doctor smith from babylon,hi there doctor from babylon,hi there im doctor from babylon
220,can you confirm your name date of birth and your home address please,can confirm your name date of birth and home address please,can i confirm your name date of birth and home address please
221,ok and um any any nausea or vomiting,and any nausea or vomiting,and any nausea or vomiting
222,any tingling or numbness or weakness anywhere,tingling or or weakness anywhere,no tingling or numbness or weakness anywhere
223,any change in your smell or taste,change in your smell or taste,any change in your smell or taste
224,um and in the past when youve had headaches what have they been like,um in past when youve had headaches what have they like,um in the past when youve had headaches what have they like
225,ok and with with this has it been there all the time or is it coming and going,ok and with this has it been there is it coming,ok and with this headache has it been there or is it coming
226,um and what would you say the severity is if if ten is the worst pain youve ever had and zero is nothing what would you say the pain is like,and what would you say the is if ten is worst pain youve ever had and zero nothing what you say pain is like,and what would you say the pain is if ten is the worst pain youve ever had and zero is nothing what do you would say that pain level is like
227,ok and what about at night time are you able to fall asleep,ok and what at night time are able to asleep,ok and what about at night time are you able to fall asleep
228,is it waking you up in the night time,is up in night time,my head is up in the night time
229,ok any worse when you change position or bend over or cough or anything like that,worse when change position bend over or cough or anything that,it gets worse when i change position or bend over or cough or anything like that
230,ok and have you had any uh eye checks recently,ok and have you had uh eye checks recently,ok and have you had any uh eye checks recently
231,um i cant hear you at the moment actually could you turn it up the volume up,cant hear you at moment actually could you turn it up the volume,i cant hear you at the moment actually could you turn it up the volume
232,ok and have you had any cold symptoms sore throat sore ears or pain over the sinuses any cough or flem,ok have you any symptoms sore throat sore pain over the sinuses any flem,ok have you got any symptoms like sore throat sore pain over the sinuses any flem
233,no any any nose bleeds or coughing up any blood or anything,no any bleeds or coughing up any or,no any bleeds or coughing up any blood or anything
234,and just recently have you been well or have you had any general problems any change in your weight or tiredness lack of energy anything like that,you been well or have you had any general problems in weight lack energy anything that,have you been well or have you had any general problems in weight or lack of energy or anything like that
235,have you been at work recently,have you been at work recently,have you been at work recently
236,so youve been youve had a headache for three days how many days have you missed off work,youve been youve had for days many days have you missed off work,youve been youve had a cold for three days how many days have you missed off work
237,ok and any other medical problems in the past,ok other medical problems past,ok any other medical problems in the past
238,ok have you been abroad recently at all,ok you been abroad recently all,ok have you been abroad recently at all
239,do you take any medications,do you take any medications,do you take any regular medications
240,yeah thats better thank you,yeah thats better thank you,yeah thats better thank you
241,and when did you start that,you that,do you remember that
242,any side effects with that,any side with that,ok any side effects with that
243,have you noticed any any um increased frequency of headaches since you started that,have noticed any any um increased frequency of headaches you started that,have you noticed any any um increased frequency of headaches since you started that
244,ok and when youd when youve had when you described your headaches in the past you said they were just general did you have any visual symptoms flashing lights nausea vomiting with them,ok and when youd when youve had when described in the past you they were general did have any visual symptoms flashing vomiting them,ok and when youd mentioned when theyve had when described in the past you they were in general did you have any visual symptoms like flashing lights or vomiting them
245,have you had your blood pressure checked recently with your pill,have had your blood checked recently with pill,have you had your blood checked recently with the pill
246,and when was that,when that,when is that ok
247,ok um and any allergies to anything,ok allergies anything,ok allergies anything
248,and who do you live with at home,and who do live,and who do you live with
249,are you in a private place you can have a consultation,are you in a private place can have consultation,are you in a private place where you can have a confidential consultation
250,who do you live with at home,do you,do you smoke at all
251,ok and do you smoke,ok and do you,ok and do you work at the moment
252,do you drink any alcohol regularly,drink any alcohol,do you drink any alcohol
253,how much in a normal week do you think,much in normal week you,so how much in a normal week do you take
254,ok and do you take any other drugs at all,ok and do you take other drugs,ok and do you take any other drugs
255,um so uh i mean its obviously the first time youve had such a bad headache and you said youd had some altered light in front of your eyes as well,so uh mean its obviously the first youve such a bad headache and you youd had some light in front of eyes well,so uh i mean its obviously the first time youve had such a bad headache and you youd had some light in front of your eyes as well
256,but you havent had a high temperature have you checked your temperature,havent had a high temperature have you checked your,you havent had a high temperature have you checked your temperature
