,refs,trans,model_corrected
151,my shoulder muscle hurts when i try to reach up,my muscle hurts when try up,my muscle hurts when i try to stand up
152,anytime i play tennis i feel a shoulder pain,anytime i tennis i feel,anytime i play tennis i feel dizzy
153,when get up i found that i have a stomach ache  and i tried to take medecine but my stomach still hurting me,i found i and i take but my still hurting,i found that i overdid it and i take ibuprofen but my foot still hurting me
154,my son squeezed a pimple and it broke open only to scab over and now looks like it is infected,son a pimple and it broke only to over and now is infected,my son had a pimple and it broke open only to rot all over and now it is infected
155,when i carry heavy things i feel like breaking my back,when i carry things feel like breaking my back,when i carry heavy things i feel like breaking my back
156,i feel like the room is spinning,feel the is,i feel like the room is spinning
157,i tried to put my glasses to see more clear but cant find any change,to put to see clear but cant find change,i tried to put an antibiotic cream to see if it was clear but cant find any change
158,i have a pain internal,a pain internal,i have a pain internal
159,there feels like a swollen knot at my shoulderblade with pain shooting from that,there like swollen knot my shoulderblade pain,there is like a swollen knot in my shoulderblade with pain
160,there is so much pain when i move my arm,so much pain i arm,so much pain when i move my arm
161,i am always cold even when i am wearing layers,always cold when i am,i am always cold when i am outside
162,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel,i stepped on needle have hurt like this damned my,i stepped on a needle and it must have hurt like this damned thing in my foot
163,when i was washing my hair it was falling out heavily,when was washing hair falling out heavily,when i was washing my hair my scalp started falling out heavily
164,there is an extreme pressure below my belly button at the right which i feel every time i go out for a jog,there is an pressure belly at the right which feel every i go out,there is an intense pressure on my belly at the right which i feel every time i go out
165,when i stand up too quickly i start to feel dizzy and lightheaded,when stand up too i to and,when i stand up too quickly i feel dizzy and lightheaded
166,its hard to stand up and im moving very slowly,hard stand up and moving very slowly,its hard to stand up and moving very slowly
167,when my grand father died i felt a hard emotional pain,when father died i felt a hard emotional pain,when my father died i felt a hard emotional pain
168,i have this strange rash on my arm,have this rash my arm,i have this rash on my arm
169,i feel pain when parting loved ones,i feel loved ones,i feel pain when parting loved ones
170,i have a neck pain when i sit infront of my laptop,i a neck pain sit infront laptop,i have a neck pain when i sit infront of my laptop
171,i often get a sharp pain in my chest and i cant tell what im doing that might be triggering it,i often get pain my chest i cant tell what im doing be triggering,i often get pain in my chest and i cant tell what im doing that might be triggering it
172,cant do any exercise i feel weak,exercise i feel,after doing any exercise i feel dizzy
173,my muscles in my lower back are aching,my in aching,my back is in aching
174,i cant see well,i cant see well,i cant see well
175,my lower back hurts but it improves if i stretch it,back improves if i,my back improves if i stretch
176,i cannot breathe because of this dull ache below my left shoulder,cannot breathe because of this dull ache my left shoulder,i cannot breathe because of this dull ache in my left shoulder
177,there is a sharp pain in my bicep i have tried to apply pain relief cream but it does not help,there pain in my have tried to relief cream but not help,there is pain in my foot i have tried to apply pain relief cream but it does not help
178,i have a sharp pain in my lower stomach,have sharp pain in my lower,i have a sharp pain in my lower back
179,even though im an adult my face keeps breaking out in pimples,even though im adult keeps in,even though im an adult my head keeps spinning in the morning
180,i have front head pain and when i get it the light bothers me,i have head and i it the light bothers me,i have a head ache and when i look at it the light bothers me
181,my hair is coming out in chunks especially when i wash it,my hair is coming in especially when,my hair is coming out especially when i brush it
182,i have a pain that radiates up from my right hip to my rib cage  it is at its worst when i urinate,a right my rib it at its worst when urinate,i have a cut on the right side of my rib cage that is at its worst when i urinate
183,my head hurts and i lose the sensation in my face then lose sight in my eye,my head hurts lose in my face then sight my eye,my head hurts and i lose sight in my face then i cant sight out of my left eye
184,my skin is itchy and inflamed,skin is itchy and,my skin is itchy and inflamed
185,im having a hard time hearing,having hard hearing,im having a hard time hearing
186,i have a dull ache in  my lower back which makes it difficult to move,i dull my back which makes it difficult to,i have a dull ache in my back which makes it difficult to walk
187,i cut my finger opening a can it wont stop bleeding and the wound is gaping and open,cut my finger opening it wont bleeding is gaping and open,i cut my finger opening it and it wont close  the wound is gaping and open
188,my ear hurts and its worse when i swallow  my ear is very painful and tylenol hasnt helped,my ear hurts and worse i is very painful tylenol hasnt helped,my ear hurts and worse when i cough  it is very painful and tylenol hasnt helped
189,i had a cut that was stitched together but it is not healing  it is oozing green puss and burns,i had a that stitched together it is not it puss burns,i had a cut that was stitched together but it is not healing  it puss burns
190,i have a powerful pain inside my neck,i have powerful inside my neck,i have powerful pain inside my neck
191,i knocked my foot and it really hurts,knocked foot and it,i knocked my foot and it hurts
192,i think theres something wrong with my wound it does not seem to heal like it should,i theres something wrong with my not seem to heal like,i think theres something wrong with my wound it does not seem to heal like it should
193,when i stand up too quick my vision is blurry,when i stand up quick my vision blurry,when i stand up too quick my vision is blurry
194,when i eat sugar i notice my vision blurs,i eat vision,when i eat  my vision is blurry
195,when i stand up too quickly i feel as though im going to faint,when i stand as though im going to faint,when i stand up i feel as though im going to faint
196,i have a sharp pain in my abdomen,have a sharp pain in my abdomen,i have a sharp pain in my abdomen
197,i can hardly move my neck  it hurts,i my neck,i feel pain in my neck
198,my heart is beating fast and it scares me,my heart beating fast it me,my heart is beating fast and it scares me
199,my sore looks like its not healing well,sore looks its healing well,my sore looks like its not healing well
200,when i eat too much sugar my body gets weak and dizzy,when i too much gets weak dizzy,when i drink too much alcohol my body gets weak and dizzy
201,my foot hurts and i cant turn it  maybe its broken,foot and turn its,my foot hurts and i cant turn it  its broken
202,the pain is intense especially when i go down the stairs it feels like something has snapped inside my knee,the intense especially when i go down the stairs something has inside my knee,the pain is intense especially when i go down the stairs  i feel like something has snapped inside my knee
203,i feel pain in my right shoulder after the tennis match,i feel pain in my right shoulder after the tennis match,i feel pain in my right shoulder after the tennis match
204,the pain feels like its right below the skin,feels like its right below the,feels like its right below the belly button
205,i have a feeling like my whole body is complaining,i have feeling like my,i have been feeling like my head is spinning
206,i noticed an important decrease in my vision when i try to look at things up close,noticed an decrease in my vision i try look,i noticed an decrease in my vision when i try to look at things up close
207,i have a foot ache although i dont walk a lot,i a foot dont a lot,i have a foot ache i dont walk a lot
208,i have an ear ache that wont go away  i dont have a cold or headache or any other symptoms  just an earache,ear ache i dont have a cold or any other symptoms just an earache,i have an ear ache although i dont have a cold or any other symptoms i just have this earache
209,chronic disease of hair follicles and sebaceous glands,chronic disease of glands,chronic disease of the salivary glands
210,sometimes i feel like a claw on my chest that leaves me breathless,i like a claw my chest me breathless,i feel like a claw on my chest that leaves me breathless
211,my hair is falling without a reason i can see a lot of hair on my working desk,my hair is falling without a reason i can see of on my working,my hair is falling without a reason i can see a lot of hair on my working desk
212,the knee feels like it rusted and i suddenly cannot bend it anymore,the knee feels like it suddenly bend it anymore,the knee feels like it suddenly hurts and i cant bend it anymore
213,i had a pain in my knee when i was swimming,had a pain in my i was swimming,i had a pain in my foot when i was swimming
214,i have internal pain whenever i come down with a cold,i pain i down cold,i feel pain when i lie down in cold
215,i had a collision while playing soccer  my knee buckled and now its unstable,i a while soccer my,i had a collision while playing soccer  my head is spinning
216,i was diagnosed with  b12deficiency anemia which explains why i always felt cold,i with anemia which explains why i always cold,i have problems with my anemia which explains why i always feel cold
217,i feel pain in my body,i feel pain my body,i feel pain in my body
218,my body feels weak and i think that my face is fade and i cant sleep well,body and i think that face fade and i sleep,my body feels weak and i think that my face is fade and  cant sleep
219,my neck hurts me and i cant stand with this pain,my neck hurts me and i stand this,my neck hurts me and i cant stand with this pain
220,my heart hurts when i exercise,my when i exercise,my back hurts when i exercise
221,i feel a pain in my neck,i in my,i feel pain in my stomach
222,i feel like i went to an acupunctures practice and had one hundred needles in my shoulder,i feel like i went practice and one hundred needles,i feel like i went to an acupunctures practice and got one hundred needles
223,when i think of my parents i feel pain,when my i,when my hair is falling out i have blurry vision
224,i get clusters of whiteheads and blackheads on my back,i get clusters whiteheads and on back,i get clusters of whiteheads and blackheads on my back
225,i had a cold the last time i travelled by plane and i still have a discomfort in my ears,a cold the time travelled plane i a discomfort in my ears,i have a cold since the time i travelled by plane  i have severe discomfort in my ears
226,i have a great pain in my thorax from heart injury,in my heart injury,there is a sharp pain in my heart after an injury
227,i have a mental suffering,i a mental suffering,i have a mental suffering
228,my left side aches much,my side,my left side hurts me
229,my shoulder hurts me so much,my,my neck feels stiff
230,when i play football i have muscle pain,when football have,when i play football i have joint pain
231,my knee is hurting so badly,hurting badly,my foot is hurting so badly
232,there are some pimples on my face that bother me a lot,there are on face bother a,there are pimples on my face that bother me a lot
233,there is pain in the muscles i do not know caused,there is in the i do caused,there is pain in the ear i do not know caused
234,my husband has a spot on his lip that he though was cold sore but now it has broken open and leaks fluid all day,my husband has his lip though was cold but now it has open and leaks all day,my husband has his lip pierced even though it was cold but now it has broken open and leaks all day
235,i am having problems seeing things feel like a cloud on my eyes everything is blurry,am having seeing things cloud on my everything is blurry,i am having problems seeing things like a cloud on my vision everything is blurry
236,the severe pain in the stomach i feel,severe in the stomach i feel,severe pain in the stomach i feel nauseous
237,there is this pain that radiates from my chest up to my left arm,there is this that from chest to my left arm,there is this pain that radiates from my chest to my left arm
238,my ear ache when im listening to music,my ear ache when to,my ear ache when i try to listen
239,i hve cut my finger because of playing football and i  to apply pain relief cream but it does not help,i hve my finger because of playing and i apply pain relief cream not help,i hve cut my finger because of playing football and i tried to apply pain relief cream but it does not help
240,my back hurts me and i cant bend it or walk,my back hurts me and i cant bend,my back hurts me and i cant bend it
241,my ear hurts when i touch it,my ear hurts i touch,my ear hurts when i touch it
242,my head hurts whenever i try to do something,hurts whenever i try to do,my back hurts whenever i try to do anything
243,i get tired too fast i can barely put on my clothes in the morning,get i can on clothes the,when i get up i can see my clothes in the morning
244,my knee hurts when i walk,my i,my neck hurts when i stretch
245,this long scar on my left buttock is from falling off my mountain bike,this long scar my left buttock from off my bike,this long scar on my left buttock is from falling off my mountain bike
246,i dont have problems taking in breath but out breath is so heavy,dont problems taking breath but breath so,i dont have problems taking in breath but when i breath so quickly
247,my shower drain is full of hair every time,my shower drain of every time,my shower drain is full of hair every time
248,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen,that is some the body abdomen,that is some swelling of the body like in the abdomen
249,i have a painful cramp in my feet,i have a cramp my feet,i have a cramp in my feet
250,my ear hurts me badly,my ear hurts badly,my ear hurts so badly
251,my left ear is ok but the right one feels like its being stabbed with a nail,left ear is but the right feels like its being with,my left ear is fine but the right feels like its being stabbed with needles
252,my stomach aches when i eat hot food why,my aches when hot food,my stomach aches when i eat hot food
253,i feel a clicking sensation in my knee each time i step,i feel a sensation my each i,i feel a burning sensation in my chest each time i stand up
254,i cant ride my car at night because i have blurry vision,i cant at blurry,i cant see well at night my vision is blurry
255,im injured i cant play sports,im cant play sports,im injured i cant play sports
256,i feel pain in my neck,i feel pain,i feel pain in my stomach
257,i have a pain in my trapes,have trapes,i have trapes
258,my chest hurts when i smoke,my chest hurts when i smoke,my chest hurts when i smoke
259,i fell through a window while i was cleaning it and i have a shard of glass stuck in my left eye i think it is pretty serious please help,i fell a while i it and shard of glass in my eye i is pretty,i fell a while ago and i broke it and now i have a shard of glass in my eye that is pretty bad
260,i have a cut on my foot that became infected from using the showers at the gym,have a cut on foot that became infected using the showers the gym,i have a cut on my foot that became infected after using the showers at the gym
261,when i go to stand my head starts swirling,go stand swirling,when i go to stand my head starts swirling
262,i was playing soccer and i twisted my ankle,i was playing soccer and i twisted,i was playing soccer and i twisted my ankle
263,when i get up i see my skin vague,when get up my vague,when i get up my vision is vague
264,i dont know why im constantly sad,i dont know why im constantly sad,i dont know why im constantly sad
265,i often get a stomach ache after i eat  i havent been able to pinpoint which foods might be the trigger,i often a stomach after i eat havent able to which foods might be the,i often have a stomach ache after i eat  i havent been able to pinpoint which foods might be the trigger
266,i dont have the energy to do the things that i used to,i dont have the the used to,i dont have the strength in the muscles i used to
267,i wake up at night feeling cold,i at night feeling cold,i wake up at night feeling cold
268,he was discovered to have an open wound,wound,my wound is oozing pus
269,i feel pain inside i do not know what it is,i do not know what is,i do not know what is causing this
270,i cant stand with this horrible feeling in my stomach,i cant this in my stomach,i cant stand with this pain in my stomach
271,i feel shoulder pain at intervals of time,feel at intervals of time,i feel dizzy at intervals of time
272,i have issue with my skin,i with my skin,i have problems with my skin
273,when i eat i feel my stomach hurts,when i i feel my hurts,when i stand up i feel my head hurts
274,i feel discomfort throughout the body in general,feel discomfort throughout general,i feel discomfort throughout the body in general
275,i have difficulty moving my neck,i difficulty my neck,i have difficulty moving my neck
276,i get clusters of pimples on my face that never go away,i of pimples my that never,i have clusters of pimples on my back that never go away
277,i was kicked in the head playing soccer last night,in the head soccer last night,i had a pain in the head during the soccer match last night
278,when i do hard exercises i feel great pain in my muscles,when i hard exercises i great pain muscles,when i do hard exercises i have great pain in my muscles
279,i cut my hand a couple of days ago and although i didnt think i needed it stitches it hasnt closed up,i hand couple and think i needed it stitches it closed up,i cut my hand a couple of days ago and i didnt think i needed it stitches it closed up
280,whenever i stand up i feel dizzy,whenever i stand up i dizzy,whenever i stand up i feel dizzy
281,i have acne all over my face,have all face,i have acne all over my face
282,i feel dizzy after doing a muscular effort,doing effort,youre doing a good effort
283,the joints in my fingers are painful in the morning,the joints in fingers painful in morning,the joints in my fingers are painful in the morning
284,i have a pain in my muscle,i have pain in my muscle,i have pain in my muscle
285,i feel hurts in my heart,i hurts in,i feel hurts in my stomach
286,my child has cough all night she cant sleep,child has cough cant,my child has cough and i cant sleep
287,heart aches so much,heart so,my heart feels so heavy
288,i feel like l fell in hot water,like l fell in hot water,i feel like l fell in hot water
289,i have a back pain since i turned seventy years old,have back i seventy years old,i have a back pain since i was seventy years old
290,i feel like something is squeezing my lungs,i feel something,i feel something strange in me
291,my son had a root canal and the dentist accidentally cut the inside of his cheek and now it will not heal,son canal accidentally cut the of his cheek and now it will not heal,my son had a canal rupture and it accidentally cut the inside of his cheek and now it will not heal
292,i may have overdone it with the weightlifting because i am afraid i may have torn a muscle on my back,have overdone the weightlifting because i am afraid i have torn muscle on my back,i have overdone the weightlifting because i am afraid i have torn muscle on my back
