,refs,trans,model_corrected
126,i feel a sharp pain in my stomach,y feel a sharp pain in my stomach,i feel a sharp pain in my stomach
127,i chopped off the tip of my finger while i was cutting some cardboard and i cannot stop the bleeding,y cropped boff the bip gov ai linger while y was butting alum backboard and y cannot stop the bleeding,i chopped off the tip of my finger while i was cutting some cardboard and i cannot stop the bleeding
128,i used to be out of breath after going up a dozen of stairs but now i struggle to breath even when i sit down,i fused do be out of breath rafter going cup a dozen gov stairs cut now i smuggle to breath beavin amen y bit gown,i used to be out of breath after going up a dozen of stairs but now i struggle to breath even when i sit down
129,my head hurts when im doing this,ai head bertz amen im doing biss,my head hurts when im doing this
130,there is acne on my face,abair ms blakney bon my base,there is acne on my face
131,i have a problem in the expiration because i have abronchial asthma,y halve a problem in the expiration guffaws y have abronchial miasma,i have a problem in the expiration because i have abronchial asthma
132,i have cloudy eyes,i halve cloudy ayes,i have cloudy eyes
133,i have a lot of knee pain whenever i go running,i halve a cot gov knee aine whenever i au running,i have a lot of knee pain whenever i go running
134,i fell off my bike and since then i had hard  knee pain,y adel off my bike and dinse then y had bard knee aine,i fell off my bike and since then i had hard  knee pain
135,why is my shoulder aching when i try to pick up the laundry,api ms my beholder aching amen y api do bick up the laundry,why is my shoulder aching when i try to pick up the laundry
136,when i extend my leg there is pain in knee joint,amen y extend my beg there is pain in knee joynt,when i extend my leg there is pain in knee joint
137,when i played football i dislocated my shoulder,amen y played football i dislocated ai beholder,when i played football  i dislocated my shoulder
138,when i sneeze very hard i feel ear ache,when i agrees very bard y beal ear ache,when i sneeze very hard i feel ear ache
139,it feels like someone stuck a knife into my shoulder,it feels bike blowgun amuck a knife into my shoulder,it feels like someone stuck a knife into my shoulder
140,i feel like my heart is on fire,i beal bike my heart is on fire,i feel like my heart is on fire
141,i read a book for along time and when i finished reading i feel head ache,i read a cook for chong beim and when i finished reading i beal head bake,i read a book for along time and when i finished reading i feel head ache
142,i cant really jump on my left foot because my triple fracture of the ankle left me with neverending pains,i cant really jump bon my left soot guffaws ai triple fracture gov the ankle deft ab with neverending pains,i cant really jump on my left foot because my triple fracture of the ankle left me with neverending pains
143,i feel joint pain every time i move,i feel joynt pain every time y move,i feel joint pain every time i move
144,i have a pain in my head,y halve a pain in my abed,i have a pain in my head
145,i feel great pain in my feet after playing one of the sports games,y beal abate aine in ai amit rafter playing one of the aborts aims,i feel great pain in my feet after playing one of the sports games
146,there is a red stain in my skin,abair ms a red stain in my adin,there is a red stain in my skin
147,i have disterbance in my emotion,i have disterbance in my laotian,i have disterbance in my diet
148,stiffness inability to look right or left except by moving the whole body,stiffness fertility to book bight cor left except ai proving the whole oddi,stiffness inability to look right or left except by moving the whole body
149,i have muscle pain at my left leg,i have bustle pain at my left beg,i have muscle pain at my left leg
150,i love to walk and be outside but the bottoms of my feet get sore so quickly,y love do balk and ab applied but the bottoms of ai amit bet abor so quickly,i love to walk and be outside but the bottoms of my feet get sore so quickly
151,my shoulder muscle hurts when i try to reach up,my shoulder bustle hurts amen i try to reach up,my shoulder muscle hurts when i try to reach up
152,anytime i play tennis i feel a shoulder pain,airtime i play duenas y beal a beholder pain,anytime i play tennis  i feel a shoulder pain
153,when get up i found that i have a stomach ache  and i tried to take medecine but my stomach still hurting me,amen bet up y found that i have a cummock bake and i abide do take medecine cut my cummock abril hurting me,when get up i found that i have a stomach ache  and i tried to take medecine but my stomach still hurting me
154,my son squeezed a pimple and it broke open only to scab over and now looks like it is infected,ai son squeezed a pimple and bit broke copen only do babb dover and now looks bike bit ms infected,my son squeezed a pimple and it broke open only to scab over and now looks like it is infected
155,when i carry heavy things i feel like breaking my back,amen i barry heavy things i beal bike remaking my adak,when i carry heavy things i feel like breaking my back
156,i feel like the room is spinning,i feel bike the blum is grinning,i feel like the room is spinning
157,i tried to put my glasses to see more clear but cant find any change,y tried to foot ai classes do abd abor bahir cut aunt find any grange,i tried to put my glasses to see more clear but cant find any change
158,i have a pain internal,y have a pain internal,i have a pain internal
159,there feels like a swollen knot at my shoulderblade with pain shooting from that,there feels like a swollen alot bat ai shoulderblade with aine shooting alum that,there feels like a swollen knot at my shoulderblade with pain shooting from that
160,there is so much pain when i move my arm,there ms so much pain when i duve my arm,there is so much pain when i move my arm
161,i am always cold even when i am wearing layers,i am always cold even amen i am wearing bayers,i am always cold even when i am wearing layers
162,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel,had y prepped bon a beadle bit wouldnt have bert au much bike this dammed birr in ai heel,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel
163,when i was washing my hair it was falling out heavily,when i was washing ai ayre it was falling out levalley,when i was washing my hair it was falling out heavily
164,there is an extreme pressure below my belly button at the right which i feel every time i go out for a jog,abair ms ahn extreme cheshire below ai belli button at the bight which y beal reverie time i au bout for a jog,there is an extreme pressure below my belly button at the right which i feel every time i go out for a jog
165,when i stand up too quickly i start to feel dizzy and lightheaded,when y stand up too bickley y start do feel dizzy and lightheaded,when i stand up too quickly i start to feel dizzy and lightheaded
166,its hard to stand up and im moving very slowly,its hard to stand cup and im moving airy bowley,its hard to stand up and im moving very slowly
167,when my grand father died i felt a hard emotional pain,when ai bland father bide y felt a bard emotional aine,when my grand father died i felt a hard emotional pain
168,i have this strange rash on my arm,y halve this strange asch bon my farm,i have this strange rash on my arm
169,i feel pain when parting loved ones,y feel aine when parting gloved buns,i feel pain when parting loved ones
170,i have a neck pain when i sit infront of my laptop,i halve a neck aine when y sit infront of ai allsop,i have a neck pain when i sit infront of my laptop
171,i often get a sharp pain in my chest and i cant tell what im doing that might be triggering it,i offen bet a harpe pain in ai chest and i cant adel what im doing that bight be rejiggering bit,i often get a sharp pain in my chest and i cant tell what im doing that might be triggering it
172,cant do any exercise i feel weak,aunt do beni alkalies i beal weak,cant do any exercise i feel weak
173,my muscles in my lower back are aching,my hustles in my lower adak aer aching,my muscles in my lower back are aching
174,i cant see well,y aunt see well,i cant see well
175,my lower back hurts but it improves if i stretch it,my lower adak bertz but bit improves if y stretch bit,my lower back hurts but it improves if i stretch it
176,i cannot breathe because of this dull ache below my left shoulder,i cannot sheathe guffaws of biss chul bake aglow ai left beholder,i cannot breathe because of this dull ache below my left shoulder
177,there is a sharp pain in my bicep i have tried to apply pain relief cream but it does not help,there ms a harpe aine in my bicep i halve tried do apply pain relief cream cut bit does cot delp,there is a sharp pain in my bicep i have tried to apply pain relief cream but it does not help
178,i have a sharp pain in my lower stomach,i have a sharp aine in ai lower stomach,i have a sharp pain in my lower stomach
179,even though im an adult my face keeps breaking out in pimples,beavin though dim an adult my base keeps remaking out in dimples,even though im an adult my face keeps breaking out in pimples
180,i have front head pain and when i get it the light bothers me,y halve front abed pain and when i bet bit the light fathers ab,i have front head pain and when i get it the light bothers me
181,my hair is coming out in chunks especially when i wash it,my ayre ms dumbing bout in chunks specially when i wash bit,my hair is coming out in chunks especially when i wash it
182,i have a pain that radiates up from my right hip to my rib cage  it is at its worst when i urinate,i have a aine that animates cup alum ai right bip to my rib cage it is bat bits berst when i urinate,i have a pain that radiates up from my right hip to my rib cage  it is at its worst when i urinate
183,my head hurts and i lose the sensation in my face then lose sight in my eye,ai abed bertz and i boos the sensation in ai base then lose bight in my eye,my head hurts and i lose the sensation in my face then lose sight in 
184,my skin is itchy and inflamed,ai skin is cichy and inflamed,my skin is itchy and inflamed
185,im having a hard time hearing,im having a bard beim earring,im having a hard time hearing
186,i have a dull ache in  my lower back which makes it difficult to move,i have a chul ache in ai bowar back which makes bit difficult to duve,i have a dull ache in  my lower back which makes it difficult to move
187,i cut my finger opening a can it wont stop bleeding and the wound is gaping and open,y cut my finger reopening a ahn bit wont stop acceding and the wound ms taping and copen,i cut my finger opening a can it wont stop bleeding and the wound is gaping and open
188,my ear hurts and its worse when i swallow  my ear is very painful and tylenol hasnt helped,my bier bertz and bits burse amen i swallow ai ear is very painful and tylenol hasnt helped,my ear hurts and its worse when i swallow  my ear is very painful and tylenol hasnt helped
189,i had a cut that was stitched together but it is not healing  it is oozing green puss and burns,y had a cut that ahs stitched together cut it ms not ceiling it ms fusing aldin puss and burns,i had a cut that was stitched together but it is not healing  it  is oozing green puss and burns
190,i have a powerful pain inside my neck,i halve a powerful pain allied ai baek,i have a powerful pain inside my neck
191,i knocked my foot and it really hurts,i blocked ai foot and bit really bertz,i knocked my foot and it really hurts
192,i think theres something wrong with my wound it does not seem to heal like it should,i think theres twentysomething along with my wound bit buzz cot seem to beal bike it should,i think theres something wrong with my wound it does not seem to heal like it should
193,when i stand up too quick my vision is blurry,amen y bland up ado blick ai vision ms blurry,when i stand up too quick my vision is blurry
194,when i eat sugar i notice my vision blurs,amen y eat rueger y lotus my vision blurs,when i eat sugar i notice my vision blurs
195,when i stand up too quickly i feel as though im going to faint,when i bland cup ado quickly i beal as arnaud dim owing to aint,when i stand up too quickly i feel as though im going to faint
196,i have a sharp pain in my abdomen,y halve a sharp aine in my abdomen,i have a sharp pain in my abdomen
197,i can hardly move my neck  it hurts,y ahn ardley move my baek bit bertz,i can hardly move my neck  it hurts
198,my heart is beating fast and it scares me,my heart is beating bast and bit scares ab,my heart is beating fast and it scares me
199,my sore looks like its not healing well,my abor books like its not healing well,my sore looks like its not healing well
200,when i eat too much sugar my body gets weak and dizzy,when y eat ado much rueger ai body gets baek and bizzy,when i eat too much sugar my body gets weak and dizzy
201,my foot hurts and i cant turn it  maybe its broken,ai soot hurts and y cant turn it cabey its bowcan,my foot hurts and i cant turn it  maybe its broken
202,the pain is intense especially when i go down the stairs it feels like something has snapped inside my knee,the pain ms defence especially when y go down the stairs bit beals like twentysomething baz clapped inside my ad,the pain is intense especially when i go down the stairs it feels like something has snapped inside my knee
203,i feel pain in my right shoulder after the tennis match,y beal pain in ai bight beholder after the duenas bache,i feel pain in my right shoulder after the tennis match
204,the pain feels like its right below the skin,the aine beals like its right below the skin,the pain feels like its right below the skin
205,i have a feeling like my whole body is complaining,i have a ceiling like ai whole body is campaigning,i have a feeling like my whole body is complaining
206,i noticed an important decrease in my vision when i try to look at things up close,i remotest ahn important decrease in ai vision amen y api do look at brings cup adios,i noticed an important decrease in my vision when i try to look at things up close
207,i have a foot ache although i dont walk a lot,i halve a foot ache bibeault i dont balk a cot,i have a foot ache although i dont walk a lot
208,i have an ear ache that wont go away  i dont have a cold or headache or any other symptoms  just an earache,y halve ahn ear ache that wont go kay y dont have a cold cor headache or beni uther symptoms just ahn earache,i have an ear ache that wont go away  i dont have a cold or headache or any other symptoms  just an  earache
209,chronic disease of hair follicles and sebaceous glands,chronic adorees gov ayre follicles and audacious bands,chronic disease of hair follicles and sebaceous glands
210,sometimes i feel like a claw on my chest that leaves me breathless,sometimes y feel like a claw bon ai beste that leaves ab breathless,sometimes i feel like a claw on my chest that leaves me breathless
211,my hair is falling without a reason i can see a lot of hair on my working desk,ai hair is colling drought a reason i can see a cot of hair on ai jerking beske,my hair is falling without a reason i can see a lot of hair on my working desk
212,the knee feels like it rusted and i suddenly cannot bend it anymore,the knee beals like bit rusted and y suddenly cannot ende it anymore,the knee feels like it rusted and i suddenly cannot bend it anymore
213,i had a pain in my knee when i was swimming,y had a pain in my knee when i was swimming,i had a pain in my knee when i was swimming
214,i have internal pain whenever i come down with a cold,y halve external pain whenever i alum down with a cold,i have internal pain whenever i come down with a cold
215,i had a collision while playing soccer  my knee buckled and now its unstable,i add a precision while fraying bachar ai ad chuckled and aue its unstable,i had a collision while playing soccer  my knee buckled and now its unstable
216,i was diagnosed with  b12deficiency anemia which explains why i always felt cold,i ahs diagnosed with b12deficiency anemia ditch cabranes why y always belt cold,i was diagnosed with  b12deficiency anemia which explains why i always felt cold
217,i feel pain in my body,y feel aine in ai oddi,i feel pain in my body
218,my body feels weak and i think that my face is fade and i cant sleep well,my body feels baek and y blink batt my face is aide and i aunt sleep well,my body feels weak and i think that my face is fade and  i cant sleep well
219,my neck hurts me and i cant stand with this pain,ai neck bertz me and y aunt bland with biss aine,my neck hurts me and i cant stand with this pain
220,my heart hurts when i exercise,my heart bertz amen i exercise,my heart hurts when i exercise
221,i feel a pain in my neck,y beal a pain in my baek,i feel a pain in my neck
222,i feel like i went to an acupunctures practice and had one hundred needles in my shoulder,y beal bike i went to an acupunctures cactus and add one hundred beadles in ai beholder,i feel like i went to an acupunctures practice and had one hundred needles in my shoulder
223,when i think of my parents i feel pain,when i think gov ai barents y beal aine,when i think of my parents i feel pain
224,i get clusters of whiteheads and blackheads on my back,y get custers of whiteheads and blackheads on my back,i get clusters of whiteheads and blackheads on my back
225,i had a cold the last time i travelled by plane and i still have a discomfort in my ears,i add a cold the last time i travelled by plane and y still halve a comfort in ai beers,i had a cold the last time i travelled by plane and i still have a discomfort in my ears
226,i have a great pain in my thorax from heart injury,i have a abate aine in ai prothorax from heart injury,i have a great pain in my thorax from heart injury
227,i have a mental suffering,y have a dental suffering,i have a mental suffering
228,my left side aches much,my deft side aches buch,my left side aches much
229,my shoulder hurts me so much,my shoulder hurts me so buch,my shoulder hurts me so much
230,when i play football i have muscle pain,amen i kay football y have muscle pain,when i play football i have muscle pain
231,my knee is hurting so badly,my ad ms herting au adley,my knee is hurting so badly
232,there are some pimples on my face that bother me a lot,there aer some dimples bon my base batt bother me a lot,there are some pimples on my face that bother me a lot
233,there is pain in the muscles i do not know caused,abair ms aine in the muscles y du cot aglo caused,there is pain in the muscles i do not know caused
234,my husband has a spot on his lip that he though was cold sore but now it has broken open and leaks fluid all day,my husband has a alot bon biz bip that he though ahs cold abor cut aue bit baz broken open and leaks fluid all aaa,my husband has a spot on his lip that he though was cold sore but now it has broken open and leaks fluid all day
235,i am having problems seeing things feel like a cloud on my eyes everything is blurry,i am having problems seeing things beal like a aloud on my ayes frederking is churry,i am having problems seeing things feel like a cloud on my eyes everything is blurry
