,refs,trans,model_corrected
88,how long ago was that,ago that,three days ago that was
89,initially um if you get a high temperature or your wheezing is getting worse you need to call us back straightaway so we can just advise you further with that,um if get a high temperature your is getting worse you back straightaway so we advise you with that,um if you get a high temperature and your cough is getting worse you can come back straightaway so we advise you with that
90,and it will be a good idea when youre feeling better if we can arrange just a review just to see how your asthma is because we may need to start some other medication for you,it be a idea when youre feeling better we can arrange just review just to see your asthma is because we may need to start some other medication for,it might be a good idea when youre feeling better we can arrange just a review just to see how your asthma is because we may need to start some other medication for it
91,you could arrange a review in a week or so um but but before that and if youre if youre feeling worse,could arrange a review in week so um before that and if feeling worse,you could arrange a review in a week or two so um before that and if youre still feeling worse
92,ok and the other thing to do would be to take a regular antihistamine,ok and other thing would be a,ok and the other thing would be a migraine
93,which you can get from the pharmacy i can put a on your notes about what to take,can from the pharmacy a notes about to take,can you get from the pharmacy a few notes about what to take
94,and then if you when you get the peak flow meter if you can take the pharmacist can show you how to use it and if you can record a value first thing when you wake up,and then if the peak flow meter if you can take show it if you can record a value first when wake up,and then if you can show me the peak flow meter if i can take the time to show it to you if ill record a value first when you wake up
95,and in the evening over the next week and then we can discuss that over the phone when we look at the figures and see whether you need to go on another inhaler as well,in evening week and we that over the phone when we figures see need go on another inhaler as well,in the evening last week and we can do that over the phone when we figure out that we need to go on another inhaler as well
96,have you got any questions,got any questions,ok have you got any questions
97,thanks a lot bye,a lot bye,thank you a lot bye
98,how long ago was that that you had similar symptoms,how long that you similar,how long has that been happening for you or is it similar
99,and any problems with wheezing when you were a child or any asthma,problems with wheezing when you a child or any asthma,any problems with wheezing when you are a child or any asthma
100,uh date of birth twenty second of december nineteen ninety uh address uh sixteen avenue,of birth second nineteen ninety,date of birth of your second of nineteen ninety
101,uh its quite bad,quite bad,quite bad
102,yeah i take the asthma inhaler,yeah asthma inhaler,yeah asthma inhaler
103,no i cant remember,no i cant,no i cant
104,no not that bad but still sometimes need to go to hospital to check if it goes well,not bad but still sometimes need to go check if goes,not bad but still sometimes need to go check if it goes away
105,few years ago like three or four years ago i think yeah,years ago three or ago i think,three or four years ago i think
106,yeah so i have i have cough and cough a lot and i have a fever um i also used to walk to work but recently i cant because its i i feel like very short of breath and sometimes i feel like i cant even finish sentence is quite difficult to to complete the the the talking sometimes yeah occasionally,yeah have and a lot i have fever i used to walk to work recently i its i feel like breath and i feel cant finish sentence is difficult to to the talking sometimes occasionally,yeah i have a cough and a lot of sneezing and  have fever and i used to walk to work but recently i its i feel like im short of breath and when i do i just feel cant finish the sentence it is difficult to continue the talking sometimes occasionally
107,no i dont think so,no dont think,no i dont think so
108,no chest pain no,no chest,no chest pain
109,no just daytime working yeah,no daytime,no daytime activities
110,ohh um when i had asthma i used to take this inhaler yeah,ohh when i asthma i take this inhaler yeah,ohh when i have asthma i take this inhaler yeah
111,so um recently im wheezy uh i have feel like kind of short of breath,so im wheezy uh i have feel like kind,so im wheezy uh i have i feel like its kind of
112,um i took salbutamol salbutamol yeah,salbutamol,uh salbutamol
113,every every few weeks im not sure,every every few weeks not sure,every every few weeks im not sure
114,yeah yeah a bit,yeah bit,yeah a little bit
115,uh i have uh hay fever as well,uh uh fever well,uh uh fever not well
116,no i dont smoke,no smoke,no i smoke
117,mmm two three days yeah quite recently,mmm three yeah recently,mmm three yeah recently
118,uh one glass of wine,uh one glass of wine,uh one glass of wine
119,every two or three days depends yeah,every or three,every two or three days
120,i live with my partner,i with partner,i live with my partner
121,no i cant because i used to walk walk to work but recently i i work from home or sometimes i take sick leave yeah,i used walk walk to work but i from home or sometimes i yeah,uh i used to walk to work but now i walk from home or sometimes i yeah
122,um i think so it was a while before yeah but i cant remember,um i a while before yeah but i remember,um i was a while before yeah but i remember
123,just walk or sometimes but currently i feel i feel well,walk or but i feel,i can walk or run but i feel dizzy
124,yes i checked i have fever,yes i checked i have fever,yes i checked i have a fever
125,sorry oh as a as a adult yeah,sorry oh a yeah,sorry ohh a yeah
126,um do you want to show me how to do it or somehow,um you want to show me to do or somehow,um do you want to show me what to do or how to help you somehow
127,ok sounds good yeah,sounds good,that sounds good
128,in a week right ok,in a week right,in a week right
129,yeah theyll be helpful,yeah theyll be,yeah theyll be
130,oh awesome thank you,oh awesome,ohh that sounds awesome
131,um no thats fine yeah thank you very much,um no thats fine yeah thank,um no thats fine yeah thank you
132,i cant remember sorry,cant remember,i cant remember
133,uh yes i had asthma i also had uh hay fever and eczema sorry,had also hay eczema sorry,i had also hay fever and eczema sorry
134,hi there its doctor smith from babylon,hi its smith,hi its doctor smith
135,hi can you confirm your name date of birth and your home address please,hi can confirm your of and your please,hi can i confirm your full name and your age please
136,any change in your weight at all,any in your weight,any change in your weight
137,ok and are you eating different amounts,and are eating different amounts,and are you eating different amounts
138,any difficulty swallowing or acid in your throat or abdominal pain,any difficulty swallowing acid your or pain,any difficulty swallowing acid your stomach ache or pain
139,any change in your bowel habit diarrhoea vomiting or blood in the stool,any your habit diarrhoea blood in the,any change in your habit of diarrhoea or blood in the urine
140,any difficulty passing urine or blood in the urine,difficulty passing blood in,i have difficulty passing blood in my urine
141,ok and any other general symptoms like rashes,ok any other general like,ok any other general illnesses like eczema
142,ok right yeah whereabouts was it,ok right whereabouts was,ok right whereabouts was that
143,when did you first notice it,did you first it,ok did you first think about it
144,did you have any fevers at that time,did you fevers at that time,ok did you have any fevers at that time
145,do you know where you got that when it started had you been walking did you get any bites that you noticed,do where you that it been did get any bites that you,ok do you remember where you said that it has been you did you get any bites that you can remember
146,whereabouts were you in the states,whereabouts were states,whereabouts were you in other states
147,ok and any headaches blurred vision tingling numbness,ok and any headaches blurred vision numbness,ok and any headaches blurred vision numbness
148,and have you been able to go to work as usual,have you able go to work as,have you been able to go to work as well
149,and whats your job,and whats your job,and whats your job
150,ok and has your concentration been affected or your tiredness levels in the daytime at work,concentration affected tiredness in the at work,lack of concentration has affected my tiredness in the past at work
151,have you been able to exercise ok,you been able to exercise ok,have you been able to exercise ok
152,ok fine and um hows your mental health your stress levels all that,ok fine and um all that,ok fine and um all that
153,ok apart from that rash any other rashes on your skin or swelling of your joints or pain in your joints,ok from rash any other rashes skin or swelling of your joints pain,ok from this rash do you have any other rashes on your skin or swelling of your joints pain
154,any swelling that youve noticed,any swelling youve,any swelling youve noticed
155,your hands wrists ankles toes,your wrists ankles,ok and your wrists and ankles
156,ok um and any other significant medical problems in the past,ok um other significant medical problems in the past,ok um any other significant medical problems in the past
157,ok any flare ups of your asthma recently,ok any flare of your asthma,ok any flare up of your asthma
158,do you take your regular inhalers or other medication,do take or,do you take regular medications or regular ones
159,you havent been using it you said,havent been using you said,uh i havent been using it you said
160,and are you in a private place where you can have a consultation today what can i do for you,are a where you can a consultation today what can i do for you,are you in a private place where you can have a consultation today what can i do for you
161,and any erm do you take any other medications,and any do other medications,and any do you take any other medications
162,yeah thats fine um and do you smoke,um do you smoke,ok um do you smoke at all
163,ok and who do you live with at home,and with home,and do you live with your partner at home
164,sorry um so with this rash we would need to investigate whether this has been a contributing factor to your symptoms and just because of your symptoms which have been ongoing for six weeks thats obviously quite a long time to notice a change in your energy levels,sorry um so rash would need to investigate whether this has a to your symptoms your symptoms have six weeks quite a long time to notice change in your energy,sorry um so with this rash we would need to investigate whether this has been a contributing factor to your symptoms um and if you have only been six weeks quite a long time to notice any change in your energy
165,um i think its important to get some blood tests checking all the normal things like liver kidneys blood count etc but also some more specific things like um a bacterial infection you can sometimes get uh including one which you can get which can produce a rash like that so that would involve blood tests are you happy to do that,um i important get some checking all the blood count etc but also more things like um bacterial infection you including can get which can rash that would involve are you to do that,um i think its important to get some checking done um all the blood count etc but also more things like um bacterial infection you can get which can cause a rash that would involve your skin are you going to do that
166,well you can get uh you can get a bacterial infection caused which is called um its called lyme disease that you can get a rash like that from a tick bite,well you can get uh you can get bacterial caused called um its lyme disease can a rash that from a,well you can get uh you could get bacterial pneumonia caused by um its called lyme disease which can cause a rash that can last from a cold to a flu
167,ok um so when do you think you were last well,um so when do you well,um so when do you get well
168,so thats something we would do a test for as well um and if that comes back positive then there are specific antibiotics that we would give you to treat it,so thats something we would a for um and back then there are specific antibiotics you it,so thats something we would need a prescription for um and back then there are specific antibiotics you can take for it
169,so its definitely worth checking for but we would also check just for which can cause reduced energy tiredness and aching for persistent over six weeks,so worth but would also for which cause reduced tiredness aching for over six weeks,so that would be worth it but i would also recommend steroids for migraine which would cause reduced tiredness aching for over six weeks
170,so if youre happy to do that if you book that through the support line and then when youve had the test arrange a follow up about a week after after youve had the test done,if to that if and then when had test arrange a follow a after had the test done,if you need to do that if and then when you had the blood test arrange a follow up appointment after youve had that test done
171,um yeah we can do that over the phone to start with,um we can do over the phone start with,um we can do that over the phone start with
172,ok thats great take care,thats,thats fine
173,so do you think it started when you were on holiday or after you got back,so do you think it were holiday after you got back,so do you think it were a holiday after you got back
174,were you well when you were on holiday,were you were holiday,were you were on a holiday
175,did you get any infections chest infections diarrhoea vomiting anything like that,did you any infections chest infections vomiting anything,ok did you have any infections other than chest infections or vomiting anything
176,ok so just tell me what symptoms youve been having in terms of just your general health any persistent cold symptoms or earaches sore throat chest cough shortness of breath phlegm anything like that,ok so tell me what symptoms youve been having in terms of your general any persistent cold symptoms or chest cough breath phlegm like,ok so tell me what symptoms youve been having in terms of your general symptoms any persistent cold symptoms or chest cough breath phlegm like
177,um no not that i recall um yeah not,no that i recall um yeah not,no not that i can recall um yeah not
178,no the symptoms sort of all started afterwards,no symptoms sort all,no symptoms of any sort at all
179,uh i dont think so like im probably less hungry but no no weight change just a bit,uh i dont like im less hungry no weight change a bit,uh i dont feel like im less hungry no weight change a bit
180,uh yeah probably slightly smaller portions or it yeah more of an effort to to actually eat everything thats in front of me,uh yeah slightly portions it yeah an effort to actually everything thats in,uh yeah slightly small portions of it yeah an effort to actually do everything thats in your head
181,no thats all fine,no,no
182,um i dont have any rashes now but there was uh in fact ive got a photo um on my phone if if thats helpful i can try and show you hang on um because this yeah this was weird this sort of came up and then uh,um dont any now but there uh fact photo um if if i can try and hang on um this this was weird this sort came and,um i dont have any video now but there is uh in fact a photo um if if i can try and hang on um this this was weird this sort of came and went
183,disappeared after a couple of weeks wheres the light that you see that,disappeared after couple of wheres the that you see that,uh my hair disappeared after a couple of days wheres the reason that you can see that
184,yeah its matt carter and its fourteenth of august nineteen eighty nine and what was the last bit,yeah its matt carter its august nineteen eighty nine and the last bit,yeah its matt carter its august nineteen eighty nine and the last bit
185,uh i think sort of calf back of my calf because i didnt notice it my wife noticed it actually,i think sort of of my because i didnt notice noticed it actually,i think sort of out of my head because i didnt really notice it actually
186,um probably uh around the end of february the middle to end of feb and then it like it didnt actually cause too much itching or anything at the time and i it faded over a couple of weeks i guess,um probably uh around end of february to end and then it it actually or the time and i it faded a couple of weeks guess,um probably uh around the end of february to end and then it it actually started or started all the time and i think it faded a couple of weeks ago i guess
187,um i to be honest that actually turns out it was a bit of a sore throat i had um so possibly a little bit feverish but i i sort of put it down to that,um to be honest actually out it was a bit throat so possibly a feverish but i put to that,um to be honest actually when i first came out it was a bit of a sore throat so possibly a feverish but i put my finger to that
188,uh i like i do quite a lot of walking and we did um quite a lot while we were out in the on holiday as well but definitely um,i like i do quite of walking and did um quite a lot while we were out in the on holiday as well definitely um,um i feel like i do quite a lot of walking and i did um walk quite an lot while we were out in the country on holiday as well definitely um
189,yeah i mean i dont i dont recall any bugs i dont remember seeing anything bitten but you often like yeah as youre walking through i was in shorts and and boots but,yeah i i recall bugs i remember often like yeah as youre through in and boots but,yeah i i dont recall any bugs i remember often like yeah as youre walking through the forest in your boots but
190,um just sort of um he examined me so,um just sort of he examined me,um just sort of he examined me
191,but its the sort of headache maybe in just generally feeling a bit crappy,the maybe just a,the headache maybe just a little bit
192,um ive been going to work i dont know how effective its been but yeah been been,um been to work i know how effective but been,um ive been going to work i dont know how effective but its been
193,and its one babylon avenue,and its avenue,and its one avenue
194,um i work for a health technology company actually,um i work a technology actually,um i work in a technology industry actually
195,yeah definitely sort of tired and um yeah less energy sort of probably than i i would normally be,yeah sort of um yeah less energy probably than i i would normally be,yeah sort of um yeah less energy probably than i would normally be
196,not as much i i dont know if its i havent been able to or ive just been a bit lazy with it i im not exercising as i would normally,much i dont if its i havent been able to bit lazy it im not i would normally,not much i dont know if its because i havent been able to be a bit lazy but it im not i would normally
197,pretty good at the moment actually like it previously that has been an issue but um,pretty at the actually like it previously that has been an issue,yeah its pretty normal at the moment actually like it was previously that hasnt been an issue
198,other than sort of physically feeling a bit,sort of physically feeling,sort of physically im feeling weak
199,yeah in a pretty good place,in good place,in a good place
200,uh yeah sort of aching shoulders back the hips knees but sort of yeah not,uh sort aching back the hips knees but of not,uh sort of aching back at the hips and knees but kind of not
201,asthma and hay fever if they can help,asthma and if they can,i have asthma and if they can help
202,uh no pretty well i think,uh no pretty i think,uh no not pretty i think
203,uh yeah ive got one of those um preventative i think yeah but ive not used one,uh ive got one of i yeah but not used one,uh ive got one of my inhalers i yeah but not used one
204,i i have it ive been using the everyday for the morning and night but not the uh,i i ive the everyday for morning and but not uh,yeah i i ive been in the shower everyday for the morning and but not uh
205,um i take um one of the antihistamines it might be can i get that from just from the pharmacy,um i take one of it can get that from just from the pharmacy,um i can take one of it you can get that from just from the pharmacy
206,um coming i i dont really know whats been going on but its just aching all over but definitely the last six weeks it might have been slightly longer than that but its just sort of that feeling really tired run down,um coming i i dont know whats been going on its aching all the last six it might been that its sort feeling really tired run down,um so its been coming and going i i dont know whats been going on its just been aching all the last six days it might been that its sort of feeling really tired and run down
207,sorry occasionally that was,sorry occasionally that,sorry occasionally have that
208,uh just my wife,uh just my wife,uh just my wife
209,uh yeah i but uh what whats the infection,uh i but uh the,uh i i dont know but uh the
210,ok so do the test first and then and that follow up we can just do over the phone again or yeah,ok so do the first and then and that follow over the again or yeah,ok so do you do the first and then and that follow over the counter again or yeah
211,that thats really helpful thank you very much,really helpful thank very,really helpful thank you very much
212,uh where are we now weve just started april i definitely christmas new year i felt relatively well i think,uh are we weve just started i year i felt,uh are we weve just started i think last year i felt like
213,oops sorry you broke up a bit there,sorry you broke up there,sorry you broke up there
214,ohh no not no,no no,no no no
215,ok take care thank you bye,take care,thank you take care
216,um so since then actually yeah i i was on holiday in um in the states and yeah it probably coincided with some time around then end of january start of feb,um so actually yeah on holiday in the states and yeah probably coincided some then of of feb,um so actually yeah um i was on a holiday in the states and yeah it probably coincided with some then kind of feb
217,uh probably a couple of weeks after i got back,probably couple of after i,probably a couple of days after i woke up
218,yeah had a had a great time very active uh,had a had a time very active uh,had a had a time very active uh
219,hi there its doctor smith from babylon,hi there from,hi there from babylon
220,can you confirm your name date of birth and your home address please,can you your name of birth home,can you confirm your name and date of birth at home
221,ok and um any any nausea or vomiting,um any or vomiting,ok um any diarrhoea or vomiting
222,any tingling or numbness or weakness anywhere,any tingling or numbness or weakness,any tingling or numbness or weakness
223,any change in your smell or taste,any change your smell,any change in your smell
224,um and in the past when youve had headaches what have they been like,the past youve headaches what have been like,in the past youve had headaches what have they been like
225,ok and with with this has it been there all the time or is it coming and going,with with this has it been there all the time is coming and going,with with this has it been there all the time is it coming and going
226,um and what would you say the severity is if if ten is the worst pain youve ever had and zero is nothing what would you say the pain is like,um and what you say severity is ten is worst youve ever had and zero nothing would you the pain is,um and what you would say severity is ten is the worst youve ever had and zero is nothing else would you say the pain is
227,ok and what about at night time are you able to fall asleep,and what at time are,and what time are you working
228,is it waking you up in the night time,is you up night,is it worse when you wake up at night
229,ok any worse when you change position or bend over or cough or anything like that,any worse when change bend over or cough or,ok any feeling worse when you change position bend over or cough or cold
230,ok and have you had any uh eye checks recently,and have you had uh eye recently,and have you had any uh eye problems recently
231,um i cant hear you at the moment actually could you turn it up the volume up,cant hear you moment actually could turn up volume up,i cant hear you at the moment actually could turn up the volume up
232,ok and have you had any cold symptoms sore throat sore ears or pain over the sinuses any cough or flem,have had any cold symptoms sore or over the any cough or flem,have you had any cold symptoms sore throat or over the counter any cough or flem
233,no any any nose bleeds or coughing up any blood or anything,no nose bleeds or coughing up any blood anything,no nose bleeds or coughing up any blood or anything
234,and just recently have you been well or have you had any general problems any change in your weight or tiredness lack of energy anything like that,and just you been well you had change your weight or of anything that,ok and just have you been eating well or you had any change in your weight or anything like that
235,have you been at work recently,you at recently,have you been at home recently
236,so youve been youve had a headache for three days how many days have you missed off work,so youve been for three days many days have missed work,so youve been working for three days how many days have you missed work
237,ok and any other medical problems in the past,ok and medical the,ok and any other medical problems at the moment
238,ok have you been abroad recently at all,ok been abroad recently at all,ok have you been abroad recently at all
239,do you take any medications,do you take medications,do you take regular medications
240,yeah thats better thank you,yeah thats thank,yeah thats great thank you
241,and when did you start that,and you,and how can i help you today
242,any side effects with that,any side with that,any side effects with that
243,have you noticed any any um increased frequency of headaches since you started that,have you noticed any any um started,have you noticed any any problems um since you started
244,ok and when youd when youve had when you described your headaches in the past you said they were just general did you have any visual symptoms flashing lights nausea vomiting with them,ok and youd when had when you described the past said were just general did have any flashing nausea with,ok and youd mentioned when you had those symptoms when they described them in the past you said they were just general symptoms did you have any flashing nausea with them
245,have you had your blood pressure checked recently with your pill,have your pressure with your,have you noticed any pressure with your chest
246,and when was that,and when was,and when was that
247,ok um and any allergies to anything,ok allergies anything,ok any allergies to anything
248,and who do you live with at home,and who do you live,and who do you live with
249,are you in a private place you can have a consultation,are in a place you have consultation,are you in a private place where you can have a consultation
250,who do you live with at home,who do you live with home,who do you live with at home
251,ok and do you smoke,ok and do smoke,ok and do you smoke at all
252,do you drink any alcohol regularly,you drink alcohol,do you drink alcohol
253,how much in a normal week do you think,much do you think,how much do you think
254,ok and do you take any other drugs at all,and do you any other drugs all,and do you do any other drugs at all
255,um so uh i mean its obviously the first time youve had such a bad headache and you said youd had some altered light in front of your eyes as well,i mean its obviously the first youve had such a bad and you said youd had some altered in of your eyes as,yeah i mean its obviously the first time youve had such a bad headache and you said youd had some altered vision in one of your eyes as well
256,but you havent had a high temperature have you checked your temperature,but you had a temperature have checked your,but you had a temperature have you checked your temperature
257,ok um i mean it it it could possibly be a migraine type headache,um i mean it could possibly a type,um i mean it could be possibly a type of stroke
258,but the fact its still ongoing for three days we probably should book you into an appointment to get an examination,but the its for three should book you into an appointment to an examination,but the its only for three days i should book you into an appointment to have an examination
259,what can i do for you today,what can i do,what can i do for you
260,um obviously if it settles in the meantime then we can cancel that but we should do a neurological examination look at the back of your eyes as well,um obviously if in the meantime we can cancel but we should neurological examination look at the back of your eyes as,um obviously if in the meantime we can cancel but we should do a neurological examination look at the back of your eyes as well
261,um in terms of medication i can prescribe you something similar to ibuprofen but a bit stronger which you can take instead of ibuprofen and you can also take paracetamol at the same time,medication i prescribe you similar ibuprofen a you can take instead ibuprofen and can paracetamol at the time,um the medication i can prescribe you is similar to ibuprofen a you can take instead of the usual uh paracetamol at the time
262,so if youre happy to book a appointment with us with the support line for us to do a full examination,so if youre to book appointment with with the support line for us a full examination,so if youre able to book an appointment with us with the support line for us to do a full examination
263,and start the medication which i prescribe to you take it with food,start the medication which i prescribe you take it with,you can start the medication which i can prescribe you can take it with you
264,if if youre you said that when you go to bed your headaches ok and not waking you up in the night time,if if youre that go bed your ok and not waking you up in the time,if if youre that you go to bed your ok and im not waking you up in the time
265,ok any other family history of medical problems,ok any other family of medical problems,ok any other family history of medical problems
266,ok thats fine um i mean if if in the meantime before your appointment your headache is getting unbearable getting worse or changing then um if its that bad then you should go to a and e and have an examination,ok thats fine mean if the meantime your appointment your is getting unbearable worse if that bad then you a e have an,ok thats fine i mean if in the meantime your appointment is getting worse if that is that bad then you can a e have an appointment
267,um you can call us for further advice on that,um can call for that,um i can call for that
268,and when when you have a an examination with us well check your blood pressure as well,when you a an examination with us check,when you get a call have an examination with us to check your blood pressure
