,refs,trans,model_corrected
26,the area around my heart doesnt feel good,the beria round ai ahart doesnt feel good,the area around my heart doesnt feel good
27,i feel a pain on the left side of my chest where my heart is,i beal a aine bon the left side gov my beste abair ai heart is,i feel a pain on the left side of my chest where my heart is
28,my abdominal muscles have great pain since i was at gym,ai abdominal hustles have great pain dinse i ahs at dim,my abdominal muscles have great pain since i was at gym
29,when i extend my leg there is pain in knee joint,when i extend my leg there is pain in knee joint,when i extend my leg there is pain in knee joint
30,i have a great stomach ache and i cant eat any thing,i have a great stomach bake and i cant eat beni bring,i have a great stomach ache and i cant eat any thing
31,i have pain but i cant specify place,i halve pain cut y aunt acidify apace,i have pain but i cant specify apace
32,i cannot breathe because of this dull ache below my left shoulder,y cannot sheathe because of biss dull ache aglow ai left shoulder,i cannot breathe because of this dull ache below my left shoulder
33,i feel a pain in my back when i sit on a chair for long,i feel a pain in my back amen i bit bon a chair cor aung,i feel a pain in my back when i sit on a chair for long
34,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing,my daughter had bir eyebrows threaded and it pulled ahn opening gov adin in one of her brows that ms now puffy and fusing,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing
35,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel,add y prepped on a needle it wouldnt halve bert so much like this damned birr in ai heel,had i stepped on a needle it wouldnt have hurt so much like this damned scar in my heel
36,i have some pain when im walking around my knees,i halve some pain when dim balking around my knees,i have some pain when im walking around my knees
37,i cut myself and im bleeding,y cut myself and dim acceding,i cut myself and im bleeding
38,my hair is coming out in chunks especially when i wash it,ai ayre is dumbing bout in chunks especially amen i wash it,my hair is falling out in chunks especially when i wash it
39,there are lots of hairs on my pillow in the morning,there are botz of hairs on my pillow in the corning,there are lots of hairs on my pillow in the morning
40,i have a head pain every single day,i have a abed pain reverie single aaa,i have a head pain every single day
41,when i get out of bed in the morning my body feels very weak,amen y get out gov fed in the morning ai oddi beals very weak,when i get out of bed in the morning my body feels very weak
42,when i play sports  i have some burning sensation in my spine,when i kay sports y have alum burning sensation in ai spine,when i play sports  i have some burning sensation in my spine
43,my foot hurts and i cant turn it  maybe its broken,ai soot bertz and i aunt turn bit cabey its broken,my foot hurts and i cant turn it  maybe its broken
44,i have a dull ache in my stomach  it gets worse after i eat,y have a chul ache in my cummock it gets worse rafter i eat,i have a dull ache in my stomach  it gets worse after i eat
45,my knee doesnt want to bend well,my knee doesnt want to bend well,my knee doesnt want to bend well
46,in the morning my respiration is loud,in the corning my respiration is loud,in the morning my respiration is loud
47,i was very active in sports but now my body is feeling pain,y ahs airy active in sports but aue my body is ceiling aine,i was very active in sports but now my body is feeling pain
48,i cant hear out of my ear properly i feel like there is something in it causing irritation,i aunt hear out gov ai ear properly i beal bike abair is something in it causing abdication,i cant hear out of my ear properly i feel like there is something in it causing irritation
49,i can hardly move my neck  it hurts,y can hardly move my neck bit bertz,i can hardly move my neck  it hurts
50,i have a sharp pain in my lower stomach,y have a sharp pain in ai bowar stomach,i have a sharp pain in my lower stomach
51,it feels like my heart is going to leap out of my body it hurts,it feels bike my ahart ms owing do leap bout gov ai body it bertz,it feels like my heart is going to leap out of my body it hurts
52,im having a hard time hearing,dim calving a bard time earring,im having a hard time hearing
53,there is a tingling sensation in my neck,abair is a tingling adoration in my neck,there is a tingling sensation in my neck
54,i have shooting pains up and down my back,i halve shooting pains cup and down my back,i have shooting pains up and down my back
55,i have a sharp pain in my abdomen,i have a harpe pain in my abdomen,i have a sharp pain in my abdomen
56,is my cut infected or just healing,ms ai but infected cor just healing,is my cut infected or just healing
57,my knee feels weak and it gave way the other day at the top of the stairs  luckily there was a rail to hold on to,my ad beals baek and it cave way the uther day at the top of the stairs luckily there was a rail to hold on to,my knee feels weak and it gave way the other day at the top of the stairs  luckily there was a rail to hold on to
58,mr hair is falling out just by combing it,sr ayre is colling out bust by combing it,mr hair is falling out just by combing it
59,my heart is pumping fast and im having a hard time to breath,my ahart is bumping bast and im calving a hard time do creath,my heart is beating fast and im having a hard time to breath
60,i think theres fluid in my ears,i think theres fluid in ai ears,i think theres fluid in my ears
61,i hit myself and the would doesnt want to heal,i hit myself and the would doesnt font do beal,i hit myself and the would doesnt want to heal
62,after eating  i have burning sensation inside of me,after beating y have berning sensation inside gov me,after eating  i have burning sensation inside of me
63,even if the temperature is high in the house  my body is always cold,even if the temperature is high in the house ai body is always cold,even if the temperature is high in the house  my body is always cold
64,my acne is really embarassing its so read,ai acne ms billie embarassing bits au abed,my acne is really embarassing its so read
65,i have the impression of having no strength in my body,y halve the aggression gov having au strength in my body,i have the impression of having no strength in my body
66,i have constant stomach pain and bloating,i have constant cummock aine and bloating,i have constant stomach pain and bloating
67,my sore isnt healing well and its been like this for two weeks,my sore isnt healing well and its been like biss for two beaks,my sore isnt healing well and its been like this for two weeks
68,my head hurts in the back and the pain lasts all day,my head hurts in the adak and the pain casts all day,my head hurts in the back and the pain lasts all day
69,i have a rash and it itches very bad,i halve a asch and it riches very bad,i have a rash and it itches very bad
70,i feel really sad all the time,y feel billie add all the time,i feel really sad all the time
71,my husband left me for another woman my heart hurts so badly to the point i cant eat or sleep,ai husband deft me cor brother woman my ahart hurts au badly to the point y aunt amit or sleep,my husband left me for another woman my heart hurts so badly to the point i cant eat or sleep
72,when im driving my eyes see in double,when im driving my ayes see in double,when im driving my eyes see in double
73,i have some terrible problems when im breathing during the night,i have alum bearable problems amen im sheathing curing the night,i have some terrible problems when im breathing during the night
74,i have pain in my chest that saddens me,y halve aine in my chest that saddens me,i have pain in my chest that saddens me
75,it itches inside my ears,bit itches allied my ears,it itches inside my ears
76,my heart feels like its going to explode,ai ahart feels like its going do explode,my heart feels like its going to explode
77,is pimples a skin disease,is pimples a skin adorees,is pimples a skin disease
78,when i eat sugar i notice my vision blurs,amen y eat rueger y lotus my vision blurs,when i eat sugar i notice my vision blurs
79,something dark is there on my arm,something dark is abair on my arm,something dark is there on my arm
80,i cant turn my neck to the left without feeling a stabbing pain,i cant turn ai neck to the deft without ceiling a stabbing aine,i cant turn my neck to the left without feeling a stabbing pain
81,i get chills and aches all over,y get chills and bakes aul dover,i get chills and aches all over
82,after playing tennis  i had a powerful sensation close to my neck,after fraying duenas i had a powerful sensation close do my neck,after playing tennis  i had a powerful sensation close to my neck
83,i cannot get warm no matter how much i wrap up or how high i put the heating on,i cannot bet warm au matter how buch i wrap up cor how akai i put the heating on,i cannot get warm no matter how much i wrap up or how high i put the heating on
84,my hair is falling out in bunches,ai ayre is falling out in bunches,my hair is falling out in bunches
85,my shoulder hurts when i try to reach something above my head,my beholder bertz when i try do beach something above ai abed,my shoulder hurts when i try to reach something above my head
86,i knocked my foot and it really hurts,y blocked ai soot and it really hurts,i knocked my foot and it really hurts
87,even though im an adult my face keeps breaking out in pimples,even though im ahn adult my face keeps remaking out in dimples,even though im an adult my face keeps breaking out in pimples
88,when im tired i feel my head heavy,when dim tired i feel ai head levee,when im tired i feel my head heavy
89,i have a scab on the back of my hand that just wont go away,y halve a scab bon the adak of ai hand that just wont go kay,i have a scab on the back of my hand that just wont go away
90,i have a cut that is red and swollen,i have a but that is red and swollen,i have a cut that is red and swollen
91,my skin is very dry and peeling,my adin is airy api and peeling,my skin is very dry and peeling
92,i have a dull ache in  my lower back which makes it difficult to move,i have a dull bake in my bowar adak which aches bit difficult do move,i have a dull ache in  my lower back which makes it difficult to move
93,theres swelling in my neck and it hurts,theres dwelling in ai baek and bit bertz,theres swelling in my neck and it hurts
94,my sore looks like its not healing well,my abor books like its not ceiling adel,my sore looks like its not healing well
95,i hit my head at the basketball game  could i have a concussion,y hit ai abed bat the basketball game could y have a discussion,i hit my head at the basketball game  could i have a concussion
96,my ear is ringing,ai bier ms ringing,my ear is ringing
97,when im doing sport i have pain under my skin,when im cuing sport i halve pain funder my adin,when im doing sport i have pain under my skin
98,i have a pain that radiates up from my right hip to my rib cage  it is at its worst when i urinate,y have a aine batt animates up from ai bight bip to my bib gage bit is bat its worst when i acetate,i have a pain that radiates up from my right lip to my rib cage  it is at its worst when i acetate
99,my knees seem to grind as i go up or down stairs,my apcs seem do blind as i au up cor down stairs,my knees seem to grind as i go up or down stairs
100,when i eat too much sugar my body gets weak and dizzy,amen i amit ado much sugar my oddi gets baek and dizzy,when i eat too much sugar my body gets weak and dizzy
101,my acne itches and oozes,my acne riches and fuses,my acne itches and oozes
102,my stomach feels full and upset  and bloating after big meals,my stomach feels bull and upset and bloating rafter big meals,my stomach feels full and upset  and bloating after big meals
103,my knees swell right below the knee cap and hurt when i put weight on them,my knees abele right below the knee cap and hurt when y put ablate on am,my knees swell right below the knee cap and hurt when i put weight on them
104,i had alot of exercise yesterday so i feel sharp muscle pains,i add baht of alkalies breakaway so y beal harpe muscle aynes,i had alot of exercise yesterday so i feel sharp muscle pains
105,i lose a lot of my hair,i lose a cot of ai hair,i lose a lot of my hair
106,im not good im feeling so cold,im not good dim feeling au cold,im not good im feeling so cold
107,i have pain but i cant specify place,i halve aine but y aunt acidify place,i have pain but i cant specify place
108,i need a kind of cream wich make my muscles more relaxed,i bead a bind gov avrim wich make my hustles more relaxed,i need a kind of cream wich make my muscles more relaxed
109,laceration rupture or opening in the skin,abdication rupture or reopening in the skin,laceration rupture or opening in the skin
110,the nerves were so damaged during the operation on my ankle that i cannot stand being touched on the scar,the curves were so undamaged during the operation on my frankl that i cannot stand geeing touched bon the adar,the curves were so damaged during the operation on my ankle that i cannot stand being touched on the skin
111,i feel a pain in my back when i sit on a chair for long,i beal a pain in my adak when y sit bon a chair for aung,i feel a pain in my back when i sit on a chair for long
112,when i wake up i am feeling cold,when i ache up y bam feeling cold,when i wake up i am feeling cold
113,i have an ear ache when showering,i halve an ear bake when showering,i have an ear ache when showering
114,my infected wound caused a fever,my infected wound caused a fever,my infected wound caused a fever
115,i have a pain in my elbow joint,y have a pain in ai elbow joint,i have a pain in my elbow joint
116,severe pain in the upper left side of chest and may have pain to back,adhere aine in the upper deft side of chest and may have aine to adak,severe pain in the upper left side of chest and may have pain to back
117,when i lift my arms up i have a soreness in my shoulders,when i lift my arms cup y have a soreness in ai shoulders,when i lift my arms up i have a soreness in my shoulders
118,i feel a pain on the left side of my chest where my heart is,y feel a pain on the deft side gov ai beste abair my ahart is,i feel a pain on the left side of my chest where my heart is
119,my abdominal muscles have great pain since i was at gym,ai abdominal hustles have great aine since i was bat gym,my abdominal muscles have great pain since i was at gym
120,my stomach has been sore since yesterday,my cummock baz adin sore since breakaway,my stomach has been sore since yesterday
121,redness swelling and difficulty walking,redness swelling and difficulty walking,redness swelling and difficulty walking
122,i feel pain in my head with a vertigo,i beal pain in my abed with a vertigo,i feel pain in my head with a vertigo
123,i have a back pain since i fell on the floor,y have a adak pain since y adel bon the abhor,i have a back pain since i fell on the floor
124,i feel great pressure in my chest,i beal great pressure in ai chest,i feel great pressure in my chest
125,my hand open wound got infected,ai band copen wound got infected,my hand open wound got infected
126,i feel a sharp pain in my stomach,i feel a harpe aine in my stomach,i feel a sharp pain in my stomach
127,i chopped off the tip of my finger while i was cutting some cardboard and i cannot stop the bleeding,i chopped off the tip gov ai linger aisle i was cutting some backboard and i cannot stop the acceding,i chopped off the tip of my finger while i was cutting some cardboard and i cannot stop the bleeding
128,i used to be out of breath after going up a dozen of stairs but now i struggle to breath even when i sit down,y used do be bout gov breath rafter owing up a dozen gov stairs cut now y struggle to breath even amen y bit down,i used to be out of breath after going up a dozen of stairs but now i struggle to breath even when i sit down
129,my head hurts when im doing this,my abed hurts amen dim cuing this,my head hurts when im doing this
130,there is acne on my face,abair is blakney on ai base,there is acne on my face
131,i have a problem in the expiration because i have abronchial asthma,i halve a problem in the expiration guffaws y have abronchial asthma,i have a problem in the expiration because i have abronchial asthma
132,i have cloudy eyes,y have cloudy eyes,i have cloudy eyes
133,i have a lot of knee pain whenever i go running,y halve a lot gov ad pain endeavor y au bunning,i have a lot of knee pain whenever i go running
134,i fell off my bike and since then i had hard  knee pain,y fell off my dike and since amen y had bard ad pain,i fell off my bike and since then i had hard knee pain
135,why is my shoulder aching when i try to pick up the laundry,api is ai shoulder aching amen i api to pick up the laundry,why is my shoulder aching when i try to pick up the laundry
136,when i extend my leg there is pain in knee joint,when y extend my beg there ms pain in ad joynt,when i extend my leg there is pain in knee joint
137,when i played football i dislocated my shoulder,when y played football y dislocated my shoulder,when i played football  i dislocated my shoulder
138,when i sneeze very hard i feel ear ache,amen i sneeze airy bard y feel ear ache,when i sneeze very hard i feel ear ache
139,it feels like someone stuck a knife into my shoulder,bit beals like blowgun amuck a fyffe into my shoulder,it feels like someone stuck a knife into my shoulder
140,i feel like my heart is on fire,i beal like my ahart ms on ayer,i feel like my heart is on fire
141,i read a book for along time and when i finished reading i feel head ache,i read a book for along time and when i finished reading i feel head bake,i read a book for along time and when i finished reading i feel head ache
142,i cant really jump on my left foot because my triple fracture of the ankle left me with neverending pains,y cant really jump bon my left soot because my dippel fracture of the ankle deft me with neverending pains,i cant really jump on my left foot because my triple fracture of the ankle left me with neverending pains
143,i feel joint pain every time i move,i beal joynt pain every time i move,i feel joint pain every time i move
144,i have a pain in my head,y halve a pain in ai abed,i have a pain in my head
145,i feel great pain in my feet after playing one of the sports games,i beal abate aine in ai feet rafter playing one of the sports aims,i feel great pain in my feet after playing one of the sports aims
146,there is a red stain in my skin,there is a red again in my skin,there is a red stain in my skin
147,i have disterbance in my emotion,y have disterbance in my emotion,i have disterbance in my emotion
148,stiffness inability to look right or left except by moving the whole body,stiffness inability to look right cor deft accept ai moving the whole body,stiffness inability to look right or left or even moving the whole body
149,i have muscle pain at my left leg,y halve muscle aine bat ai left beg,i have muscle pain at my left leg
150,i love to walk and be outside but the bottoms of my feet get sore so quickly,i love do balk and be applied but the bottoms gov ai amit bet abor au quickly,i love to walk and be outside but the bottoms of my feet get sore so quickly
151,my shoulder muscle hurts when i try to reach up,my beholder muscle hurts when i try to beach up,my shoulder muscle hurts when i try to reach up
152,anytime i play tennis i feel a shoulder pain,anytime i kay tennis y beal a shoulder aine,anytime i play tennis  i feel a shoulder pain
153,when get up i found that i have a stomach ache  and i tried to take medecine but my stomach still hurting me,when bet up i found that y have a cummock ache and y abide do take medecine cut my cummock still herting ab,when get up i found that i have a stomach ache and i tried to take medecine but my stomach still hurting me
154,my son squeezed a pimple and it broke open only to scab over and now looks like it is infected,my son squeezed a dimple and bit broke copen conely to scab over and aue looks like it ms infected,my son squeezed a pimple and it broke open only to scab over and now looks like it is infected
155,when i carry heavy things i feel like breaking my back,amen i carry heavy things i feel bike breaking my adak,when i carry heavy things i feel like breaking my back
156,i feel like the room is spinning,y feel like the blum ms grinning,i feel like the room is spinning
157,i tried to put my glasses to see more clear but cant find any change,i tried do put my glasses to see more bahir but cant bind beni grange,i tried to put my glasses to see more clear but cant find any change
158,i have a pain internal,y have a pain external,i have a pain internal
159,there feels like a swollen knot at my shoulderblade with pain shooting from that,abair feels bike a bohlen knot at my shoulderblade with pain shooting alum batt,there feels like a swollen knot at my shoulderblade with pain shooting from that
160,there is so much pain when i move my arm,abair ms so buch aine when i move my farm,there is so much pain when i move my arm
161,i am always cold even when i am wearing layers,i bam assays bold even amen i am bearing layers,i am always cold even when i am wearing layers
162,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel,had y stepped bon a beadle it wouldnt have hurt au much like this dammed spur in ai beal,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel
163,when i was washing my hair it was falling out heavily,when y was washing my hair it was falling out heavily,when i was washing my hair it was falling out heavily
164,there is an extreme pressure below my belly button at the right which i feel every time i go out for a jog,there is an extreme cheshire aglow my belli button bat the right which i feel every time i go bout cor a jog,there is an extreme pressure below my belly button at the right which i feel every time i go out for a jog
165,when i stand up too quickly i start to feel dizzy and lightheaded,when i bland up too bickley y start to feel dizzy and lightheaded,when i stand up too quickly i start to feel dizzy and lightheaded
166,its hard to stand up and im moving very slowly,its bard to bland cup and im moving airy slowly,its hard to stand up and im moving very slowly
167,when my grand father died i felt a hard emotional pain,amen my grand father died y felt a bard emotional pain,when my grand father died i felt a hard emotional pain
168,i have this strange rash on my arm,i have this arrange asch on my arm,i have this strange rash on my arm
169,i feel pain when parting loved ones,i feel pain when carting gloved ones,i feel pain when parting loved ones
170,i have a neck pain when i sit infront of my laptop,i halve a neck pain amen i bit infront gov ai allsop,i have a neck pain when i sit infront of my laptop
171,i often get a sharp pain in my chest and i cant tell what im doing that might be triggering it,i offen bet a harpe pain in ai chest and i cant adel what im doing batt might ab triggering bit,i often get a sharp pain in my chest and i cant tell what im doing that might be triggering it
172,cant do any exercise i feel weak,cant du any exercise y beal weak,cant do any exercise i feel weak
173,my muscles in my lower back are aching,ai muscles in ai bowar back aer aching,my muscles in my lower back are aching
174,i cant see well,i aunt see well,i cant see well
175,my lower back hurts but it improves if i stretch it,my bowar adak hurts but bit improves if y stretch it,my lower back hurts but it improves if i stretch it
176,i cannot breathe because of this dull ache below my left shoulder,i cannot breathe guffaws of this chul ache below ai left shoulder,i cannot breathe because of this dull ache below my left shoulder
177,there is a sharp pain in my bicep i have tried to apply pain relief cream but it does not help,there ms a sharp aine in my bicep y have tried do altai pain belief cream but bit does not help,there is a sharp pain in my bicep i have tried to apply pain relief cream but it does not help
178,i have a sharp pain in my lower stomach,y have a harpe pain in my lower stomach,i have a sharp pain in my lower stomach
179,even though im an adult my face keeps breaking out in pimples,beavin though im ahn exult my base beeps breaking out in pimples,even though im an adult my face keeps breaking out in pimples
180,i have front head pain and when i get it the light bothers me,i have front head pain and when i get it the light bothers me,i have front head pain and when i get it the light bothers me
181,my hair is coming out in chunks especially when i wash it,my hair ms coming out in chunks especially when i bosh it,my hair is coming out in chunks especially when i wash it
182,i have a pain that radiates up from my right hip to my rib cage  it is at its worst when i urinate,i halve a pain batt animates cup from ai bight bip do my rib gage bit is at its berst amen i urinate,i have a pain that radiates up from my right hip to my rib cage  it is at its worst when i urinate
183,my head hurts and i lose the sensation in my face then lose sight in my eye,my abed hurts and y lose the adoration in ai face then lose sight in ai eye,my head hurts and i lose the sensation in my face then lose sight in  my eye
184,my skin is itchy and inflamed,ai skin is cichy and inflamed,my skin is itchy and inflamed
185,im having a hard time hearing,im having a hard beim hearing,im having a hard time hearing
186,i have a dull ache in  my lower back which makes it difficult to move,i have a dull ache in my lower back ditch aches it difficult do duve,i have a dull ache in  my lower back which makes it difficult to move
187,i cut my finger opening a can it wont stop bleeding and the wound is gaping and open,i cut my finger opening a can bit bonet stop bleeding and the wound ms taping and copen,i cut my finger opening a can it wont stop bleeding and the wound is gaping and open
188,my ear hurts and its worse when i swallow  my ear is very painful and tylenol hasnt helped,my ear hurts and its worse when y arebalo my bier is airy gainful and tylenol hasnt helped,my ear hurts and its worse when i swallow  my ear is very painful and tylenol hasnt helped
189,i had a cut that was stitched together but it is not healing  it is oozing green puss and burns,y add a cut that was enriched together cut bit is not healing it is oozing aldin puss and berns,i had a cut that was threaded together but it is not healing  it has oozing green puss and burns
190,i have a powerful pain inside my neck,i have a powerful pain inside my baek,i have a powerful pain inside my neck
191,i knocked my foot and it really hurts,y blocked my soot and bit billie hurts,i knocked my foot and it really hurts
192,i think theres something wrong with my wound it does not seem to heal like it should,i blink theres something along with my bound it does cot seem do beal like bit schuld,i think theres something wrong with my wound it does not seem to heal like it should
193,when i stand up too quick my vision is blurry,when y stand up ado quick my divison ms blurry,when i stand up too quick my vision is blurry
194,when i eat sugar i notice my vision blurs,when i eat sugar i notice ai divison blurs,when i eat sugar i notice my vision blurs
195,when i stand up too quickly i feel as though im going to faint,amen i stand up ado bickley y beal baz though im owing to faint,when i stand up too quickly i feel as though im going to faint
196,i have a sharp pain in my abdomen,y halve a sharp pain in my abdomen,i have a sharp pain in my abdomen
197,i can hardly move my neck  it hurts,i can hardly duve ai neck it hurts,i can hardly move my neck  it hurts
198,my heart is beating fast and it scares me,my ahart is beating bast and bit ayers me,my heart is beating fast and it scares me
199,my sore looks like its not healing well,my sore books bike its not healing well,my sore looks like its not healing well
200,when i eat too much sugar my body gets weak and dizzy,amen i eat too buch rueger ai oddi gets weak and dizzy,when i eat too much sugar my body gets weak and dizzy
201,my foot hurts and i cant turn it  maybe its broken,my foot bertz and i cant bern it maybe bits broken,my foot hurts and i cant turn it  maybe its broken
202,the pain is intense especially when i go down the stairs it feels like something has snapped inside my knee,the pain is intense specially amen y au down the ayers bit feels like twentysomething has snapped inside my knee,the pain is intense especially when i go down the stairs it feels like something has snapped inside my knee
203,i feel pain in my right shoulder after the tennis match,i feel aine in ai right shoulder rafter the tennis bache,i feel pain in my right shoulder after the tennis match
204,the pain feels like its right below the skin,the aine feels like its right aglow the adin,the pain feels like its right below the skin
205,i have a feeling like my whole body is complaining,y halve a feeling like my abrol oddi is campaigning,i have a feeling like my whole body is complaining
206,i noticed an important decrease in my vision when i try to look at things up close,i remotest an important brocious in my vision amen i try do look at things cup adios,i noticed an important decrease in my vision when i try to look at things up close
207,i have a foot ache although i dont walk a lot,i have a foot ache bibeault i dont walk a cot,i have a foot ache although i dont walk a lot
208,i have an ear ache that wont go away  i dont have a cold or headache or any other symptoms  just an earache,y have an ear ache that wont go kay i dont halve a cold or backache or beni uther symptoms just an earache,i have an ear ache that wont go away  i dont have a cold or headache or any other symptoms  just an  earache
209,chronic disease of hair follicles and sebaceous glands,chronic disease of hair follicles and sebaceous bands,chronic disease of hair follicles and sebaceous glands
210,sometimes i feel like a claw on my chest that leaves me breathless,sometimes i feel like a claw on my chest that leaves ab breathless,sometimes i feel like a claw on my chest that leaves me breathless
211,my hair is falling without a reason i can see a lot of hair on my working desk,my hair is falling drought a reason y can see a cot gov hair on my working desk,my hair is falling for a reason i can see a lot of hair on my working desk
212,the knee feels like it rusted and i suddenly cannot bend it anymore,the ad feels bike it busted and y suddenly cannot ende bit antiwar,the knee feels like it rusted and i suddenly cannot bend it anymore
213,i had a pain in my knee when i was swimming,y had a aine in ai knee amen i ahs brimming,i had a pain in my knee when i was swimming
214,i have internal pain whenever i come down with a cold,i have internal aine whenever i come down with a cold,i have internal pain whenever i come down with a cold
215,i had a collision while playing soccer  my knee buckled and now its unstable,y had a collision aisle fraying bachar my knee buckled and now its unstable,i had a collision while playing soccer  my knee buckled and now its unstable
216,i was diagnosed with  b12deficiency anemia which explains why i always felt cold,i was diagnosed with bdeficiency anemia which explains why i always felt cold,i was diagnosed with  b12deficiency anemia which explains why i always felt cold
217,i feel pain in my body,i beal pain in ai oddi,i feel pain in my body
218,my body feels weak and i think that my face is fade and i cant sleep well,my body beals weak and y think that ai face ms fade and i aunt sleep adel,my body feels weak and i think that my face is fade and  i cant sleep well
219,my neck hurts me and i cant stand with this pain,ai neck bertz ab and i aunt stand with this aine,my neck hurts me and i cant stand with this pain
220,my heart hurts when i exercise,ai heart hurts amen i exercise,my heart hurts when i exercise
221,i feel a pain in my neck,i feel a aine in ai neck,i feel a pain in my neck
222,i feel like i went to an acupunctures practice and had one hundred needles in my shoulder,i feel bike i bent to ahn acupunctures practice and had bun hundred needles in ai beholder,i feel like i went to an acupunctures practice and had one hundred needles in my shoulder
223,when i think of my parents i feel pain,amen i think gov ai parents i feel pain,when i think of my parents i feel pain
224,i get clusters of whiteheads and blackheads on my back,y get clusters of whiteheads and blackheads on ai adak,i get clusters of whiteheads and blackheads on my back
225,i had a cold the last time i travelled by plane and i still have a discomfort in my ears,i add a bold the bast time y travelled by again and i still have a discomfort in my ears,i had a cold the last time i travelled by plane and i still have a discomfort in my ears
226,i have a great pain in my thorax from heart injury,i have a great aine in my prothorax from ahart gingery,i have a great pain in my thorax from heart injury
227,i have a mental suffering,y halve a mental buffering,i have a mental suffering
228,my left side aches much,my left side bakes buch,my left side aches much
229,my shoulder hurts me so much,my shoulder hurts me au much,my shoulder hurts me so much
230,when i play football i have muscle pain,when i play birdsall y have muscle pain,when i play football i have muscle pain
231,my knee is hurting so badly,ai ad is hurting so adley,my knee is hurting so badly
232,there are some pimples on my face that bother me a lot,abair are alum pimples on my base that bother me a lot,there are some pimples on my face that bother me a lot
233,there is pain in the muscles i do not know caused,there is aine in the muscles i du not know caused,there is pain in the muscles i do not know caused
234,my husband has a spot on his lip that he though was cold sore but now it has broken open and leaks fluid all day,my husband baz a spot on biz lip that ab though was cold sore but now it baz broken open and beaks fluid aul aaa,my husband has a spot on his lip that he though was cold sore but now it has broken open and leaks fluid all day
235,i am having problems seeing things feel like a cloud on my eyes everything is blurry,i bam having problems seeing brings feel like a aloud on my ayes everything ms churry,i am having problems seeing things feel like a cloud on my eyes everything is blurry
236,the severe pain in the stomach i feel,the adhere pain in the stomach y feel,the severe pain in the stomach i feel
