,refs,trans,model_corrected
106,i have a problem in my back i cannot extend it,i just,i have an ear ache when showering
107,after an hard working day i have foot ache,other than hard walking day i have,i have a sharp pain in my stomach
108,feels like there are pins and needles sticking in my joints,is like there are pen and needles which is my point,i have a dull ache in my stomach
109,i feel pain in my throat,right i feel i feel pain in my throat,i have a dull ache in my stomach
110,there is a sharp pain in my bicep,there is a my bicep,i have a sharp pain in my stomach
111,my wound opened up again,my own open my,i have an ear ache when showering
112,i hit the ground when trying to shoot a basketball,i i hate the ground and trying so i should have,i have a dull ache in my stomach
113,i feel deep tingling when i touch acne followed by bad sensation,i when i eat when you were back,i have a dull ache in my stomach
114,my daughter had her ears pierced and one of her ear lobes is bright red and burning hot,my daughter had a hair past and one of her a love is bright red and burning cotton,i have a dull ache in my stomach
115,i have a sharp pain in my ear,have a sharp pain in my ear,i have a dull ache in my stomach
116,i feel pain in my joint after an injury in the last football match i played,i feel pain in my joint after an injury in the last football match i played,i have a sharp pain in my stomach
117,how do you know if you have a torn meniscus in your knee,how do you know if you have a torn meniscus in your knee,i have a sharp pain in my stomach
118,there is a sharp pain in my calve,theres a sharp pain in my skull,i have a sharp pain in my stomach
119,whats the symptoms of appendicitis,whats the symptoms of appendicitis,i feel pain in my stomach after eating
120,every morning when i wake up my neck feels like i slept on in wrong,every morning when i wake up my leg feels like ive slept on the ground,i have a sharp pain in my stomach
121,i get i joint pain when i try to bend my leg or my arm,i get joint pain when i try to bend my leg or my arm,my head hurts me badly
122,my face is all broken out with pimples,my face is all broken out with pimples,i feel pain in my head when i think too hard
123,since i went into the forest  i have pain on my ear,since i went into the forest i have pain on my ear,i have a pain in my stomach
124,my back hurts so much i cant bend down to tie my shoelaces,my back hurts so much i cant bend down to tie my shoelaces,i feel a sharp pain in my stomach after eating
125,its hard to stand up and im moving very slowly,its hard to stand up and im moving very slowly,i have a dull ache in my stomach
126,there is an extreme pressure below my belly button at the right which i feel every time i go out for a jog,there is an extreme pressure below my belly button at the right which i feel every time i go out for a jog,i have a pain in my neck
127,my son had his lip pierced and it is swollen and the skin inside on his lip is grey and looks infected,my son had his lip pierced and it is swollen and the skin inside on his lip is gray and looks infected,i have a cut that is red and oozes puss
128,i have a problem in the expiration because i have abronchial asthma,i have a problem in the expiration because i have a bronchial asthma,i have a pain in my back i cannot extend it
129,there pain in my foot,there is pain in my foot,i have a cut that is red and oozes puss
130,there is a red stain in my skin,there is a red stain in my skin,i feel pain in my head when i think too hard
131,i read a book for along time and when i finished reading i feel head ache,i read a book for a long time and when i finished reading i feel headache,i feel pain in my neck after waking up
132,i have a lot of knee pain whenever i go running,i have a lot of knee pain whenever i go running,i have a dull ache in my stomach
133,my son squeezed a pimple and it broke open only to scab over and now looks like it is infected,my son squeezed a pimple and it broke open only to scab over and now it looks like it is infected,i have a foot ache when i walk a lot
134,i feel great pressure in my chest,i feel great pressure in my chest,i have a sharp pain in my stomach
135,i feel depressed when i see my hair falling out,feel depressed when i see my hair falling out,i have a sharp pain in my stomach
136,i feel great pain in my feet after playing one of the sports games,i feel great pain in my feet after playing one of the sports games,i have a sharp pain in my stomach
137,anytime i play tennis i feel a shoulder pain,any time i play tennis i feel a shoulder pain,i feel pain in my stomach after eating
138,my hand open wound got infected,my hand open wound got infected,i feel a sharp pain in my stomach after eating
139,my stomach has been sore since yesterday,my stomach has been sore since yesterday,i have a dull ache in my stomach
140,i lose a lot of my hair,i lose a lot of my hair,i feel pain in my neck after waking up
141,i have a back pain since i fell on the floor,i have a back pain since i fell on the floor,i have a sharp pain in my stomach
142,i fell off my bike and since then i had hard  knee pain,i fell off my bike and since then i had hard knee pain,i have a sharp pain in my stomach
143,i got a divorce last year and i just cant stop dwelling on how to get revenge on my ex husband,i got a divorce last year and i just cant stop dwelling on how to get revenge on my ex husband,ok and how long has this been going on for
144,i feel strong pain in my knee after it was hit during the football match,i feel a strong pain in my knee after it was hit during the football match,i have a cut that is red and swollen
145,my head is spinning when i get up,my head is spinning when i get up,i have a sharp pain in my stomach
146,cramps along the whole abdomen,cramps along the whole abdominal,i have a dull ache in my stomach
147,i feel deep tingling when i touch acne followed by bad sensation,i feel the tingling when i touch air followed by va station,i have a dull ache in my stomach
148,when i stand up too quickly i start to feel dizzy and lightheaded,when i stand up too quickly i start to feel dizzy and lightheaded,i feel pain in my neck after waking up
149,i made lots and lots of analysis to know the main reason for my stomach ache,i made lots and lots of analysis to know the main region for my too much h,i have a pain in my foot like foot ache
150,all of a sudden i felt dizzy when i stood up,all of a sudden i feel dizzy when i stood up,i have a cut that is red and oozes puss
151,i have severe shoulder pain,i have shaver shoulder pain,i feel pain in my knee when i walk
152,i get an ear ache when it is cold,i get an ear ache when it is cold,i have a sharp pain in my stomach
153,i broke my ankle while doing rock climbing in the carpathians,i broke my ankle while doing rock climbing in the carpenter and,i feel pain in my head with a vertigo
154,i feel severe itching in the skin with redness,eye feel shaver itching in the itin with redness,i feel a sharp pain in my stomach after eating
155,my skin color on my back is red i dont know why,my skin color on my back is red i dont know why,i have a sharp pain in my stomach
156,my cut yellow or greenishcolored pus,ma yellow or greenish colored was,my head hurts when i try to do something
157,i feel pain in my back,i feel pain in my back,i feel a sharp pain in my stomach after eating
158,i feel abdominal pain,i feel abdominal pain,i have a sharp pain in my stomach
159,i am worried for my driving because i can barely focus when i am at the wheel my eyes feel teary,i am worried for my driving because i can barely focus when i am at the whole my eyes feel teary,i have a sharp pain in my stomach
160,laceration rupture or opening in the skin,laceration rupture or opening in the skin,i feel pain in my back
161,i can hardly breathe,i can hardly breathe,i have a sharp pain in my stomach
162,i cant stop coughing,i cant stop coughing,i have a sharp pain in my stomach
163,sharp pain and heavy breathing,sharp pain and heavy breathing,i have a sharp pain in my stomach
164,my son got a tattoo several weeks ago and the skin around it is raised and hot and it looks infected,mice and go at attack to several weeks ago and the been around it is raised and hot and it looks infe,i have a sharp pain in my stomach
165,i have a very bad cough,i have a very bad cough,i have an ear ache when showering
166,i have a problem in seeing objects it is too difficult to see,i have a problem in seeing objects it too difficult to see,i have a foot ache although i dont walk a lot
167,there is pain in my joints i can not bear pain,there is pain in my joints i cannot wear pain,i feel a sharp pain in my stomach after eating
168,i have a great pain in my foot like thrombing pain with relaxing my pain releif,i have a great pain in my foot like throbbing pain with relaxing my pain relief,i have a sharp pain in my stomach
169,when i walk i get a stabbing pain in the top of my foot,when i walk i get a stabbing pain in the top of my foot,i feel pain in my shoulder when i write on the keyboard
170,it hurts when i raise my arm up,it hurts when i raise my arm up,my hair is falling out in bunches
171,i feel back pain when i carry heavy things,i feel back pain when i carry heavy things,i feel pain in my knee when i climb stairs
172,i feel pain in my stomach,i feel pain in my stomach,i feel a sharp pain in my stomach after eating
173,i have a dull ache in my head,i have a dull ache in my head,i have a dull ache in my stomach
174,i feel dizzy after doing a muscular effort,i feel dizzy after doing a muscular effort,i feel pain in my knee when i climb stairs
175,i have a blurry vision during my swimming training in the pool why,i have a blurry vision during my swimming training in the pool why,i feel a sharp pain in my stomach after eating
176,my arm hurts when i stretch,my arm hurts when i stretch,i feel a sharp pain in my stomach after eating
177,i feel very weak in my body,i feel very weak in my body,i have a cut that is red and swollen
178,i travelled by plane a few days ago and this time during landing my ears remained clogged and painful,i traveled by plane a few days ago and this time during landing my ears remained clogged and painful,i have a sharp pain in my stomach
179,i m feeling cold though the temperature is high,im feeling cold though the temperature is high,i have a sharp pain in my stomach
180,i feel pain in my knee when i climb the stairs,i feel pain in my knee when i climb the stairs,i have a pain in my thorax from heart injury
181,i have a dry throat,i have a dry throat,i have a sharp pain in my stomach
182,i complain alot with skin allergy,i complain a lot with skin allergy,my head hurts when im doing this
183,heavy breath with fatigue,heavy breath with fatigue,i have a sharp pain in my stomach
184,i feel increased heart rate with prick,i feel increased heart rate with pc,i have a sharp pain in my stomach
185,i cut my hand a couple of days ago and although i didnt think i needed it stitches it hasnt closed up,i cut my hand a couple of days ago and although i didnt think i needed it stitches it hasnt closed up,i have a sharp pain in my stomach
186,i feel pain when i think of her,i feel pain when i think of her,i have a cut that is red and swollen
187,my biceps started aching after i went to the gym,my biceps started aching after i went to the gym,i have a sharp pain in my stomach
188,i tried alot of cream but i still feel the same skin problem,i tried a lot of cream but i still feel the same skin problem,i have a sharp pain in my stomach
189,i have difficulty in breathing in crowded places,i have difficulty in breathing in crowded places,i have a pain in my stomach
190,i feel hurt lot of pain in my heart,i feel hurt a lot of pain in my heart,i feel pain in the knee when i climb stairs
191,i have an open wound in my arm,i have an open wound in my arm,i feel pain in my head when i think too hard
192,i have a foot ache in winter or when it feels cold why,i have a foot ae in winter or when it feels cold why,i feel pain in my heart when i wake up
193,i feel discomfort throughout the body in general,i feel discomfort throughout the body in general,i have a sharp pain in my stomach
194,i feel cold although we are in summer,i feel cold although we are in summer,i have a headache every time i eat ice cream
195,i was kicked in the head playing soccer last night,i was kicked in the head playing soccer last night,i feel a sharp pain in my stomach after eating
196,i was playing basketball yesterday i have sprained ankle,i was playing basketball yesterday i have sprained ankle,i have a sharp pain in my stomach
197,i have blurred vision,i have blurred vision,i have a sharp pain in my stomach
198,his infected wound was beginning to rot,his infected wound was beginning to rot,i feel pain in my knee when i climb stairs
199,glass broken and wound my leg badly the wound is so wide,glass broken and wound my leg badly the wound is so wide,i feel pain in my knee when i climb stairs
200,i cant rotate my neck,i cant rotate my neck,i feel pain in my knee when i climb stairs
201,i have a sharp pain in my neck,i have a sharp pain in my neck,i have a sharp pain in my stomach
202,my face break out badly every month around my cycle,my face break out badly every month around my cycle,i have a dull ache in my stomach
203,my body feels weak and i tried to make it relax but it stills pain me,my body feels weak and i tried to make it relax but it stills pain me,i have a pain in my foot
204,my knees hurt so bad to walk that i stay sitting more than i should,my knees hurt so bad to walk that i stay sitting more than i should,i feel pain in my head when i think too hard
205,i feel pain in the lower back,i feel pain in the lower back,i have a sharp pain in my stomach
206,my neck hurts me and i cant look down or up,my neck hurts me and i cant look down or up,i feel pain in my head when i think too hard
207,im not feeling good i cant take my breath,im not feeling good i cant take my breath,i have a cut that is red and oozes puss
208,i cant sleep i have a hard cough,i cant sleep i have a hard cough,i feel pain in my back
209,i could not exercise because of my knee pain,i could not exercise because of my knee pain,i have a headache every time i eat ice cream
210,i feel pain in my heart when i wake up,i feel pain in my heart when i wake up,i have a sharp pain in my stomach
211,annoyance starts suddenly often after an injury or exercise,annoyance starts suddenly often after an injury or exercise,i feel pain in my head when i think too hard
212,i am feeling so dizzy body is so fragile,i am feeling so dizzy body is so fragile,i feel pain in my back
213,my kneecap feels like it is grating bone on bone when i walk,my kneecap feels like it is grading bone on bone when i walk,i have a sharp pain in my stomach
214,i have throbing in my shoulder,i have throbbing in my shoulder,i have a sharp pain in my stomach
215,my chest break out with red pimples and whiteheads,my chest break out with red pimples and whiteheads,i feel pain in my neck after waking up
216,i break out on my face very frequently,i break out on my face very frequently,i feel a sharp pain in my stomach after eating
217,i feel a strange and powerful pain inside my rib cage,i feel a strange and powerful pain inside my rib cage,i have a cut that is red and oozes puss
218,i feel chilly like an ice cube  my sister said that she needs several blankets to cover her so that she is warm enough,i feel chilly like an ice cube my sister said that she needs several blankets to cover her so that she is warm enough,i have a foot ache after running 500m with my running shoes
219,whats the symptoms of appendicitis,whats the symptoms of appendicitis,i feel a great amount of pressure of my head
220,after playing tennis  i had a powerful sensation close to my neck,after playing tennis i had a powerful sensation close to my neck,i have a sharp pain in my stomach
221,my husband left me for another woman my heart hurts so badly to the point i cant eat or sleep,my husband left me for another woman my heart hurts so badly to the point i cant eat or sleep,i have a cut that is red and swollen
222,my heart feels like its going to explode,my heart feels like its going to explode,i have a sharp pain in my stomach
223,i get chills and aches all over,i get chills and itchy all over,i have a pain in my head
224,i think theres fluid in my ears,i think theres fluid in my ears,i have a sharp pain in my stomach
225,there are lots of hairs on my pillow in the morning,there are lots of hairs on my pillow in the morning,i feel a sharp pain in my stomach after eating
226,when im driving my eyes see in double,when i am driving my ihc interval,i have a sharp pain in my stomach
227,it feels like someone is hitting my head with a hammer  i feel pain on the top of my head and it throbs,it feels like someone is hitting my head with a hammer i feel pain on the top of my head and it throbs,when i eat sugar i notice my vision blurs
228,after a breakup  i feel something strange in me,after a breakup i feel something strange in me,i have a sharp pain in my stomach
229,i have shooting pains up and down my back,i have shooting pains up and down my back,i feel a great amount of pressure of my head
230,since i went into the forest  i have pain on my ear,since i went into the forest i have pain on my ear,i feel a sharp pain in my stomach after eating
231,i hit myself and the would doesnt want to heal,i hit myself and the boat doesnt want to heal,i have a sharp pain in my stomach
232,my acne itches and oozes,my acne itches and oos,i feel pain in my knee when i climb stairs
233,theres swelling in my neck and it hurts,theres swelling in my neck and it hurts,i have a pain in my stomach
234,it feels like my heart is going to leap out of my body it hurts,it feels like my heart is going to leap out of my body it hurts,i have a dull ache in my stomach
235,i have a scab on the back of my hand that just wont go away,i have a escape on the back of my hand that just wont go away,i have a cut that is red and oozes puss
236,is my cut infected or just healing,is my gut infected or just healing,i have a sharp pain in my stomach
237,i was very active in sports but now my body is feeling pain,i was very active in a sport but now my body is feeling pain,i feel a sharp pain in my stomach after eating
238,it itches inside my ears,it itch inside my ears,i have a dull ache in my stomach
239,my knees seem to grind as i go up or down stairs,my knees she to grind edge and go up or down the stairs,i have a headache every time i eat ice cream
240,my face has broken out in painful red spots and lumps that no matter how much i clean my face dont seem to be going away,my face has broken out in painful reddish spots and lumps that no matter how much i clean my face dont seem to be going away,i have a break in the skin between my thumb and index finger and it will not close
241,after walking i have some pain under my foot,after walking i have some pain under my foot,i have a dull ache in my stomach
242,i have a head pain every single day,i have a head pain every single day,i have a sharp pain in my stomach
243,mr hair is falling out just by combing it,my hair is falling out just by combing it,i have a dull ache in my stomach
244,i feel like i just cant cope anymore i feel overwhelmed and like i just cant get a break,i feel like i just cant cope anymore i feel overwhelmed and like i just cant get a break,i have a sharp pain in my stomach
245,every morning when i wake up my neck feels like i slept on in wrong,every morning when i wake up my neck feels like i slept on and wrong,i have a sharp pain in my stomach
246,i cant hear out of my ear properly i feel like there is something in it causing irritation,i cant hear out of my ear properly i feel like there is something in it causing irritation,i have a sharp pain in my stomach
247,when i get out of bed in the morning my body feels very weak,when i get out of bed in the morning my body feels very weak,i have a sharp pain in my stomach
248,i have some terrible problems when im breathing during the night,i have some terrible problems when i am breathing during the night,i feel a sharp pain in my stomach after eating
249,i have a cut that is red and swollen,i have a cut that is red and swollen,i have a sharp pain in my stomach
250,i have a rash and it itches very bad,i have a rash and it itches very bad,i feel pain in my knee when i walk
251,my heart is pumping fast and im having a hard time to breath,my heart is pumping fast and im having a hard time to breathe,i have a dull ache in my stomach
252,i have constant stomach pain and bloating,i have constant stomach pain and bloating,i feel pain in my back
253,when im awake in the morning i feel strange and have vertigo,when im awake in the morning i feel strange and have vertigo,i have a cut that has become red and oozes puss
254,ive been over my cold for weeks but still cough every day,i have been over my cold for weeks but i still cough every day,i have a cut that is red and oozes puss
255,my knee doesnt want to bend well,my knee doesnt want to bend well,i have a pain in my head
256,my face is all broken out with pimples,my face is all broken out with pimples,i have a sharp pain in my stomach
257,my hair is falling out in bunches,my hair is falling out in bunches,i have a break in the skin between my thumb and index finger and it will not close
258,ive got a hard time to breath am i having a heart attack,i have got a hard time to breathe am i having a heart attack,i have a sharp pain in my stomach
259,when i walk up a flight of stairs my right knee hurts,when i walk up a flight of stairs my right knee hurts,i have a sharp pain in my stomach
260,i cant turn my neck to the left without feeling a stabbing pain,i cant turn my neck to the left without feeling a stabbing pain,i feel pain in my knee when i climb stairs
261,i have pain in my chest that saddens me,i have pain in my chest that saddens me,i have a dull ache in my stomach
262,my ear is ringing,my ear is ringing,i cant stand with this horrible feeling in my shoulder
263,i feel really sad all the time,i feel really sad all the time,i have a dull ache in my stomach
264,i cut myself and im bleeding,i cut myself and i am bleeding,i have a blurry vision after my head was hit yesterday
265,even if the temperature is high in the house  my body is always cold,even if the temperature is high in the house my body is always cold,when i eat sugar i notice my vision blurs
266,my sore isnt healing well and its been like this for two weeks,my sore isnt healing well and its been like this for two weeks,i have a sharp pain in my stomach
267,i have a very rash sensation close to my arms,i have a very rough sensation close to my arms,i have a sharp pain in my stomach
268,my head hurts in the back and the pain lasts all day,my head hurts in the back and the pain lasts all day,i have a dull ache in my stomach
269,i have the impression of having no strength in my body,i have the impression of having no strength in my body,i have a dull ache in my stomach
270,after eating  i have burning sensation inside of me,after eating i have burning sensation inside of me,i have a sharp pain in my stomach
271,how do you know if you have a torn meniscus in your knee,how do you know if you have a torn meniscus in your knee,i have a pain in my stomach
272,my stomach feels full and upset  and bloating after big meals,my stomach feels full and upset and bloating after big meals,i feel pain in my neck after waking up
273,what helps cuts heal faster,what helps cuts heal faster,i have a sharp pain in my stomach
274,my skin is very dry and peeling,my skin is very dry and peeling,i feel pain in my back
275,i am struggling to bear weight on my knee when i stand straight i feel and hear a loud popping noise,im struggling to bear weight on my knee when i stand straight i feel and hear a loud popping noise,i feel pain in my head when i think too hard
276,i have a dull ache in my stomach  it gets worse after i eat,i have a dull egg in my stomach it gets worse after i eat,i have a sharp pain in my stomach
277,is pimples a skin disease,is pimples a skin disease,i feel pain in my knee when i climb stairs
278,i have some pain when im walking around my knees,i have some pain when im walking around my knees,i have a sharp pain in my stomach
279,i think i sprained my ankle it really hurts,i think i sprained my ankle it really hurts,i have a sharp pain in my stomach
280,something dark is there on my arm,something dark is there on my arm,i have a pain in my stomach
281,when i play sports  i have some burning sensation in my spine,when i play sports i have some burning sensation in my spine,i have a pain in my back
282,there is a tingling sensation in my neck,there is tingling sensation in my neck,i have a cut that is red and swollen
283,when im doing sport i have pain under my skin,when im doing a sport i have pain under my skin,i feel pain in my stomach after eating
284,in the morning my respiration is loud,in the morning my respiration is loud,i have a dull ache in my stomach
285,my shoulder hurts when i try to reach something above my head,my shoulder hurts when i try to reach something above my head,i have a sharp pain in my stomach
286,my acne is really embarassing its so read,my acne is really embracing its so read,i feel pain in my neck after waking up
287,when im tired i feel my head heavy,when im tired i feel my head heavy,i have a sharp pain in my stomach
288,cant keep focus,cant keep focus,i have a sharp pain in my stomach
