,refs,trans,model_corrected
25,fine and you said you mentioned you live with your wife and two children is that right,right and you said you mentioned you live with the wife and two children is that right,refine the sentence: right and you said you mentioned you live with the wife and two children is that right to: 
26,right alright um just a couple of other question we need to ask sir um do you smoke at all,ok all right um just a couple of other questions we need to ask uh um do you smoke at all,refine the sentence: ok all right um just a couple of other questions we need to ask uh um do you smoke at all to: 
27,and do you drink much in the way of alcohol,and do you drink much in the way of alcohol,refine the sentence: and do you drink much in the way of alcohol to: 
28,ok so um er normally at this stage i like to um examine you if thats ok but um um but but having listened to your story sir i think uh um just to recap for the last three days youve been having loose stool diarrhea a bit of tummy pain uh mainly on the left hand side um and vomiting and fever and youre quite weak and lethargic um you mentioned you had this chinese takeaway as little as three days ago and i wondered whether that might be the cause of your problems,ok so um uh normally at this stage id like to um examine you if thats ok but um um but but have a listen to your story so i think you um just to recap you for the last three days youve been having loose stool diarrhea a bit of tummy pain mainly on the left hand side um and vomiting and feeling generally quite weak and lethargic um you mentioned youre having this chinese takeaway as well three days ago and i wonder whether that might be the cause of your problems,refine the sentence: ok so um uh normally at this stage id like to um examine you if thats ok but um um but but have a listen to your story so i think you um just to recap you for the last three days youve been having loose stool diarrhea a bit of tummy pain mainly on the left hand side um and vomiting and feeling generally quite weak and lethargic um you mentioned youre having this chinese takeaway as well three day ago and i wonder whether that might be the cause of your problems to: 
29,um it seems like you may have something uh called gastroenteritis which essentially just a tummy bug or infection of your uh of your tummy,um it seems like you may have something uh called gastroenteritis which is essentially just a tummy bug or infection of your of your tummy,refine the sentence: um it seems like you may have something uh called gastroenteritis which is essentially just a tummy bug or infection of your of the stomach to: 
30,uh mainly caused by viruses but there can be a possibility of bacteria uh causing its symptoms um,um mainly caused by viruses but it can be a possibility of bacteria uh causing your symptoms um,refine the sentence: um mainly caused by viruses but it can be a possibility of bacteria uh causing your symptoms um to: 
31,at this stage uh what what wed recommend is just what we say conservative management so um i dont think you need anything like antibiotics its really just um making sure youre well hydrated so drinking fluids,at this stage uh what what wed recommend is just what we say conservative management so uh i dont think you need anything like antibiotics its really just um making sure youre well hydrated so drinking plenty of fluids,refine the sentence: at this stage uh what what wed recommend is just what we say conservative management so uh i dont think you need anything like antibiotics its really just um making sure youre well hydrated so drinking plenty of fluids to: 
32,six seven times a day and you mention its mainly watery have you noticed any other things like blood in your stools,67 times a day and you men you mentioned it mainly watery have you noticed any other things like blood in your stools,refine the sentence: 67 times a day and you men you mentioned it mainly watery have you noticed any other things like blood in your stools to: 
33,um there are things like dioralyte you can get from the pharmacy which uh its um it helps helps replenish your minerals and vitamins,um uh there are things like diur like you can get from the pharmacy which uh its um it helps replenish some of your minerals and vitamins,refine the sentence: um uh there are things like diur like you can get from the pharmacy which uh its um it helps replenish some of your minerals and vitamins to: 
34,um and if you are having vomiting diarrhea i would say recommend that in the first you know first couple of days,um and if you are having vomiting and diarrhea i would say recommend that the first you know first couple of days,refine the sentence: um and if you are having vomiting and diarrhea i would say recommend that the first you know first couple of days to: 
35,if you are feeling feverish and weak eh taking some paracetamol uh two tablets up to four times a day for the first few days can also help,um if you are feeling feverish and weak you taking some paracetamol uh 22 tablets up to four times a day for the first few days can also help,refine the sentence: um if you are feeling feverish and weak you taking some paracetamol uh 22 tablets up to four times a day for the first few days can also help to: 
36,i will certainly advise you to take some time off work actually i know youre quite keen to work but i would say the next two two to three days as the infection clears from your system to take some time off and rest,ill certainly advise you to take some time off work actually i know youre quite keen to work um i would say in the next 22 to 3 days um as the infection clears from your system to take some time off and rest,refine the sentence: ill certainly advise you to take some time off work actually i know youre quite keen to work um i would say in the next 22 to 3 days um as the infection clears from your system to have some rest and rest to: 
37,um ill admit if your symptoms havent got better you know in in three to four days id like to come and see you again,um you know if your symptoms havent got better you know in in 3 to 4 days id like you to come back and see you again,refine the sentence: um you know if your symptoms havent got better you let me know in in 3 to 4 days id like you to come back and see you again to: 
38,because if it is ongoing then we have to wonder whether something else caused your symptoms,because if it is ongoing then we have to wonder whether theres something else causing these symptoms,refine the sentence: because if it is ongoing then we have to wonder whether theres something else causing these symptoms to: 
39,uh and we may need to do further tests like um taking a sample of your stool so we can test that,uh uh and we may need to do further tests like um taking a sample of your stool so we can test that,refine the sentence: uh uh and we may need to do further tests like um taking a sample of your stool so we can test that to: 
40,um etcetera etcetera,um et cetera et cetera,refine the sentence: um et cetera et teteras to: 
41,hows that sound,how does that sound,refine the sentence: how does that sound to: 
42,do you have any questions for me,do you have any questions for me,refine the sentence: do you have any questions for me to: 
43,ok and you mentioned youve had some pain in your tummy as well whereabouts is the pain exactly,ok and you mentioned youve had some pain in your tummy as well w whereabouts is the pain exactly,refine the sentence: ok and you mentioned youve had some pain in your tummy as well w whereabouts is the pain exactly to: 
44,ok and is uh is the treatment plan clear,ok i is the is the treatment plan clear,refine the sentence: ok i is the is not the treatment plan clear to: 
45,great well i wish you all the best,great well i wish you all the best,refine the sentence: great well i wish you all the best to: 
46,thank you bye bye,thank you bye bye,refine the sentence: thank you bye bye to: 
47,one side and what side is that,one side and what side is that,refine the sentence: one side and what side is that to: 
48,left side ok and can you describe the pain to me,left side ok and can you describe the pain to me,refine the sentence: left side ok and can you describe the pain to me to: 
49,ok and is the pain is that is it there all the time or does it come and go,ok and does the pain is that is it there all the time or does it come and go,refine the sentence: ok and does the pain is that is it there all the time or does it come and go to: 
50,come and go does the pain move anywhere else for example towards your back,go does the pain move anywhere else arm towards your back,refine the sentence: go does the pain move anywhere else arm towards your back to: 
51,hello how are you,hello how are you,refine the sentence: hello how are you to: 
52,oh hey um ive just had some diarrhea for the last three days um and its been affecting me i need to stay close to the toilet and um yeah its been affecting my day to day activities,hi um ive just had some um diarrhea for the last three days um and its been affecting me i need to stay close to the toilet and um yeah its been affecting my day to day activities,refine the sentence: hi um ive just had some um diarrhea for the last three days um and its been affecting me i need to stay close to the toilet and um yeah its also affecting my day to day activities to: 
53,uhno just maybe my stomach,um no just mainly my stomach,refine the sentence: um no just mainly my stomach to: 
54,um yeah it doesnt feel like yeah it just makes me feel weak i havent had a fever um at the moment but i did notice um a temperature when the symptoms started so um yeah around about three or four days ago,um yeah it doesnt feel like uh yeah just make me feel weak i havent had a fever um at the moment but i did notice um a temperature when the symptoms started so um yeah around about three or four days ago,refine the sentence: um yeah it doesnt feel like uh yeah just make me feel weak i havent had a fever um at the moment but i did notice um a temperature when the symptoms started so um um around about three or four days ago to: 
55,yeah i uh i didnt mention my temperature no but i felt um just a bit hot and yknow,yeah ii i didnt mention my temperature no but i felt um just a bit hot yeah yeah,refine the sentence: yeah ii i didnt mention my temperature no but i felt um just a bit hot yeah yeah to: 
56,uh no,uh no,refine the sentence: uh no to: 
57,yeah so um i vomited at the start of the symptoms but now um ive stopped vomiting,yeah so um i vomited at the start of the symptoms but now um ive stopped vomiting,refine the sentence: yeah so um i vomited at the start of the symptoms but now um ive stopped vomiting to: 
58,yeah yeah just normal vomit yeah no no blood no yeah,yeah yeah just normal vomit yeah you know but no yeah,refine the sentence: yeah yeah just normal vomit yeah you know but no yeah to: 
59,yep um i had a loss of appetite um so i havent been eating as much but ive been able to hold down fluids,yeah um i had a loss of appetite um so i havent been eating as much um but ive been able to hold down fluids,refine the sentence: yeah um i had a loss of appetite um so i havent been eating as much um but ive been able to hold down fluids to: 
60,yep,yeah,refine the sentence: yeah to: 
61,um just soups and uh yeah light foods like smoothies and yeah liquid foods mainly,um just soups and uh yeah light foods like smoothies and yeah liquid foods mainly,refine the sentence: um just soups and uh yeah light foods like smoothies and yeah liquid foods mainly to: 
62,yeah so its like loose and watery stool going to the toilet quite often uh and like some pain in my like lower stomach,yeah so its like loose and watery stool going to the toilet quite often um and like some pain in my like lower stomach,refine the sentence: yeah so its like loose and watery stool going to the toilet quite often um and like some pain in my like lower stomach to: 
63,yeah so i had takeaway about four days ago um uh but other than that ive yeah been uh eating normally nothing unusual here,yeah so i had takeaway about four days ago um uh but other than that ive yeah been uh eating normally nothing uh unusual yeah,refine the sentence: yeah so i had takeaway about four days ago um uh but other than that ive yeah been uh eating normally nothing uh unusual yeah to: 
64,um yeah i ate at a chinese restaurant with friends yeah,um yeah ir at a chinese restaurant with friends yeah,refine the sentence: um yeah ir at a chinese restaurant with friends yeah to: 
65,um so no one else in the family so a wife and two kids and one um child was vomiting but they havent got diarrhea theres no one with the same symptoms,um so no one else in the family so i have a wife and two kids and one child was vomiting but they havent got diarrhea theres no one with the same symptoms,refine the sentence: um so no one else in the family so i have a wife and two kids and one child was vomiting but they havent got diarrhea theres no people with the same symptoms to: 
66,uh yeah thats fine i just yeah use an inhaler and uh thats under control,uh yeah thats fine i just yeah use an inhaler and uh thats under control,refine the sentence: uh yeah thats fine i just yeah use an inhaler and uh thats under control to: 
67,no,no,refine the sentence: no to: 
68,yeah,yeah,refine the sentence: yeah to: 
69,uh so i need to stay close to the toilet cause i go quite frequently during the these past three days um yeah other than that its uh yeah the main concern,uh so i need to stay close to the toilet cause i go quite frequently during the these past three days um yeah other than that its uh yeah the main concern,refine the sentence: uh so i need to stay close to the toilet cause i go quite frequently during the these past three days um yeah other than that its uh yeah the main concern to: 
70,um probably like six or seven times a day yeah,um probably like 67 times a day yeah,refine the sentence: um probably like 67 times a day yeah to: 
71,uh yes yeah i i work er um im an accountant,uh yeah i i work um um im in accounts,refine the sentence: uh yeah i i work um um im in accounts to: 
72,uh yeah ive been going to work yeah yeah its been quite difficult,uh yeah ive been going to work yeah yeah its been quite difficult,refine the sentence: uh yeah ive been going to work yeah yeah its been quite difficult to: 
73,yes yeah,yes yeah,refine the sentence: yes yeah to: 
74,uh no i dont smoke,uh no i dont smoke,refine the sentence: uh no i dont smoke to: 
75,uh no i i dont drink alcohol no,uh no i i dont drink alcohol no yeah,refine the sentence: uh no i i dont drink alcohol no yeah to: 
76,yeah,yeah,refine the sentence: yeah to: 
77,ok,ok,refine the sentence: ok to: 
78,yeah,yeah,refine the sentence: yeah to: 
79,no no blood yeah just watery and loose stool,no no blood yeah just watery and loose stool,refine the sentence: no no blood yeah just watery and loose stool to: 
80,yeah,yeah,refine the sentence: yeah to: 
81,mm hmm,mhm,refine the sentence: mhm to: 
82,ok,ok,refine the sentence: ok to: 
83,yep,yeah,refine the sentence: yeah to: 
84,yep,yeah,refine the sentence: yeah to: 
85,ok,like,refine the sentence: like to: 
86,yeah,yeah,refine the sentence: yeah to: 
87,ok sure,ok sure,refine the sentence: ok sure to: 
88,yep,yeah,refine the sentence: yeah to: 
89,yep sure yep,yeah sure yeah,refine the sentence: yeah sure yeah to: 
90,that sounds great yeah yeah,that sounds great yeah yeah,refine the sentence: that sounds great yeah yeah to: 
91,um no no further questions no,um no no further questions no,refine the sentence: um no no further questions no to: 
92,uh yes yeah thats thats very clear thank you,uh yeah yeah thats thats very clear thank you,refine the sentence: uh yeah yeah thats thats very clear thank you to: 
93,uh on the left side,uh on the left side,refine the sentence: uh on the left side to: 
94,yeah it feels um like a cramp like a muscular cramp and um yeah i feel a bit uh weak and shaky,yeah it feels um like a cramp uh like a muscular cramp and um yeah i feel a bit weak and shaky,refine the sentence: yeah it feels um like a cramp uh like an muscular cramping and um yeah i feel a bit weak and shaky to: 
95,uh it comes and goes,uh it comes and goes,refine the sentence: uh it comes and goes to: 
96,hello,hello,refine the sentence: hello to: 
97,uh uh yes i think its a bit better its a bit its a bit its not very clear but lets continue anyway,uh uh yes i think its a bit better its a bit its a bit its not very clear but let lets continue anyway,refine the sentence: uh uh yes i think its a bit better its not a little bit more clear but let lets continue anyway to: 
98,did it help,did it help,refine the sentence: did it help to: 
99,ok,ok,refine the sentence: ok to: 
100,ok,ok,refine the sentence: ok to: 
101,do you remember the name of the cream you bought,do you remember the name of the cream you bought,refine the sentence: do you remember the name of the cream you bought to: 
102,ok,ok,refine the sentence: ok to: 
103,yes,yes,refine the sentence: yes to: 
104,no well ok thats so you mentioned the itchiness um you also mentioned its been quite sore,no well well ok thats ok so you mentioned the itchiness um you also mentioned its been quite sore,refine the sentence: no well well ok thats ok so you mentioned the itchiness um you also mentioned its been quite sore to: 
105,um have you have you noticed any uh bleeding or discharge from your skins,um have you have you noticed any uh bleeding or discharge from your skin,refine the sentence: um have you have any uh bleeding or discharge from your skin to: 
106,uh ok lets start again so how can i help you sir,uh ok so lets start again so how can i help you sir,refine the sentence: uh ok so lets start again so how can i help you sir to: 
107,ok,ok,refine the sentence: ok to: 
108,youve not havent uh seen any other uh pus or blood coming out of your skin,youre not having uh any other uh pus or blood coming out of your skin,refine the sentence: youre not having uh any other uh pus or blood coming out of your skin to: 
109,no and you mentioned it all started three days ago,no and you mentioned it all started three days ago,refine the sentence: no and you mentioned it all started three days ago to: 
110,are you four days ago are you aware of any triggers or anything that you may have done that may have caused your symptoms to start,are you four days ago are you aware of any triggers so anything that you may have done that may have caused your symptoms to start,refine the sentence: are you four days ago are your aware of any triggers so anything that you may have done that may or may not have caused your symptoms to start to: 
111,so for example have you changed your uh shower gel any clothing,so for example have you changed your uh shower gel any clothing,refine the sentence: so for example have you changed your uh shower gel any clothing to: 
112,have you been around anyone else,have you been around anyone else,refine the sentence: have you been around anyone else to: 
113,mm,mm,refine the sentence: mm to: 
114,mm no no ok thats ok um,mm no no ok thats ok um,refine the sentence: mm no no ok thats ok um to: 
115,fine so just to resummarize for the last four days youve had very itchy skin very sore skin all over your body mainly your chest and did you also mention your arms and legs as well,fine so just to re summarize for the last four days youve had very itchy skin very sore skin all over your body mainly your chest and did you also mention your arms and legs as well,refine the sentence: fine so just to re summarize for the last four days youve had very itchy skin very sore skin all over your body mainly your chest and did you also mention your arms and legs as well to: 
116,ok,ok,refine the sentence: ok to: 
117,ok anything on your face at all,ok and anything on your face at all,refine the sentence: ok and anything on your face at all to: 
118,no ok and apart from this any other symptoms have you noticed for example have you noticed any temperature or fevers,no ok and apart from this any other symptoms have you noticed for example have you noticed any temperature or fevers,refine the sentence: no ok and apart from this any other symptoms have you noticed for example have any temperature or fevers to: 
119,itchy ok so your your bowels are working ok,itching ok so your your bowels are working ok,refine the sentence: itching ok so your your bowels are working ok to: 
120,your chest is ok no cough no breathing difficulties,your chest is ok no cough no breathing difficulties,refine the sentence: your chest is ok no cough no breathing difficulties to: 
121,youre passing urine ok,youre passing urine ok,refine the sentence: youre passing urine ok to: 
122,ok alright um,ok all right um,refine the sentence: ok all right um to: 
123,its always good to know so i mean do you have any ideas as to what could be causing your symptoms,its always good to know so i mean do you have any ideas as to what could be causing your symptoms,refine the sentence: its always good to know so i mean do you have any ideas as to what could be causing your symptoms to: 
124,any ideas as to what could be causing your symptoms,any ideas as to what could be causing your symptoms,refine the sentence: any ideas as to what could be causing your symptoms to: 
125,no no problem im happy to help um whereabouts in your skin is it affected,no no problem im happy to help um where about on your skin is it affected,refine the sentence: no no problem im happy to help um where about on your skin is it affected to: 
126,ok thats ok so um normally at this stage i like to examine you um,ok no thats ok so um normally at this stage id like to examine you um,refine the sentence: ok no thats ok so um normally at this stage id like to examine you um to: 
127,to see the rash itself to see exactly what type of rash it is but from what youve told me you mentioned its youve got some dry skin and some uh cracked skin as well,to see the rash itself and see exactly what type of rash it is but from what youve told me you mentioned its youve got some dry skin and some uh cracked skin as well,refine the sentence: to see the rash itself and see exactly what type of rash it is but from what youve told me you mentioned its you've got some dry skin and some uh cracked skin as well to: 
128,uh and has been very itchy and so would your um,uh and its been very itchy and so with your um,refine the sentence: uh and its been very itchy and so with your um to: 
129,uh your your background of eczema um,uh your your background of eczema um,refine the sentence: uh your your background of eczema um to: 
130,sorry to say theres a couple of questions i wanted to ask you which i completely forgot my apologies um apart from the eczema do you have any other medical problems i should be aware of,so a couple of questions i wanted to ask you which i completely forgot my apologies um apart from the eczema do you have any other medical problems i should be aware of,refine the sentence: so a couple of questions i wanted to ask you which i completely forgot my apologies um apart from the eczema do you have any other medical problems i should be aware of to: 
131,ok not anymore ok and do you take any regular medications at the moment,ok not anymore ok and do you take any regular medications at the moment,refine the sentence: ok not anymore ok and do you take any regular medications at the moment to: 
132,no ok do you have any allergies to anything,no ok do you have any allergies to anything,refine the sentence: no ok do you have any allergies to anything to: 
133,sorry i said do you have any allergies to anything,just uh sorry i did you have any allergies to anything,refine the sentence: just uh sorry i did you have any allergies to anything to: 
134,yeah,yeah,refine the sentence: yeah to: 
135,hello,hello,refine the sentence: hello to: 
136,can you hear me thats alright i think it uh do you have any allergies at all,oh can you hear me uh so i think it cra uh do you have any allergies at all,refine the sentence: oh can you hear me uh so i think it cra uh do you have any allergies at all to: 
137,no ok um and tell me about your um uh your situation at home who do you live with,no ok um and tell me about your um uh your situation at home who do you live with,refine the sentence: no ok um and tell me about your um uh your situation at home who do you live with to: 
138,ok and what do you do for work,ok and what do you do for work,refine the sentence: ok and what do you do for work to: 
139,ok uh no no no thats thats absolutely fine um just a couple of questions i want to ask you which can sometimes affect your symptoms is do you smoke at all,ok uh no no no thats absolutely thats absolutely fine um a couple of questions i want to ask you which can sometimes affect your symptoms is do you smoke at all,refine the sentence: ok uh no no yes thats absolutely not a problem. ok um a couple of questions i want to ask you which can sometimes affect your symptoms is do you smoke at all to: 
140,no and do you drink much in the way of alcohol,no and do you drink much in a way of alcohol,refine the sentence: no and do you drink much in a way of alcohol to: 
141,ok ok ok ive got to say at this stage ive got to say this sound quality is not uh great but i will continue because weve come this far um,ok ok ok ive got to say at this stage ive got to say that the the sound quality is not uh great but i will continue because weve come this far um,refine the sentence: ok ok Ok ive got to say at this stage ives got a say that the the sound quality is not uh great but i will continue because weve come this far um to: 
142,so um based on everything you mentioned sarah i do wonder whether this is a flare up of your eczema um,so um based on everything you mentioned sir ii i do wonder whether this is a flare up of your eczema um,refine the sentence: so um based on everything you mentioned sir ii i do wonder whether this is a flare up of your eczema um to: 
143,the reason being that you said it was quite itchy um its mainly affecting your chest and your back,the reason being that you said its quite itchy um its mainly affecting your chest and your back,refine the sentence: the reason being that you said its quite itchy um its mainly affecting your chest and your back to: 
144,um and uh having looked at your skin uh the the the rash does appear quite familiar um you mentioned using steroid creams yesterday,um and uh having looked at your skin uh the the the rash does appear quite familiar um you mentioned you using steroid creams yesterday,refine the sentence: um and uh having looked at your skin uh the the that rash does appear quite familiar um you mentioned you using steroid creams yesterday to: 
145,um from the pharmacy i wonder whether giving you a stronger prescription of a of a steroid may be beneficial,um from the pharmacy i wonder whether giving you stronger prescription of a uh of a steroid may be beneficial,refine the sentence: um from the pharmacy i wonder whether giving you stronger prescription of a uh of an steroid may be beneficial to: 
146,uh which im happy to prescribe to you today as well as im going to give you something some emollients which helps to moisturize the skin,uh which im happy to prescribe to you today as well as that im gonna give you some some emollient which helps to moisturize the skin,refine the sentence: uh which im happy to prescribe to you today as well as that im gonna give you some some emollient which helps to moisturize the skin to: 
147,um which use in the bath and shower and its definitely worth um using that for the first seven to ten days,um which you use in the bath and shower and its definitely worth um using that for the 1st 7 to 10 days,refine the sentence: um which you use in the bath and shower and its definitely worth um using that for the 1st 7 to 10 days to: 
148,uh before we make the decision on whether its working or not,uh before we make a decision on whether its working or not,refine the sentence: uh before we make a decision on whether its working or not to: 
149,um its also worth um using antihistamines which you can sometimes buy over counter,um its also worth um using antihistamines which you can sometimes buy over the counter,refine the sentence: um its also worth um using antihistamines which you can sometimes buy over the counter to: 
150,things like loratadine or piriton which can help the itchiness of your skin,things like loratadine or claritin which can help with the itchiness of your skin,refine the sentence: things like loratadine or claritin which can help with the itchiness of your skin to: 
151,and uh um its also worth keeping a diary of any triggers which are affecting your symptoms anything you wear or anything you use in terms of shower gels or soap,and its also worth keeping a diary of any triggers which are affecting your symptoms anything you wear or anything you use in terms of shower gels or soap,refine the sentence: and its also worth keeping a diary of any triggers which are affecting your symptoms anything you wear or anything else you use in terms of shower gels or soap to: 
152,because if thats causing your symptoms then we need to have a discussion about an eczema cu,because if thats causing you symptoms then we need to have a discussion about it next time i see you,refine the sentence: because if thats causing you symptoms then we need to have a discussion about it next time i see you to: 
153,ohh could you say that again sorry,oh could you say that again sorry,refine the sentence: oh could you say that again sorry to: 
154,ok,ok,refine the sentence: ok to: 
155,no no ok im certain this is obviously affecting you and uh well try our very best to get get this sorted out for you um have you had anything like this before in the past,no no ok i i understand this is obviously affecting you and uh well try our very best to get get it sorted out for you um have you had anything like this before in the past,refine the sentence: no no ok i i understand this is obviously affecting you and uh well try our very best to get get it sorted out for you um have you had anything like this before in the past to: 
156,ok so its something for you to think about you can get different types of antihistamines i can give you something a little bit stronger today as well,i didnt ok so its something for you to think about you can get a different type of antihistamines i can give you something a little bit stronger today as well,refine the sentence: i didnt ok so its something for you to think about you can get a different type of antihistamines i can give you something a little bit stronger today as well to: 
157,um something like fexofenadine which i can give to you today its definitely worth trying and its not going to do you any harm,something like fexofenadine which i can give to you today its definitely worth trying it its not going to do you any harm,refine the sentence: something like fexofenadine which i can give to you today its definitely worth trying it its not going to do you any harm to: 
158,um but i think using the steroids and the emollients um on a regular basis,but i say think using the steroids and the emollients on a regular basis,refine the sentence: but i say think using the steroids and the emollients on a regular basis to: 
159,uh over the next week to ten days should hopefully control your symptoms but do come back and see me next week if things dont get better,um over the next week to 10 days should hopefully control your symptoms but do come back and see me next week if things dont get better,refine the sentence: um over the next week to 10 days should hopefully control your symptoms but do come back and see me next thing if things dont get better to: 
160,ok um do you have any questions for me,ok um do you have any questions for me,refine the sentence: ok um do you have any questions for me to: 
161,ok well i wish you all the best,ok well i wish you all the best,refine the sentence: ok well i wish you all the best to: 
162,thank you have a good day,thank you have a good day,refine the sentence: thank you have a good day to: 
163,ok,ok,refine the sentence: ok to: 
164,ok,ok,refine the sentence: ok to: 
165,hello can you hear me well,hello can you hear me well,refine the sentence: hello can you hear me well to: 
166,ok,ok,refine the sentence: ok to: 
167,um,um,refine the sentence: um to: 
168,its much more like itchy and my eczema was more like only in the arm but now its also on the chest and in the on the on the hands as well,mm its much more like itchy and my eczema was more like only in the arms and now its a also on the chest and in the in the on the hands as well,refine the sentence: mm its much more like itchy and my eczema was more of only in the arms and now its a also on the chest and in my legs and the on my back and it was the same as now to: 
169,like pretty yeah when like i like for instance hiking during the weekend and,like yeah when like i like for instance hiking during the weekends and,refine the sentence: like yeah when like i like for instance hiking during the weekends and to: 
170,i am i cant really do it anymore because its like very like i wanted to do that last weekend and because super painful and i i have to take like showers every day to be able to cannot uh ease this itching part which is very very annoying,i am i cant really do it anymore because its like very like like i wanted to do that last weekend and it was super painful and i i have to take like showers every day to be able to kind of uh ease this itching spots which is very very annoying,refine the sentence: i am i cant really do it anymore because its like very like like i wanted to do that last weekend and it was super painful and i i have to take like showers every day to be able to kind of uh ease this itching spots which is very very annoying to: 
171,yeah,yeah,refine the sentence: yeah to: 
172,ok,mm ok,refine the sentence: mm ok to: 
173,no um so my skin is a bit cracked in some parts like kind of cracked if you see what i mean but uh yeah,no um so my skin is a bit cracked in some parts like kind of cracked if you see what i mean but uh yeah,refine the sentence: no um so my skin is a bit cracked in some parts like kind of cracked if you see what i mean but uh yeah to: 
174,no,no,refine the sentence: no to: 
175,four days ago,four days ago,refine the sentence: four days ago to: 
