,refs,trans,model_corrected
117,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now,i charted pachycephalosaurus taking swimming lessons and i guess y swallowed too much water through ai nose because this sinusitis is killing ab now,i started taking swimming lessons and i guess y swallowed too much water through his nose because this sinusitis is killing us now
118,i feel a soreness in my knees when i walk, beal a soreness in ai knees when i walk,there is a soreness in my knees when i walk
119,when i raise my hand i feel pain in my shoulder,amen i raise my hand i feel pain in my,amen i raise my hand i feel pain in my arm
120,my stomach aches after i drink any soda drink why,my stomach aches rafter i drink any soda drink why,my stomach aches after i drink any soda drink why
121,i feel a clicking sensation in my knee each time i step,i feel a clicking sensation in my knee each time step,i feel a clicking sensation in my knee each time step
122,when i move my shoulder its like lightning is being sent through my shoulder,when i move my shoulder its like lightning pierce being sent through my shoulder,when i move my shoulder its like lightning pierce being sent through my left shoulder
123,i have acne all over my face,i have acne all over my ,i have acne all over my body
124,my son had his lip pierced and it is swollen and the skin inside on his lip is grey and looks infected,ai otalgia son had his lip  tragicomedy and it is swollen and skin inside on his lip ms  and looks infected,ai otalgia son had his lip removed and it is swollen and skin inside on his right lip is tender and looks infected
125,i feel depressed when i see my hair falling out,i feel depressed when i see my ayre proverb falling out,i feel depressed when i see my hair falling out
126,i get clusters of pimples on my face that never go away,i get clusters of pimples on my face that never go away,i get clusters of pimples on my face that never go away
127,i complain alot with my neck pain and i really need to be better,i biscayne baht with my baek pain and i really  to be better,i am still dealing with my neck pain and i really want to be better
128,when i do hard exercises i feel great pain in my muscles,when i do hard i feel great pain in my muscles,when i do hard i feel great pain in my muscles
129,my heart hurts me,my heart hurts me,my heart hurts me
130,i cant see the sign i have a blurry vision,i cant see the dine y have a aft blurry divison,we cant see the sign y have a very blurry divison
131,i have difficulty moving my neck,i have difficulty moving my neck,i have difficulty moving my neck
132,i fell a stiffness in my elbows and shoulders,i fell a stiffness in  elbows cankerweed boulders,i fell a stiffness in the elbows and boulders
133,i have a hair shortage,i have a hair shortage,we have a hair shortage
134,i was diagnosed with  b12deficiency anemia which explains why i always felt cold,y ahs diagnosed with b12deficiency anemia which explains why   caldera  cold,y was diagnosed with b12deficiency anemia which explains why he had such a cold
135,using hair tonic,using hair  hood,using hair clips
136,i sliced myself deeply with a knife while i was cooking,i sliced myself deeply with a corona knife while i was cooking,i sliced myself deeply with a corona knife while i was cooking
137,my foot hurts me a lot of playing football,my foot hurts me lot of  correct football,my foot hurts me lot of times
138,im having a hard time reading because the letters are all fuzzy,im having a hard  reading because the letters are all fuzzy,im having a hard time reading because the letters are all fuzzy
139,i have tried to make massage on my foot but they still pain me,i have tried  impact ache massage on  foot but they still pain me,i have tried to impact ache with massage on my foot but they still pain me
140,i cant breathe,i cant breathe,i cant breathe
141,i have cut my finger because of playing football and i have to apply pain relief cream but it does not help,i have cut my finger because of playing football and i have do apply relief cream but it does not help,i have cut my finger because of playing football and i have tried to apply relief cream but it does not help
142,i feel a pain in my neck, feel a pain in my neck,to feel a pain in my neck
143,i have a split on my thumb that will not heal,i have a split on my dwindling that will not heal,i have a split on my hip that will not heal
144,i feel pain in my back,i feel aine harmonize my back,i feel pain in my back
145,i was playing football and injuried with joint pain,i  playing football and injuried with breeze pain,i was playing football and injured with chest pain
146,i think my body temperature is very low,i think my body temperature is very ago,i think my body temperature is very low
147,i feel discomfort throughout the body in general,i  discomfort throughout the  in general,i experienced discomfort throughout the procedure in general
148,my hair is falling without a reason i can see a lot of hair on my working desk,my hair  falling without a reason i ahn see a lot of hair bon my working desk,my hair is falling without a reason i can see a lot of hair on my working desk
149,i have a pain in my joint,i a pain in  specialness,is a pain in the stomach
150,when i get up i feel dizzy and fall down,when i get up i feel dizzy  organisation fall down,when i get up i feel dizzy and fall down
151,im not good i feel dizzy,im  good i feel dizzy,im feeling good i feel dizzy
152,i cant get a girlfriend because of my acne,i cant bet  girlfriend because of my,i cant bet my girlfriend because of my age
153,i cant carry anything i have a pain in my shoulder,i cant carry anything i have a pain in my ,i cant carry anything i have a pain in my abdomen
154,whenever i stand up i feel dizzy,whenever i bland cup spoke i feel bizzy,whenever i speak i feelizzy
155,my skin is itching,my skin is itching,my skin is itching
156,i had a cold the last time i travelled by plane and i still have a discomfort in my ears,i had a bold godmother  badly time i travelled by plane and pull  still have a discomfort in my beers,for a long time i travelled by plane and still have a discomfort in my feet
157,my upper back has been sore for a week,my back has been  nag for a week,my back has been sore for a week
158,i have a foot ache although i dont walk a lot,i have   dicloxacillin although i walk a cot basin,i have never taken dicloxacillin although i walk a not basin
159,when i go to stand my head starts swirling,when y go to stand my head starts swirling,when y go to stand my head starts swirling
160,there pain in my foot,there pain in my foot,there was pain in my foot
161,it feels like i cant take a deep breath,it feels i cant take a deep,it feels i cant take a deep breath
162,i dont know why im constantly sad,i dont realise know why im constantly sad,we dont know why im constantly sad
163,i have an ear ache that wont go away  i dont have a cold or headache or any other symptoms  just an earache, have  ear ache batt wont go away i dont halve a cold or headache or any other symptoms just an earache,we have no ear ache that wont go away i dont have a cold or headache or any other symptoms just an earache
164,i was kicked in the head playing soccer last night,i was kicked in the abed playing soccer last night,i was kicked in the head while playing soccer last night
165,i feel a lot of pain in the joints,i feel a lot of pain in the joints,i feel a lot of pain in the joints
166,im suffering from sharp cough accompanied by  phlegm,im suffering  sharp cough unaccompanied sulfamezathine phlegm,im suffering from sharp cough accompanied by sulfamezathine phlegm
167,i got a divorce last year and i just cant stop dwelling on how to get revenge on my ex husband,i got a divorce last amir and i just cant stop dwelling on how to bet revenge on ai  husband,i got a divorce last year and i just cant stop dwelling on how to get revenge on a by my husband
168,i feel pain in my body,i feel in my body,i feel good in my body
169,chronic disease of hair follicles and sebaceous glands,avionic disease gov ayre follicles and sebaceous glands,avionic disease of rare follicles and sebaceous glands
170,i am having problems seeing things feel like a cloud on my eyes everything is blurry,y am calving problems seeing things feel like cloud bon ai snuffling is blurry,y am having problems seeing things feel like cloud on paper which is blurry
171,sometimes i cough because im a smoker,crime's yelled y cough because im a boeker,crimes yelled y cough because im a boeker
172,chronic bone disease at the level of the doubles of the lower estremidades,chronic bone disease at the level of the doubles of the lower estremidades,chronic bone disease at the level of the doubles of  the lower estremidades
173,my chest hurts when i smoke,my chest bertz when i smoke,my chest starts burning when i smoke
174,i feel a tightness in my chest,y FSH beal a tightness in my rank,y showed a tightness in my rank
175,i feel congestion in my chest,i beal congestion in ai chest,i beal congestion in a by chest
176,i feel lightheaded when i stand up,i feel lightheaded when stand up,i feel lightheaded when stand up
177,my heart hurts when i exercise, pathfinder heart hurts when i exercise,my heart hurts when i exercise
178,i feel a burning sensation in my shoulder muscle,i feel a burning  in my shoulder muscle,i feel a burning sensation in my shoulder muscle
179,i complain alot with skin allergy,i complain alot with skin allergy,i complain alot with skin allergy
180,there is this pain that radiates from my chest up to my left arm,there ms this aine batt animates from my chest cup southeast to my left farm,there is this pain that animates from my chest cup southeast to my left arm
181,i have pimples in patches along with a lot of redness on my face,i halve pimples in stunt along with  club lot of redness on my,i have pimples in my abdomen along with a lot of redness on my skin
182,i feel pain in my neck,i feel pain in my neck,i feel pain in my neck
183,i have a great pain in my thorax from heart injury,i have  irritation great pain my thorax from heart injury,i have suffered great pain in my thorax from heart injury
184,this long scar on my left buttock is from falling off my mountain bike,this aung faqir scar on my left buttock  from falling off my mountain bike,this was a scar on my left buttock limb from falling off my mountain bike
185,i get terrible headaches every few months and when i get them my vision is affected,i get terrible headaches  few months and when i get them my vision is affected,i get terrible headaches every few months and when i get them my vision is affected
186,i feel pain in my eyes i can see fog,i feel pain my eyes i ahn see fog,i feel pain in my eyes i can see fog
187,i cut my hand a couple of days ago and although i didnt think i needed it stitches it hasnt closed up,y cut ai hand a couple of  ago and  y didnt think i needed it stitches it hasnt closed,y but by hand a couple of months ago and although i didnt think i needed it stitches it hasnt closed
188,i feel pain in my right shoulder after the tennis match,i feel pain in my right shoulder after the tennis match,i feel pain in my right shoulder after the tennis match
189,my neck feels stiff,my baek feels stiff,my neck feels stiff
190,i feel dizzy after doing a muscular effort, sacrosanct feel dizzy after doing a muscular scratch effort,sacrosanct patients feel dizzy after doing a muscular scratch effort
191,my head gets dizzy when i try to get up,my head gets when i try to get up,my head gets stuck when i try to get up
192,my back hurts so much i cant bend down to tie my shoelaces,my back hurts au much i cant ende down to tie my typefaces,my back hurts so much i cant decide down to tie my typefaces
193,the pain in my ear is unbearable,the  mist in my ear is unbearable,the music in my ear is unbearable
194,my hair falling out,my  falling bout,my first falling bout
195,i have acne in my face and other problema in my derma like itching,i have acne in my face and other problema in my burma like itching,i have acne in my face and other problema in me like itching
196,i have a great stomach ache and i cant eat any thing, halve a cummock folks ache and i cant eat any thing,they have a stomach ache and i cant eat any thing
197,when i stand up too quickly i start to feel dizzy and lightheaded,when i stand too bickley i start to feel dizzy and ,when i stand too long i start to feel dizzy and constipated
198,im disappointed,im disappointed,im disappointed
199,i love to garden but i get a terrible twinge in my lower back when i lean over,i love to garden but  gaiter a terrible twinge in my lower back when i lean over,i love to garden but there is a terrible twinge in my lower back when i lean over
200,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now,i started taking swimming lessons and i guess i  savage too much water through ai nose because this sinusitis is killing me now,i started taking swimming lessons and i guess i drink too much water through my nose because this sinusitis is killing me now
201,i felt my heart hurts when i ran for along distance,i felt my ahart hurts when i ran for along distance,i felt my heart rate when i ran for along distance
202,when i bend over i get a shooting pain down my back,when i bend over i get a shooting pain gown my back,when i bend over i get a shooting pain in my back
203,i had an accident and my wound was open when i arrived to hospital,i had ahn accident and my wound was copen yobo when y arrived to hospital,i had an accident and my wound was open when y arrived to hospital
204,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing,my daughter had bandow's threaded and it pulled an opening of skin in one of her brows that is puffy  oozing,my daughter had bandows threaded and it pulled an opening of skin in one of her brows that is puffy and oozing
205,i have a pain in my stomach,i have a pain in ai stomach,i have a pain in my stomach
206,i feel muscle pain every time i make an extra effort,i feel muscle pain every time i make an extra befort,i feel muscle pain every time i make an extrafort
207,sometimes when it is cold outside my face hurts especially around the pimples that are ready to pop,sometimes when it is cold outside my face hurts especially around  pimples  are ready to pop,sometimes when it is cold outside my face hurts especially around the pimples that are ready to pop
208,when i force my eyes to view i have blurry vision,when i force my eyes do otterhound view i have blurry vision,when i force my eyes to view i have blurry vision
209,i do not know why i feel cold,i do not know why i feel cold,i do not know why i feel cold
210,i am having running nose,am having running boes,am having running boes
211,i usually have a bad cough when i get flu,i usually have a add spherically cough when i get flu,i usually have a mild cough when i get flu
212,i feel a soreness in my knees when i walk,i feel a soreness in my knees when i walk,i feel a soreness in my knees when i walk
213,i have a throbbing in my joints,i halve a bobbing preordination in my joints,i have a bobbing preordination in my joints
214,i have a blurry vision and i cant see in the darkness  what is the reason doctor ,i halve Arctonyx  fine blurry vision and i cant see in the darkness what is the reason doctor,i have a fine blurry vision and i cant see in the darkness what is the reason
215,i was travelling by ship and i feel dizzy,i was travelling ai ship and i feel bizzy marathoner,i was travelling by ship and i feelizzy
216,i got injured exercising,got injured exercising,got injured exercising
217,my neck is annoying me i cant sleep bacause of it,my neck is annoying me i aunt sleep  of it,my neck is annoying me i can't sleep because of it
218,i got acne when i ate chili,i got amen i aydt chili,i got when i ate chili
219,i feel a burning sensation in my guts about 2 hours after each meal,i feel  gatekeeper my buts about 2 sours after each meal,i feel good about my buts about 2 hours after each meal
220,i have a hard muscle pain since i went to the gym,have a hard muscle pain since i went stir the gym,have a hard muscle pain since i went to the gym
221,i feel very hard to breathe,i feel very hard to breathe,i feel very hard to breathe
222,i feel dizzy when i set infront of my laptop for an hour or two what possibly could be the reason,i feel dizzy when i infront gov tilt my laptop for an hour two what possibly could be the reason,i feel dizzy when i take charge of my laptop for an hour two what possibly could be the reason
223,when i raise my hand i feel pain in my shoulder,when  slick raise hand y feel pain in my shoulder,when asked to raise hand y feel pain in my shoulder
224,i feel weak all over,i feel weak all over,i feel weak all over
225,i feel a great pain in my shoulder when i try to lift something heavy,i feel a great pain in ai shoulder when i try to lift something heavy,i feel a great pain in my shoulder when i try to lift something heavy
226,my entire body is freezing,my attire body is freezing,my entire body is freezing
227,the area around my heart doesnt feel good,the area around my heart doesnt feel good,the area around my heart doesnt feel good
228,every time i comb my hair there are so many hair in my comb,every  i comb my hair abair are so many hair my comb,every time i comb my hair there are so many hair follicles in my comb
229,it is like i have a needle pushing through my heart,it is  i have a panda cushing through my heart,it is true i have a pandaushing through my heart
230,i have eruptions on my face that come and go ,i halve trichiniasis eruptions on my face batt alum and go,i have trichiniasis eruptions on my face that some touch and go
231,i have blurry vision after i used a wrong medicine,i have blurry divison rafter swell i used a coulomb medicine,after i used a coulomb medicine
232,my hair isnt well,my hair isnt well,my hair isnt well
233,my lower back hurts but it improves if i stretch it,my lower back hurts but it improves if i kretsch investigator it,my lower back hurts but it improves if i avoid it
234,i have terrible pain in my heart,i halve terrible pain in ai heart,i have terrible pain in my heart
235,when i raise my hand i feel pain in my shoulder,when i raise my hand i feel pain in my shoulder,when i raise my hand i feel pain in my shoulder
236,im disappointed,dim disappointed,dim disappointed
237,i have eruptions on my face that come and go ,i halve eruptions  my face that come and go,i have eruptions in my face that come and go
238,my entire body is freezing,my entire body is freezing,my entire body is freezing
239,my chest acne breaks out and never clears up,my beste greediness acne breaks bout and never clears up,my chest acne breaks out and never clears up
240,i got acne when i ate chili,i got acne when ate chili,i got acne when ate chili
241,my hair is falling out after i take a shower,my hair ms  out after i take a brauer,my hair is frizzed out after i take a brauer
242,fell skull is cracked like nuts,fell skull is cracked like nuts,fell skull is cracked like nuts
243,it is like i have a needle pushing through my heart,it  overdraft like y  a beadle pushing through my heart,it felt like y with a needle pushing through my heart
244,the warming system of my house is broken and  feel so cold,the system of ai house is bowcan and beal  editorship cold,the system of care by house is bowcan and even cold
245,i got injured exercising,y got injured exercising,y got injured exercising
246,i get a knee pain when i walk a lot,y greeneye get a a.d. pain when y mytilid walk a pick lot,y mytilid pain when y walk a lot
247,i have a throbbing in my joints,i halve a throbbing in my joints,i have a throbbing in my joints
248,i usually have a bad cough when i get flu, usually halve a bad cough when i flu,they usually have a bad cough when i have flu
249,the area around my heart doesnt feel good,the area around my heart doesnt feel good,the area around my heart doesnt feel good
250,i have injured myself during the soccer match,y have uninjured undercurrent myself during the soccer match,y have injured myself during the soccer match
251,my neck is annoying me i cant sleep bacause of it, neck is enjoying me i aunt sleep bacause of bit, neck is enjoying me i aunt sleep apnea of it
252,im not good im feeling so cold,im not good dim feeling so cold,im not good at feeling so cold
253,i travelled by plane a few days ago and this time during landing my ears remained clogged and painful,i travelled ai plane a few days ago and biss immoderate  converge during landing my ears remained clogged and painful,i travelled by plane a few days ago and although my ears remained clogged and painful
254,my shoulder muscle hurts when i try to reach up,my shoulder muscle hurts i try to reach cup,my shoulder muscle hurts i try to reach cup
255,ive had this cough for two weeks,ive  this cough for two weeks,ive had this cough for two weeks
256,laceration rupture or opening in the skin,laceration rupture or opening in the adin,laceration rupture or opening in the skin
