,Unnamed: 0,refs,trans,model_corrected
57,57,i feel pain in my back,pain in,pain in children
58,58,i have a mental suffering,a,a case report
59,59,i have a dry skin,i have,i have never been diagnosed
60,60,i cant move my leg there is pain in the joint,i cant move leg is pain joint,i cant move my leg because of pain in the joint
61,61,my heart hurts me,my me,my son and me
62,62,i have a pain in my trapes,have a pain in,these patients have a high prevalence of abdominal pain in adults
63,63,i have tried to relief it but i cant,have i,have i
64,64,i feel pain in my right shoulder after the tennis match,feel in my after the tennis,there was no significant change in my mood after the tennis
65,65,there are some pimples on my face that bother me a lot,are on my face that lot,are the lesions on my face that have been seen a lot
66,66,sometimes i feel like a claw on my chest that leaves me breathless,i feel like a on that leaves,i feel like a burden on my body that never leaves my mind
67,67,im not good i feel dizzy,not feel,not all patients feel pain
68,68,my shower drain is full of hair every time,is of hair time,is the presence of hair loss a predictor of time to death
69,69,i hve cut my finger because of playing football and i  to apply pain relief cream but it does not help,i because of football i to pain relief cream does not,because of the lack of football benefits i have decided to use pain relief cream which does not work
70,70,i fell a stiffness in my elbows and shoulders,i fell a in my elbows,i fell a few times in my knees
71,71,my ear ache when im listening to music,my ear ache when listening,my ear ache when listening to music
72,72,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen,pain is felt the body between neck upper,pain is felt in the body between the neck and upper abdomen
73,73,i have acne in my face and other problema in my derma like itching,i have acne in face and other problema in my derma like,we have acne in the face and other problema in my derma like my face
74,74,i have a pain in my stomach,i a in stomach,i had a leak in the stomach
75,75,when i stand up too quickly i start to feel dizzy and lightheaded,when stand up too i start to dizzy,when standing up too i start to dizzy
76,76,i feel a great pain in my shoulder when i try to lift something heavy,pain my shoulder to,pain on my right shoulder compared to the left
77,77,i am having running nose,running,the running was uneventful
78,78,i get a knee pain when i walk a lot,get a knee when lot,get a knee when there is a lot of pain
79,79,i was watching tv and suddenly have blurry vision,i was watching tv and blurry vision,i was sitting on the floor watching tv and had blurred vision
80,80,i have a ear ache when i go to the pool,i have when to the pool,therefore we have to be careful when referring to the pool
81,81,when i force my eyes to view i have blurry vision,when my eyes i have vision,when my eyes are closed i have no vision
82,82,i do not know why i feel cold,i i feel cold,i feel cold
83,83,sometimes when it is cold outside my face hurts especially around the pimples that are ready to pop,sometimes it around the pimples are ready pop,sometimes it is wrapped around the skin and the pimples are ready to pop
84,84,i have terrible pain in my heart,i have pain in heart,all patients have pain in the heart
85,85,i have eruptions on my face that come and go ,have eruptions that,some patients have bowel eruptions that can be fatal
86,86,i have a hard muscle pain since i went to the gym,hard muscle pain since to gym,hard muscle pain since switching to the gym
87,87,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing,daughter had her threaded and skin in one her brows puffy and oozing,her daughter had her fingers threaded and skin in one of her brows was puffy and oozing
88,88,i have a blurry vision and i cant see in the darkness  what is the reason doctor ,have a blurry and i see the doctor,have a blurry vision and i see the doctor
89,89,i dont do anything at home and still i feel exhausted,dont do anything at home still i feel exhausted,still i feel exhausted
90,90,the area around my heart doesnt feel good,the area around doesnt feel good,the area around the mouth doesnt feel good
91,91,i feel something hurt me in taking breath and i cant take my breath,i feel hurt taking breath my breath,i feel hurt taking a breath and my breath is cold
92,92,i have a throbbing in my joints,i have a throbbing in my,i have a throbbing pain in my right lower quadrant
93,93,i have a great stomach ache and i cant eat any thing,have great stomach ache and i cant any thing,have a great stomach ache and i cant remember any of the other things
94,94,it is like i have a needle pushing through my heart,is like have pushing heart,is it like we have a pushing heart rate
95,95,im disappointed,im disappointed,im was disappointed
96,96,every time i comb my hair there are so many hair in my comb,time i are so many comb,time to bed i are so tired of comb
97,97,i felt my heart hurts when i ran for along distance,i my hurts along,i hope my pain and my hurts will heal along the way
98,98,i usually have a bad cough when i get flu,i usually a cough when i get flu,i usually have a cough when i get the flu
99,99,when i bend over i get a shooting pain down my back,when bend over i get a shooting down my back,when i bend over i get a shooting sensation down my back
100,100,i feel dizzy when i set infront of my laptop for an hour or two what possibly could be the reason,feel i infront of for an hour or two what possibly be reason,should i sit infront of my computer for an hour or two what could possibly be the reason
101,101,i got acne when i ate chili,i got acne chili,i got acne with chili
102,102,i feel a burning sensation in my guts about 2 hours after each meal,feel a burning sensation guts about hours after meal,the patient began to feel a burning sensation in the guts about two hours after the meal
103,103,my shoulder has agreat pain,agreat pain,agreative pain
104,104,i have shoulder pain when i try to carry my groceries,i shoulder when carry my groceries,i shoulder pain when trying to carry my groceries
105,105,i love to garden but i get a terrible twinge in my lower back when i lean over,i to garden i get a terrible lower i lean,when i go to the garden i get a terrible lower body mass index and i lean
106,106,i feel weak all over,i feel over,i feel completely overweight
107,107,i feel very hard to breathe,i breathe,i breathe
108,108,my nose is congested all the time and theres this gluey secretion in my throat that makes it impossible for me to sleep i often have to nap sitting down,nose is time this gluey secretion my makes for me sleep i often have nap sitting down,during this time this gluey secretion in my nose makes it difficult for me to sleep and i often have to take a nap sitting down
109,109,i have a pain in my stomach,i a pain my,i have a history of abdominal pain in my family
110,110,my entire body is freezing,body is,body mass index  is calculated
111,111,yesterday i had a shouder pain,a pain,a patient complained of abdominal pain
112,112,i got injured exercising,i got injured,no one got injured
113,113,i dont have full range of motion with my arms,i full range of my,i have a full range of my symptoms
114,114,i feel muscle pain every time i make an extra effort,i feel every time i make an extra effort,i feel every time i make an extra effort
115,115,my neck is annoying me i cant sleep bacause of it,neck is i cant of it,neck pain is common but i cant think of a specific reason for it
116,116,i have acne in my face and other problems in my derma like itching,i my and other problems in like itching,i have my symptoms and other problems in the gastrointestinal tract like fever and itching
117,117,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now,started taking and guess i swallowed too my sinusitis killing,we started taking blood samples and guess i swallowed too much and my sinusitis was killing me
118,118,i feel a soreness in my knees when i walk,a in i,a significant decrease was observed in group i 
119,119,when i raise my hand i feel pain in my shoulder,i raise hand i my shoulder,i raise my hand and i grip my shoulder
120,120,my stomach aches after i drink any soda drink why,stomach aches i drink any drink why,when i drink any drink why is it painful
121,121,i feel a clicking sensation in my knee each time i step,i a clicking sensation in knee i step,there was a clicking sensation in the knee and i step
122,122,when i move my shoulder its like lightning is being sent through my shoulder,when i its like through my shoulder,when i think of my shoulder its like a fist through my right shoulder
123,123,i have acne all over my face,i acne all my,i had acne in all my children
124,124,my son had his lip pierced and it is swollen and the skin inside on his lip is grey and looks infected,my lip and the skin on his is grey infected,his lip and the skin on his right side is grey infected
125,125,i feel depressed when i see my hair falling out,i depressed when my out,i was depressed when my son passed out
126,126,i get clusters of pimples on my face that never go away,get clusters of pimples that go,there are clusters of neonatal acne pimples that go undiagnosed
127,127,i complain alot with my neck pain and i really need to be better,i complain alot neck pain i need be better,i complain alot about neck pain and i need to be better educated
128,128,when i do hard exercises i feel great pain in my muscles,when hard exercises i feel great muscles,when performing hard exercises i feel great muscles
129,129,my heart hurts me,heart me,heart rate was significantly higher in me 
130,130,i cant see the sign i have a blurry vision,i cant the a vision,i cant remember the last time a patient had a vision
131,131,i have difficulty moving my neck,neck,neck pain
132,132,i fell a stiffness in my elbows and shoulders,fell a in,fell is a common occurrence in the united states
133,133,i have a hair shortage,i have shortage,i have a shortage of nurses
134,134,i was diagnosed with  b12deficiency anemia which explains why i always felt cold,i diagnosed with b12deficiency which i felt cold,i was diagnosed with b12deficiency in which i felt cold
135,135,using hair tonic,tonic,tonic acid reflux
136,136,i sliced myself deeply with a knife while i was cooking,i myself was cooking,i myself was not cooking
137,137,my foot hurts me a lot of playing football,my foot hurts me lot of,my foot hurts me a lot of times
138,138,im having a hard time reading because the letters are all fuzzy,time reading letters,time to read letters
139,139,i have tried to make massage on my foot but they still pain me,tried to make me,the patient refused to make me a diet
140,140,i cant breathe,i,i
141,141,i have cut my finger because of playing football and i have to apply pain relief cream but it does not help,cut my finger because playing and have to cream but it not,cut my finger because of playing and have to use ice cream but it did not work
142,142,i feel a pain in my neck,a in neck,a mass was found in the neck
143,143,i have a split on my thumb that will not heal,i a,i a
144,144,i feel pain in my back,i in,i in particular
145,145,i was playing football and injuried with joint pain,was playing football and,was playing football and lacrosse
146,146,i think my body temperature is very low,i think is low,the diagnostic yield is low
147,147,i feel discomfort throughout the body in general,feel throughout the in general,the patients did not feel dysphagia throughout the study or in general
148,148,my hair is falling without a reason i can see a lot of hair on my working desk,my hair is falling a i see my working,my hair is falling out a few times but i see my hair working
149,149,i have a pain in my joint,i pain in,i pain in the stomach
150,150,when i get up i feel dizzy and fall down,i feel and fall,i feel dizziness and fall
151,151,im not good i feel dizzy,im good i,im good i
152,152,i cant get a girlfriend because of my acne,a because my acne,a because of my acne
153,153,i cant carry anything i have a pain in my shoulder,i carry have pain shoulder,most people who carry a cane have pain in the shoulder
154,154,whenever i stand up i feel dizzy,i up i dizzy,when i sat up i felt dizzy
155,155,my skin is itching,my is,myocardial infarction is rare
156,156,i had a cold the last time i travelled by plane and i still have a discomfort in my ears,a cold last i travelled by and still have a discomfort in my ears,a cold last winter i travelled by train and still have a discomfort in my ears
157,157,my upper back has been sore for a week,my back been week,my back has been sore for a week
158,158,i have a foot ache although i dont walk a lot,foot dont walk lot,foot and mouth dont walk a lot
159,159,when i go to stand my head starts swirling,when go to stand my head swirling,when I go to stand my head is swirling
160,160,there pain in my foot,pain in my,pain in my abdomen
161,161,it feels like i cant take a deep breath,it like cant take a breath,it sounds like he cant take a breath
162,162,i dont know why im constantly sad,i know im constantly,i know im constantly followed
163,163,i have an ear ache that wont go away  i dont have a cold or headache or any other symptoms  just an earache,ear that wont go away a or any just an earache,earache that wont go away with a flatulence or any other symptom just an earache
164,164,i was kicked in the head playing soccer last night,was kicked in the head playing soccer last,was kicked in the head while playing soccer last year
165,165,i feel a lot of pain in the joints,i feel lot of in joints,i feel a lot of pain in the joints
166,166,im suffering from sharp cough accompanied by  phlegm,suffering from sharp cough accompanied by phlegm,she was suffering from a sharp cough accompanied by phlegm
167,167,i got a divorce last year and i just cant stop dwelling on how to get revenge on my ex husband,got a last and i just cant stop dwelling on to get revenge my husband,we just cant stop dwelling on the past to get revenge on my husband
168,168,i feel pain in my body,i feel,however it does not feel safe
169,169,chronic disease of hair follicles and sebaceous glands,hair glands,hair glands
170,170,i am having problems seeing things feel like a cloud on my eyes everything is blurry,i am problems like a cloud eyes everything is blurry,i am having problems like a cloud over my eyes everything is blurry
171,171,sometimes i cough because im a smoker,cough im,cough im
172,172,chronic bone disease at the level of the doubles of the lower estremidades,chronic bone at level of the of the,chronic bone metastasis at the level of the liver is a rare cause of death in the elderly
173,173,my chest hurts when i smoke,chest when i smoke,chest pain when i smoke
174,174,i feel a tightness in my chest,a my,a review of my experience
175,175,i feel congestion in my chest,congestion in,congestion in the gastrointestinal tract
176,176,i feel lightheaded when i stand up,i feel when stand up,the patients feel better when they stand up
177,177,my heart hurts when i exercise,heart when,heart rate was significantly higher when compared with baseline 
178,178,i feel a burning sensation in my shoulder muscle,i feel a burning shoulder,i feel a burning sensation in my shoulder
179,179,i complain alot with skin allergy,i complain with,i complain with constipation
180,180,there is this pain that radiates from my chest up to my left arm,this pain my up,this pain was resolved after my follow up
181,181,i have pimples in patches along with a lot of redness on my face,i in along lot of on face,this was in part due to the presence along with a lot of blood on the face
182,182,i feel pain in my neck,feel pain my,we can feel pain in my abdomen
183,183,i have a great pain in my thorax from heart injury,a pain thorax heart injury,a history of abdominal pain and thorax heart injury
184,184,this long scar on my left buttock is from falling off my mountain bike,long scar on off my bike,long scar on the right side of my abdomen off my bike
185,185,i get terrible headaches every few months and when i get them my vision is affected,headaches when get vision,headaches are common when patients get vision loss
186,186,i feel pain in my eyes i can see fog,i pain i see fog,in pain i see a fog
187,187,i cut my hand a couple of days ago and although i didnt think i needed it stitches it hasnt closed up,hand days and needed hasnt closed up,handgrip days and days needed hasnt been closed up
188,188,i feel pain in my right shoulder after the tennis match,i in the match,no deaths occurred in the match
189,189,my neck feels stiff,my neck,my neck was sore
190,190,i feel dizzy after doing a muscular effort,feel dizzy after a muscular effort,they often feel dizzy after a muscular effort
191,191,my head gets dizzy when i try to get up,gets up,gets up
192,192,my back hurts so much i cant bend down to tie my shoelaces,back so i cant bend down tie shoelaces,back to front so i cant bend down to tie my shoelaces
193,193,the pain in my ear is unbearable,the pain in my is unbearable,the pain in my abdomen is unbearable
194,194,my hair falling out,falling out,falling out
195,195,i have acne in my face and other problema in my derma like itching,have acne face other in my derma like,have acne on my face and other lesions in my derma like adenoma
196,196,i have a great stomach ache and i cant eat any thing,i ache and i any,i ache and i did not have any other symptoms
197,197,when i stand up too quickly i start to feel dizzy and lightheaded,up too i to,up to now too i have been unable to perform laparoscopy
198,198,im disappointed,disappointed,disappointed
199,199,i love to garden but i get a terrible twinge in my lower back when i lean over,i love to i get a twinge in back lean over,i love to exercise but i get a twinge in my back and lean over
200,200,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now,swimming lessons guess i swallowed much water my nose because sinusitis is killing me now,swimming lessons guess i swallowed too much water in my nose because sinusitis is killing me now
201,201,i felt my heart hurts when i ran for along distance,i heart ran along distance,i heart rate ran along the distance
202,202,when i bend over i get a shooting pain down my back,when bend i get a shooting pain my,when i bend i get a shooting pain in my right knee
203,203,i had an accident and my wound was open when i arrived to hospital,i accident and open when i arrived to,i had an accident and was open when i arrived to the hospital
204,204,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing,my her threaded it opening skin one of her brows that is now oozing,my daughter found her finger and threaded it through the opening skin of one of her brows that is now oozing
205,205,i have a pain in my stomach,i have pain stomach,most patients have pain in the stomach
206,206,i feel muscle pain every time i make an extra effort,i feel pain every make an,the patients feel pain every time they make an observation
207,207,sometimes when it is cold outside my face hurts especially around the pimples that are ready to pop,is cold outside especially around that pop,is it cold outside especially around that pop
208,208,when i force my eyes to view i have blurry vision,i force my to view have blurry vision,i force my eyes to view and have blurry vision
209,209,i do not know why i feel cold,know feel,know how to feel
210,210,i am having running nose,i having running,i am having difficulty running
211,211,i usually have a bad cough when i get flu,i have bad cough when flu,i have a bad cough when presenting with flu
212,212,i feel a soreness in my knees when i walk,i a my when walk,i have a tendency to lose my balance when walking
213,213,i have a throbbing in my joints,have a throbbing my,have a recurrent throbbing sensation in my lower quadrant
214,214,i have a blurry vision and i cant see in the darkness  what is the reason doctor ,i blurry vision i cant what is doctor,it is a blurry vision and i cant see what is the doctor doing
215,215,i was travelling by ship and i feel dizzy,i dizzy,i was dizzy
216,216,i got injured exercising,i got,i got a flatus
217,217,my neck is annoying me i cant sleep bacause of it,neck i cant sleep of it,neck pain is so intense i cant sleep because of it
218,218,i got acne when i ate chili,i i chili,i i chili
219,219,i feel a burning sensation in my guts about 2 hours after each meal,i burning my about 2 hours after,the burning sensation disappeared in my chest about 2 hours after surgery
220,220,i have a hard muscle pain since i went to the gym,have a pain went to the gym,have a chronic abdominal pain and went to the gym
221,221,i feel very hard to breathe,i feel very hard to breathe,i feel very hard to breathe
222,222,i feel dizzy when i set infront of my laptop for an hour or two what possibly could be the reason,i feel hour or what could,however i did not feel nauseated for an hour or what could have been
223,223,when i raise my hand i feel pain in my shoulder,when i raise my i my shoulder,when i raise my hand i grip my shoulder
224,224,i feel weak all over,i feel weak all over,i feel weak all over
225,225,i feel a great pain in my shoulder when i try to lift something heavy,a pain in my when i try lift something,a pain in my lower quadrant when i try to lift something
226,226,my entire body is freezing,my entire body is freezing,my entire body is freezing
227,227,the area around my heart doesnt feel good,the area my doesnt feel,the area of my abdomen doesnt feel tender
228,228,every time i comb my hair there are so many hair in my comb,i comb my hair so many hair,however the comb did not remove my hair because of so many hair follicles
229,229,it is like i have a needle pushing through my heart,a my,a review of my experience
230,230,i have eruptions on my face that come and go ,eruptions face that,eruptions face that challenge
231,231,i have blurry vision after i used a wrong medicine,i blurry after wrong medicine,the images were blurry after wrong medicine
232,232,my hair isnt well,my hair isnt,my hair isnt friable
233,233,my lower back hurts but it improves if i stretch it,i stretch,i stretch
234,234,i have terrible pain in my heart,pain my,pain in my abdomen
235,235,when i raise my hand i feel pain in my shoulder,when i raise my hand i pain in shoulder,when i raise my hand i felt pain in my shoulder
236,236,im disappointed,disappointed,disappointed
237,237,i have eruptions on my face that come and go ,i on and go,i was on and off the go
238,238,my entire body is freezing,my entire body freezing,my entire body was freezing
239,239,my chest acne breaks out and never clears up,my acne and never clears,my acne is severe and never clears
240,240,i got acne when i ate chili,when ate,when they ate
241,241,my hair is falling out after i take a shower,my hair falling take shower,my hair falling on the floor to take a shower
242,242,fell skull is cracked like nuts,is cracked,is the duodenum cracked
243,243,it is like i have a needle pushing through my heart,i a pushing through heart,i have a tendency toward pushing through the heart
244,244,the warming system of my house is broken and  feel so cold,the system my is and so,the system of myocardial infarction  is very complex and so is the patient
245,245,i got injured exercising,i exercising,i should be exercising more frequently
246,246,i get a knee pain when i walk a lot,a pain when i walk a lot,a lot of pain occurs when i walk a lot
247,247,i have a throbbing in my joints,in,in addition
248,248,i usually have a bad cough when i get flu,i usually bad i flu,this is usually a bad i flu
249,249,the area around my heart doesnt feel good,the doesnt good,the patient doesnt have a good prognosis
250,250,i have injured myself during the soccer match,i have injured myself during soccer match,i have injured myself during a soccer match
251,251,my neck is annoying me i cant sleep bacause of it,my is cant sleep bacause,my son is diabetic and he cant sleep because of bacause
252,252,im not good im feeling so cold,good im feeling so,good im feeling so good
253,253,i travelled by plane a few days ago and this time during landing my ears remained clogged and painful,by days and time during remained clogged,by the third postoperative days and the time to discharge during discharge remained clogged
254,254,my shoulder muscle hurts when i try to reach up,my shoulder i try to reach,my shoulder is swollen and i try to reach it
255,255,ive had this cough for two weeks,this cough for two,this cough persisted for two days
256,256,laceration rupture or opening in the skin,laceration or opening the skin,laceration or opening of the skin
257,257,i am feeling so dizzy body is so fragile,i am so,i am so glad to be alive
258,258,when i sneeze very hard i feel ear ache,when very i ear,when very low i ear pressure was observed
259,259,i have a blurry vision during my swimming training in the pool why,have a blurry vision during the pool,the patient did not have a blurry vision during the pool stay
260,260,i have difficulty in breathing in crowded places,difficulty in,difficulty in swallowing
261,261,im disappointed,im disappointed,im was disappointed
262,262,my grandson cut his foot on a seashell in the ocean and now the foot is turning gray and is puffy,grandson his foot on in and now the foot,the greatgrandson had his foot on the right side of the foot and now the left foot
263,263,i have a sharp pain in my neck,i sharp in,i experienced sharp pain in both groups
264,264,i feel increased heart rate with prick,feel with,the aim of this study was to compare the gut feel with that of the general population
265,265,my acne gets worse when it is hot,worse it is hot,worse it is hot
266,266,my neck hurts me and i cant look down or up,neck and down or up,neck and shoulder circumference were measured up and down or up
267,267,i feel that its hard to breath for me specially after running or making any effort,feel that breath me specially making any,however it is difficult to feel that breath in me specially without making any noise
268,268,i have a pain in my stomach,a in stomach,a tumor was found in the stomach
269,269,my body feels weak and i tried to make it relax but it stills pain me,my i tried it it pain,my son i tried it and it did not cause pain
270,270,my knees hurt so bad to walk that i stay sitting more than i should,my bad more i,my bad was more severe than my i
271,271,my kneecap feels like it is grating bone on bone when i walk,my it grating bone i,my hypothesis is that it is due to grating of bone i
272,272,i feel pain in the lower back,in back,in the back
273,273,i have a dry throat,i dry,i dry
274,274,i break out on my face very frequently,i break out my,the patient did not break out of my arms
275,275,i do not feel better in my muscles,i feel better in my muscles,i feel better in my muscles
276,276,i have throbing in my shoulder,shoulder,shoulder radiography
277,277,i feel pain in my neck while im working,i pain neck,i pain was mainly neck pain
278,278,i have a dull ache in my head,have a dull in my,have a dull taste in my mouth
279,279,i feel pain in my stomach,pain,pain
280,280,his infected wound was beginning to rot,his to rot,his body was found to rot
281,281,i feel hurt lot of pain in my heart,i feel hurt of in my,i feel the hurt of pain in my chest
282,282,i feel pain in my knee when i climb the stairs,feel pain when i stairs,i feel pain when i walk down the stairs
283,283,i have a cold and it makes me cough alot,a cold and makes,a cold body  and a cold skin  makes it difficult to swallow
284,284,i feel cold although we are in summer,feel cold although we in,we did not feel cold although we felt nauseous in both groups
285,285,i cant rotate my neck,rotate my neck,rotate my neck
286,286,i used to have acne when i was 15 years old,to have i was old,to have i was old
287,287,i feel pain in my heart when i wake up,feel heart when i up,feel heartburn when i wake up
288,288,my arm hurts when i stretch,hurts when i stretch,ithurts when i stretch
289,289,heavy breath with fatigue,breath fatigue,breath fatigue
290,290,glass broken and wound my leg badly the wound is so wide,broken and leg badly is,his leg is broken and his leg badly is dislodged
291,291,i usually have a bad cough when i get flu,i usually have a bad cough i get,when i get a fever i usually have a cough
292,292,i m feeling cold though the temperature is high,i though temperature is high,i though the temperature is high
293,293,i have an open wound in my arm,i have an open my arm,i have an open hernia in my right arm
294,294,i have blurred vision,i have vision,no patients have vision impairment
295,295,i could not exercise because of my knee pain,i my knee pain,i had my knee pain resolved
296,296,i feel pain when i think of her,feel when,physicians should feel more comfortable when performing such procedures
297,297,i feel a soreness in my knees when i walk,feel soreness my knees when i walk,i feel soreness in my knees when i walk
298,298,i cant see well,cant see well,cant see well
299,299,my wound was infected when i was planting some flowers in my garden,wound was some in my,there was some bleeding in my right colon
300,300,i have a throbbing in my joints,i a throbbing,i had a headache and a throbbing chest
301,301,i feel weak,i feel,i did not feel nauseous
302,302,i was playing basketball yesterday i have sprained ankle,i playing yesterday i have,i was playing yesterday and today i have been playing today
303,303,i feel a huge emotional pain after i broke up with my girlfriend,a pain after i up girlfriend,a pain after i gave up my girlfriend
304,304,feel like something is being jabbed into my joints,like being jabbed,like being jabbed
305,305,i have acne in my face and other problema in my derma like itching,i acne my other like,the acne was more common in my other group  than in the other 
306,306,annoyance starts suddenly often after an injury or exercise,starts suddenly often after injury or exercise,starts suddenly occur often after injury or exercise
307,307,i hate my acne,i hate my acne,i hate my acne
308,308,cant do any exercise i feel weak,cant any weak,cant was not associated with any weak symptoms
309,309,i have a foot ache in winter or when it feels cold why,i a ache in it,i had a chest ache in it
310,310,my chest break out with red pimples and whiteheads,my chest break and,my chest did not break and my abdomen was tender
311,311,i feel head ache,i head,i head and neck radiographs
312,312,i feel very weak in my body,weak in my body,weakness in my body
313,313,i cant move my head up and down,i cant my head and,i cant remember my head and neck
314,314,i feel like the room is spinning,feel like the,they feel like the same
315,315,i feel dizzy after severe diarrhea,feel severe,most patients feel severe pain
316,316,my back got injured while i was lifting at the gym,got injured while i was at,the patientgot injured while i was at the hospital
317,317,it is hard to breath when i am in the underground metro station why,hard breath am underground metro why,hard breath tests am in the underground metro why
318,318,i cant sleep i have a hard cough,i i hard cough,i i had a hard cough
319,319,i cant sleep because of cough,i cant because cough,it cant be done because of cough
320,320,i feel a great pain in my shoulder when i try to lift something heavy,feel great pain in when i try to lift heavy,i feel great pain in my abdomen when i try to lift heavy objects
