,refs,trans,model_corrected
28,okay and do you have any other medical conditions ,okay and do you have any other medical conditions,okay and do you have any other medical conditions
29,um i suffer from asthma for which id taken inhalers okay nothing else ,um i buffer from asthma for which bid sevens taken inhalers okay nothing else,um i suffered from asthma for which bid sevens taken inhalers and nothing else
30,and do you smoke ,do you smoke,do you smoke
31,uh yeah i do ,uh yeah i do,uh yeah i do
32,how many do you smoke a day ,how many do awoke a,how many do they awoke a
33,perhaps about 10 a day ,perhaps about 10 a day,perhaps about 10 a day
34,and do you drink alcohol ,and do you drink accival,and do you drink alcohol
35,only socially ,only socially,only socially
36,okay and is there any family history that you feel might be important and significant medical problems in your family ,okay and is there any family history that you feel might ab skillet important and significant medical problems in your family,does there any family history that you feel might be important and significant medical problems in your family
37,uh my my mom had bowel problems but she died a few years ago of a heart attack ,uh my my mom had bowel problems  root she died a few years ago of a heart attack,uh my my mom had bowel problems and she died a few years ago of a heart attack
38,okay and any allergies ,'kay and allergies,they and allergies
39,no i do not have any allergies ,no i do not have allergies,no i do not have allergies
40,and are you working at the moment ,and are you working the moment,and are you working at the moment
41,yeah i actually work in university ,yeah y work in ,yeah y work in practice
42,okay so do you have any ideas as to what might be the cause of your symptoms at the moment ,okay so do ado have any ideas as do what bight be the cause your symptoms at the moment,so do you have any ideas as to what might be the cause of your symptoms at the moment
43,not really i dont know what may be happening but whether its even related to my moms condition but i dont know exactly what she had ,not really i dont know what may be happening but its even related to  moms abolition but i  know factly unnatural what she had,not really i dont know what may be happening but its even related to my moms condition but i do know factly what she had
44,so its from the history that youve given me it sounds like you might have a condition called inflammatory bowel disease which your gp may have mentioned but in order to diagnose you with this we will need to do some further tests and investigations to confirm that diagnosis ,so its from the  that youve me it sounds like you might have a condition called inflammatory bowel disease which gp may  mentioned but in order to diagnose you with this we will need do do some further tests and investigations to confirm  editorship diagnosis,so from the information that youve given me it sounds like you might have a condition called inflammatory bowel disease which gp may be mentioned but in order to diagnose you with this we will need to do some further tests and investigations to confirm this diagnosis
45,so to start rest id like to examine you today and do some basic measurements like blood pressure and heart rate and temperature and i would also like to get some routine blood test and arrange some stool tests as well to send off to the labs does that sound okay to you ,so to start best id  to yamin you today and do some basic measurements like blood pressure and heart rate and temperature and i would also like get alum routine blood test and  C.O.D. some stool tests as well to bend pucker amazement to the labs that  okay to you,so to start best id we would like to examine you today and do some basic measurements like blood pressure and heart rate and temperature and i would also like get from routine blood test and from some stool tests as well to bend your attention to the labs that are important to you
46,yeah could you tell me a little bit more about inflammatory bowel disease is it something that i could be treated and cured off or ,yeah could tell ab a little  more 'bout inflammatory bowel disease is it something that i could treated and cured  or,yeah could tell us a little bit more about inflammatory bowel disease is it something that i could treated and cured sooner or later
47,so there are two main types of inflammatory bowel disease both types are chronic which means that you know you will have them lifelong but we can use medications to improve the symptoms and to try and normalise your bowel habit as much as possible ,so there are aine types of inflammatory bowel disease both types are chronic ditch means batt you know you will have them lifelong but we can use medications to improve the symptoms and to try and normalise your bowel habit baz buch return baz possible,so there are many types of inflammatory bowel disease both types are chronic which means that you know you will have them lifelong but we can use medications to improve the symptoms and to try and normalise your bowel habit as much as possible
48,i dont know at the moment which type of inflammatory bowel disease you have whether its ulcerative colitis or crohns disease and thats why well require a colonoscopy which is a camera test it goes up the tail end and we take some photographs on some biopsies to look at the lining of the bowel to try and decide which type of inflammatory bowel disease you have okay does that sound okay to you ,i dont know at the moment which type of inflammatory dowel adorees you have whether its ulcerative colitis or crohns disease and thats why  require a colonoscopy Laniidae which ms invention camera test it goes up the bail end  we take photographs on some biopsies to look at the lining gov the cytogenetic dowel to try and allied piazza ditch type of inflammatory bowel adorees ado negative have okay does that sound 'kay to you,we dont know at the moment which type of inflammatory bowel disease you have whether its ulcerative colitis or crohns disease and thats why we require a colonoscopy which is a camera test it goes up the back end and we take photographs on some biopsies to look at  the lining of the cytogenetic bowel to try and allied it to which specific type  inflammatory gastrointestinal disease  we have okay does that sound 'kay to you
49,okay so ill arrange those those tests for you and then well see you back in clinic in around eight weeks time ,okay so arrange those those  attack for ado and then well see you bathyscaph in clinic in around eight weeks beim,okay so arrange those those who attack for two weeks and then well see you in clinic in around eight weeks time
50,okay thank you, Yenisei thank ,do you thank me
51,hello my name is amy im one of the gastroenterology doctors can i take your name please,hello ai paleomammalogy aime overcast  amy im one of the gastroenterology doctors can i take your name please,hello by amy im one of the gastroenterology doctors can i take your name please
52,sure its ally cotter ,sure its ally ,sure its ally is lost
53,and so youre youve come to the ibd clinic today and you want to tell me what kind of symptoms youve been having ,and so youre youve come to  ibd clinic today  ado want to tell me abut kind of symptoms youve been having,and so youve come to our ibd clinic today and you want to tell me what kind of symptoms you have been having
54,um for the last few months probably three months ive been having quite a lot of bloody diarrhoea um and i think ive noticed some weight loss as well , oscitance  the last few months probably achee months ive been having quite a cot of bloody gonorrhea um and i think noticed some weight loss baz well,over the last few months probably three months weive been having quite a lot of bloody diarrhoea um and i think noticed some weight loss as well
55,okay and when youve noticed the blood has it been mixed in with your stool or has it been just wiping or,okay and when youve noticed the  resolution has bit bifurcation adin blixt in with your stool  has it adin just wiping or,when youve noticed the stool resolution has been mixed in with your stool neither has it been just wiping or brushing
56,mixed in yeah ,in pah,in pah
57,yeah okay and how much weight do you think youve lost ,yeah and how  weight  out you  youve aust,yeah and how did weight gain out you and youve lost weight
58,im not sure probably four or five kilograms as well its also the diarrhoea i also get some pain as well ,dim cot sure amphorae four cor five kilograms as well its also the diarrhoea i also get some aine as well,dim not sure amphorae four or five kilograms as well its also the diarrhoea i also get some pain as also
59,okay and is the pain just there when youre moving your bowels or is it there all the time ,okay and is the  just there when youre searchingly your bowels  is it there all the time,okay and is the pain just there when youre searching your bowels or is it there all the time
60,um no its just kind of cramping comes and goes ,um no its just kind of cramping comes and boes,um no its just kind of cramping comes and goes
61,okay and hows your appetite been ,okay and hows your appetite been,how and hows your appetite been
62,um not great actually yeah its been reduced ,um not actually yeah its been reduced,um not actually yeah its been reduced
63,yeah any problem with swallowing or mouth ulcers or anything like that ,pah any problem with  or mouth or anything bike batt,pah any problem with eyes or mouth or anything like that
64,okay and is there any family history of anything ,okay and is there any family history of anything,okay and is there any family history of anything
65,um my moms dads my grandfather has ulcerative colitis ,um my moms dads my grandfather has ulcerative colitis,um my moms dads my grandfather has ulcerative colitis
66,so i think hes had some problems with his bowels ,so i think hes had some  with his cowles,so i think hes had some problems with his cowles
67,okay and have you ever had bowel problems before this has happened ,'kay much and have ado ever had bowel problems before this has happened,they have never ever had bowel problems before this has happened
68,no okay and are you working at the moment or ,no okay and are you working at the moment or,no okay and are you working at the moment or later
69,um im a student ,um im student,um im student
70,youre a student okay and i know you havent had any bowel problems in the past have you had any other medical conditions ,youre  okay and remove i know you havent had dowel in the bast halve you had any other medical conditions,however i know you havent had bowel obstruction in the past nor have you had any other medical conditions
71,um no im just asthmatic ,um no im just asthmatic,um no im just asthmatic
72,and have you noticed any skin changes or joint pains ,and have you noticed any skin changes cor joint pains,and have you noticed any skin changes or joint pains
73,ive had some rashes on my shins but theyre theyre not itchy or anything they didnt bother me ,ive had some bashes on my shins barricade but theyre theyre not itchy or boulding they didnt bother me,ive had some bashes on my shins but theyre they are not itchy or boulding they didnt bother me
74,okay okay and have they sort of come and gone a bit or have they ,okay okay and telecommerce they sort of come and a bit  scoop have 'kay,okay okay and they sort of come and go and a bit of scoop have they
75,yeah okay and whats your understanding so far of what investigations youve had ,yeah okay  whats your understanding so far of  cod youve had,yeah okay so whats your understanding so far of the cod youve had
76,um well ive had the camera test and i think theyve done some tests on my stool as well and im just kind of in the dark waiting to hear kind of whats been happening ,um well ive the camera test and  blink theyve done some tests on my stool as well and im just bind of in the dark waiting to hear  WTO of whats adin happening,um well theyve done some tests on my stool as well and im just kind of in the dark waiting to hear the gist of whats been happening
77,okay so your stool cultures have been negative so thats the exclude any infective cause of your diarrhoea and obviously youve had your colonoscopy and we took some biopsy results and so that sort of confirms the diagnosis of something something called ulcerative colitis which is a type of inflammatory bowel disease i dont know if youve heard of those terms before ,okay so your  cultures have been negative so thats the exclude any infective audas of your diarrhoea and obviously youve had your colonoscopy and we took results and barred so that sort of affirms the diagnosis gov something something  ulcerative colitis which ms a gipe of inflammatory bowel disease i dont know if youve heard of those terms before,okay so your stool cultures have been negative so thats the exclude any infective cause of your diarrhoea and obviously youve had your colonoscopy and we took results and stained them so that sort of confirms the diagnosis of something something called ulcerative colitis which is a type of inflammatory bowel disease i dont know if you have heard of those terms before
78,ive heard my granddad having it but i havent i dont know much about it ,ive heard my armstrad having it  i havent i  sneak know much about it,ive heard my armstrad having it but i havent yet know much about it
79,okay so its sort of chronic inflammatory disease affecting predominantly the bowel but it can affect other parts of the body like skin joints sometimes even the eyes um but thats more unusual um so we were planned to start you on some steroids initially to try and reduce the inflammation down and also medication called pentasa which is a maintenance therapy um so have you had any steroids at all yet from your gp or ,okay so its bort of chronic inflammatory disease affecting predominantly the bowel but it can affect other art's tenderness gov the body bike skin joints  bluebottle even the eyes bum but thats more glow um so we were command to start you on some steroids judicially to api compound and reduce the abbreviation gown and also medication called pentasa exercising ms a maintenance therapy um so have you add medication any  at all yet alum your gp or,okay so its a form of chronic inflammatory disease affecting predominantly the bowel but it can affect other parts of the body like skin joints and even the eyes bum but thats more um so we were command to start you on some steroids judicially to reduce the inflammation and also medication called pentasa exercising is a maintenance therapy so have you had any exercise at all yet from your gp or gp
80,no okay so well get you started on those and then arrange to see you back in clinic in a couple of weeks time to see how youre getting on okay have you got any questions youd like to ask about that or ,no okay so adel get you bon those and then arrange to see you back in clinic in a couple of beaks beim to see how youre betting squeezing on 'kay have you got beni question's unrighteousness youd bike to ask about batt increase or,no okay so we get you on those and then arrange to see you back in clinic in a couple of weeks time to do how youre doing on them have you got any questions youd like to ask about that increase or decrease
81,um so this maintenance treatment like how long do you think i need to be on that for ,so this maintenance treatment how long do you think i need to be on that for,so this maintenance treatment how long do you think i need to be on that for
82,so everyones a little bit different in terms of how their disease course progresses um some people are you know very well controlled on therapy for for years and some people have a bit more of a rough ride and require other medications to be added in as well so well keep you on it for you know at least the first year or so and then well review things after that and but also with colitis is a chronic long term condition that youll have for the rest of your life and have to sort of learn to live with as well but theres lots of support available for you as well so ,so everyones ilium little different in of how their disease course progresses um some people aer you know very well controlled on therapy for for beers and some seiple halve a bit more of a rough ride and acquire other medications to be added in baz well so well keep you  78 it for you know at  the first year or so and well accrue things after that and cut also with colitis a chronic  term condition that youll have for the rest of your  and halve infiltrator to sort of learn to live with as well but theres of athwart raspberry available for you as well so,some are little different in terms of how their disease course progresses um some people are you know very well controlled on therapy for for years and some seiple have a bit more of a rough ride and require other medications to be added in as well so well keep you in it for you well at least the first year or so and well understand things after that and but also with colitis a chronic long term condition that youll have for the rest of your life and have to sort of learn to live with aswell but theres plenty of support available for them also so
83,yeah thank you very much ,pah  you very much,pah thank you very much
84,okay thank you,okay thank you,okay thank you
85,hello im amy im one of the gastroenterology doctors can i take your name and date of birth please,hello im amy im one of the gastroenterology doctors can  take abor aime and date of  please,hello im amy im one of the gastroenterology doctors can always take more time and date of surgery please
86,yeah sure its annie caldwell and its the second of february 1982,yeah sure its annie caldwell and its the of february 1982,yeah sure its annie and its the month of february 1982
87,great thank you and so what brings you to clinic today annie,great thank you and au what clings you to clinic today annie,great thank you and no what brings you to clinic today annie
88,um so i have crohns and i have had for many years,um so i have crohns and i have had for many years,um so i have crohns disease and i  have had for many years
89,for about 20 years now um and ive tried loads of treatments for this and recently its been quite well controlled but recently my bowels have been kind of more watery and ive been going more frequently and im just feeling really tired and lethargic and exhausted um so and ive had to take time off work actually, about 20 years now um and ive tried loads of treatments for this and recently bits been quite well controlled but recently my bowels have been kind of more daughtery refine ive been going more  dim just feeling really tired and lethargic and exhausted bum so  ive had to ache time off work ,about 20 years now um and ive tried loads of treatments for this and recently its been quite well controlled but recently my bowels have been kind of more daughtery and my ives been going more and more just feeling really tired and lethargic and exhausted bum so that time off work has been wasted
90,okay oh im sorry to hear that so i know that youve previously been on a combination of steroids and azathioprine and now youre on something called adalimin adalimumab,okay oh dim sorry to hear that so i know that Marantaceae previously been on a combination gov steroids and azathioprine and now youre on something called adalimin adalimumab,so i know that you have previously been on a combination of steroids and azathioprine and now youre on something called adalimin or adalsimumab
91,yes thats right, thats right,that is right
92,and how have you been getting on that,and how have you been getting on tamponage,and how have you been getting on tamponage
93,um its been fine its like my symptoms have been well controlled and ive been getting on fine with my life but it just seems to be recently that its kind of my symptoms kind of come back again but i dont really know whats been happening,bum its been fine bits like my symptoms have been well controlled and ive adin getting on fine with my life but just seems to be recently that its kind of my symptoms kind of come back again but i dont really know whats been happening,bum its been fine its like my symptoms have been well controlled and ive been getting on fine with my life but just seems to be recently that its kind of my reflux symptoms kind  of come back again but i dont really know whats been happening
94,okay and are you managing to take your injections regularly,okay and are you managing do ache your injections regularly,how and are you managing to take your injections regularly
95,at home and things any problems with the injection sites, home and things beni problems with the injection sites,home and things many problems with the injection sites
96,no no,no au,no no no
97,im usually quite good of my treatments,dim  quite good gov my treatments,dim was quite good of my treatments
98,okay and have you noticed any blood in your bowel motion or is it just very watery,okay and have noticed any blood in your bowel motion or is it just very watery,do you and have noticed any blood in your bowel motion or is it just very watery
99,no no blood actually just kind of watery going more often,no no blood unusually just kind of watery more often,no no blood unusually just kind of watery more often
100,and any abdominal pain,and any abdominal,and any abdominal pain
101,yeah i do have pain its quite mild though, fictile y do pain its quite wild though,despite y to pain its quite wild though
102,ive always kind of had pain throughout my life and my tummy so its its not unusual for me and kind of combination with everything else,ive always kind of  pain  my life and  tummy so its its not unusual for me and kind  combination with  tithe else,ive always kind of severe pain in my life and my tummy so its its not unusual for me and kind in combination with almost anywhere else
103,okay yeah and i know youve got a background of rheumatoid arthritis as well is that flared up recently or has that been okay,'kay and i know youve got a background of rheumatoid arthritis  well  that flared up decently or has that adin 'kay,they have a background of rheumatoid arthritis as well as arthritis that flared up decently or has that been forgotten
104,no its been okay my rheumatoids quite well controlled as well yeah,no its been okay  rheumatoids quite  controlled baz well yeah,no its been okay with rheumatoids quite well yeah
105,and what medication are you taking for that,and what medication are you taking for that,and what medication are you taking for that
106,um just ibuprofen,um just ibuprofen,um just ibuprofen
107,yeah just that,yeah just that,yeah just that
108,okay and are you using that quite regularly or,okay inadequacy aer you using that quite regularly or,okay are you using that quite regularly or regularly
109,um no as again its been okay yeah,bum no as again its been okay yeah,bum no as again its been okay yeah
110,okay and whats your weight being doing,okay and whats your weight being cuing conk,okay and whats your weight being affecting
111,um ive lost a wee bit of weight actually,um ive lost a wee bit of weight actually,um ive lost a wee bit of weight actually
112,yeah okay,yeah okay,yeah okay
113,and so do you have any sort of ideas what might be going on yourself or any concerns at this point,and so do you halve any sort of ideas what might be going on yourself or any concerns at this point,and so do you have any sort of idea what might be going on yourself or any concerns at this point
114,yeah im a bit worried just because its been so well controlled for few years now im worried that my is my adalimumab stopped working or is something else causing my symptoms,yeah im a bit worried bust because its  rushing so well patrolled for few years  im worried that my is my adalimumab stopped working or ms something else my symptoms,yeah im a bit worried because its been so well controlled for few years and im worried that my is my adalimumab stopped working or is something else affecting my symptoms
115,or what do you think,do you think,do you think
116,yeah so theres a few things that might be going on to know we only need few different tests so one of them youre right it could be that the adalimumab kind of lost its effectiveness which sometimes happens and we can test for that by doing a blood test to check for the level of the drug in your body and also um sometimes you could develop antibodies against the drug as well,yeah so theres superintendent few things batt might be going on do know we only need few different tests so one of them  right it could be that  adalimumab kind of lost its effectiveness which sometimes happens and we can test for that by  blood best deepness to check for the level of the drug in your body and also  crime's gametogenesis ado could develop antibodies against the drug as adel,yeah so theres few things that might be going on to know we only need few different tests so one of them is right it could be that the adalimumab kind of lost its effectiveness which sometimes happens and we can test for that by using blood test to check for the level of the drug in your body and also the crime of gametogenesis who could develop antibodies against the drugs as well
117,and which can make it ineffective so we can easily check that and the other thing is that because youve had surgery in the past that can sometimes affect how something called the bile salts get reabsorbed um and sometimes that can cause diarrhoea if youve got high levels of bile salts in your bowel motions but thats quite easy to check for us well,and which can ache it ineffective so we can easily check that and the other thing is that guffaws youve had surgery in the Taylor past that can sometimes affect  twentysomething balled cudweed the bile salts get reabsorbed um and sometimes that can cause diarrhoea if youve got akai levels of dial salts in your bowel motions but thats quite easy to check for us well,and which can make it ineffective so we can easily check for us well
118,and of course you need to also think about whether your disease is actually flaring up as well so the other thing well arrange to do is a faecal calprotectin in which youve probably done before,and of course you need to also think about whether your disease is actually bearing unwell up baz well so the other thing well arrange to do glazed a calprotectin in which youve probably brun before,and of course you need to also think about whether your disease is actually bearing up as well so the other thing might well arrange to do a calprotectin in which youve probably never done before
119,just a stool test to cheque for inflammation and the bowel so if thats high we might need to look at your medication and think about making some changes,just a stool test to bedeck for inflammation and the bowel so if thats high we  need to look bat unpatronised your medication and think about making some changes,just a stool test to check for inflammation and the bowel so if thats high we may need to look at your medication and think about making some changes
120,do you have any questions about all of that quite a lot of information,do ado occupy any questions about aul of that quite a lot  flank,all of that answered quite a lot of questions
121,yeah its okay if you do need to change my medication like what would be the next step,yeah bits 'kay you do need to change my medication like what would be the next depp,yeah its true you do need to change my medication like what would be the next step
122,so theres a few different options so there is a medication called and infliximab which is similar to adalimumab or we might look at you know switching you to a completely different drug um as well also also called the biologic different works in a different way in the bodies it is called vedolizumab but yeah i think first of all well get some up to date tests on first might need to get a ct scan or also an mri scan of your small bowel just to have a look and see if theres any inflammation in the bowel that might be you know causing your symptoms,au theres a few different options so there trainman a abdication called and infliximab which  similar  adalimumab  we might look at you know switching you do serrate a completely indifferent drug um  well also haven also called the biologic different birks couplet in a different aaa in besieged the bodies it is called vedolizumab but yeah i think first of all well get  up to date tests on first might need to get a ct  unappetizing or also ahn decollate mri scan of your small bowel just to have a look and see if theres any inflammation in the bowel that might be you know causing your symptoms,au theres a few different options so there is a medication called  and infliximab which is similar to adalimumab so we might look at you know switching you to a completely different drug um as well also we also called the biologic different drugs in a different way in the bodies it is called vedolizumab but yeah i think first of all well get an up to date tests on first might need to get a ct scan or also an mri scan of your small bowel just to have a look and compare
123,and i had surgery before my treatment wasnt working do you think thats a possibility in the future,and i had surgery before my treatment wasnt working do you think thats a judicially in the future,and i had surgery before my treatment wasnt working do you think thats a trend in the future
124,so i mean its always possible we have to always keep it at the back of our mind and hopefully they you know we can try and work out whats going on and that do something medically but yeah ofcourse we have to always think about surgery is as a possibility,au i mean its always  we have do always keep it  bridge the back of our bind electrification and hopefully they you know we can try and berk out whats going bon that do something medically but yeah ofcourse we have to always think about surgery ms loasa as a possibility,au i mean its always important we have to always keep it at the back of our mind and hopefully they you know we can try and work out whats going on that could make them do something medically but yeah ofcourse we must always think about surgery is as a possibility
125,yeah but hopefully not,pah but hopefully not,pah but hopefully not
126,yes definitely okay,yes definitely okay,yes definitely okay
127,is that okay,is that okay,is that okay
128,yeah thats fine thank you very much for seeing me,yeah thats fine thank you very much for seeing me,yeah thats fine thank you very much for seeing me
129,thank you,you,you
130,so hello my names dr kosher im one of the gastroenterology doctors and this is the ibd clinic inflammatory bowel disease clinic can you tell me why youve been referred here today ,so hello my aim's footwear dr. kosher im one of the gastroenterology doctors and this is the ibd clinic inflammatory dowel disease clinic can you tell me why youve adin referred here allay,so hello my aims are dr im one of the gastroenterology doctors and this is the ibd clinic inflammatory bowel disease clinic can you tell me why youve been referred here today
131,yes so have been having this sort of that having diarrhoea for quite a while theres been a bit of blood in it as well have been a bit a bit concerned so went to see my gp and theyve sent me here ,yes so have been having this sort of that  Norflex diarrhoea quite a  been a bit of blood in looper as  halve dolorous been bit demoralising fit  so went to see my  and theyve  me here,yes so have been having this sort of diarrhoea quite a while and there has been a bit of blood in the stomach as well as been it demoralising fit and so went to see my parents and theyve seen me here
132,okay and how longs that been going on for ,okay and how that been going on for,okay and how has that been going on for years
133,well its three months three month ,well its three months three month,well its three months three month
134,and prior to that where you well ,and beier to that where Selenicereus well,and prior to that where well
135,yeah ive been ive been absolutely ground before that yeah ,yeah ive been ive been absolutely ground before that yeah,yeah it ive been years since before that yeah
136,and how often would you say youre moving your bowels each day ,and how often would you say youre moving your bowels each day,and how often would you say youre moving your bowels each day
137,probably probably about three or four times i think you know ,probably probably about three cor canon four times i think you know, probably probably about three or four times i think you know
138,three or four times okay has it ever been more than that ,cor assibilation four times okay  ever been  than batt Renoir,cor assibilation four times has ever been performed than that
139,it was you know it has been a couple times where its been maybe four or five or six or so ,bit was ado festivity know it  invite been a couple times abair lightness its been maybe four or five or six or so,it was new to know it had been a couple times where its been maybe four or five or six or so
140,okay and is the blood mixed in or is it just on white thing would you say , and ms the blood mixed in or is it just on  bring seafaring would you say,is the blood mixed in or is it just on the surface would you say
141,yeah mixed in ,yeah mixed in,yeah mixed in
142,and if you had any abdominal pain ,and if you had any abdominal pain,and if you had any abdominal pain
143,yeah but its been yeah its been quite a kind of crampy crampy pain yeah ,yeah but its been yeah its adin die quite a kind of crampy crampy pain yeah,yeah but its been yeah its still quite a kind of crampy crampsy pain yeah
144,okay um any other symptoms that youve had that you can think of ,okay bum any other symptoms that youve had that you think ,okay bum any other symptoms that youve had that make you think differently
145,um ive noticed that my appetite have not really been eating eating as well as i used to ive got kind of funny rash on my my shin as well ,bum ive noticed that my appetite  not really been beating eating as  Capsicum as i used to  got kind of funny rash sulfurized my my adin as ,bum ive noticed that my appetite has not really been eating as well as i used to but got kind of funny rash sulfurized my skin as a result
146,okay when did that start ,when did that start,when did that start
147,so that started about a couple months ago as well ,so started about a couple months ago as adel Panjabi,so started about a couple months ago as well
148,and do you have rashes anywhere else ,and du fissile you have rashes anywhere else,and do you have rashes anywhere else
149,no its just on my shins ,au just on my shins,au just on my shins
150,okay any other medical conditions that you have ,okay any other medical plight admissions that side have,okay any other medical emergency admissions that side have
151,yeah i had ive got asthma but never really bothers me sometimes i have to take my blue inhaler ,yeah i had ive got asthma but really bothers me sometimes i  to take  blue seyller,yeah i had ive got asthma but really bothers me sometimes i have to take a blue pill
152,okay and any other medications that youre taking ,okay and any medications that youre taking,okay and any medications that youre taking
153,no any allergies ,no any allergies,no any allergies
154,um no ,um no,um no
155,and have you got any family history of any significant medical conditions ,and have you beni family history of  significant medical conditions,and have you any family history of any significant medical conditions
156,yes my my grand my grand dad had ostrich colitis ,yes my my grand my grand dad had ostrich colitis,yes my my grand grandpa had colitis
157,and any other anyone else in the family with inflammatory bowel disease ,any other anyone else in the family inflammatory bowel adorees scatter,any other or anyone else in the family inflammatory bowel disease
158,no i dont think so ,au i dont think au,au i dont think so
159,okay so so far youve had some investigations done so weve taken some samples of your stool to make sure that theres no infection there and you also had a colonoscopy a couple of weeks ago did anyone go through the results with you ,okay so au far youve had some investigations done so  taken some examples of your stool to make sure that theres no infection  renascence and you also add a colonoscopy  gaudy couple of weeks ago did anyone go through the south results with you,so far youve had some investigations done so you have taken some samples of your stool to make sure that theres no infection and you also had a colonoscopy a couple of weeks ago did anyone go through the results with you
160,no not really no ,no not no,no not no
