,Unnamed: 0,refs,trans,model_corrected
21,21,sometimes i cough because im a smoker,sometimes I cough because because im smoker,sometimes I cough because im a smoker
22,22,my television and computer seem out of focus even though i have new glasses,my television and computer seem out of focus focus though new glasses,my television and computer seem out of focus though new glasses
23,23,my foot hurts me a lot of playing football,my infantry hurts me me a lot lot of football,my infantry hurts me a lot of football
24,24,i have tried to make massage on my foot but they still pain me,i have try to make make massage massage on my foot but they pain me,i have tried to make massage on my foot but they still pain me
25,25,i was playing football and injuried with joint pain,i Washington playing football and injuried with joint pain,i was playing football and injuried with joint pain
26,26,my grandmother last year went to hospital because she was having a hard time breathing,my grandmother last year run to hospital because she was was a time breathing,my grandmother last year ran to hospital because she was having a difficult time breathing
27,27,i feel pain in my eyes i can see fog,i feel pain in my eyes my i fog,i felt pain in my eyes my i fog
28,28,i feel dizzy and out of sight,one feel dizzy and out sight,one felt dizzy and out of sight
29,29,my hair is falling when i am combing it,my hair is falling when i am combing it,my hair is falling when i am combing it
30,30,he was discovered to have an open wound,helium was discovered to have open wound,helium was discovered to have open lesions
31,31,the acne was causing me to feel embarrassed,the acne was causing causing me to feel embarrassed,the acne was causing me to feel embarrassed
32,32,the pain in my ear is unbearable,the pain in my my ear is intolerable,the pain in my ear is intolerable
33,33,i feel a pain in my neck,i feel a a pain in my neck,i feel a pain in my neck
34,34,my chest hurts when i smoke,my chest hurts when hurts smoke,my chest hurts when I smoke
35,35,i feel like i went to an acupunctures practice and had 100 needles in my shoulder,i feel like I went to and an acupunctures practice acupunctures and 100 needles in my shoulder,i felt like i went to an acupunctures practice and felt 100 needles in my shoulder
36,36,i have a cut that has become red and oozes puss,i have ampere cut cut that has become seepage puss,i have a cut that has become seepage puss
37,37,i cant get a girlfriend because of my acne,i cant become a girlfriend girlfriend because because of my acne,i cant become a girlfriend because of my acne
38,38,i have a foot ache although i dont walk a lot,i have adenine foot ache although although foot dont walk a lot,i have a foot ache although foot dont walk a lot
39,39,my neck hurts me and i cant stand with this pain,my neck hurts me i and i stand this pain,my neck hurts i and i cannot stand this pain
40,40,i am having problems seeing things feel like a cloud on my eyes everything is blurry,i be having problems see things feel like feel a like cloud on everything is blurry,i am having problems seeing things feel like a cloud on everything and everything is blurry
41,41,i have a break in the skin inside one of my nostrils that has become infected and is now filled with pus,one have a break in the skin inside one of my nostrils that has my become infected and is now plutonium,one had a break in the skin inside one of my nostrils that has become infected and is now radioactive
42,42,chronic bowel pain,chronic bowel pain,chronic small bowel pain
43,43,i feel pain in my foot,one feel pain in my foot,one felt pain in my foot
44,44,i have a break in the skin between my thumb and index finger and it will not close,i own a break in the skin between my thumb index and my index finger and it will close,i have a break in the skin between my thumb and my index finger and it will close
45,45,my stomach aches after i drink any soda drink why,my stomach ache after i drink drink any soda why,my stomach aches after i drink any soda why
46,46,my knees ache on cold and rainy days,my knee ache on cold showery days,my knee aches on cold showery days
47,47,my muscle in my shoulder burns when i move my arm,my muscle in my shoulder burns my when move my arm,my muscle in my shoulder burns when moving my arm
48,48,i feel pain inside i do not know what it is,i feel pain inside inside i do know what it is,i feel pain inside i do know what it is
49,49,i have a feeling like my whole body is complaining,i have a feeling like feeling my body complain,i have a feeling like feeling my body complain
50,50,i get terrible headaches every few months and when i get them my vision is affected,i get frightful headaches every few months few and when i get my vision is affected,i get frightful headaches every few months and when i get headaches my vision is affected
51,51,i had a collision while playing soccer  my knee buckled and now its unstable,iodine had a collision while playing while soccer while my my and now information_technology mentally_ill,iodine had a collision while playing soccer while my son was sick and now it is unstable
52,52,this long scar on my left buttock is from falling off my mountain bike,this long scar on my left left buttock my is left from falling my mountain bike,this long scar on my left buttock is left from falling off my mountain bike
53,53,i had a cold the last time i travelled by plane and i still have a discomfort in my ears,i had a cold the last time i time travelled by i plane and i a discomfort in my ears,i had a cold the last time i travelled by plane and a discomfort in my ears
54,54,i often get a stomach ache after i eat  i havent been able to pinpoint which foods might be the trigger,i often get a stomach hurt after i eat able i havent i been able to foods the,i often get stomach hurt after i eat i havent been able to identify foods in the stomach
55,55,when i get up i feel dizzy and fall down,when i get up feel i feel feel and fall down,when i get up i feel dizzy and fall down
56,56,my skin is itching,my skin is itch,my skin is red
57,57,i feel pain in my back,i find pain pain in my back,i found pain in my back
58,58,i have a mental suffering,i have a mental suffering,i have a history of mental suffering
59,59,i have a dry skin,one have a dry skin,one had a dry skin
60,60,i cant move my leg there is pain in the joint,i cant affect my leg there in the joint,i cant affect my leg there in the joint
61,61,my heart hurts me,my heart hurts me,my heart hurts too much
62,62,i have a pain in my trapes,i have a pain in trap,i have a pain in trap
63,63,i have tried to relief it but i cant,one have try to to relief it but,one had tried to relief it but failed
64,64,i feel pain in my right shoulder after the tennis match,i feel pain in my in right shoulder after the tennis match,i felt pain in my right shoulder after the tennis match
65,65,there are some pimples on my face that bother me a lot,there exist some pimples on my face that my me a lot,there are some pimples on my face that irritate me a lot
66,66,sometimes i feel like a claw on my chest that leaves me breathless,sometimes I feel like a on claw on my that leaves me breathless,sometimes I feel like a claw on my back that leaves me breathless
67,67,im not good i feel dizzy,im not good i i feel dizzy,im not good i feel dizzy
68,68,my shower drain is full of hair every time,my shower drain is full of hair every time,my shower drain is full of hair every time
69,69,i hve cut my finger because of playing football and i  to apply pain relief cream but it does not help,I hve reduce my finger because of playing football and i to pain apply pain relief cream but it not help,I hve reduced my finger because of playing football and i to apply pain relief cream but it did not help
70,70,i fell a stiffness in my elbows and shoulders,i fell A stiffness in my my elbows and shoulders,i fell a stone in my elbows and shoulders
71,71,my ear ache when im listening to music,my ear ache when when im to music,my ear aches when im listening to music
72,72,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen,discomfort or pain that embody feel astatine some of point along some the front some of the the neck upper abdomen,discomfort or pain that is felt at some point along the front of the neck and upper abdomen
73,73,i have acne in my face and other problema in my derma like itching,one have acne in my face face and and my other in derma like itch,one had acne in my face and my other in derma like itching
74,74,i have a pain in my stomach,i have a pain a in my stomach,i have a pain in my stomach
75,75,when i stand up too quickly i start to feel dizzy and lightheaded,when i stand up too quickly i quickly start to feel dizzy lightheaded,when i stand up too quickly i start to feel dizzy and lightheaded
76,76,i feel a great pain in my shoulder when i try to lift something heavy,i find A great pain in my shoulder when when i shoulder try to lift something heavy,i find a pain in my shoulder when i try to lift something heavy
77,77,i am having running nose,i am having running nose,i am having bleeding nose
78,78,i get a knee pain when i walk a lot,i get angstrom knee pain when a lot,i get angstrom knee pain when a lot
79,79,i was watching tv and suddenly have blurry vision,one was watch tv suddenly and suddenly have blurry,one was watching tv suddenly and suddenly had blurry vision
80,80,i have a ear ache when i go to the pool,i suffer a ear ache when when i go to the pool,i suffer a ear ache when i go to the pool
81,81,when i force my eyes to view i have blurry vision,when one force my eyes to to view i have blurry vision,when one force my eyes to view i have blurry vision
82,82,i do not know why i feel cold,I make not know not why i palpate cold,I do not know why i palpated cold
83,83,sometimes when it is cold outside my face hurts especially around the pimples that are ready to pop,sometimes when it is cold outside my especially face hurts hurts around especially around the the pimples that are pop,sometimes when it is cold outside my face hurts especially around the pimples that are pop
84,84,i have terrible pain in my heart,i have terrible pain pain my heart,i have terrible pain in my heart
85,85,i have eruptions on my face that come and go ,iodine have eruption on my face face on come go,iodine had eruption on my face on coming out
86,86,i have a hard muscle pain since i went to the gym,one have a hard muscle i pain since i i pain went to the gym,one had a muscle pain since i went to the gym
87,87,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing,my daughter had her eyebrows threaded and it pulled an opening of skin in one of of her that puffy,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her eyelids that was puffy
88,88,i have a blurry vision and i cant see in the darkness  what is the reason doctor ,one have a bleary vision and i and cant see in darkness is the reason doctor,one has a bleary vision and i and cant see in darkness is the reason for this doctor
89,89,i dont do anything at home and still i feel exhausted,I dont do anything at home home anything i feel exhausted,I dont do anything at home if i feel exhausted
90,90,the area around my heart doesnt feel good,the area around my around doesnt feel good,the area around my neck doesnt feel good
91,91,i feel something hurt me in taking breath and i cant take my breath,i feel something hurt me in taking breath breath i take my hint,i felt something hurt me in taking breath so i took my hint
92,92,i have a throbbing in my joints,one have a a throbbing in my joint,one had a throbbing in my joint
93,93,i have a great stomach ache and i cant eat any thing,i have a great stomach i ache and and and i stomach cant thing,i have a stomach ache and and i can hardly do one
94,94,it is like i have a needle pushing through my heart,information_technology cost like i i have a pushing through my heart,it is like i have a push through my heart
95,95,im disappointed,im disappointed,im disappointed
96,96,every time i comb my hair there are so many hair in my comb,every time i comb my my hair there are so many in my comb,every time i comb my hair there are so many in my comb
97,97,i felt my heart hurts when i ran for along distance,I felt my heart heart hurts when heart i ran for along distance,I felt my heart hurts when i ran for a distance
98,98,i usually have a bad cough when i get flu,iodine normally have a bad bad cough cough cough when get flu,iodine usually has a bad cough when patients get flu
99,99,when i bend over i get a shooting pain down my back,when i bend over i shooting get i a shooting get pain down my,when i bend over i shoot i a shooting pain down my left leg
100,100,i feel dizzy when i set infront of my laptop for an hour or two what possibly could be the reason,I feel dizzy when one set infront of my laptop hour for an hour laptop or what possibly be the reason,I feel dizzy when one set infront of my laptop for an hour or what possibly may be the reason
101,101,i got acne when i ate chili,one got acne when acne i ate chili,one got acne when i ate chili
102,102,i feel a burning sensation in my guts about 2 hours after each meal,i feel a burning sensation in sensation my guts about after each meal,i felt a burning sensation in my guts about four hours after each meal
103,103,my shoulder has agreat pain,my shoulder has agreat pain,my shoulder has agreat pain
104,104,i have shoulder pain when i try to carry my groceries,i have shoulder pain pain when when i when try to my grocery,i have shoulder pain when i try to go to my grocery
105,105,i love to garden but i get a terrible twinge in my lower back when i lean over,one love to garden but I get a a terrible a twinge in my lower back when i,one loves to eat but I get a terrible twinge in my lower back when i eat
106,106,i feel weak all over,iodine feel weak wholly over,iodine felt completely over
107,107,i feel very hard to breathe,i feel very hard hard very breathe,i felt very hard and could hardly breathe
108,108,my nose is congested all the time and theres this gluey secretion in my throat that makes it impossible for me to sleep i often have to nap sitting down,my nose be congested wholly the time and theres this gluey gluey secretion in for my throat throat that gluey makes it impossible that for it me to sleep i have sitting down,my nose is congested all the time and theres this gluey secretion in my throat that makes it impossible for me to sleep when i have been sitting down
109,109,i have a pain in my stomach,i have a pain my stomach,i have a pain in my stomach
110,110,my entire body is freezing,my entire body is freezing,my entire body was freezing
111,111,yesterday i had a shouder pain,yesterday I had a a shouder pain,yesterday  I had a shouder pain
112,112,i got injured exercising,i got injured exercising,i got injured exercising
113,113,i dont have full range of motion with my arms,i dont have full range range of my arms,i dont have full range of my arms
114,114,i feel muscle pain every time i make an extra effort,I feel muscle pain every time i an extra effort,I feel muscle pain every time i exert an extra effort
115,115,my neck is annoying me i cant sleep bacause of it,my neck be annoying me i cant sleep bacause of information_technology,my neck is bothering me i cant sleep bacause of it
116,116,i have acne in my face and other problems in my derma like itching,one receive acne in my face and face other my problems in my derma like itching,one had acne in my face and other my problems in derma were like itching
117,117,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now,i started taking liquid lessons and i guess i swallowed water too much water through swallowed because killing Maine nowadays,i started taking water lessons and i guess i swallowed too much water through my mouth because i was killing mam nowadays
118,118,i feel a soreness in my knees when i walk,i feel a soreness in my when i walk,i feel a soreness in my left leg when i walk
119,119,when i raise my hand i feel pain in my shoulder,when iodine raise my hand i my pain in my shoulder,when i raise my hand i felt my pain in my shoulder
120,120,my stomach aches after i drink any soda drink why,my stomach hurt after i drink soda why,my stomach hurt after i drink soda why
121,121,i feel a clicking sensation in my knee each time i step,iodine feel a clicking sensation my in knee my knee each time,iodine felt a clicking sensation in my knee each time
122,122,when i move my shoulder its like lightning is being sent through my shoulder,when iodine move my shoulder its its its like lightning being sent through my shoulder,when iodine moves my shoulder its like lightning being sent through my left shoulder
123,123,i have acne all over my face,i have acne all over my face,i have acne all over my face
124,124,my son had his lip pierced and it is swollen and the skin inside on his lip is grey and looks infected,my son had his lip pierce and it is the swollen swollen and is the skin inside on lip grey looks infected,my son had his lip pierce and it is the swollen and the skin inside the lip grey and looks infected
125,125,i feel depressed when i see my hair falling out,i feel depressed when i i see see my hair falling out,i feel depressed when i see my hair falling out
126,126,i get clusters of pimples on my face that never go away,i get clusters of pimples on my on face never go away,i had clusters of pimples on my face that never went away
127,127,i complain alot with my neck pain and i really need to be better,iodine complain alot with my neck pain and really to be better,iodine complained alot with my neck pain and really seemed to be better
128,128,when i do hard exercises i feel great pain in my muscles,when i do hard exercises i i feel great feel pain my,when i do hard exercises i feel great pain in my abdomen
129,129,my heart hurts me,my heart hurts me,my heart hurts a lot
130,130,i cant see the sign i have a blurry vision,one cant see the i sign sign i have a vision,one cant see the i sign i have a vision
131,131,i have difficulty moving my neck,i have difficulty moving my neck,i have difficulty moving my neck
132,132,i fell a stiffness in my elbows and shoulders,one fell vitamin_A stiffness in in my stiffness elbows,one fell a stiffness in my elbows
133,133,i have a hair shortage,one have a hair shortage,one had a hair shortage
134,134,i was diagnosed with  b12deficiency anemia which explains why i always felt cold,I be diagnose with b12deficiency anemia which anemia explains b12deficiency always cold,I was diagnosed with b12deficiency anemia which explains the always cold temperatures
135,135,using hair tonic,using hair tonic,using hair tonics
136,136,i sliced myself deeply with a knife while i was cooking,i slice myself deeply with a a with knife be cooking,i slice myself with a knife while being cooking
137,137,my foot hurts me a lot of playing football,my foot hurts me me a lot of football,my foot hurts me a lot of football
138,138,im having a hard time reading because the letters are all fuzzy,im having A hard time reading because the letters all,im having a hard time reading because the letters all were negative
139,139,i have tried to make massage on my foot but they still pain me,one have try to make massage on my foot they pain Maine,one had tried to make massage on my foot they caused pain in my feet
140,140,i cant breathe,one cant breathe,one cant breathe
141,141,i have cut my finger because of playing football and i have to apply pain relief cream but it does not help,i get abridge my finger because of playing football and i i have have and to apply relief cream but it does not serve,i had abridge my finger because of playing football and i have to apply relief cream but it does not serve
142,142,i feel a pain in my neck,one feel a pain my neck,one felt a pain in my neck
143,143,i have a split on my thumb that will not heal,I hold a split my on split my split thumb that will not heal,I have a split on my split thumb that will not heal
144,144,i feel pain in my back,one feel pain in my,one felt pain in my right knee
145,145,i was playing football and injuried with joint pain,iodine was play football and and injuried with,iodine was played football and injuried with pain
146,146,i think my body temperature is very low,i think my body body temperature very low,i think my body temperature is very low
147,147,i feel discomfort throughout the body in general,i feel discomfort discomfort throughout throughout body in general,i felt discomfort throughout body and in general
148,148,my hair is falling without a reason i can see a lot of hair on my working desk,my hair is fall without a reason i i can see a can lot lot of hair on my desk,my hair is falling without a reason i can see a lot of hair on my desk
149,149,i have a pain in my joint,i have a pain my joint,i have a pain in my joint
150,150,when i get up i feel dizzy and fall down,when one get up i feel feel dizzy fall down,when one gets up i feel dizzy and fall down
151,151,im not good i feel dizzy,im not good i dizzy,im not good with dizzy
152,152,i cant get a girlfriend because of my acne,i bevel catch a girlfriend because of,i was unable to catch a girlfriend because of complications
153,153,i cant carry anything i have a pain in my shoulder,i slang carry anything i have a pain my shoulder,i can carry around if i have a pain in my shoulder
154,154,whenever i stand up i feel dizzy,whenever i stand stand up feel airheaded,whenever i stand up feel airheaded
155,155,my skin is itching,my skin is itching,my skin is itching
156,156,i had a cold the last time i travelled by plane and i still have a discomfort in my ears,I had a cold the final time plane i travelled by plane and i have a discomfort in my ears,I had a cold the final time i travelled by plane and i have a discomfort in my ears
157,157,my upper back has been sore for a week,my upper back has been sore a week,my upper back has been sore for a week
158,158,i have a foot ache although i dont walk a lot,i accept a foot ache foot although dont angstrom lot,i had a foot ache although dont a lot
159,159,when i go to stand my head starts swirling,when i go to to stand to my head starts,when i go to stand my head starts burning
160,160,there pain in my foot,there pain in my foot,there was pain in the foot
161,161,it feels like i cant take a deep breath,it feels like i cant cant take a breath,it feels like i cant take a breath
162,162,i dont know why im constantly sad,iodine dont know why know im constantly sad,iodine dont know why im constantly sad
163,163,i have an ear ache that wont go away  i dont have a cold or headache or any other symptoms  just an earache,i give_birth Associate_in_Nursing ear ache that wont go away away a i dont dont have a go cold or or other just an earache,i have an ear ache that wont go away as i dont have a cold or other complaints just an acute earache
164,164,i was kicked in the head playing soccer last night,one was kicked in the the head playing soccer night,one was kicked in the head playing soccer night
165,165,i feel a lot of pain in the joints,I feel deoxyadenosine_monophosphate lot of of pain pain in joints,I feel a lot of pain in my joints
166,166,im suffering from sharp cough accompanied by  phlegm,im suffering from sharp sharp cough by languor,im suffering from sharp cough by languor
167,167,i got a divorce last year and i just cant stop dwelling on how to get revenge on my ex husband,i got a disassociate last class and i i just cant stop dwelling on how get revenge my ex husband,i got a disassociate last class and i i just cant stop dwelling on how to get revenge on my ex husband
168,168,i feel pain in my body,iodine feel pain in my,iodine felt pain in my stomach
169,169,chronic disease of hair follicles and sebaceous glands,chronic disease of hair hair and sebaceous gland,chronic disease of hair and sebaceous glands
170,170,i am having problems seeing things feel like a cloud on my eyes everything is blurry,i am having problems seeing things feel like a cloud cloud on eyes is blurry,i am having problems seeing things feel like a cloud on my eyes and vision is blurry
171,171,sometimes i cough because im a smoker,sometimes i cough because a smoker,sometimes i cough like a smoker
172,172,chronic bone disease at the level of the doubles of the lower estremidades,chronic bone disease at the level of the the doubles the estremidades,chronic bone disease at the level of the doubles of estremidades
173,173,my chest hurts when i smoke,my chest hurts hurts when when i smoke,my chest hurts when i smoke
174,174,i feel a tightness in my chest,i feel a tightness in my chest,i felt a tightness in my chest
175,175,i feel congestion in my chest,i feel congestion in in my,i felt congestion in my stomach
176,176,i feel lightheaded when i stand up,i feel lightheaded when i stand up,i feel lightheaded when i stand up
177,177,my heart hurts when i exercise,my heart hurts hurts when when i,my heart hurts when i cry
178,178,i feel a burning sensation in my shoulder muscle,i feel a burning sensation in sensation my shoulder muscle,i felt a burning sensation in my shoulder muscle
179,179,i complain alot with skin allergy,one complain alot with allergy,one complained alot of allergy
180,180,there is this pain that radiates from my chest up to my left arm,there be this pain that my radiates from my chest up to my left arm,there is this pain that radiates from my chest up to my left arm
181,181,i have pimples in patches along with a lot of redness on my face,i accept pimples inch patches along with with a of redness my face,i had pimples in patches along with a lot of redness on my face
182,182,i feel pain in my neck,one feel pain in my,one felt pain in my right knee
183,183,i have a great pain in my thorax from heart injury,i have A great great pain in in my thorax from heart injury,i have a great pain in my thorax from heart injury
184,184,this long scar on my left buttock is from falling off my mountain bike,this long scratch on my is left buttock is left my mountain bicycle,this long scratch on my left buttock is left of my mountain bicycle
185,185,i get terrible headaches every few months and when i get them my vision is affected,iodine get terrible headache every few and months and i when i them vision is affected,iodine get headaches every few and months and when them vision is affected
186,186,i feel pain in my eyes i can see fog,i feel pain in in my in eyes can fog,i feel pain in my eyes but can fog
187,187,i cut my hand a couple of days ago and although i didnt think i needed it stitches it hasnt closed up,i cut my hand a match of days think ago and although i didnt although think although i needed it it hasnt closed up,i cut my hand a couple of days ago and although i didnt think i needed it it hasnt closed up
188,188,i feel pain in my right shoulder after the tennis match,i feel pain in right my right right shoulder after tennis match,i felt pain in my right shoulder after tennis match
189,189,my neck feels stiff,my neck feels stiff,my neck feels stiff
190,190,i feel dizzy after doing a muscular effort,i feel dizzy after after a muscular feat,i feel dizzy after a muscular feat
191,191,my head gets dizzy when i try to get up,my head gets dizzy when i try to up,my head gets dizzy when i try to wake up
192,192,my back hurts so much i cant bend down to tie my shoelaces,my back hurt so much much i cant cant bend bend down tie shoelace,my back hurt so much i cant bend down to tie shoelace
193,193,the pain in my ear is unbearable,the pain in my my is unbearable,the pain in my stomach is unbearable
194,194,my hair falling out,my hair falling out,my hair falling out
195,195,i have acne in my face and other problema in my derma like itching,I have acne indium my other face and my other problema my derma wish itching,I have acne in my other face and my problema derma is wish itching
196,196,i have a great stomach ache and i cant eat any thing,i have a great stomach ache and and ache i and cant any,i have a stomach ache and i cant tolerate any
197,197,when i stand up too quickly i start to feel dizzy and lightheaded,when i stand up too start quickly start i i start to feel and airheaded,when i stand up too quickly i start to feel dizzy and airheaded
198,198,im disappointed,disappointed,disappointed
199,199,i love to garden but i get a terrible twinge in my lower back when i lean over,i love to garden but one get a terrible twinge in my back when i lean,i love to walk but one had a terrible twinge in my back when i was lean
200,200,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now,i originate taking swimming lesson and one guess swallowed i swallowed too much water through my because this sinusitis is Maine now,one guess swallowed i swallowed too much water through my mouth because this sinusitis is now known
201,201,i felt my heart hurts when i ran for along distance,i felt my heart heart hurts when heart ran along distance,i felt my heart hurts when heart ran along the distance
202,202,when i bend over i get a shooting pain down my back,when i bend over i shooting get a shooting shooting pain down,when i bend over i get a shooting pain down
203,203,i had an accident and my wound was open when i arrived to hospital,I accept Associate_in_Nursing accident and my was wound was wound open arrived to hospital,I had an accident and my wound was open when I arrived to hospital
204,204,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing,my daughter had her eyebrows threaded and it pulled in an opening of skin in of one of pulled brows that is now and,my daughter had her eyebrows threaded and it pulled in an opening of skin in one of her brows that is now visible and visible
205,205,i have a pain in my stomach,i have a pain pain my stomach,i have a pain in my stomach
206,206,i feel muscle pain every time i make an extra effort,i feel muscle pain every pain time i make extra effort,i feel muscle pain every time i make extra effort
207,207,sometimes when it is cold outside my face hurts especially around the pimples that are ready to pop,sometimes when it be cold outside my around face hurts face especially around the hurts pimples that ready to pop,sometimes when it is cold outside my face hurts especially around the pimples that are ready to pop
208,208,when i force my eyes to view i have blurry vision,when I force my eyes to i blurry vision,when I force my eyes to focus i blurry vision
209,209,i do not know why i feel cold,i do not know know i feel cold,i do not know if i feel cold
210,210,i am having running nose,I am having running nose,I am having bleeding nose
211,211,i usually have a bad cough when i get flu,I usually have a bad bad cough a when influenza,I usually have a bad cough a day when influenza is suspected
212,212,i feel a soreness in my knees when i walk,i feel a soreness in in my my knees when i base_on_balls,i felt a soreness in my knees when i felt it
213,213,i have a throbbing in my joints,i have a throbbing my joints,i have a headache throbbing my joints
214,214,i have a blurry vision and i cant see in the darkness  what is the reason doctor ,i have deoxyadenosine_monophosphate blurry vision and i see cant see in the what is the cause doctor,i have a blurred vision and i cant see in what is the cause of this doctor
215,215,i was travelling by ship and i feel dizzy,i be travel by ship ship and i feel dizzy,i was traveling by ship and i felt dizzy
216,216,i got injured exercising,i got injured exercising,i got injured exercising
217,217,my neck is annoying me i cant sleep bacause of it,my neck embody annoying i me i i i sleep bacause of information_technology,my neck was i me i sleep bacause of it
218,218,i got acne when i ate chili,iodine got acne when i ate chili,iodine got acne when i ate chili
219,219,i feel a burning sensation in my guts about 2 hours after each meal,i feel adenine burning sensation in my guts about after each meal,i felt a burning sensation in my guts about four hours after each meal
220,220,i have a hard muscle pain since i went to the gym,one have ampere hard muscle pain since muscle i to the,one had a severe muscle pain since muscle i to the knee
221,221,i feel very hard to breathe,i feel very hard breathe,i feel very uncomfortable breathing
222,222,i feel dizzy when i set infront of my laptop for an hour or two what possibly could be the reason,i spirit dizzy when i set infront of my my laptop for an hour of or two could be the,i felt dizzy when i set infront of my laptop for an hour or two which could be the cause
223,223,when i raise my hand i feel pain in my shoulder,when i raise my hand i pain my shoulder,when i raise my hand i pain my shoulder
224,224,i feel weak all over,iodine feel weak all over,iodine felt weak all over
225,225,i feel a great pain in my shoulder when i try to lift something heavy,i feel deoxyadenosine_monophosphate great pain in my shoulder when when i shoulder try to lift something heavy,i feel a great pain in my shoulder when i try to lift something heavy
226,226,my entire body is freezing,my entire body is freezing,my entire body was freezing
227,227,the area around my heart doesnt feel good,the area around my heart feel good,the area around my heart felt good
228,228,every time i comb my hair there are so many hair in my comb,every time i comb my hair there are hair so many in my comb,every time i comb my hair there are so many strands in my comb
229,229,it is like i have a needle pushing through my heart,it exist like i a have a needle pushing through my heart,it was like a needle pushing through my heart
230,230,i have eruptions on my face that come and go ,i have eruptions on my face come and go,i had eruptions on my face come and go
231,231,i have blurry vision after i used a wrong medicine,one have bleary vision vision after i a wrong music,one had bleary vision after i heard a wrong music
232,232,my hair isnt well,my hair isnt well,my hair is treated well
233,233,my lower back hurts but it improves if i stretch it,my lower back hurts but it hurts improves if i stretch information_technology,my lower back pain but it hurts improves if i stretch it
234,234,i have terrible pain in my heart,i have terrible pain pain my heart,i have terrible pain in my heart
235,235,when i raise my hand i feel pain in my shoulder,when one raise my hand i feel pain in my shoulder,when one raises my hand i feel pain in my shoulder
236,236,im disappointed,im im disappointed im,im im disappointed im
237,237,i have eruptions on my face that come and go ,i have eruption on my on face face that come and go,i had eruption on my face that came and went
238,238,my entire body is freezing,my entire body be freezing,my entire body was freezing
239,239,my chest acne breaks out and never clears up,my chest acne breaks out and clears up,my chest acne clears out and clears up
240,240,i got acne when i ate chili,i catch acne when when i ate chili,i catch acne when i ate chili
241,241,my hair is falling out after i take a shower,my hair is falling out after i take shower,my hair is falling after i take shower
242,242,fell skull is cracked like nuts,fell skull is cracked is like,fell skull is cracked like hell
243,243,it is like i have a needle pushing through my heart,it cost like i have have a needle pushing through my heart,it is like i have a needle pushing through my heart
244,244,the warming system of my house is broken and  feel so cold,the warming system of my house is broken feel so cold,the warming system of my house is broken because of so cold
245,245,i got injured exercising,I got injured exercise,I got injured during exercise
246,246,i get a knee pain when i walk a lot,iodine arrive a knee pain when pain i lot,iodine caused knee pain when i lot
247,247,i have a throbbing in my joints,I have a throbbing in my joints,I have a throbbing in my joints
248,248,i usually have a bad cough when i get flu,one normally have a bad cough cough i influenza,one commonly has a bad cough i influenza
249,249,the area around my heart doesnt feel good,the area around my around heart doesnt feel good,the area around my heart doesnt feel good
