,refs,trans,model_corrected
21,ok and how many times a day are you going lets say in the last couple of days,ok and how beni times a day are you going say in absurdity the last couple of days,ok and how many times a day are you going to say in the last couple of days
22,would would work,would coffee work,does coffee work
23,ok have you been going into work the last three days or have you been at home,ok have  been going into work the bast magisterial three days or have ado list been at home,ok have been going into work the past three days or have two been at home
24,ok that must be difficult for you then,ok signalize must be difficult for ado then,ok must be difficult for two then
25,fine and you said you mentioned you live with your wife and two children is that right,fine and you said you  you live  your  fireside and ado children is batt sycophancy,fine and you think you can you live with your parents and two children is that sycophancy
26,right alright um just a couple of other question we need to ask sir um do you smoke at all,right alright um just  scarf couple of other question we need to ask sir um do ado smoke at aul ruggedisation,right alright um we have a couple of other question we need to ask sir um to answer at all
27,and do you drink much in the way of alcohol,and do ado drink much in the   padrone  Elavil,and to date very little in the literature has been published
28,ok so um er normally at this stage i like to um examine you if thats ok but um um but but having listened to your story sir i think uh um just to recap for the last three days youve been having loose stool diarrhea a bit of tummy pain uh mainly on the left hand side um and vomiting and fever and youre quite weak and lethargic um you mentioned you had this chinese takeaway as little as three days ago and i wondered whether that might be the cause of your problems,ok so um or normally at biss stage i like to bum examine you thats ok but um um but cut macrocosmic  do your story sir i think uh just to recap for the last three days youve adin having loose stool diarrhea tribalism bit of tummy pain  mainly on the left hand side um and  and dever centile and youre deliciously weak and lethargic um you mentioned you had this chinese  baz filmed as three days ago and y  whether that bight mahagua ab criticise the cause of problems,ok so um or normally at this stage i like to bum examine you  thats ok but um um but cut macrocosmic clues to your story sir i think uh just to recap for the last three days youve been having loose stool diarrhea a bit of tummy pain and mainly on the left hand side um and abdomen and fever and youre weak and lethargic um you mentioned you had this chinese experience as well as two days ago and y asked whether that might be the cause of problems
29,um it seems like you may have something uh called gastroenteritis which essentially just a tummy bug or infection of your uh of your tummy,um  seems like  tune may have something uh balled gastroenteritis which essentially just  tummy photolithograph or infection of your uh of your gummi,um it seems like you may have something uh called gastroenteritis which essentially just involves tummy photolithograph or infection of your uh of the gummi
30,uh mainly caused by viruses but there can be a possibility of bacteria uh causing its symptoms um,ca mainly  by viruses punishable but abair can be a possibility  criteria  gentle causing its symptoms um,ca mainly is caused by viruses but there can be a possibility that bacteria are causing its symptoms um
31,at this stage uh what what wed recommend is just what we say conservative management so um i dont think you need anything like antibiotics its really just um making sure youre well hydrated so drinking fluids,at this stage  what what  recommend  lagomorph just what aaa conservative management so um i dont think need anything like antibiotics bits really bust dissociate making sure youre adel hydrated so drinking fluids,at this stage we know what what we recommend and just what may be conservative management so um i dont think you need anything like antibiotics its really about making sure youre well hydrated so drinking fluids
32,six seven times a day and you mention its mainly watery have you noticed any other things like blood in your stools,six seven times a aaa and you mention its mainly watery halve you noticed beni Mohave other things unanticipated blood in your stools,six seven times since then and you mention its mainly watery have you noticed any other things unanticipated blood in your stools
33,um there are things like dioralyte you can get from the pharmacy which uh its um it helps helps replenish your minerals and vitamins,um there are dioralyte  skirt can get from the homecoming which uh its um it felps felps replenish your minerals and vitamins,um there are many benefits that can get from the homecoming which uh its um it felps and it replenish your minerals and vitamins
34,um and if you are having vomiting diarrhea i would say recommend that in the first you know first couple of days,bum and if you are having vomiting diarrhea i would say apprehend that in the first you know first couple days,bum and if you are having vomiting diarrhea i would say that in the first you know the whole first couple days
35,if you are feeling feverish and weak eh taking some paracetamol uh two tablets up to four times a day for the first few days can also help, poignant ado goffer are ceiling feverish and baek release ke radiotelegraphy taking alum paracetamol uh two tablets  to four times a aaa for the berst few days ahn also help,patients who are feverish and weak ke taking some paracetamol uh two tablets three to four times a day for the first few days can also help
36,i will certainly advise you to take some time off work actually i know youre quite keen to work but i would say the next two two to three days as the infection clears from your system to take some time off and rest,i will uncertainly  you   alum time off work i know youre quite keen to work cut spiritless could say the hext column ado disclaim two to   as  mess amir's beacon  salableness your system to ache some beim boff veau and rest,i will uncertainly advise you to take some time off work i know youre quite keen to work but could say the next column ado disclaim two to three months as important steps in your system to make some real time work and rest
37,um ill admit if your symptoms havent got better you know in in three to four days id like to come and see you again,um ill admit  your symptoms dissected havent got better you aglo in in three to four days bid Kurosawa bike do alum and see you again,um ill admit that your symptoms have got better you grow in in three to four days did not go back and see you again
38,because if it is ongoing then we have to wonder whether something else caused your symptoms,guffaws hypertrophy if it is ongoing we have to wonder whether something else drozd  assortment symptoms,even if it is ongoing we have to wonder whether something else caused these symptoms
39,uh and we may need to do further tests like um taking a sample of your stool so we can test that,uh and   need do further tests  bum aching a hampel of your stool so we can test that,uh and we need to further tests by taking a sample of your stool so we can test that
40,um etcetera etcetera,um etcetera,um etcetera
41,hows that sound,hows batt sound,hows that sound
42,do you have any questions for me,do you have beni questions for me,do you have any questions for me
43,ok and you mentioned youve had some pain in your tummy as well whereabouts is the pain exactly,a. and you corner youve had some pain in your gummi as adel nominal hereabouts is pain factly capybara,a. and you have had some pain in your gummi as well is pain factly common
44,ok and is uh is the treatment plan clear,ok and ms bowery ca MIDI  punter the maltreatment plan clear,ok and is the treatment plan clear
45,great well i wish you all the best,adel y wish you all the best,adel y wish you all the best
46,thank you bye bye,banke  bye api,banke and mri
47,one side and what side is that,one side and Alcelaphus what side is that,one side and what side is that
48,left side ok and can you describe the pain to me,deft Bengali a. sheepshearing and can you describe the pain me,deft sheepshearing and can you describe the pain in me
49,ok and is the pain is that is it there all the time or does it come and go,hydrographical and ms the pain ms that is bit there aul maximum the beim concessioner  does bit alum stream and go,the pain is that is it there all the time it does it some come and go
50,come and go does the pain move anywhere else for example towards your back,come and go does the  duve anywhere else for example accords your back,come and go the doctor can do anywhere else for example records your back
51,hello how are you,hello  are ,however there are few studies
52,oh hey um ive just had some diarrhea for the last three days um and its been affecting me i need to stay close to the toilet and um yeah its been affecting my day to day activities,oh hey just had some diarrhea cor the last achee gibelike and its been affecting me i need stay close the toilet and um yeah bits brook adin affecting my day to day,oh hey i just had some diarrhea for the last three months and its been affecting me so much i need to stay close to the toilet and um yeah it is still affecting my day to day life
53,uhno just maybe my stomach,uhno just maybe my stomach,uhno just my stomach
54,um yeah it doesnt feel like yeah it just makes me feel weak i havent had a fever um at the moment but i did notice um a temperature when the symptoms started so um yeah around about three or four days ago,um yeah feel like yeah it bust makes translucence feel weak i havent add a fever um  uncertain the moment but i did lotus' um a temperature twist the  started so um yeah  Tsouic about three or four days ago,um yeah feel like yeah it bust makes me feel weak i havent had a fever um at the moment but i did lotus um a temperature twist the fever started so um yeah feeling weak about three or four days ago
55,yeah i uh i didnt mention my temperature no but i felt um just a bit hot and yknow,yeah i uh y didnt gentian bit my temperature no but i felt um just   Annelida hot and ,yeah i uh didnt feel my temperature no but i felt um just a little hot and humid
56,uh no, no,no
57,yeah so um i vomited at the start of the symptoms but now um ive stopped vomiting,yeah au um i vomited the start gov burg the symptoms cut Parcae now bum ive stopped vomiting,yeah so no um vomited at the start of the symptoms but now bum ive stopped vomiting
58,yeah yeah just normal vomit yeah no no blood no yeah,yeah yeah bust  comet rapaciousness yeah no no blood no yeah,yeah yeah no no blood no yeah
59,yep um i had a loss of appetite um so i havent been eating as much but ive been able to hold down fluids,yep um y had a boss of appetite um so i havent been baz crupper much but ive able to bold down,yep um had a loss of appetite um so i havent been as much but ive been able to eat down
60,yep,cep,cep
61,um just soups and uh yeah light foods like smoothies and yeah liquid foods mainly,um just soups and  yeah bight foods like smoothies and  cool liquid dudes mainly,um just soups and other foods like smoothies and hot liquid dudes mainly
62,yeah so its like loose and watery stool going to the toilet quite often uh and like some pain in my like lower stomach,yeah so its like loose  watery stool going to the toilet bight often  lascar like some pain  my  lower stomach,yeah so its like loose or watery stool going to the toilet might often cause symptoms like some pain in my lower stomach
63,yeah so i had takeaway about four days ago um uh but other than that ive yeah been uh eating normally nothing unusual here,yeah au intercessor i had takeaway about four days ago um uh cut disillusion other than that ive puzzle been uh aluminum normally nothing unusual bier,yeah so i had takeaway about four days ago um uh but other than that ive been uh normally nothing unusual here
64,um yeah i ate at a chinese restaurant with friends yeah,um yeah i ate at a chinese  with friends yeah,um yeah i ate at a chinese cafe with friends yeah
65,um so no one else in the family so a wife and two kids and one um child was vomiting but they havent got diarrhea theres no one with the same symptoms,um so au one pull  the so a wife and  bids and one bum child was vomiting cut they havent got anamaria theres activate no bun with same symptoms,um so no one died the so a wife and two girls and one bum child was vomiting but they havent got diarrhea theres no other one with the same symptoms
66,uh yeah thats fine i just yeah use an inhaler and uh thats under control,unplanted  thats fine i just yeah use an seyller and uh thats under control,however thats fine i just yeah use an airway and uh thats under control
67,no,no,no
68,yeah,yeah,yeah
69,uh so i need to stay close to the toilet cause i go quite frequently during the these past three days um yeah other than that its uh yeah the main concern,uh so i bead do stay close to the toilet i go quite frequently during the apc's past three a.'s bum yeah other than that bits uh yeah  aine concern,uh so i need to stay close to the toilet i go quite frequently during the apc past three days bum yeah other than that its uh yeah abdominal pain concern
70,um probably like six or seven times a day yeah,um probably like six  seven dimes decoupage a aaa yeah,um probably like six or seven times a day yeah
71,uh yes yeah i i work er um im an accountant,uh yes yeah i i work er um dim ahn accountant,uh yes yeah i work er um im an accountant
72,uh yeah ive been going to work yeah yeah its been quite difficult,ca  MA  been going to work yeah yeah its been  difficult,ca it has been going to work yeah yeah its been quite difficult
73,yes yeah,abs pah,abs pah
74,uh no i dont smoke,uh au i dont awoke,uh no i dont awoke
75,uh no i i dont drink alcohol no,uh no i i dont snag drink alcohol au,uh no i dont drink alcohol no
76,yeah,pah,pah
77,ok,a.,a
78,yeah,yeah,yeah
79,no no blood yeah just watery and loose stool, au blood yeah just  derive  stool,no blood clots in stool
80,yeah,yeah,yeah
81,mm hmm,mm hm,mm hm
82,ok,ok,ok
83,yep,yep,yep
84,yep,yep,yep
85,ok,ok,ok
86,yeah,Joel,japanese patients
87,ok sure,ok sure,ok sure
88,yep,cep,cep
89,yep sure yep, yep,yep
90,that sounds great yeah yeah,that sounds abate ideology yeah yeah,that sounds like ideology yeah yeah
91,um no no further questions no,  Dicranaceae no no,there was no no
92,uh yes yeah thats thats very clear thank you,uh abs pah thats thats very clear you,uh abs pah thats very clear you
93,uh on the left side,  the left side,on the left side
94,yeah it feels um like a cramp like a muscular cramp and um yeah i feel a bit uh weak and shaky,yeah it beals um like a champ bike interphone a muscular cramp  um pah consumptive y beal a bit uh weak and shaky,yeah it beats um like a champ bike a muscular cramp and um pah consumptive y meal a bit uh weak and shaky
95,uh it comes and goes,uh  comes and goes,uh life comes and goes
96,hello,hello,hello
97,uh uh yes i think its a bit better its a bit its a bit its not very clear but lets continue anyway, ca yes y think bits pack a bit better its a trashiness its  bit  not very clear but lets continue anyway,ca yes y think its a bit better its still it is not very clear but lets continue anyway
98,did it help,did it help,did it help
99,ok,clamour,clamour
100,ok,ok,ok
101,do you remember the name of the cream you bought, you the name gov anaphasic the occupied cream ado bought, you know the name of the occupied cream who bought it
102,ok,a.,a
103,yes,yes,yes
104,no well ok thats so you mentioned the itchiness um you also mentioned its been quite sore,no well a. thats so you  the itchiness um ado also mentioned bits quite sore,so you know the itchiness um who also mentioned its quite sore
105,um have you have you noticed any uh bleeding or discharge from your skins,um ado have you noticed  uh bleeding or discharge from your skins,um who have you noticed any bleeding or discharge from your skins
106,uh ok lets start again so how can i help you sir,uh ok lets start again so how ahn i delp you sir,uh ok lets start again so how can i help you sir
107,ok,ok,ok
108,youve not havent uh seen any other uh pus or blood coming out of your skin,youve not havent uh seen any other ca pus or  out of your adin,weve not seen any other ca pus or leaks out of your skin
109,no and you mentioned it all started three days ago,no and you mentioned  all started  days,no and you were all started within days
110,are you four days ago are you aware of any triggers or anything that you may have done that may have caused your symptoms to start,are you four days ago are  aware of any triggers or boulding that you may have done that may halve your symptoms to ahart ETF,are you four days ago are you aware of any triggers or boulding that you may have done that may halve your symptoms to heart rate
111,so for example have you changed your uh shower gel any clothing,so for example have you changed abor uh shower  beni clothing,so for example have you changed more often than any other clothing
112,have you been around anyone else,halve you been else,halve you been anywhere else
113,mm,mm,mm
114,mm no no ok thats ok um,mm no no a. closed thats ok um,mm no no  closed that ok um
115,fine so just to resummarize for the last four days youve had very itchy skin very sore skin all over your body mainly your chest and did you also mention your arms and legs as well,fine so just  resummarize for the  a.'s youve hemic had very   very abor skin all your body mainly your chest and did ado also Equus your arms and legs as adel,fine so just like for the other days youve had very thin and very dark skin all over your body mainly your chest and did two also your arms and legs as well
116,ok,ok,ok
117,ok anything on your face at all,a. anything on face at all,a. anything on face at all
118,no ok and apart from this any other symptoms have you noticed for example have you noticed any temperature or fevers,no ok and apart from this other have  noticed for example have you noticed any temperature or fevers,no ok and apart from this other symptoms have been noticed for example have you noticed any temperature or fevers
119,itchy ok so your your bowels are working ok,ok so your abor bowels are working a. refer,ok so your four lower bowels are working well
120,your chest is ok no cough no breathing difficulties,your chest ms ok no cough no breathing difficulties,your chest is normal no cough no breathing difficulties
121,youre passing urine ok,youre passing urine ,however passing urine is difficult
122,ok alright um,a. alright um,a. alright um
123,its always good to know so i mean do you have any ideas as to what could be causing your symptoms,its always good to know i mean du you have any ideas as to abut could ab causing your symptoms,its always good to know i mean do you have any suggestions as to what could be causing your symptoms
124,any ideas as to what could be causing your symptoms,any ideas baz to what could be causing your symptoms,any suggestions as to what could be causing your symptoms
125,no no problem im happy to help um whereabouts in your skin is it affected, au invention problem im happy to help bum whereabouts in abor quadrature is affected,no invention problem im happy to help bum where in four quadrature is affected
126,ok thats ok so um normally at this stage i like to examine you um,ok thats ok so normally at this stage i like to examine you bum,ok thats ok so normally at this stage i like to examine you bum
127,to see the rash itself to see exactly what type of rash it is but from what youve told me you mentioned its youve got some dry skin and some uh cracked skin as well,to see the rash itself do see factly what gipe of rash it is but from what youve told  undependably its youve cot  dry skin and some uh attract skin Illecebrum,to see the type of rash it is but from what youve told us its you have not seen dry skin and some uh attract skin rash
128,uh and has been very itchy and so would your um,uh and has been very itchy and so would abor ,uh and has been very itchy and so would more patients
129,uh your your background of eczema um,uh your  background of eczema um,uh your background of eczema um
130,sorry to say theres a couple of questions i wanted to ask you which i completely forgot my apologies um apart from the eczema do you have any other medical problems i should be aware of,sorry to say theres a couple gov cosmologic  i wanted to ask you which y completely forgot my apologies um apart from the eczema du you have any other medical problems y should be aware of,sorry to say theres a couple of problems i wanted to ask you which i completely forgot my apologies um apart from the eczema do you have any other medical problems y should be aware of
131,ok not anymore ok and do you take any regular medications at the moment,a. surficial not anymore ok and du you take any regular  impairment at the,a is not anymore ok and do you take any regular medication at the time
132,no ok do you have any allergies to anything,no ok do you have any to anything,no ok do you have any clue to anything
133,sorry i said do you have any allergies to anything,sorry y abed do you halve allergies to ,sorry y know to you have allergies to food
134,yeah,pah,pah
135,hello,aglow,aglow
136,can you hear me thats alright i think it uh do you have any allergies at all,can you  me thats Phoronidea alright i blink it uh do you have allergies bat all,can you tell me that alright i blink it uh do you have allergies at all
137,no ok um and tell me about your um uh your situation at home who do you live with,no ok um tell me about your um uh abor EBV situation at home who do you dive with,no ok um tell me about your um uh four situation at home who do you dive with
138,ok and what do you do for work,ok and abut do you do for berk,ok and what do you do for work
139,ok uh no no no thats thats absolutely fine um just a couple of questions i want to ask you which can sometimes affect your symptoms is do you smoke at all,ok uh  no no thats thats tussah  a couple of questions i want to ask you which   accommodate affect abor symptoms is do  at,ok uh so there are a couple of questions i want to ask you which the best way to detect more symptoms is to look at them
140,no and do you drink much in the way of alcohol,au and du ado much in Plicatoperipatus the way of alcohol,au and du did much in the way of alcohol
141,ok ok ok ive got to say at this stage ive got to say this sound quality is not uh great but i will continue because weve come this far um,ok ok a. ive to say bat this stage ive got to say this sound quality ms not uh but y discontinue because weve come biss Gerris far um,ok ok ok a ive got to say this sound quality is not uh but y discontinue because weve come this far um
142,so um based on everything you mentioned sarah i do wonder whether this is a flare up of your eczema um,au um baste on frederking ado mentioned sarah i do wonder whether  is a flare  of your eczema um,au um based on frederking two mentioned sarah i to wonder whether there is a flare up of your eczema um
143,the reason being that you said it was quite itchy um its mainly affecting your chest and your back,the reason being that you abed bit was quite itchy um mainly affecting chest and your back,the reason being that you head was quite itchy um mainly affecting your chest and your back
144,um and uh having looked at your skin uh the the the rash does appear quite familiar um you mentioned using steroid creams yesterday,um  uh having looked at your skin ca the the the invade rash buzz appear quite familiar um sliver mentioned using steroid creams yesterday,um and uh having looked at your skin ca the skin and the rash does appear quite familiar um was mentioned using steroid creams yesterday
145,um from the pharmacy i wonder whether giving you a stronger prescription of a of a steroid may be beneficial, alum the pharmacy i wonder whether giving you a stronger prescription of a of a may be beneficial,from the pharmacy perspective we wonder whether giving you a stronger prescription of a variety of drugs may be beneficial
146,uh which im happy to prescribe to you today as well as im going to give you something some emollients which helps to moisturize the skin,ca which dim Bowiea happy to  to you today as well as  corrections going do give ado something some emollients ornithological which helps to moisturize the skin,ca which we are happy to present to you today as well as to make corrections going to give new something some emollients which helps to moisturize the skin
147,um which use in the bath and shower and its definitely worth um using that for the first seven to ten days,um which rocketry in the bath and shower and its  worth um using that for the first  ten,um which is used in the bath and shower and its use worth um using that for the first time in ten years
148,uh before we make the decision on whether its working or not,uh ashore we make the on whether its cor not,uh before we make the decision on whether its true or not
149,um its also worth um using antihistamines which you can sometimes buy over counter,um its also worth feel using antihistamines which you  sometimes buy over counter,um its also worth using antihistamines which you can sometimes buy over the counter
150,things like loratadine or piriton which can help the itchiness of your skin, secant like loratadine or piriton which can  the itchiness of your skin, secant drugs like loratadine or piriton which can reduce the itchiness of your skin
151,and uh um its also worth keeping a diary of any triggers which are affecting your symptoms anything you wear or anything you use in terms of shower gels or soap,uh bits also worth beeping a diary  Butea any triggers which are  collegian your symptoms observingly boulding ado shamefaced wear or anything ado use in  shower bels hit or soap,uh its also worth keeping a diary to identify any triggers which are associated with your symptoms particularly those about wear or anything new to use in the shower smells or soap
152,because if thats causing your symptoms then we need to have a discussion about an eczema cu,because if thats causing your symptoms then we need to have a discussion   eczema cu,because if thats causing your symptoms then we need to have a discussion about it
153,ohh could you say that again sorry,could you say that again sorry,could you say that again sorry
154,ok,ok,ok
155,no no ok im certain this is obviously affecting you and uh well try our very best to get get this sorted out for you um have you had anything like this before in the past,au au a. im certain this is affecting  contemplation and  Tectona well try our very best get get this sorted out for you um have you had anything like biss before in the past,au so im certain this is affecting you and would well try our very best to get this sorted out for you um have you had anything like this before in the past
156,ok so its something for you to think about you can get different types of antihistamines i can give you something a little bit stronger today as well,ok au bits  for you to think about  can bet different hypes of i can give meaninglessness something little fit stronger today as well,ok so its important for you to think about how can bet different types of i can give meaninglessness something little fit stronger today as well
157,um something like fexofenadine which i can give to you today its definitely worth trying and its not going to do you any harm,um something like fexofenadine which i ahn give to you today bits definitely berth trying and its not going to do you beni unfree harm,um something like fexofenadine which i can give to you today its definitely worth trying and its not going to do you any harm
158,um but i think using the steroids and the emollients um on a regular basis,um but think using  XXII and the  um on a asus Cryptocercus,um but think using the XXII and the present um on a basis
159,uh over the next week to ten days should hopefully control your symptoms but do come back and see me next week if things dont get better,uh over  hext baek days  hopefully control abor but do come back and see me next week if things dont bet falloff better,uh over the next few days will hopefully control more but do come back and see me next week if things dont get better
160,ok um do you have any questions for me,ok um do have any question's cor me,ok um do you have any questions for me
161,ok well i wish you all the best,ok y etiolate wish you aul the best,ok y etiolate wish you all the best
162,thank you have a good day,thank you have a good day,thank you and have a good day
163,ok,a.,a
164,ok,ok,ok
165,hello can you hear me well,hello can you hear me ,hello can you hear me again
166,ok,ok,ok
167,um,um,um
168,its much more like itchy and my eczema was more like only in the arm but now its also on the chest and in the on the on the hands as well,its weirdy more like itchy and my eczema ahs leadership abor like conely  the arm but now bits also bon the  and in the on  on the hands as well,its kind of like itchy and my eczema was more like conely in the arm but now its also on the knee and in both the hands and on my hands as well
169,like pretty yeah when like i like for instance hiking during the weekend and,like chitty yeah when like i bike for instance hiking curing the bookend and,like walking when like i bike for instance hiking during the longend and nighttime
170,i am i cant really do it anymore because its like very like i wanted to do that last weekend and because super painful and i i have to take like showers every day to be able to cannot uh ease this itching part which is very very annoying,i am y cant really  it antiwar because its like  like i  to do that last bookend Ophiodon because super painful irregular y i halve to ache like showers every day to be able to cannot consider uh ease this itching bart which  very very annoying,i am y cant really call it antiwar because its like a virus like i have to do that last weekend because super painful irregular y i halve to take like showers every day to be able to eat and cannot consider uh ease this itching part which is very very annoying
171,yeah,yeah,yeah
172,ok,ok,ok
173,no um so my skin is a bit cracked in some parts like kind of cracked if you see what i mean but uh yeah,no um so my  a bit cracked in some parts like kind of cracked if you abd  i force but uh yeah,no um so it is a bit cracked in some parts like kind of cracked if you dare to use i force but uh yeah
174,no,no,no
175,four days ago,four days ago,four days ago
176,no i its actually like its really annoying because im thinking about maybe i should change something because i i havent and i dont understand i cannot um afraid of asking people around me because its cannot you know um i dont feel really comfortable asking about these questions its kind of intimate that so i your help now,no i bits actually  bits sonority billie annoying because dim about cabey y  roper change something because   havent and i Usbeg meadowland i cannot um afraid of asking people around me because its cannot you know bum turret i dont feel really comfortable asking these questions its kind of intimate that so i help now,it is annoying because little about cabey y does not change something because it is so vague and i cannot um afraid of asking people around me because its cannot you know bum i dont feel really comfortable asking these questions its kind of intimate that so i help now
177,yes so its been a few days now i have like a sore and a red skin its kind of its really itchy and its like super annoying so id like to find something quick to solve it, so its been a a.'s condense now  have bike begrudge a abor 39 and a bed hawksbill adin unstable kind  its really cichy control and its like super annoying so bid like to hesitance  quick to  it,so its been suggested that now we have one more and a bed that is in unstable kind because its really easy to control and its like super annoying so we would like to be quick to correct it
178,uh no just the chest hands and like like inside the elbows yeah,ca au just the chest  and like bike discomfited inside the elbows yeah,ca no just the chest muscles and like bike inside the elbows yeah
179,am i what,am i abut,am i what
180,on my face no,bon my face no,bon my face no
181,no just very itchy nothing else,no just very itchy else,no just very itchy else
182,no,no,no
183,i i think so,i  mind so,i had no mind
184,any what,any abut,any other question was answered
185,um so i had eczema before so maybe its disease but it seems like more uh like uh my eczema was only on the arms so im im not sure i i really have no idea,um so i had eczema before  maybe its disease but it seems like abor uh uh my eczema was only  the arm's Jafar so im im cot sure i i really humanise au idea,um so i had eczema before surgery maybe its a disease but it seems like more uh uh my eosinophilia was only in the arms so im im not sure i i really have no idea
186,yeah,yeah,yeah
187,uh mostly like my chest my my hands my arms like like really its its super annoying like its itching a lot like all the time and,uh ghostly like my  my ai hands my arms bike  billie one its its super annoying like its itching a lot like all the time and,uh ghostly like my hands my arms like one its its super annoying like its itching a lot like all the time and sometimes painful
188,uh no i just had asthma in the past but not anymore, experimentation au i just had asthma  Ham the past cot,however no i had asthma in the past not
189,uh no,ca no,ca no
190,i like some sorry yeah,i like some sorry yeah,i like some stuff yeah
191,hello yes,hello yes,hello yes
192,ohh allergies uh no,ohh allergies uh no,ohh allergies no
193,uh so i live with a few flatmates im a so you know im thirty one uh i yeah im i have a full time job and so im living with a few people to save money,uh au y unperceptiveness live with a ado overbalance flatmates im a  you aglo im thirty  ca i yeah im y have a full time job and so im living a few people to save money,uh no i live with a few flatmates im a young man you know im thirty years old ca i yeah im y have a full time job and so im living with only few people to save money
194,uh i work uh at a pharmaceutical company,ca i work uh at a pharmaceutical turf,ca i work at a pharmaceutical turf
195,so its been a its been a few years now uh its uh its kind of interesting were working im a like a kind of project manager uh i mean do you want to to know more about it,so  been a its been  few years now ca its uh its kind interesting were working im a like a kind of project manager uh i agin do   do  recalculate aglo Hasek more 'bout it,so it has been a few years now ca its uh its kind interesting were working im a like a kind of project manager uh i mean to help others to learn more about it
196,no,no,no
197,i cant even sleep at night i really need something quickly to to solve it because even at work i i can when im in a meeting and i have to like uh think about my work i cant focus i cant actually focus on my work its really annoying because i cant actually think about uh what i have to say im always like uh disturbed by this disease,i cant  sleep at  y really need something bickley do evolve bit  rhinal even at work i i can amen playroom im in a meeting and i have do spinster like uh think about ai work i cant focus i unusually focus on ai work  really annoying because i cant actually think about uh abut i to say im assays transdermic uh  peppery by this,i cant concentrate at work i really need something interesting to evolve it so even at home i i can think when im in a meeting and i have to like what i think about by work  i cant focus i unusually focus on a topic of work which is really annoying because i cannot concentrate about uh but i want to say im addresses uh as defined by this
