,refs,trans,model_corrected
93,i feel pain in my throat,right i feel i feel pain in my throat,right now i feel nauseous and i can feel pain in my throat
94,there is a sharp pain in my bicep,there is a my bicep,there is a mass in my bicep
95,my wound opened up again,my own open my,my own open surgery saved my life
96,i hit the ground when trying to shoot a basketball,i i hate the ground and trying so i should have,i know i hate the ground and trying so i should have been hospitalized
97,i feel deep tingling when i touch acne followed by bad sensation,i when i eat when you were back,i know when i eat when you were back
98,my daughter had her ears pierced and one of her ear lobes is bright red and burning hot,my daughter had a hair past and one of her a love is bright red and burning cotton,my daughter had a hair past her ears and one of her eyes a love is bright red and burning cotton
99,i have a sharp pain in my ear,have a sharp pain in my ear,we have a sharp pain in my ear
100,i feel pain in my joint after an injury in the last football match i played,i feel pain in my joint after an injury in the last football match i played,i feel pain in my joint after an injury in the last football match i played
101,how do you know if you have a torn meniscus in your knee,how do you know if you have a torn meniscus in your knee,how do you know if you have a torn meniscus in your knee
102,there is a sharp pain in my calve,theres a sharp pain in my skull,theres a sharp pain in my skull
103,whats the symptoms of appendicitis,whats the symptoms of appendicitis, whats the symptoms of appendicitis
104,every morning when i wake up my neck feels like i slept on in wrong,every morning when i wake up my leg feels like ive slept on the ground,every morning when i wake up my leg feels like ive slept on the ground
105,i get i joint pain when i try to bend my leg or my arm,i get joint pain when i try to bend my leg or my arm,i get joint pain when i try to bend my leg or my arm
106,my face is all broken out with pimples,my face is all broken out with pimples,my face is all broken out with pimples
107,since i went into the forest  i have pain on my ear,since i went into the forest i have pain on my ear,since i went into the forest i have pain on my ear
108,my back hurts so much i cant bend down to tie my shoelaces,my back hurts so much i cant bend down to tie my shoelaces,my back hurts so much i cant bend down to tie my shoelaces
109,its hard to stand up and im moving very slowly,its hard to stand up and im moving very slowly,its hard to stand up and im moving very slowly
110,there is an extreme pressure below my belly button at the right which i feel every time i go out for a jog,there is an extreme pressure below my belly button at the right which i feel every time i go out for a jog,there is an extreme pressure below my belly button at the right side which i feel every time i go out for a jog
111,my son had his lip pierced and it is swollen and the skin inside on his lip is grey and looks infected,my son had his lip pierced and it is swollen and the skin inside on his lip is gray and looks infected,my son had his lip pierced and it is swollen and the skin inside on his lower lip is gray and looks infected
112,i have a problem in the expiration because i have abronchial asthma,i have a problem in the expiration because i have a bronchial asthma,i have a problem in the respiratory tract because i have had a bronchial asthma
113,there pain in my foot,there is pain in my foot,there is pain in my foot
114,there is a red stain in my skin,there is a red stain in my skin,there is a red stain in my skin
115,i read a book for along time and when i finished reading i feel head ache,i read a book for a long time and when i finished reading i feel headache,i read a book for a long time and when i finished reading i feel headache
116,i have a lot of knee pain whenever i go running,i have a lot of knee pain whenever i go running,i have a lot of knee pain whenever i go running
117,my son squeezed a pimple and it broke open only to scab over and now looks like it is infected,my son squeezed a pimple and it broke open only to scab over and now it looks like it is infected,my son squeezed a pimple and it broke open only to scab over and now it looks like it is infected
118,i feel great pressure in my chest,i feel great pressure in my chest,i feel great pressure in my chest
119,i feel depressed when i see my hair falling out,feel depressed when i see my hair falling out,we feel depressed when i see my hair falling out
120,i feel great pain in my feet after playing one of the sports games,i feel great pain in my feet after playing one of the sports games,i feel great pain in my feet after playing one of the sports games
121,anytime i play tennis i feel a shoulder pain,any time i play tennis i feel a shoulder pain,any time i play tennis i feel a shoulder pain
122,my hand open wound got infected,my hand open wound got infected,my hand open wound got infected
123,my stomach has been sore since yesterday,my stomach has been sore since yesterday,my stomach has been sore since yesterday
124,i lose a lot of my hair,i lose a lot of my hair,i lose a lot of my hair
125,i have a back pain since i fell on the floor,i have a back pain since i fell on the floor,i have had a back pain since i fell on the floor
126,i fell off my bike and since then i had hard  knee pain,i fell off my bike and since then i had hard knee pain,i fell off my bike and since then i had hard knee pain
127,i got a divorce last year and i just cant stop dwelling on how to get revenge on my ex husband,i got a divorce last year and i just cant stop dwelling on how to get revenge on my ex husband,i got a divorce last year and i just cant stop dwelling on how to get revenge on my ex husband
128,i feel strong pain in my knee after it was hit during the football match,i feel a strong pain in my knee after it was hit during the football match,i feel a strong pain in my knee after it was hit during the football match
129,my head is spinning when i get up,my head is spinning when i get up,my head is spinning when i get up
130,cramps along the whole abdomen,cramps along the whole abdominal,cramps along the whole abdominal wall
131,i feel deep tingling when i touch acne followed by bad sensation,i feel the tingling when i touch air followed by va station,i feel the tingling when i touch air followed by va station
132,when i stand up too quickly i start to feel dizzy and lightheaded,when i stand up too quickly i start to feel dizzy and lightheaded,when i stand up too quickly i start to feel dizzy and lightheaded
133,i made lots and lots of analysis to know the main reason for my stomach ache,i made lots and lots of analysis to know the main region for my too much h,i made lots and lots of analysis to know the main region for my too much h pylori
134,all of a sudden i felt dizzy when i stood up,all of a sudden i feel dizzy when i stood up,all of a sudden i feel dizzy when i stood up
135,i have severe shoulder pain,i have shaver shoulder pain,i have chronic shoulder pain
136,i get an ear ache when it is cold,i get an ear ache when it is cold,i get an ear ache when it is cold
137,i broke my ankle while doing rock climbing in the carpathians,i broke my ankle while doing rock climbing in the carpenter and,i broke my ankle while doing rock climbing in the carpenter and his son
138,i feel severe itching in the skin with redness,eye feel shaver itching in the itin with redness,eye feel of itching in the itin with redness
139,my skin color on my back is red i dont know why,my skin color on my back is red i dont know why,my skin color on my back is red and i dont know why
140,my cut yellow or greenishcolored pus,ma yellow or greenish colored was,ma yellow or greenish colored was observed
141,i feel pain in my back,i feel pain in my back,i feel pain in my back
142,i feel abdominal pain,i feel abdominal pain,i feel abdominal pain
143,i am worried for my driving because i can barely focus when i am at the wheel my eyes feel teary,i am worried for my driving because i can barely focus when i am at the whole my eyes feel teary,i am worried for my driving because i can barely focus when i am at the whole range my eyes feel teary
144,laceration rupture or opening in the skin,laceration rupture or opening in the skin,laceration rupture or opening in the skin
145,i can hardly breathe,i can hardly breathe,i can hardly breathe
146,i cant stop coughing,i cant stop coughing,i cant stop coughing
147,sharp pain and heavy breathing,sharp pain and heavy breathing, sharp abdominal pain and heavy breathing
148,my son got a tattoo several weeks ago and the skin around it is raised and hot and it looks infected,mice and go at attack to several weeks ago and the been around it is raised and hot and it looks infe,mice and rats go at attack up to several weeks ago and the mucosa has been around it is raised and hot and it looks infe
149,i have a very bad cough,i have a very bad cough,i have a very bad cough
150,i have a problem in seeing objects it is too difficult to see,i have a problem in seeing objects it too difficult to see,i have a problem in seeing objects it is too difficult to see
151,there is pain in my joints i can not bear pain,there is pain in my joints i cannot wear pain,there is pain in my joints and i cannot wear pain bands
152,i have a great pain in my foot like thrombing pain with relaxing my pain releif,i have a great pain in my foot like throbbing pain with relaxing my pain relief,i have a great pain in my foot like throbbing pain with relaxing my pain relief
153,when i walk i get a stabbing pain in the top of my foot,when i walk i get a stabbing pain in the top of my foot,when i walk i get a stabbing pain in the top of my foot
154,it hurts when i raise my arm up,it hurts when i raise my arm up,it hurts when i raise my arm up
155,i feel back pain when i carry heavy things,i feel back pain when i carry heavy things,i feel back pain when i carry heavy things
156,i feel pain in my stomach,i feel pain in my stomach,i feel pain in my stomach
157,i have a dull ache in my head,i have a dull ache in my head,i have a dull ache in my head
158,i feel dizzy after doing a muscular effort,i feel dizzy after doing a muscular effort,i feel dizzy after doing a muscular effort
159,i have a blurry vision during my swimming training in the pool why,i have a blurry vision during my swimming training in the pool why,i have a blurry vision during my swimming training in the pool why
160,my arm hurts when i stretch,my arm hurts when i stretch,my arm hurts when i stretch
161,i feel very weak in my body,i feel very weak in my body,i feel very weak in my body
162,i travelled by plane a few days ago and this time during landing my ears remained clogged and painful,i traveled by plane a few days ago and this time during landing my ears remained clogged and painful,i traveled by plane a few days ago and this time during the landing my ears remained clogged and painful
163,i m feeling cold though the temperature is high,im feeling cold though the temperature is high,im feeling cold though the temperature is high
164,i feel pain in my knee when i climb the stairs,i feel pain in my knee when i climb the stairs,i feel pain in my knee when i climb the stairs
165,i have a dry throat,i have a dry throat,i have a dry throat
166,i complain alot with skin allergy,i complain a lot with skin allergy,i complain a lot with skin allergy
167,heavy breath with fatigue,heavy breath with fatigue, heavy breath combined with fatigue
168,i feel increased heart rate with prick,i feel increased heart rate with pc,i feel increased heart rate with pc
169,i cut my hand a couple of days ago and although i didnt think i needed it stitches it hasnt closed up,i cut my hand a couple of days ago and although i didnt think i needed it stitches it hasnt closed up,i cut my hand a couple of days ago and although i didnt think i needed it stitches it hasnt closed up
170,i feel pain when i think of her,i feel pain when i think of her,i feel pain when i think of her
171,my biceps started aching after i went to the gym,my biceps started aching after i went to the gym,my biceps started aching after i went to the gym
172,i tried alot of cream but i still feel the same skin problem,i tried a lot of cream but i still feel the same skin problem,i tried a lot of topical cream but i still feel the same skin problem
173,i have difficulty in breathing in crowded places,i have difficulty in breathing in crowded places,i have difficulty in breathing in crowded places
174,i feel hurt lot of pain in my heart,i feel hurt a lot of pain in my heart,i feel hurt and a lot of pain in my heart
175,i have an open wound in my arm,i have an open wound in my arm,i have an open wound in my arm
176,i have a foot ache in winter or when it feels cold why,i have a foot ae in winter or when it feels cold why,i have a foot ae in winter or when it feels cold why
177,i feel discomfort throughout the body in general,i feel discomfort throughout the body in general,i feel discomfort throughout the body in general
178,i feel cold although we are in summer,i feel cold although we are in summer,i feel cold although we are in summer
179,i was kicked in the head playing soccer last night,i was kicked in the head playing soccer last night,i was kicked in the head while playing soccer last night
180,i was playing basketball yesterday i have sprained ankle,i was playing basketball yesterday i have sprained ankle,i was playing basketball yesterday and i have sprained ankle
181,i have blurred vision,i have blurred vision,i have blurred vision
182,his infected wound was beginning to rot,his infected wound was beginning to rot,his infected wound was beginning to rot
183,glass broken and wound my leg badly the wound is so wide,glass broken and wound my leg badly the wound is so wide,the glass is broken and wound my leg badly the wound is so wide
184,i cant rotate my neck,i cant rotate my neck,i cant rotate my neck
185,i have a sharp pain in my neck,i have a sharp pain in my neck,i have a sharp pain in my neck
186,my face break out badly every month around my cycle,my face break out badly every month around my cycle,my face would break out badly every month around my cycle
187,my body feels weak and i tried to make it relax but it stills pain me,my body feels weak and i tried to make it relax but it stills pain me,my body feels weak and i tried to make it relax but it stills pain me
188,my knees hurt so bad to walk that i stay sitting more than i should,my knees hurt so bad to walk that i stay sitting more than i should,my knees hurt so bad to walk that i stay sitting more than i should
189,i feel pain in the lower back,i feel pain in the lower back,i feel pain in the lower back
190,my neck hurts me and i cant look down or up,my neck hurts me and i cant look down or up,my neck hurts me and i cant look down or up
191,im not feeling good i cant take my breath,im not feeling good i cant take my breath,im not feeling good and i cant take my breath
192,i cant sleep i have a hard cough,i cant sleep i have a hard cough,i cant sleep and i have a hard cough
193,i could not exercise because of my knee pain,i could not exercise because of my knee pain,i could not exercise because of my knee pain
194,i feel pain in my heart when i wake up,i feel pain in my heart when i wake up,i feel pain in my heart when i wake up
195,annoyance starts suddenly often after an injury or exercise,annoyance starts suddenly often after an injury or exercise, annoyance starts suddenly often after an injury or exercise failure
196,i am feeling so dizzy body is so fragile,i am feeling so dizzy body is so fragile,i am feeling so dizzy my body is so fragile
197,my kneecap feels like it is grating bone on bone when i walk,my kneecap feels like it is grading bone on bone when i walk,my kneecap feels like it is grading bone on bone when i walk
198,i have throbing in my shoulder,i have throbbing in my shoulder,i have throbbing in my shoulder
199,my chest break out with red pimples and whiteheads,my chest break out with red pimples and whiteheads,my chest was blotting out with red pimples and whiteheads
200,i break out on my face very frequently,i break out on my face very frequently,i break out on my face very frequently
201,i feel a strange and powerful pain inside my rib cage,i feel a strange and powerful pain inside my rib cage,i feel a strange and powerful pain inside my rib cage
202,i feel chilly like an ice cube  my sister said that she needs several blankets to cover her so that she is warm enough,i feel chilly like an ice cube my sister said that she needs several blankets to cover her so that she is warm enough,i feel chilly like an ice cube my sister said that she needs several blankets to cover her so that her body is warm enough
203,whats the symptoms of appendicitis,whats the symptoms of appendicitis, whats the symptoms of appendicitis
204,after playing tennis  i had a powerful sensation close to my neck,after playing tennis i had a powerful sensation close to my neck,after playing tennis i had a powerful sensation close to my neck
205,my husband left me for another woman my heart hurts so badly to the point i cant eat or sleep,my husband left me for another woman my heart hurts so badly to the point i cant eat or sleep,my husband left me for another woman my heart hurts so badly to the point i cant eat or sleep
206,my heart feels like its going to explode,my heart feels like its going to explode,my heart feels like its going to explode
207,i get chills and aches all over,i get chills and itchy all over,i get chills and itchy all over
208,i think theres fluid in my ears,i think theres fluid in my ears,i think theres fluid in my ears
209,there are lots of hairs on my pillow in the morning,there are lots of hairs on my pillow in the morning,there are lots of hairs on my pillow in the morning
210,when im driving my eyes see in double,when i am driving my ihc interval,when i am driving my car my ihc interval decreases
211,it feels like someone is hitting my head with a hammer  i feel pain on the top of my head and it throbs,it feels like someone is hitting my head with a hammer i feel pain on the top of my head and it throbs,it feels like someone is hitting my head with a hammer and i feel pain on the top of the head and it throbs
212,after a breakup  i feel something strange in me,after a breakup i feel something strange in me,after a breakup i feel something strange in me
213,i have shooting pains up and down my back,i have shooting pains up and down my back,i have shooting pains up and down my back
214,since i went into the forest  i have pain on my ear,since i went into the forest i have pain on my ear,since i went into the forest i have pain on my ear
215,i hit myself and the would doesnt want to heal,i hit myself and the boat doesnt want to heal,i hit myself and the boat doesnt want to heal
216,my acne itches and oozes,my acne itches and oos,my acne itches and oos
217,theres swelling in my neck and it hurts,theres swelling in my neck and it hurts,theres swelling in my neck and it hurts
218,it feels like my heart is going to leap out of my body it hurts,it feels like my heart is going to leap out of my body it hurts,it feels like my heart is going to leap out of my body and it hurts
219,i have a scab on the back of my hand that just wont go away,i have a escape on the back of my hand that just wont go away,i have a leak on the back of my hand that just wont go away
220,is my cut infected or just healing,is my gut infected or just healing,is my gut infected or just healing
221,i was very active in sports but now my body is feeling pain,i was very active in a sport but now my body is feeling pain,i was very active in a sport but now my body is feeling pain
222,it itches inside my ears,it itch inside my ears,it may itch inside my ears
223,my knees seem to grind as i go up or down stairs,my knees she to grind edge and go up or down the stairs,on my knees she had to grind the edge and go up or down the stairs
224,my face has broken out in painful red spots and lumps that no matter how much i clean my face dont seem to be going away,my face has broken out in painful reddish spots and lumps that no matter how much i clean my face dont seem to be going away,my face has broken out in painful reddish spots and lumps that no matter how much i clean my face dont seem to be going away
225,after walking i have some pain under my foot,after walking i have some pain under my foot,after walking i have some pain under my foot
226,i have a head pain every single day,i have a head pain every single day,i have a head pain every single day
227,mr hair is falling out just by combing it,my hair is falling out just by combing it,my hair is falling out just by combing it
228,i feel like i just cant cope anymore i feel overwhelmed and like i just cant get a break,i feel like i just cant cope anymore i feel overwhelmed and like i just cant get a break,i feel like i just cant cope anymore i feel overwhelmed and like  i really cant get a break
229,every morning when i wake up my neck feels like i slept on in wrong,every morning when i wake up my neck feels like i slept on and wrong,every morning when i wake up my neck feels like i slept on and wrong
230,i cant hear out of my ear properly i feel like there is something in it causing irritation,i cant hear out of my ear properly i feel like there is something in it causing irritation,i cant hear out of my ear properly and i feel like there is something in it causing irritation
231,when i get out of bed in the morning my body feels very weak,when i get out of bed in the morning my body feels very weak,when i get out of bed in the morning my body feels very weak
232,i have some terrible problems when im breathing during the night,i have some terrible problems when i am breathing during the night,i have some terrible problems when i am breathing during the night
233,i have a cut that is red and swollen,i have a cut that is red and swollen,i have a cut that is red and swollen
234,i have a rash and it itches very bad,i have a rash and it itches very bad,i have a rash and it itches very bad
235,my heart is pumping fast and im having a hard time to breath,my heart is pumping fast and im having a hard time to breathe,my heart is pumping fast and im having a hard time to breathe
236,i have constant stomach pain and bloating,i have constant stomach pain and bloating,i have constant stomach pain and bloating
237,when im awake in the morning i feel strange and have vertigo,when im awake in the morning i feel strange and have vertigo,when im awake in the morning i feel strange and have vertigo
238,ive been over my cold for weeks but still cough every day,i have been over my cold for weeks but i still cough every day,i have been over my cold for weeks but i still cough every day
239,my knee doesnt want to bend well,my knee doesnt want to bend well,my knee doesnt want to bend well
240,my face is all broken out with pimples,my face is all broken out with pimples,my face is all broken out with pimples
241,my hair is falling out in bunches,my hair is falling out in bunches,my hair is falling out in bunches
242,ive got a hard time to breath am i having a heart attack,i have got a hard time to breathe am i having a heart attack,i have got a hard time to breathe am i having a heart attack
243,when i walk up a flight of stairs my right knee hurts,when i walk up a flight of stairs my right knee hurts,when i walk up a flight of stairs my right knee hurts
244,i cant turn my neck to the left without feeling a stabbing pain,i cant turn my neck to the left without feeling a stabbing pain,i cant turn my neck to the left without feeling a stabbing pain
245,i have pain in my chest that saddens me,i have pain in my chest that saddens me,i have pain in my chest that saddens me
246,my ear is ringing,my ear is ringing,my ear is ringing
247,i feel really sad all the time,i feel really sad all the time,i feel really sad all the time
248,i cut myself and im bleeding,i cut myself and i am bleeding,i cut myself and i am bleeding
249,even if the temperature is high in the house  my body is always cold,even if the temperature is high in the house my body is always cold,even if the temperature is high in the house my body is always cold
250,my sore isnt healing well and its been like this for two weeks,my sore isnt healing well and its been like this for two weeks,my sore throat isnt healing well and its been like this for two weeks
251,i have a very rash sensation close to my arms,i have a very rough sensation close to my arms,i have a very rough sensation close to my arms
252,my head hurts in the back and the pain lasts all day,my head hurts in the back and the pain lasts all day,my head hurts in the back and the pain lasts all day
253,i have the impression of having no strength in my body,i have the impression of having no strength in my body,i have the impression of having no strength in my body
254,after eating  i have burning sensation inside of me,after eating i have burning sensation inside of me,after eating i have burning sensation inside of me
255,how do you know if you have a torn meniscus in your knee,how do you know if you have a torn meniscus in your knee,how do you know if you have a torn meniscus in your knee
256,my stomach feels full and upset  and bloating after big meals,my stomach feels full and upset and bloating after big meals,my stomach always feels full and upset and bloating after big meals
257,what helps cuts heal faster,what helps cuts heal faster,what helps cuts heal faster
258,my skin is very dry and peeling,my skin is very dry and peeling,my skin is very dry and peeling
259,i am struggling to bear weight on my knee when i stand straight i feel and hear a loud popping noise,im struggling to bear weight on my knee when i stand straight i feel and hear a loud popping noise,im struggling to bear weight on my knee when i stand straight i feel and hear a loud popping noise
260,i have a dull ache in my stomach  it gets worse after i eat,i have a dull egg in my stomach it gets worse after i eat,i have a dull egg in my stomach it gets worse after i eat
261,is pimples a skin disease,is pimples a skin disease,is it a skin disease
262,i have some pain when im walking around my knees,i have some pain when im walking around my knees,i have some pain when im walking around my knees
263,i think i sprained my ankle it really hurts,i think i sprained my ankle it really hurts,i think i sprained my ankle it really hurts
264,something dark is there on my arm,something dark is there on my arm, something dark is there on my arm
265,when i play sports  i have some burning sensation in my spine,when i play sports i have some burning sensation in my spine,when i play sports i have some burning sensation in my spine
266,there is a tingling sensation in my neck,there is tingling sensation in my neck,there is a tingling sensation in my neck
267,when im doing sport i have pain under my skin,when im doing a sport i have pain under my skin,when im doing a sport i have pain under my skin
268,in the morning my respiration is loud,in the morning my respiration is loud,in the morning my respiration is loud
269,my shoulder hurts when i try to reach something above my head,my shoulder hurts when i try to reach something above my head,my shoulder hurts when i try to reach something above my head
270,my acne is really embarassing its so read,my acne is really embracing its so read,my acne is really embracing its potential so read
271,when im tired i feel my head heavy,when im tired i feel my head heavy,when im tired i feel my head heavy
