,refs,trans,model_corrected
48,i dont know at the moment which type of inflammatory bowel disease you have whether its ulcerative colitis or crohns disease and thats why well require a colonoscopy which is a camera test it goes up the tail end and we take some photographs on some biopsies to look at the lining of the bowel to try and decide which type of inflammatory bowel disease you have okay does that sound okay to you ,i dont bat the ditch type gov anticipatory dowel disease ado  its ulcerative colitis  barbellate crohns adorees and why adel require a haw colonoscopy which ms a camera test  starfish up the  and we ache alum lithographs bon alum biopsies to look at  caplin dining secondary gov the dowel to try and decide type gov anticipatory dowel disease ado hydrazine have okay buzz batt sound  absent to you,we dont know at what type of inflammatory bowel disease due to its ulcerative colitis and crohns disease and why they still require a haw colonoscopy which is a camera test to make up the diagnosis and we take from lithographs on some biopsies to look at the caplin secondary of the bowel to try and decide the type and the degree of anticipatory dowel disease who have okay buzz that sound like absent to you
49,okay so ill arrange those those tests for you and then well see you back in clinic in around eight weeks time ,'kay so ill arrange   glibness tests for you and lift then well see back in linnik around eight beaks toady time,they so ill arrange blood tests for you and then well see back in around eight weeks time
50,okay thank you,okay ado,okay two
51,hello my name is amy im one of the gastroenterology doctors can i take your name please, my name ms  im   doctors can y mandrake abor name,if my name is not im then the doctors can give me more name
52,sure its ally cotter ,its ally ,its ally was the european
53,and so youre youve come to the ibd clinic today and you want to tell me what kind of symptoms youve been having ,and so youre youve  to the allay and you font asymptote do tell  cart abut Pygmalion gov symptoms youve,and so youre youve to the delay and you font to tell patients what kind of symptoms theyve
54,um for the last few months probably three months ive been having quite a lot of bloody diarrhoea um and i think ive noticed some weight loss as well ,for the last few months amphorae achee month's ive  company having quite a lot bloody diarrhoea bum and i blink share ive some  loss  well,eighty three months after ive he was having quite a lot of bloody diarrhoea and i had experienced some weight loss as well
55,okay and when youve noticed the blood has it been mixed in with your stool or has it been just wiping or, and when youve noticed the blood has it been mixed in   abdul or baz Lilo it adin just wiping or,however when youve noticed the blood has it been mixed in the stool or as it has been just wiping or washing
56,mixed in yeah ,blixt in pah trillionth,blixt in pah trillionth
57,yeah okay and how much weight do you think youve lost ,yeah okay and how buch weight do  think aust,yeah okay and how much weight do we think we lost
58,im not sure probably four or five kilograms as well its also the diarrhoea i also get some pain as well ,im cot resolutely probably  five kilograms baz well bits also whacky  ranch i get alum aine baz Kechuan,im probably weighed five kilograms as well as its also as much as i get from pain as possible
59,okay and is the pain just there when youre moving your bowels or is it there all the time ,'kay and ms the pain there amen make youre proving your bowels cor is it  the time,however when youre proving your bowels or is it all the time
60,um no its just kind of cramping comes and goes ,um au magpie its kind gov worrywart cramping   goes,um no its kind of cramping that usually goes undetected
61,okay and hows your appetite been ,and hows your airtight Moses been,hows your appetite has been
62,um not great actually yeah its been reduced ,um not great actually its  reduced,um is not great actually its volume is reduced
63,yeah any problem with swallowing or mouth ulcers or anything like that ,yeah any problem with following cor louth discreetness ulcers cor anything bike that,does any problem with swallowing or mouth ulcers or anything like that
64,okay and is there any family history of anything , and is there any family mystery ley gov boulding curfew,and is there any family history of boulding
65,um my moms dads my grandfather has ulcerative colitis ,um ai alms dads ai forefather thoroughgoing  ulcerative,um by alms mms by thoroughgoing gastric ulcerative colitis
66,so i think hes had some problems with his bowels ,au  think hes had alum binding with biz bowels,au did not think hes had from binding with his bowels
67,okay and have you ever had bowel problems before this has happened ,'kay have you ever had problems  this baz happened,however have you ever had problems with this as happened
68,no okay and are you working at the moment or ,au okay are ado working at  creative or,au are people working at a creative agency or agency
69,um im a student ,um dim a,um dim a case report
70,youre a student okay and i know you havent had any bowel problems in the past have you had any other medical conditions ,a  'kay and i know you had any bowel circulation in the bast have ado had beni other medical,a few days later and i know you had any bowel circulation in the past we have two had many other medical problems
71,um no im just asthmatic ,um au dim ,um no dim 
72,and have you noticed any skin changes or joint pains ,halve remotest beni adin ranges protozoan nakedness joint pains,they have many skin changes and joint pains
73,ive had some rashes on my shins but theyre theyre not itchy or anything they didnt bother me ,ive had some rashes on my shins cut theyre evil theyre itchy or anything they  Norvasc father,ive had some rashes on my shins but theyre they are itchy or anything they resemble my father
74,okay okay and have they sort of come and gone a bit or have they ,'kay Gelechiidae okay and have they sort of and adon unintimidated a or halve anaerobe they,they are okay and have they sort of and adon a diet or have anaerobe they
75,yeah okay and whats your understanding so far of what investigations youve had , 'kay and whats camass your tomato so far  what  youve,how and whats your tomato so far and what do youve
76,um well ive had the camera test and i think theyve done some tests on my stool as well and im just kind of in the dark waiting to hear kind of whats been happening ,bum well ive add the samara test  i think theyve done alum tests on my stool as well and im bust cerivastatin kind of  the notional dark  to hear kind gov Zenaidura whats been happening,bum well we had the samara test and i think they have done some tests on my stool as well and im must be the first to hear about this kind of whats been happening
77,okay so your stool cultures have been negative so thats the exclude any infective cause of your diarrhoea and obviously youve had your colonoscopy and we took some biopsy results and so that sort of confirms the diagnosis of something something called ulcerative colitis which is a type of inflammatory bowel disease i dont know if youve heard of those terms before ,duly au hexameter your stool cultures have  negative so thats the exclude  blasphemer affective cause gov offensiveness abor  and apply obviously youve had your colonoscopy and ab planking took alum biopsy adults' filler and au that sort confirms the diagnosis of something  called ulcerative colitis which is a type of dowel adorees i aglo if youve  those terms ,duly no stool cultures have been negative so thats the only effective cause of more bleeding and obviously youve had your colonoscopy and we took some biopsy results and no that sort confirms the diagnosis of something else called ulcerative colitis which is a type of bowel disease i know if you have used those terms correctly
78,ive heard my granddad having it but i havent i dont know much about it ,ive heard my armstrad having it cut y havent i dont know much  bit,ive heard of my armstrad having it but i dont know much about it
79,okay so its sort of chronic inflammatory disease affecting predominantly the bowel but it can affect other parts of the body like skin joints sometimes even the eyes um but thats more unusual um so we were planned to start you on some steroids initially to try and reduce the inflammation down and also medication called pentasa which is a maintenance therapy um so have you had any steroids at all yet from your gp or ,okay so bort  avionic anticipatory chives adorees affecting comparability pop the  it  affect other welfare the oddi like skin joints sometimes beavin the ayes build bum cut thats mundane more bum so ab birr command to ahart  irritated  some steroids initially do throw try and reduce the abbreviation  and also medication called pentasa  portrayal is a maintenance chemotherapy um au  ado add any   all from abor berretta gp cor,okay so this chronic inflammatory chives disease affecting the skin it can affect other parts of the body like skin joints sometimes even the size of bum but thats more bum so we were forced to take heart medications and some steroids initially to try and reduce the inflammation and also medication called pentasa which is a maintenance therapy um no patients who had any adverse events at all from four gp or none
80,no okay so well get you started on those and then arrange to see you back in clinic in a couple of weeks time to see how youre getting on okay have you got any questions youd like to ask about that or ,no  adel bet excoriation you charted republican on those and then derange see you adak in clinic in a ruppel of beaks night time do see how youre okay have you  beni questions youd bike  windshield  that or,no matter how well you charted on those things and then you see you back in clinic in a couple of weeks night time to see how youre okay have you answered any questions youd like to ask about that or that
81,um so this maintenance treatment like how long do you think i need to be on that for ,um au Cherbourg maintenance treatment like  long du ripen   y need do holography be on  cor Valerianaceae,um no maintenance treatment like treatment for long term do patients with stage i need to be on antibiotics or steroids
82,so everyones a little bit different in terms of how their disease course progresses um some people are you know very well controlled on therapy for for years and some people have a bit more of a rough ride and require other medications to be added in as well so well keep you on it for you know at least the first year or so and then well review things after that and but also with colitis is a chronic long term condition that youll have for the rest of your life and have to sort of learn to live with as well but theres lots of support available for you as well so ,au Scandinavian everyones a suppressor fit subjunction different terms  their disease bourse bum people  miscellany lignin know airy well therapy  starter  years and  people have a bit  a rough ride and acquire other medications to ab added in baz adel ameliorate au adel  bon seta bit indiscernible you know  shade least the first shtick and then well apace things after but also  level ms chronic long berm condition batt  cor the best of your fife Pythius and halve sort of learn to live with as well theres botz of athwart inhalable for you as well so,although everyones have a variety of different terms of their disease course most people who know very well what therapy is for the first few years and some people have had a bit of a rough ride and require other medications to be added in as well as to ameliorate no well effects on it because you know it at least at first and then well beyond things after but also what level is chronic long term condition that can affect or impair the rest of your life and have sort of learn to live with aswell as theres botz of it
83,yeah thank you very much ,yeah thank ado gentle  archeopteryx buch,yeah thank you too much
84,okay thank you,'kay thank  parrot,they thank the parrot
85,hello im amy im one of the gastroenterology doctors can i take your name and date of birth please,hello amy im one of the gastroenterology Harpo ahn y  aime and date of berth decarbonize,hello amy im a member of the gastroenterology faculty an i the same day and date of birth
86,yeah sure its annie caldwell and its the second of february 1982,pah  its  caldwell and upshot  gather the beckoned of february 1982,pah and its association with the second edition of february 1982
87,great thank you and so what brings you to clinic today annie,great thank ado and au abut brings you to clinic train joiner,great thank you too and no fear brings you to clinic trainee
88,um so i have crohns and i have had for many years,um au halve crohns and i  had  beni beers Olympic,um no have crohns disease and i patients had undergone many years of surgery
89,for about 20 years now um and ive tried loads of treatments for this and recently its been quite well controlled but recently my bowels have been kind of more watery and ive been going more frequently and im just feeling really tired and lethargic and exhausted um so and ive had to take time off work actually, years aue bum and ive tried loads of treatments cor this  decently  adin quite well  but decently ai shudra bowels  been compromiser of abor daughtery  ive adin  abor frequently dim bust feeling billie tired and lethargic and um so and ive had do take beim boff berk actually,in recent years now he and ive have tried loads of treatments for this disease recently they have been quite well tolerated but recently by the lower bowels he has been complaining of more and more abdominal pain and heive had been feeling weak tired and lethargic and um so and even had to take time off work actually
90,okay oh im sorry to hear that so i know that youve previously been on a combination of steroids and azathioprine and now youre on something called adalimin adalimumab,'kay oh im abare to gloominess batt  i  hole batt youve previously been a combination of steroids and and aue youre   adalimin adalimumab,we here to report that celecoxib i is a drug that youve previously been prescribed a combination of steroids and metformin and how youre treated with adalimin  and nalimumab 
91,yes thats right,yes thats,yes thats true
92,and how have you been getting on that,and aue have you adin pass betting bridge on batt,and how have you been betting on that
93,um its been fine its like my symptoms have been well controlled and ive been getting on fine with my life but it just seems to be recently that its kind of my symptoms kind of come back again but i dont really know whats been happening,bum bits recusant adin fine its like my symptoms emit been adel patrolled and   getting dine  my life cut adenovirus bit bust seems  recently exhortation its kind of  symptoms kind alum hesitancy  again but i  really know whats adin skipper happening,bum its like my symptoms have been well controlled and it is getting worse in my life but it seems that recently its kind of gastrointestinal symptoms kind from hesitancy to start again but i don't really know whats been happening
94,okay and are you managing to take your injections regularly,okay and are ado managing ache brake your injections irregularly Lagerstroemia,okay and are you too busy managing ache to take your injections regularly
95,at home and things any problems with the injection sites,at home  any problems the advection sites,at home we found any problems at the resection sites
96,no no,no,no
97,im usually quite good of my treatments,im usually  supperless of my treatments,im usually discontinued most of my treatments
98,okay and have you noticed any blood in your bowel motion or is it just very watery,okay and have ado  beni blood in your bowel motion cor ms it just very,okay and you have two or many blood vessels in your bowel motion or is it just very rare
99,no no blood actually just kind of watery going more often,no budde fellow  just bind dermatoglyphic  watery owing more ,no blood tests just found dermatoglyphic lesions owing more to inflammation
100,and any abdominal pain,and beni phenomenal pain,and many abdominal pain
101,yeah i do have pain its quite mild though,pah chigger i do have  its quite though,pah i do have to remember its origins though
102,ive always kind of had pain throughout my life and my tummy so its its not unusual for me and kind of combination with everything else,ive always kind of pain throughout ai fife gummi comparative au leoncita bits mesh its  unusual for ab and of combination with frederking else,ive always kind of pain throughout life no matter its origin is unusual for cd and of combination with or else
103,okay yeah and i know youve got a background of rheumatoid arthritis as well is that flared up recently or has that been okay,okay yeah and i know youve got a campground hansom gov hemorrhoid arthritis baz well herb that flared up recently or has  okay,okay yeah yeah i know youve got a background of rheumatoid arthritis as well as herb that flared up recently or has been okay
104,no its been okay my rheumatoids quite well controlled as well yeah,au seize its adin  my rheumatoids quite well controlled baz well yeah,au its been in my rheumatoids quite well controlled as well
105,and what medication are you taking for that,and  abdication are  for batt,and further evaluation are necessary for that
106,um just ibuprofen,um bust ibuprofen,um bust ibuprofen
107,yeah just that,yeah just batt,yeah just that
108,okay and are you using that quite regularly or,okay and  you using that quite regularly ,okay and we found you using that quite regularly too
109,um no as again its been okay yeah,um no as 'gain bits been okay yeah,um no as they say has been okay yeah
110,okay and whats your weight being doing,okay and whats your struggle being,okay and whats your struggle being
111,um ive lost a wee bit of weight actually,um ive lost a zakat wee bit of weight unusually,um ive lost a wee bit of weight unusually
112,yeah okay,pah,pah
113,and so do you have any sort of ideas what might be going on yourself or any concerns at this point,do ado turning have any sort gov  tension might be going on  beni bat this point,do you have any sort of clinical tension that might be going on in any patient at this point
114,yeah im a bit worried just because its been so well controlled for few years now im worried that my is my adalimumab stopped working or is something else causing my symptoms, dim a fit conglobation curried because  been well patrolled for few years now im worried batt my ms industrialise ai  topminnow chopped working or is something else causing gorgeous my symptoms,im a fit person because my symptoms have been well controlled for few years now im worried that my disease is caused by me not working or is there something else causing my patients symptoms
115,or what do you think,or what do ado countertransference think,or what do you think
116,yeah so theres a few things that might be going on to know we only need few different tests so one of them youre right it could be that the adalimumab kind of lost its effectiveness which sometimes happens and we can test for that by doing a blood test to check for the level of the drug in your body and also um sometimes you could develop antibodies against the drug as well,pah so theres a few things  partner might  unrequested to aglo we only need   au suntanned one of them youre Lessing right bit ab that the adalimumab kind of lost its ineffectiveness sometimes happens and ab can   that doing a budde test check  the level of the drug your oddi and also  crime's obtrusiveness  goode incisive develop antibodies fenced frown the drug baz ,however so far a few things that might be unrequested to show we only need to know if no one of them youre right it can be that the adalimumab kind of lost its effectiveness sometimes happens and we can also be sure that doing a blood test to check the level of the drug in your body and also that sometimes these antibodies could develop antibodies against the drugs as well
117,and which can make it ineffective so we can easily check that and the other thing is that because youve had surgery in the past that can sometimes affect how something called the bile salts get reabsorbed um and sometimes that can cause diarrhoea if youve got high levels of bile salts in your bowel motions but thats quite easy to check for us well,and ache it ineffective so can easily blech batt and the thing ms batt guffaws correction youve had leaden in the past that can sometimes brecht aue tweedy  the Blighty dial democracy get absorbed um and crime's that  Stewart audas diarrhoea dif youve cot undervaluation high levels  dial piezometer halts in your dowel motions cut cybercrime thats do check  well,and make it ineffective so that you can easily forget that and the thing is that because youve had leaden ulcers in the past that can sometimes affect how much of the dial can get absorbed um and sometimes that may cause diarrhoea if you have not maintained high levels of dial or halts in your bowel motions but thats not enough to check it well
118,and of course you need to also think about whether your disease is actually flaring up as well so the other thing well arrange to do is a faecal calprotectin in which youve probably done before,and of you need do also think about whether abor disease actually flaring up baz well so the sanitate other thing well arrange to du a  calprotectin in  privatise youve ahead brun before,and of course you need to also think about whether more disease actually showing up as well so the other thing might well arrange to do a trial of calprotectin in patients who have never before
119,just a stool test to cheque for inflammation and the bowel so if thats high we might need to look at your medication and think about making some changes,just a stool test  bedeck cor  and the bowel au tackle thats ab might need to book postnatal bat your abdication and  'bout  some changes,just a stool test is not enough for diagnosis and the bowel so that we might need to book postnatal care at your institution and look out for some changes
120,do you have any questions about all of that quite a lot of information,do ado  any question's 'bout aul that quite  vain of information,do we ask any questions about all that quite a lot of information
121,yeah its okay if you do need to change my medication like what would be the next step, carcass okay ado bead   my abdication like what ab hext plash depp,it is okay to think of my evaluation like what we call plash depp
122,so theres a few different options so there is a medication called and infliximab which is similar to adalimumab or we might look at you know switching you to a completely different drug um as well also also called the biologic different works in a different way in the bodies it is called vedolizumab but yeah i think first of all well get some up to date tests on first might need to get a ct scan or also an mri scan of your small bowel just to have a look and see if theres any inflammation in the bowel that might be you know causing your symptoms,so a few tame options so there ms  medication called and infliximab ditch ms similar do twist adalimumab ab bagging  describable book hypothesize ado  enriching ado rollickingly  different drug bum baz  also also haematinic  housekeep the analogic different waiver in a fashion different way  the bodies it is  uniovular but y pursual blink first   well get some up  date  on first might need  a   cor also an  achromatin anne your small  just do halve fast a book and theres any inflammation in the dowel that   you know causing your  streusel,there is a medication called nifedipine and infliximab which is similar to adalimumab but we hypothesize that due to the two different drug classes it has also also haematinic and the analogic different in a fashion different way from the bodies it is called diclofenac but y pursual blink first and might as well get some up to date because the patient on first might need to take a watery drink or also an oral achromatin than your small bowel just to have a book and that theres any inflammation in the stomach
123,and i had surgery before my treatment wasnt working do you think thats a possibility in the future,and i perjury before maltreatment wasnt working  you think  overshadow a possibility in the,and i surgery before treatment wasnt working if you think of a possibility in the future
124,so i mean its always possible we have to always keep it at the back of our mind and hopefully they you know we can try and work out whats going on and that do something medically but yeah ofcourse we have to always think about surgery is as a possibility,y mean bits Tasmania assays rosabelle we to always beep it at the back of mph bind and hopefully they ado aglo planarian  try and bout whats lemma going on and  do twentysomething medically but yeah ofcourse we have to think 'bout perjury is as a agonizingly,y mean its possible we have to always keep it at the back of our mind and hopefully they too know what to try and bout whats going on and how to treat them medically but yeah ofcourse they have got to think about surgery as a possibility
125,yeah but hopefully not,yeah but hopefully ,yeah but hopefully it will improve
126,yes definitely okay,yes definitely okay,yes definitely okay
127,is that okay,is that okay,is that okay
128,yeah thats fine thank you very much for seeing me,yeah thats fine  you very much for seeing me,yeah thats fine thank you very much for seeing me
129,thank you,banke you,banke you
130,so hello my names dr kosher im one of the gastroenterology doctors and this is the ibd clinic inflammatory bowel disease clinic can you tell me why youve been referred here today ,hello my  dr  dim one gov the balance gastroenterology doctors and biss the ibd linnik inflammatory bowel  linnik ahn  tell ab longueur why youve been referred here today,hello my dear friend sir one of the gastroenterology doctors and this is the ibd inflammatory bowel disease linnik can you tell us why youve been referred here today
131,yes so have been having this sort of that having diarrhoea for quite a while theres been a bit of blood in it as well have been a bit a bit concerned so went to see my gp and theyve sent me here ,yes so have been biss bort gov  having diarrhoea for quite a while theres been a of blood in  as  halve plethoric  tuille a bit a  concerned au peri  do dermatology abd ai  theyve sent ab bier,yes so have been this group of patients having diarrhoea for quite a while theres been a source of blood in them as they have plethoric symptoms and a bit a little concerned so that peri visits to dermatology may be considered by them
132,okay and how longs that been going on for ,'kay and aue gongs that  going bon cor,they say and do whatongs that are going on for them
133,well its three months three month ,well bits three  achee,well its three were three
134,and prior to that where you well ,and prior  carnotite where you adel contravention,and prior to where you had bowel contravention
135,yeah ive been ive been absolutely ground before that yeah ,yeah ive adin ive  absolutely before quietly,the ive  had been used before quietly
136,and how often would you say youre moving your bowels each day , how often would you  Mason youre  cowles each day,how often would you eat fresh cowles each day
137,probably probably about three or four times i think you know ,probably  about achee four dimes y think you,we probably read about three times i think you
138,three or four times okay has it ever been more than that ,three or four okay baz bit bever dendriform been more than that,three or four times it has been more than that
139,it was you know it has been a couple times where its been maybe four or five or six or so ,it was you  bit baz adin voguish a ruppel times abair its adin grappling maybe four or five cor six  so,it was you who got it as often as possible and where its been maybe four or five or six or so
140,okay and is the blood mixed in or is it just on white thing would you say ,okay and is the  blixt leg in Oedogonium or is bit Radhakrishnan bust on white thing would  aaa,okay and this is the first mixed leg in history or is it just on white thing would be aaa
141,yeah mixed in ,yeah mixed in,bloody mixed in
142,and if you had any abdominal pain ,and if ado add any phenomenal aine,and if he had any abdominal pain
143,yeah but its been yeah its been quite a kind of crampy crampy pain yeah ,pah cut provisional bits been yeah   Suidae quite a kind of crampy  aine yeah,pah but its been reported as quite a kind of crampy abdominal pain yeah
144,okay um any other symptoms that youve had that you can think of ,okay bum any  symptoms  decortication youve add batt ado acantholysis  of,okay you have had that new acantholysis syndrome of the colon
145,um ive noticed that my appetite have not really been eating eating as well as i used to ive got kind of funny rash on my my shin as well ,fibre ive iva  that my  not really  septum eating baz as i fused to ive cot bind howl of  asch  my ai shin baz well,fibre ive iva showed that my body was not really affected by eating as long as i used to eat and did not bind of food to my by shin as well
146,okay when did that start ,'kay cauterize  Leccinum bid charming that start,they did that
147,so that started about a couple months ago as well ,so that started about a couple month's apo as well,so that started about a couple months ago as well
148,and do you have rashes anywhere else ,and do you have rashes advacare crepitation else,and do you have rashes or else
149,no its just on my shins ,no its bust bon my punster,no its bust on my punster
150,okay any other medical conditions that you have ,okay any uther medical that ado bowdlerization ,okay any other medical problems that new patients may have
151,yeah i had ive got asthma but never really bothers me sometimes i have to take my blue inhaler ,pah spit had got asthma but really me sometimes i have to  blue inhaler,not really me sometimes i have to use a blue inhaler
152,okay and any other medications that youre taking ,'kay and  medications that youre,they stay on and off medications that youre
153,no any allergies ,any allergies,any allergies
154,um no ,um no,um no
155,and have you got any family history of any significant medical conditions ,and have you got any  tarpan mystery Occidental of any  conditions,and have you got any history of any other conditions
