,refs,trans,model_corrected
55,yeah i uh i didnt mention my temperature no but i felt um just a bit hot and yknow,yeah i uh i didnt mention  temperature no but i felt just a bit hot and yknow,yeah i uh i didnt mention the temperature no but i felt just a bit hot and yknow
56,uh no,uh au,uh no
57,yeah so um i vomited at the start of the symptoms but now um ive stopped vomiting,yeah so bum  at the start  sarcenet the symptoms but now bum chopped,yeah so bum was at the start of the symptoms but now bum is chopped
58,yeah yeah just normal vomit yeah no no blood no yeah,yeah pah cranch bust  vomit yeah blood  yeah,yeah pah cough cough vomit yeah blood smears yeah
59,yep um i had a loss of appetite um so i havent been eating as much but ive been able to hold down fluids,bum y add bitter a loss of airtight bum so y havent adin eating as much  ive been do  down fluids,bum i had a loss of appetite so y havent been eating as much as ive been to drink down fluids
60,yep,yep,yep
61,um just soups and uh yeah light foods like smoothies and yeah liquid foods mainly,um bust  and ca yeah light foods bike smoothies and pah liquid foods ainley,um bust meals and ca light foods like smoothies and liquid foods mainly
62,yeah so its like loose and watery stool going to the toilet quite often uh and like some pain in my like lower stomach,pah  bits  abuse prototype and watery abdul going do cytokinesis the toilet often ca numismatics and  some  in my bike luster  stomach,pah and its response to cytokinesis in the toilet often ca numismatics and in some cases in my bike or stomach
63,yeah so i had takeaway about four days ago um uh but other than that ive yeah been uh eating normally nothing unusual here,pah so i had takeaway about four days ago um ca but other than that ive been uh beating backchat formally nothing  here,so i had takeaway about four days ago um ca but other than that ive been uh eating nothing else here
64,um yeah i ate at a chinese restaurant with friends yeah,um pah i ate at a chinese restaurant with ascends pah,um pah i ate at a chinese restaurant with ascends paa
65,um so no one else in the family so a wife and two kids and one um child was vomiting but they havent got diarrhea theres no one with the same symptoms, surpass au wee au bun else in  about  a wife and kids and one um child was vomiting but they got anamaria bodkin theres no one with the shabbily aime symptoms,there was no one else in the group about whom a wife and kids and one um child was vomiting but they got diarrhea bodkin theres no other one with the same symptoms
66,uh yeah thats fine i just yeah use an inhaler and uh thats under control,uh yeah thats fine i bust Mammea yeah use an and ca thats under control,uh yeah thats fine i bust yeah use an and ca is under control
67,no,,
68,yeah,yeah,yeah
69,uh so i need to stay close to the toilet cause i go quite frequently during the these past three days um yeah other than that its uh yeah the main concern,uh need do 'kay adios do the toilet y go bight frequently during the these bast achee days um yeah than that its  yeah the  adjourn,uh need to learn to go to the toilet y go quite frequently during the these last three days um yeah than that its more common in the morning
70,um probably like six or seven times a day yeah, multiplicand revenant or seven times  railway ,eight or seven times a week
71,uh yes yeah i i work er um im an accountant,uh yes yeah i   or um im ahn ,uh yes yeah i am a nerd or um im an nerd
72,uh yeah ive been going to work yeah yeah its been quite difficult,pah ive been going to work pah yeah bits been  axe difficult,pah ive been going to work but its been very difficult
73,yes yeah,yes yeah,yes yeah
74,uh no i dont smoke,uh no i dont smoke,uh no i dont smoke
75,uh no i i dont drink alcohol no, au y y dont drink alcohol no,no y dont drink alcohol no
76,yeah,yeah,yeah
77,ok,ok,ok
78,yeah,yeah,yeah
79,no no blood yeah just watery and loose stool,au no blood pah just watery and abuse deliquesce stool,au no blood pah just watery and fecal deliquesce stool
80,yeah,yeah,yeah
81,mm hmm,mm,mm
82,ok,ok,ok
83,yep,yep,yep
84,yep,cep sublimated,cep was sublimated
85,ok,ok,ok
86,yeah,yeah,yeah
87,ok sure, sure,is sure
88,yep,yep,yep
89,yep sure yep, sure cep,does cep exist
90,that sounds great yeah yeah,that bounds great pah yeah,that sounds great eh
91,um no no further questions no,um no no further questions no,um no no further questions no
92,uh yes yeah thats thats very clear thank you,ca yes pah thats thats airy clear thank you,ca yes pah thats very clear thank you
93,uh on the left side,uh bon the  side,uh on the other side
94,yeah it feels um like a cramp like a muscular cramp and um yeah i feel a bit uh weak and shaky,yeah  feels abdominousness a cramp like  cramp  um pah y  a bit ca  aikey,yeah it feels abdominousness a cramp like an abdominal pain um pah y and a bit ca and necky
95,uh it comes and goes,it  simoleons and goes,it starts simoleons and goes
96,hello,hello,hello
97,uh uh yes i think its a bit better its a bit its a bit its not very clear but lets continue anyway,uh uh abs i think bits a bit better its a fit its a its  very clear but bets dye continue anyway,uh uh  i think its a fit its its not very clear but bets continue anyway
98,did it help, launching it help, launching it can help
99,ok,,
100,ok,ok,ok
101,do you remember the name of the cream you bought,du you remember the  gov modern the cream you bought,du you remember the smell of the cream you bought
102,ok,ok,ok
103,yes, curium,curium
104,no well ok thats so you mentioned the itchiness um you also mentioned its been quite sore,no well ok thats spruce so ado cardiologic mentioned the itchiness um you also contentioned adin quite ,no well ok thats so few mentioned the itchiness um you also mentioned it been quite common
105,um have you have you noticed any uh bleeding or discharge from your skins,um  ado halve Mbit you  unliveable any ca bleeding mischarge from  skins,um we too have not seen any ca bleeding discharge from our skins
106,uh ok lets start again so how can i help you sir,uh ok bets start so how ahn y delp distress you bir,uh ok bets start so how can i help you plan
107,ok,a.,a
108,youve not havent uh seen any other uh pus or blood coming out of your skin,youve not havent uh seen any  uh pus or blood coming out of abor megakaryocytic adin,we have not seen any signs of uh pus or blood coming out of more megakaryocytic skin
109,no and you mentioned it all started three days ago,no and  contentioned introjection  correction all  three days ago,no and no correction occurred all but three days ago
110,are you four days ago are you aware of any triggers or anything that you may have done that may have caused your symptoms to start,are you  days  autograph aer ado abair  any triggers or anything that ado may halve done that aaa halve your to start,are you aware that days from now there are any triggers or anything that you may have done that may cause your symptoms to start
111,so for example have you changed your uh shower gel any clothing,so for example have ado your uh shower afl any clothing,so for example have two your uh shower without any clothing
112,have you been around anyone else,halve ado been around  else,they have too been around for everything else
113,mm,,
114,mm no no ok thats ok um,mm no no ok thats ok ,mm no no ok thats ok too
115,fine so just to resummarize for the last four days youve had very itchy skin very sore skin all over your body mainly your chest and did you also mention your arms and legs as well,fine so bust do resummarize for the last four a.'s youve had very itchy skin airy sore all dover your body back your and did you also mention abor premeditate arms and legs as adel,fine so far for the last four days youve had very itchy skin very sore all over your body back your legs and did you also mention more sore arms and legs as well
116,ok,,
117,ok anything on your face at all,ok boulding bon amp face bat all,ok boulding on amp face at all times
118,no ok and apart from this any other symptoms have you noticed for example have you noticed any temperature or fevers,no a. and apart from biss any other symptoms halve you noticed cor example have  noticed temperature or fevers,no child and apart from this any other symptoms have you noticed or have not noticed temperature or fevers
119,itchy ok so your your bowels are working ok,itchy ok so your your cowles spoilage  working ok,itchy ok so your your cowles are working ok
120,your chest is ok no cough no breathing difficulties,abor Lamnidae a.    oldline breathing difficulties,abor a child with persistent breathing difficulties
121,youre passing urine ok,youre passing urine ok,youre passing urine ok
122,ok alright um,ok alright um,ok alright um
123,its always good to know so i mean do you have any ideas as to what could be causing your symptoms,bits always  to know  shrieking i agin ending do ado have beni ideas baz to what could ab causing abor unfortunate,its always important to know what i mean to who have any ideas as to what could be causing more unfortunate events
124,any ideas as to what could be causing your symptoms,any ideas as do what could be causing abor symptoms,any ideas as to what could be causing more symptoms
125,no no problem im happy to help um whereabouts in your skin is it affected,au no problem im cappy do help um in your skin is it,au no problem im unable to help um in your skin is it
126,ok thats ok so um normally at this stage i like to examine you um,ok milliard ok so um normally at this  like to examine you bum,ok so um normally at this time we like to examine you bum
127,to see the rash itself to see exactly what type of rash it is but from what youve told me you mentioned its youve got some dry skin and some uh cracked skin as well,to see the rash line do see factly what of rash it ms  alum what youve told ab you  Gregory bits Barnum youve cot some dry skin and alum  fan as adel,to see what kind of rash it is from what youve told us you have some dry skin and some rash as well
128,uh and has been very itchy and so would your um,uh and  been very cichy rat and au would your um,uh and cichy had been very similar and so would your um
129,uh your your background of eczema um,uh your your campground gov eczema um,uh your your campground of eczema um
130,sorry to say theres a couple of questions i wanted to ask you which i completely forgot my apologies um apart from the eczema do you have any other medical problems i should be aware of,sorry to aaa theres a gov questions i daunted quadrangle do deem ask  which i discreetly forgot my abilities um apart from the  you halve   problems y envelope should be aware of,sorry to be asked a variety of questions i tried to ask but which i completely forgot my abilities um apart from the fact that you have various health problems i should be aware of
131,ok not anymore ok and do you take any regular medications at the moment,ok not anymore ok and do ado take irregular at the moment,ok not anymore ok and to too take regular medication at the moment
132,no ok do you have any allergies to anything, ok du you have any allergies to anything, ok do you have any allergies to anything
133,sorry i said do you have any allergies to anything,sorry y abed  you have any allergies to,sorry i doubt that you have any allergies to food
134,yeah,yeah,yeah
135,hello,hello,hello
136,can you hear me thats alright i think it uh do you have any allergies at all,ahn ado marbleized me alright  think it uh do ado have  allergies tightfisted at aul Ram,ahn too me alright to think it uh to too have food allergies at all
137,no ok um and tell me about your um uh your situation at home who do you live with,no ok um and tell me 'bout Pesach your um  tonic your situation at  who do you dive give with,tell me about your um and your situation at work who do you dive in with
138,ok and what do you do for work,ok and what do ado do cor,ok and what do patients do or do not respond
139,ok uh no no no thats thats absolutely fine um just a couple of questions i want to ask you which can sometimes affect your symptoms is do you smoke at all,ok uh au no  thats absolutely dine um just a couple of questions i want to ask which  sometimes affect graham symptoms   you smoke bat all,ok uh no no it doesnt absolutely rule out um just a couple of questions i want to ask which can sometimes affect gastrointestinal symptoms especially if you smoke at all
140,no and do you drink much in the way of alcohol,no and do  drink much in the way gov ,no and do not drink much in the way of alcohol
141,ok ok ok ive got to say at this stage ive got to say this sound quality is not uh great but i will continue because weve come this far um,a. ok ok ive got do say at this  suspected ive got say this sound equality prosily ms fumigate not great but i will  because weve alum this far bum Mennonitism,a. ok ive got to say at this point  at least what we got this sound quality is not great but i will continue because weve come from this far
142,so um based on everything you mentioned sarah i do wonder whether this is a flare up of your eczema um,so um paseo everything you mentioned sarah i du wonder sackbut this ms a flare up of your eczema um,so um everything you mentioned inarah i do wonder if this is a flare up of your eczema um
143,the reason being that you said it was quite itchy um its mainly affecting your chest and your back, reason geeing neighbour that  sleeper   thudding ahs quite itchy um its  affecting your chest and your back,reason being that the stoma was quite itchy um its presence affecting your chest and your back
144,um and uh having looked at your skin uh the the the rash does appear quite familiar um you mentioned using steroid creams yesterday,um and uh calving algebraist  bat grotesque ca the the asch does pewit quite familiar um you mentioned using steroid  yesterday,um and uh having been at the the asch does seem quite familiar um you mentioned using steroid therapy
145,um from the pharmacy i wonder whether giving you a stronger prescription of a of a steroid may be beneficial,um alum   wonder whether living rye you a swanger conscription covering a of a annoyed honorable may be beneficial,um from this perspective we wonder whether living with you a prescription covering a portion of a annoyed patient may be beneficial
146,uh which im happy to prescribe to you today as well as im going to give you something some emollients which helps to moisturize the skin,ca   middle happy do prescribe to you today as adel baz going to give ado Lepismatidae something some   acerb helps to moisturize  skin,we are as happy to prescribe to you today as well as going to give new something some people believe helps to moisturize the skin
147,um which use in the bath and shower and its definitely worth um using that for the first seven to ten days,um which  unmated in the fath invalid and shower and its definitely berth using that for the first seven to ben a.'s,um which is unmated in the fath and shower and its definitely using that for the first seven to ten days
148,uh before we make the decision on whether its working or not,uh before we ache lysis the decision bon whether working cor not,uh before we make the decision on whether working or not
149,um its also worth um using antihistamines which you can sometimes buy over counter,its also berth um  antihistamines Ouse ditch can crime's buy dover counter,its also berth um and antihistamines which can sometimes buy over counter
150,things like loratadine or piriton which can help the itchiness of your skin,things like cor CST piriton which  pycnidium help itchiness of,things like orlistat which may help relief of pain
151,and uh um its also worth keeping a diary of any triggers which are affecting your symptoms anything you wear or anything you use in terms of shower gels or soap,ca um its also worth keeping a  of beni triggers which are affecting abor author symptoms anything you wear or boulding you use in terms gov shower bels or soap,ca um its also worth keeping a note of any triggers which are affecting more symptoms than anything you wear or something you use in terms of shower bels or soap
152,because if thats causing your symptoms then we need to have a discussion about an eczema cu,because thats your symptoms amen  rip need to a discussion   cu,because of your symptoms then we need to have a discussion about the cu
153,ohh could you say that again sorry,ago could you aaa that again abare,ago could you see that again
154,ok,ok,ok
155,no no ok im certain this is obviously affecting you and uh well try our very best to get get this sorted out for you um have you had anything like this before in the past,no au ok im certain this is obviously affecting ado  realist uh adel bicornuous try mph  hematocele best to get get sorted bout for you um have you had boulding like this before in the past,no no ok im certain this is obviously affecting too many uh well try our best to get get sorted out for you um have you had boulding like this before in the past
156,ok so its something for you to think about you can get different types of antihistamines i can give you something a little bit stronger today as well,ok so its something for you to about ado ahn get different hypes of antihistamines i ahn mortifying give  something a little bit swanger today as adel,ok so its something for you to learn about who can get different types of antihistamines i can give you something a little bit better today as well
157,um something like fexofenadine which i can give to you today its definitely worth trying and its not going to do you any harm,bum libber something bike fexofenadine i can do you today its definitely berth trying and its not going to you beni harm,bum libber something like fexofenadine i can do you today its definitely trying and its not going to you any harm
158,um but i think using the steroids and the emollients um on a regular basis,bum but  think fusing the steroids and the emollients um bon a regular basis,bum but not using the steroids and the emollients um on a regular basis
159,uh over the next week to ten days should hopefully control your symptoms but do come back and see me next week if things dont get better,uh over the hext cleat week to ten days should console symptoms cut do come back and abd caiman  hext week if brings dont get better,uh over the next week to ten days should control symptoms but need to come back and wait another hext week if they dont get better
160,ok um do you have any questions for me,ok um do ado painstaking  Trachipteridae any me,ok um to too much for any me
161,ok well i wish you all the best,ok well i wish all the dest,ok well i wish all the best
162,thank you have a good day,thank ado have a  aaa,thank you two have a good way
163,ok,a. uncivilized,a
164,ok,a.,a
165,hello can you hear me well,can you hear ab  roble,can you hear ce in roble
166,ok,ok,ok
167,um,um,um
168,its much more like itchy and my eczema was more like only in the arm but now its also on the chest and in the on the on the hands as well,bits much Grecian bike itchy  enamel my eczema hedged was more like conely in  Mar but  absinthe its also the beste supplicant and  the bon the on the hands as adel,its much like bike itchy skin my eczema was more like only in the head but in absinthe its also the beste supplicant and the impact on the skin especially the hands as well
169,like pretty yeah when like i like for instance hiking during the weekend and, pretty yeah amen like i for instance hiking during the  ,nash yeah when like i for instance hiking during the day or evening
170,i am i cant really do it anymore because its like very like i wanted to do that last weekend and because super painful and i i have to take like showers every day to be able to cannot uh ease this itching part which is very very annoying,i bam i aunt billie do bit anymore because its like very like i wanted to do batt last bookend  theologise because super  i y halve to take like showers every day  be able to cannot uh ease biss itching  ditch ms airy decussate very annoying,i am i unable to eat it anymore because its like very like i wanted to do that last week because super people i i y have to take like showers every day and cannot be able to cannot uh ease this itching sensation which is very annoying
171,yeah,yeah,yeah
172,ok,ok,ok
173,no um so my skin is a bit cracked in some parts like kind of cracked if you see what i mean but uh yeah, um so my skin is a bit cracked in some parts bike kind  cracked dif mesh you see what y mean cut uh yeah,um so my skin is a bit cracked in some parts like kind of cracked if you see what y mean but uh yeah
174,no,au,au
175,four days ago,abor register a.'s ago,abor register days ago
176,no i its actually like its really annoying because im thinking about maybe i should change something because i i havent and i dont understand i cannot um afraid of asking people around me because its cannot you know um i dont feel really comfortable asking about these questions its kind of intimate that so i your help now,no i bits actually its really  because im thinking 'bout maybe i should grange sputter something because i  havent y empowerment dont understand i cannot um afraid of basking people 'round me guffaws bits Belgrade cannot you know bum perfectibility   beal tut billie   about these questions bits kind  intimate that so i your help now,it is really sad because im thinking about maybe i should change something because i just dont understand i cannot be afraid of disturbing people around me because its cannot you know bum perfectibility to be able to ask people about these questions its kind of sad that so i ask your help now
177,yes so its been a few days now i have like a sore and a red skin its kind of its really itchy and its like super annoying so id like to find something quick to solve it,abs so adin a coating  overpower days aue Crescentia  have like a  and a red skin bits of its really itchy and its like super so id like do bind something blick to solve it,abs so far has been a coating on days how it has like a dark and a red skin bits of its really itchy and its like super so id like to find something cheap to solve it
178,uh no just the chest hands and like like inside the elbows yeah,ca no just beste ventriloquist bands  dialogue bike like inside the pah,ca no just chest bands were seen like inside the pah
179,am i what,bam ,bam is rare
180,on my face no,on ai face au upset,on examination by face no upset
181,no just very itchy nothing else,bust Lanthanotidae very nothing else Ahriman,there was very nothing else
182,no,no,no
183,i i think so,i i think so,i think so
184,any what,any,any
185,um so i had eczema before so maybe its disease but it seems like more uh like uh my eczema was only on the arms so im im not sure i i really have no idea,bum so dear had Cherokee au transformation maybe  disease but beams like more uh  form ca my eczema was conely arch bon the  so im im not sure i i really have au ,bum so dear had no transformation maybe from crohns disease but seems like more common form ca my eczema was only on the surface so im not sure if i i really have no disease
186,yeah,,
187,uh mostly like my chest my my hands my arms like like really its its super annoying like its itching a lot like all the time and,uh mostly like my chest my  hands arms bike wend like billie cod its bits super enjoying like its  gloat thin like all the time and,uh mostly like my chest my arms and hands arms like billie cod its its parts super like its skin thin like all the time and
188,uh no i just had asthma in the past but not anymore,jointure no i just had asthma in the bast but  defence anymore,no i just had asthma in the past but not anymore
189,uh no,ca au,ca no
190,i like some sorry yeah,i like alum sorry yeah,i like some sorry stuff
191,hello yes,aglow yes,aglow yes
192,ohh allergies uh no,ohh  chigger tying,ohh not tie tying
193,uh so i live with a few flatmates im a so you know im thirty one uh i yeah im i have a full time job and so im living with a few people to save money,uh  i  with a few flatmates im a au you  grey im thirty one ca i pah im i a time bob so im giving anisometric with a ado people to money,uh and i met with a few flatmates im a no you know im thirty one ca i pah im i at a time bob so im giving anisometric advice to a new people to make money
194,uh i work uh at a pharmaceutical company,uh i work uh bat a biopharmaceutical surreptitious company,uh i work uh at a biopharmaceutical company
195,so its been a its been a few years now uh its uh its kind of interesting were working im a like a kind of project manager uh i mean do you want to to know more about it,so bits been  strong bits adin a few years now ca its uh its kind of interesting   ultramicroscope im a like a kind of  i do ado  musingly to do know abor it,so its been a few years now ca its uh its kind of interesting that in ultramicroscope  im a like a realkind of probe i do too much to know more about it
196,no,no,no
