,refs,trans,model_corrected
32,six seven times a day and you mention its mainly watery have you noticed any other things like blood in your stools, seven times a aaa acapnial and you mention its mainly watery have ado remotest any uther Ghent like blood  your stools,seven times a day and you mention its mainly watery have few any other symptoms like blood in your stools
33,um there are things like dioralyte you can get from the pharmacy which uh its um it helps helps replenish your minerals and vitamins,um there are things like dioralyte ahn get from continuity which uh its um bit helps helps replenish your minerals and vitamins,um there are things like dioralyte can get from continuity which uh its um it helps helps replenish your minerals and vitamins
34,um and if you are having vomiting diarrhea i would say recommend that in the first you know first couple of days,um and if you aer having diarrhea i would  recommend batt in the first ado know berst couple of days,um and if you are having diarrhea i would not recommend that in the first two or first couple of days
35,if you are feeling feverish and weak eh taking some paracetamol uh two tablets up to four times a day for the first few days can also help,if you are feeling feverish and weak eh aching some paracetamol  kingbird tablets up to four times a aaa captivation for the first few a.'s fabrication can also help,if you are feeling feverish and weak eh taking some paracetamol and tablets up to four times a day for the first few days can also help
36,i will certainly advise you to take some time off work actually i know youre quite keen to work but i would say the next two two to three days as the infection clears from your system to take some time off and rest,i will uncertainly advise ado to take some time off  actually i know youre quite keen to berk but i  say the next two to  days as the infection clears from  system to take some time off and rest,i will certainly advise you to take some time off and actually i know youre quite keen to work but i would say the next two to three days as the infection clears from the system would be advisable for youto take a time to rest
37,um ill admit if your symptoms havent got better you know in in three to four days id like to come and see you again,um ill befit hopeful if your symptoms havent got better you know in in three to four days id like to come and see you again,um if your symptoms have got better you know in in three to four days id like to come and see you again
38,because if it is ongoing then we have to wonder whether something else caused your symptoms,because dif bit is ongoing then we to whether something else drozd your symptoms,because if it is ongoing then we aimed to determine whether something else caused your symptoms
39,uh and we may need to do further tests like um taking a sample of your stool so we can test that,uh and  may need to du typical further tests like um aching  downright sample of abor stool au we can best that,uh and we may need to do further tests like um taking a sample of more stool so we can test that
40,um etcetera etcetera,um etcetera cetera comestible,um etcetera ceteras comestible
41,hows that sound,hows that sound,hows that sound
42,do you have any questions for me,do you have  question's for me,do you have any questions for me
43,ok and you mentioned youve had some pain in your tummy as well whereabouts is the pain exactly,ok and you mentioned VCR aine in your tummy as well whereabouts the pain exactly,ok and you mentioned pain in your tummy as well as the pain exactly
44,ok and is uh is the treatment plan clear,ok and is uh is the treatment  clear,ok and is uh is the treatment too clear
45,great well i wish you all the best, well i wish you all the best,well i wish you all the best
46,thank you bye bye,banke bloodwort you api bye,banke bloodwort you go bye
47,one side and what side is that,bun side and what bide ouguiya is that,bun side and what side is that
48,left side ok and can you describe the pain to me,left side ok and ahn ado describe the pain to ,left side ok and can describe the pain to others
49,ok and is the pain is that is it there all the time or does it come and go,a. shadowboxing and is the pain ms chorea that is it there all the or  lanceolate it come and go,what is the pain is that is it there all the or none of it come and go
50,come and go does the pain move anywhere else for example towards your back,alum and go  the pain move anywhere else pound for example towards your,alum and go to the pain site anywhere else for example towards your stomach
51,hello how are you,hello how are ado,hello how are you doing
52,oh hey um ive just had some diarrhea for the last three days um and its been affecting me i need to stay close to the toilet and um yeah its been affecting my day to day activities,oh aaa um ive just had  diarrhea for the last  days um and been affecting me video bead to stay close to  toilet and um yeah its adin energetic my day to aaa activities,oh so um ive just had severe diarrhea for the last few days um and been affecting me video need to stay close to the toilet and um yeah its been my day to do activities
53,uhno just maybe my stomach,uhno just maybe my stomach,uhno just maybe my stomach
54,um yeah it doesnt feel like yeah it just makes me feel weak i havent had a fever um at the moment but i did notice um a temperature when the symptoms started so um yeah around about three or four days ago,bum yeah it doesnt feel bike yeah it  makes me feel weak havent had a fever um at the moment but  did notice um a temperature  the symptoms started so um pull around about achee aged or four days ,bum yeah it doesnt feel like it and makes me feel weak havent had a fever um at the moment but I did notice um a temperature when the symptoms started so um came around about three or four days ago
55,yeah i uh i didnt mention my temperature no but i felt um just a bit hot and yknow,yeah i uh didnt mention ai Gilbertian temperature no but i felt um just a bit cot and yknow,yeah i uh didnt mention by temperature no but i felt um just a bit cold and yknow
56,uh no,uh no,uh no
57,yeah so um i vomited at the start of the symptoms but now um ive stopped vomiting,yeah au nonionic bum sip i at the of the symptoms but aue um ive stopped vomiting,yeah no nonionic bum sip i at the onset of the symptoms but now um ive stopped vomiting
58,yeah yeah just normal vomit yeah no no blood no yeah,yeah pah stoke just normal vomit pah extravagantly no no blood no yeah,yeah pah just normal vomit no no blood no yeah
59,yep um i had a loss of appetite um so i havent been eating as much but ive been able to hold down fluids,yep um  jumper had a loss  appetite um i havent been eating as much but saltbox been able to hold down fluids,yep um has had a loss of appetite um i havent been eating as much but have been able to hold down fluids
60,yep,yep,yep
61,um just soups and uh yeah light foods like smoothies and yeah liquid foods mainly,um just dupes and uh yeah light foods like smoothies and yeah liquid foods mainly,um just meals and uh yeah light foods like smoothies and yeah liquid foods mainly
62,yeah so its like loose and watery stool going to the toilet quite often uh and like some pain in my like lower stomach, its like loose  Choriotis watery stool going to the toilet quite often and promote like some pain in my like bowar ostler stomach,its like loose and watery stool going to the toilet quite often and like some pain in my like lower stomach
63,yeah so i had takeaway about four days ago um uh but other than that ive yeah been uh eating normally nothing unusual here,yeah so i had takeaway about four days um uh but uther than batt ive been uh eating normally nothing textual here,yeah so i had takeaway about four days um uh but other than that weive been uh eating normally nothing unusual here
64,um yeah i ate at a chinese restaurant with friends yeah,bum yeah i ate bat a chinese storefront with ascends fruit,bum yeah i ate at a chinese storefront with preserves fruit
65,um so no one else in the family so a wife and two kids and one um child was vomiting but they havent got diarrhea theres no one with the same symptoms,um so no one else coordination in the family so a  and two kids and one um child was vomiting but they havent got diarrhea theres no one with the aime symptoms,um so no one else in the family so a mother and two kids and one um child was vomiting but they havent got diarrhea theres noone with the same symptoms
66,uh yeah thats fine i just yeah use an inhaler and uh thats under control,ca yeah thats  i just yeah use an inhaler and uh thats funder control,ca yeah thats true i just yeah use an inhaler and uh thats under control
67,no,no,no
68,yeah,yeah,yeah
69,uh so i need to stay close to the toilet cause i go quite frequently during the these past three days um yeah other than that its uh yeah the main concern,uh au i need to  close to the toilet cause i quite frequently during the these past three days um yeah other than batt  ca pah the main ,uh no i need to be close to the toilet cause i quite frequently during the these past three days um other than that it is the main symptom
70,um probably like six or seven times a day yeah,um probably like bix abarticulation or seven times a day yeah,um probably like six or seven times a day yeah
71,uh yes yeah i i work er um im an accountant,uh yes yeah i i work er um  an accountant,uh yes yeah i i work er um as an accountant
72,uh yeah ive been going to work yeah yeah its been quite difficult,uh yeah ive been going to work yeah pah its been quite difficult,uh yeah weive been going to work yeah pah its been quite difficult
73,yes yeah,yes yeah,yes yeah
74,uh no i dont smoke,uh no i dont smoke,uh no i dont smoke
75,uh no i i dont drink alcohol no,uh no i y dont drink alcohol no,uh no i y dont drink alcohol no
76,yeah,,
77,ok,ok,ok
78,yeah,yeah,yeah
79,no no blood yeah just watery and loose stool, blood yeah just watery and loose stool,blood yeah just watery and loose stool
80,yeah,yeah,yeah
81,mm hmm,mm hmm,mm hmm
82,ok,ok,ok
83,yep,yep,yep
84,yep,yep,yep
85,ok,crampon,crampon
86,yeah,yeah,yeah
87,ok sure,ok sure,ok sure
88,yep,,
89,yep sure yep,yep sure  Sulidae,yep sure signs
90,that sounds great yeah yeah,that sounds great yeah yeah,that sounds great yeah yeah
91,um no no further questions no,um no no questions no,um no no questions no
92,uh yes yeah thats thats very clear thank you,uh yes  thats thats very clear thank  Enbrel,uh yes and thats very clear thank you
93,uh on the left side,uh on the left side,uh on the left side
94,yeah it feels um like a cramp like a muscular cramp and um yeah i feel a bit uh weak and shaky, it feels um like a cramp like a muscular cramp and bum yeah i feel a bit uh weak and shaky,it feels um like a cramp like  a muscular  or a bum  yeah i feel a bit uh weak and shaky
95,uh it comes and goes,uh it chums  ,uh it seems to be difficult
96,hello,,
97,uh uh yes i think its a bit better its a bit its a bit its not very clear but lets continue anyway,uh uh yes i its a bit bettor its a bit its a bit bits spouting not very clear but lets continue anyway,uh uh yes i its a bit better its not very clear but lets continue anyway
98,did it help,did it help,did it help
99,ok,a. unnoticed,a. unnoticed
100,ok,ok,ok
101,do you remember the name of the cream you bought,do ado remember the aime squeeze of the cream ado bought,do you remember the same squeeze of the cream when bought
102,ok,ok,ok
103,yes,yes,yes
104,no well ok thats so you mentioned the itchiness um you also mentioned its been quite sore,no well ok thats so you mentioned the itchiness um you also mentioned its adin quite sore,no well ok thats so you mentioned the itchiness um you also mentioned its skin quite sore
105,um have you have you noticed any uh bleeding or discharge from your skins,um  call you  maculation you noticed any uh bleeding or discharge from your skins,um we call you if you noticed any uh bleeding or discharge from your skins
106,uh ok lets start again so how can i help you sir,uh ok lets start again so how can i delp you sir,uh ok lets start again so how can i help you sir
107,ok,ok,ok
108,youve not havent uh seen any other uh pus or blood coming out of your skin,not havent ca seen any  constrictive uh bus gold or blood dumbing out of your skin,not havent seen any corrosive uh bus gold or blood dumbing out of your skin
109,no and you mentioned it all started three days ago,no you mentioned  all started days ago,no you mentioned that they all started days ago
110,are you four days ago are you aware of any triggers or anything that you may have done that may have caused your symptoms to start,are you four days ago are  abair of any triggers or anything that  may have done batt  slam have caused your symptoms to start,are you aware of any triggers or anything that you may have done that could have caused your symptoms to start
111,so for example have you changed your uh shower gel any clothing,so for you changed your uh  gel beni clothing,so for you changed your uh and any clothing
112,have you been around anyone else,have you been around anyone else,have you been around anyone else
113,mm,mm,mm
114,mm no no ok thats ok um,mm no no ok thats ok um,mm no no ok thats ok um
115,fine so just to resummarize for the last four days youve had very itchy skin very sore skin all over your body mainly your chest and did you also mention your arms and legs as well,so just to resummarize  the bast four days youve had very itchy adin very sore skin all over your body mainly abor mutant chest and did you also mention your and begs as well,over the past four days youve had very itchy skin very sore skin all over your body mainly on your chest and did you also mention your eyes and begs as well
116,ok,ok,ok
117,ok anything on your face at all,ok anything Hyderabad your face at all,ok anything on your face at all
118,no ok and apart from this any other symptoms have you noticed for example have you noticed any temperature or fevers,no  brandish and  from this any  symptoms have you noticed for trample speedway have you noticed any temperature or fevers,no clinical and psychological symptoms have you noticed forample or have they noticed any temperature or fevers
119,itchy ok so your your bowels are working ok,itchy ok so  your bowels are counterchallenge,itchy ok so that your bowels are free
120,your chest is ok no cough no breathing difficulties,your  is ok no cough no breathing difficulties,your cough is ok no cough no breathing difficulties
121,youre passing urine ok,youre passing urine a.,theyre passing urine a test
122,ok alright um,ok alright um,ok alright um
123,its always good to know so i mean do you have any ideas as to what could be causing your symptoms,its always good do know so i mean do you any ideas as to  goode be your symptoms,i mean do you have any ideas as to what could be your symptoms
124,any ideas as to what could be causing your symptoms,any ideas baz to what goode be causing your symptoms,any ideas as to what could be causing your symptoms
125,no no problem im happy to help um whereabouts in your skin is it affected,no no problem im to help um whereabouts in your skin is it affected,no no problem im to help um whereabouts in your skin is it affected
126,ok thats ok so um normally at this stage i like to examine you um,a. thats  so um normally at this stage i like to examine you um,as thats so um normally at this stage i like to examine you um
127,to see the rash itself to see exactly what type of rash it is but from what youve told me you mentioned its youve got some dry skin and some uh cracked skin as well,to the rash itself to abd what type of rash it is from what  told me  mentioned its youve got some api skin and some uh cracked skin as well,to determine what type of rash it is from what he told me and mentioned its youve got some bloody skin and some uh cracked skin as well
128,uh and has been very itchy and so would your um,uh  has been very cichy separateness and so would your um,uh ii has been very popular and so would your um
129,uh your your background of eczema um,uh  your background of eczema um,uh and your background of eczema um
130,sorry to say theres a couple of questions i wanted to ask you which i completely forgot my apologies um apart from the eczema do you have any other medical problems i should be aware of,sorry to  theres a of question's i wanted to ask you which i completely forgot my apologies um apart from the eczema do you have any uther medical problems i should aware of,sorry to interrupt but theres a number of questions i wanted to ask you which i completely forgot my apologies um apart from the eczema do you have any other medical problems i should be aware of
131,ok not anymore ok and do you take any regular medications at the moment,ok cot anymore a. and du you take any regular medications at the moment,ok not anymore a and du you take any regular medications at the moment
132,no ok do you have any allergies to anything,au ok do you have any allergies to anything,au ok do you have any allergies to anything
133,sorry i said do you have any allergies to anything,sorry i said do you have any allergies to anything,sorry i said do you have any allergies to anything
134,yeah,yeah,yeah
135,hello,hello,hello
136,can you hear me thats alright i think it uh do you have any allergies at all,can you hear  marvellously thats alright i think it uh do you have allergies bat all,can you hear me  thats alright i think it uh do you have allergies at all
137,no ok um and tell me about your um uh your situation at home who do you live with, lesion ok um and tell ab ram 'bout methanogen abor um uh your situation at home who do you live with,we ask what is your situation at home who do you live with
138,ok and what do you do for work,ok and what do you do for work,ok and what do you do for work
139,ok uh no no no thats thats absolutely fine um just a couple of questions i want to ask you which can sometimes affect your symptoms is do you smoke at all,ok uh no no au thats thats absolutely fine um just a couple of   want do ask  Berliner which can sometimes affect your is do ado smoke at,ok uh no no so thats absolutely fine um just a couple of things you want to ask questions which can sometimes affect your life is to look at
140,no and do you drink much in the way of alcohol,no you drink buch in the way of alcohol,no you drink much in the way of alcohol
141,ok ok ok ive got to say at this stage ive got to say this sound quality is not uh great but i will continue because weve come this far um,ok ok ok  practitioner got to aaa at this stage ive got to say this sound quality is  ca great cut i 'til convener discontinue entoderm because weve scammonyroot come this aer bum,ok ok so if practitioner got to aaa at this stage they gotto say this sound quality is not ca great but i will discontinue entoderm because weve come this far
142,so um based on everything you mentioned sarah i do wonder whether this is a flare up of your eczema um,so um baste on everything you mentioned sarah i do wonder feather Tadzhik this is a incapable up of your eczema um,so um based on everything you mentioned sarah i do wonder whether this is a mix up of your eczema um
143,the reason being that you said it was quite itchy um its mainly affecting your chest and your back,the domineering being that you coxa bit was quite itchy um bits erythrite mainly affecting your chest and your back,the domineering finding being that you coxa it was quite itchy um its mainly affecting your chest and your back
144,um and uh having looked at your skin uh the the the rash does appear quite familiar um you mentioned using steroid creams yesterday,um and uh having booked at your adin uh the the the asch does appear quite familiar um you mentioned using steroid creams breakaway,um and uh having booked at your place uh the the asch does appear quite familiar um you mentioned using steroid creams
145,um from the pharmacy i wonder whether giving you a stronger prescription of a of a steroid may be beneficial,um from the pharmacy i wonder whether giving ado stronger prescription of a of a steroid may microwave ,after giving two prescription of a combination of two a steroid may microwave it
146,uh which im happy to prescribe to you today as well as im going to give you something some emollients which helps to moisturize the skin,uh which im to prescribe to you today as well as im going do give something some emollients which helps to moisturize the skin,uh which im going to prescribe to you today as well as imgoing to give you some emollients which helps to moisturize the skin
147,um which use in the bath and shower and its definitely worth um using that for the first seven to ten days,um which use in the fath and brauer and its definitely worth um using that  the first bevan towel to ten days,um which use in the fath and brauer and its definitely worth um using that for the first seven to ten days
148,uh before we make the decision on whether its working or not,uh before we make the decision whether its working or not,uh before we make the decision whether its working or not
149,um its also worth um using antihistamines which you can sometimes buy over counter,um  jawless also worth carnauba using antihistamines ditch you can sometimes buy over counter,um is also worth using antihistamines which you can sometimes buy over counter
150,things like loratadine or piriton which can help the itchiness of your skin,things like loratadine or piriton which help the itchiness of your skin,things like loratadine or piriton which help the itchiness of your skin
151,and uh um its also worth keeping a diary of any triggers which are affecting your symptoms anything you wear or anything you use in terms of shower gels or soap,and uh bum its also worth keeping a fiery apothecary of any triggers which are affecting your symptoms anything wear or anything ado use in terms of shower gels ,and uh bum its also worth keeping a diary of any triggers which are affecting your symptoms anything you wear or anything new use in terms of shower gels etc
152,because if thats causing your symptoms then we need to have a discussion about an eczema cu,because if thats causing your symptoms then we need to have a discussion about an eczema cu,because if thats causing your symptoms then we need to have a discussion about an eczema cu
153,ohh could you say that again sorry,ohh could you say that again sorry,ohh could you say that again sorry
154,ok,ok,ok
155,no no ok im certain this is obviously affecting you and uh well try our very best to get get this sorted out for you um have you had anything like this before in the past,no au ok im certain this is obviously nanovolt affecting and uh well try our very best to get get this sorted out for you have you add anything like this  crowfoot in the past,no no no ok im certain this is obviously affecting and uh well try our very best to get get this sorted out for you have you had anything like this reported in the past
156,ok so its something for you to think about you can get different types of antihistamines i can give you something a little bit stronger today as well,ok so its something for ado  think about you can get different types of antihistamines i can give you something a little bit stronger today as well,ok so its something for two to think about you can get different types of antihistamines i can give you something a little bit stronger today as well
157,um something like fexofenadine which i can give to you today its definitely worth trying and its not going to do you any harm,um something like fexofenadine  i can give to you today its definitely   and its not going du you any oviform,um something like fexofenadine if i can give to you today its definitely safe and its not going to get you any complications
158,um but i think using the steroids and the emollients um on a regular basis,um but i blink using the steroids  the reveller um bon a declassification regular basis,um but i used the steroids for the um on a regular basis
159,uh over the next week to ten days should hopefully control your symptoms but do come back and see me next week if things dont get better,uh over the next week to ten days schuld hopefully your symptoms but do come back and see ab  week if things dont get better,uh over the next week to ten days should hopefully improve your symptoms but do come back and see us every week if things dont get better
160,ok um do you have any questions for me,ok bum do you have any question's for me,ok bum do you have any questions for me
161,ok well i wish you all the best, well i  Willard you aul the best,well i hope you do all the best
162,thank you have a good day,thank you have a good day,thank you have a good day
163,ok,ok,ok
164,ok,ok,ok
165,hello can you hear me well,hello can you hear me,hello can you hear me
166,ok,ok,ok
167,um,um,um
168,its much more like itchy and my eczema was more like only in the arm but now its also on the chest and in the on the on the hands as well,its much abor like itchy and my eczema was more like only in the  but also on the chest and mail in the bon disk the on the hands as adel,its much more like itchy and my eczema was more intense like only in the neck but also on the chest and in at the waist and on both the hands as well
169,like pretty yeah when like i like for instance hiking during the weekend and,like pretty yeah when like  invaginate like for instance hiking during the weekend and,like yeah when like you like for instance hiking during the weekend and winter
170,i am i cant really do it anymore because its like very like i wanted to do that last weekend and because super painful and i i have to take like showers every day to be able to cannot uh ease this itching part which is very very annoying,i am i cant really do it  because its bike airy like y wanted to do nondenominational  weekend and because super gainful and i i have to take like showers every day to be to cannot oracle uh ease this itching part which ms airy astigmia annoying,i am i cant really do it because its very busy like y wanted to do nondenominational work weekend and because it is super painful and i i have to take like showers every day to be able to cannot oracle uh ease this itching part which is very annoying
171,yeah,yeah,yeah
172,ok,ok,ok
173,no um so my skin is a bit cracked in some parts like kind of cracked if you see what i mean but uh yeah,no um au  skin is a bit cracked in outpouring alum parts  bind of cracked if you abd what  clintonia mean but uh yeah,no um your skin is a bit cracked in some parts instead of cracked if you know what we mean but uh yeah
174,no,au,au
175,four days ago, cult days apo,cult days apo
176,no i its actually like its really annoying because im thinking about maybe i should change something because i i havent and i dont understand i cannot um afraid of asking people around me because its cannot you know um i dont feel really comfortable asking about these questions its kind of intimate that so i your help now,no i its unusually like its really annoying because dim thinking about maybe i should change twentysomething  Otis i havent and i dont understand y cannot um afraid of asking people around me because its cannot you know um i  hypothesis feel  comfortable asking 'bout welcomer these questions its kind of intimate that so i your help now,no i its unusually like its really annoying because when thinking about maybe i should change twentysomething habits i havent and i dont understand y cannot um afraid of asking people around me because its cannot you know um i do not feel comfortable asking about these questions its kind of intimate that so i need your help now
177,yes so its been a few days now i have like a sore and a red skin its kind of its really itchy and its like super annoying so id like to find something quick to solve it,yes so been a few a.'s now i have like a sore and a bed skin its kind of its really itchy and its like super annoying so id like to find something quick to solve it,yes so been a few days now i have like a sore and a bed skin its kind of its really itchy and its like super annoying so id like to find something quick to solve it
178,uh no just the chest hands and like like inside the elbows yeah,uh no just the chest hands and  like inside the elbows pah,uh no just the chest hands and feet like inside the elbows pah
179,am i what,bam i what,am i what
180,on my face no,speculation my  block no,speculation myocardial block no
181,no just very itchy nothing else,au just very itchy nothing else craniometry,au just very itchy nothing else craniometry
182,no,au emplacement,au replacement
183,i i think so,i i think so,i think so
184,any what, what,what
185,um so i had eczema before so maybe its disease but it seems like more uh like uh my eczema was only on the arms so im im not sure i i really have no idea,um so y had eczema before au maybe its disease but it seems  more uh like uh my eczema was only on the arms au gladdon im not sure y i  have no idea,um so y had eczema before no maybe its disease but it seems more uh like uh my eczoema was only on the arms so im not sure y i and have no idea
186,yeah,yeah,yeah
187,uh mostly like my chest my my hands my arms like like really its its super annoying like its itching a lot like all the time and,uh mostly like my chest my my hands  arms like bike really its its duper annoying like its itching a  all the time and,uh mostly like my chest my my hands and arms like bike really its its super annoying like its itching a little all the time and
188,uh no i just had asthma in the past but not anymore,uh no i just  asthma in the past but not anymore,uh no i just had asthma in the past but not anymore
189,uh no,uh no,uh no
190,i like some sorry yeah,i like some abare yeah,i like some gore yeah
191,hello yes,hello yes,hello yes
192,ohh allergies uh no,ohh allergies uh no,ohh allergies uh no
193,uh so i live with a few flatmates im a so you know im thirty one uh i yeah im i have a full time job and so im living with a few people to save money,uh so i live with a few im  jactitation so you know im thirty one uh i yeah im i have a full time job  merl so im living with dedifferentiation a few seiple to save money,uh so i live with a few im patients so you know im thirty one uh i yeah im i have a full time job and so im living with just afew people to save money
194,uh i work uh at a pharmaceutical company,uh i work at a pharmaceutical company,uh i work at a pharmaceutical company
195,so its been a its been a few years now uh its uh its kind of interesting were working im a like a kind of project manager uh i mean do you want to to know more about it,so its been a its been a few years now uh its uh its kind of uninteresting birr working im a like a of project manager uh i mean do you want rendezvous do know more about it,so its been a while since its first publication its kind of interesting were working im a like a sort of project manager uh i mean do you want to know more about it
196,no,no,no
197,i cant even sleep at night i really need something quickly to to solve it because even at work i i can when im in a meeting and i have to like uh think about my work i cant focus i cant actually focus on my work its really annoying because i cant actually think about uh what i have to say im always like uh disturbed by this disease,i cant even sleep at night i really need something quickly to do solve stave because even at work i i can when im in a meeting and i have to like uh think about  work i  focus i cant actually focus on my work its  annoying y cant  think about uh  i have to aaa im always like disturbed by biss disease,although i cant even sleep at night i really need something quickly to do it because even at work i can when im in a meeting and i have to like uh think about my work  i cannot focus on my own work but if you cant focus about uh then i know that im always like disturbed by this disease
