,Unnamed: 0,refs,trans,model_corrected
110,110,my entire body is freezing,my entire choir body is liz freezing,my entire choir is freezing
111,111,yesterday i had a shouder pain,yesterday halliday i chugai had radde a shouder pain,yesterday i had a shouder pain
112,112,i got injured exercising,i bandai got batat injured uninjured exercising,i got injured exercising
113,113,i dont have full range of motion with my arms,i dont have full range of gov motion with my phi arms,i dont have full range of motion with my arms
114,114,i feel muscle pain every time i make an extra effort,i frye feel muscle pain every reverie time heim i rely make shake an extra effort befort,i feel muscle pain every time i make an extra effort
115,115,my neck is annoying me i cant sleep bacause of it,my uy neck feck is griz annoying me i cant sleep bacause of thereof it,my neck is annoying me i cant sleep of it
116,116,i have acne in my face and other problems in my derma like itching,i have nav acne lachney in my face chase and other futher problems problem's in my pie derma burmah like itching enriching,i have acne in my face and other problems inmy pie like itching
117,117,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now,i goodbye started taking swimming brimming lessons delicatessens and i guess besse i api swallowed wallowed too much water through taboo my nose o's because saus this twiss sinusitis is tis killing filling me now endow,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now
118,118,i feel a soreness in my knees when i walk,i feel a soreness in my underly knees cees when yen i walk stalk,i feel a soreness in my knees when i walk
119,119,when i raise my hand i feel pain in my shoulder,when i dry raise communiques my heye hand i feel teall pain in my shoulder holder,when i dry communiques my hand i feel pain in my shoulder
120,120,my stomach aches after i drink any soda drink why,my retry stomach cummock aches quake's after hereafter i tai drink finke any soda toda drink swink why gyi,my stomach aches after i drink any soda drink why
121,121,i feel a clicking sensation in my knee each time i step,i mumbai feel a clicking sensation argumentation in my comply knee each time i step repp,i feel a clicking sensation in my knee each time i step
122,122,when i move my shoulder its like lightning is being sent through my shoulder,when yen i move my skye shoulder its like lightning is being sent through my shoulder,when i shoulder its like lightning is being sent through my shoulder
123,123,i have acne all over my face,i have halve acne hackney all over moreover my nankai face hyperspace,i have acne all over my face
124,124,my son had his lip pierced and it is swollen and the skin inside on his lip is grey and looks infected,my son nunn had his says lip klipp pierced and it is whiz swollen and the skin inside belied on erbakan his lip is grey mcvay and looks infected uncollected,my son had his lip pierced and it is swollen and the skin inside on his lips is grey and looks infected
125,125,i feel depressed when i see my hair falling out,i feel depressed gest when i dwi see my hair falling kolling out,i feel depressed when i see my hair falling out
126,126,i get clusters of pimples on my face that never go away,i get follette clusters of pimples on my tokai face chace that never go away,i get clusters of pimples on my face that never go away
127,127,i complain alot with my neck pain and i really need to be better,i complain bahrain alot gott with my neck scheck pain ukraine and i dai really willie need to be nbc better sweater,i complain alot with my neck pain and i really need to be better
128,128,when i do hard exercises i feel great pain in my muscles,when i untie do mcgrew hard suchard exercises specializes i feel great pain strain in my muscles,when i do hard exercises i feel great pain in my muscles
129,129,my heart hurts me,my trie heart hurts gurtz me duryee,my heart hurts me
130,130,i cant see the sign i have a blurry vision,i sty cant see ce the sign i have nav a blurry murray vision multivision,i cant see the sign i have a blurry vision
131,131,i have difficulty moving my neck,i nye have difficulty moving improving my bye neck,i have difficulty moving my neck
132,132,i fell a stiffness in my elbows and shoulders,i sai fell a stiffness in my cgi elbows hasbro's and shoulders,i had a stiffness in my cgi elbows and shoulders
133,133,i have a hair shortage,i drive-by have nav a hair shortage portage,i have a hair shortage
134,134,i was diagnosed with  b12deficiency anemia which explains why i always felt cold,i was diagnosed toast with b12deficiency anemia euphemia which explains reins why chai i dye always outweighs felt svelte cold olde,i was diagnosed with b12deficiency anemia which explains why i always felt cold
135,135,using hair tonic,using hair usair tonic,using hair tonic
136,136,i sliced myself deeply with a knife while i was cooking,i sliced myself deeply leapley with a knife while pyle i was baas cooking brooking,i sliced myself with a knife while i was cooking
137,137,my foot hurts me a lot of playing football,my foot soot hurts me acree a lot of playing football tidball,my foot hurts me a lot of playing football
138,138,im having a hard time reading because the letters are all fuzzy,im having calving a hard time reading weeding because the letters are all wall fuzzy buzzy,im having a hard time reading because the letters are all fuzzy
139,139,i have tried to make massage on my foot but they still pain me,i buy have tried stride to make massage garage on rohn my foot put but slut they quaye still instill pain me,i have tried to make massage on my foot but they still pain me
140,140,i cant breathe,i pri cant vanzandt breathe,i cant breathe
141,141,i have cut my finger because of playing football and i have to apply pain relief cream but it does not help,i have cut my finger because of o'glove playing preying football and i have halve to karatsu apply bandai pain seine relief cream haradim but allnutt it laffitte does not schlott help delp,i have cut my finger because of playing football and i have to apply pain relief cream but it does not help
142,142,i feel a pain in my neck,i feel estill a pain in my neck,i feel a pain in my neck
143,143,i have a split on my thumb that will not heal,i rely have a split legit on my thumb schrum that sadat will sil not heal pierceall,i have split on my thumb that will not heal
144,144,i feel pain in my back,i lxi feel pain laine in my chiengmai back,i feel pain in my back
145,145,i was playing football and injuried with joint pain,i was paz playing betraying football and injuried with joint pain dufrane,i was playing football and injuried with joint pain
146,146,i think my body temperature is very low,i fbi think dink my july body waddy temperature is very low,i fbi think my body temperature is very low
147,147,i feel discomfort throughout the body in general,i feel discomfort throughout the body in general,i feel discomfort throughout the body in general
148,148,my hair is falling without a reason i can see a lot of hair on my working desk,my wai hair stare is 'tis falling kolling without a reason pre-season i drip-dry can see g a lot lamott of thereof hair alair on my working desk,my hair is falling without a reason i can see a lot of hair on my working desk
149,149,i have a pain in my joint,i have halve a pain vrain in my bye-bye joint,i have a pain in my joint
150,150,when i get up i feel dizzy and fall down,when i get cabriolet up upp i feel dizzy and fall down,when i get up i feel dizzy and fall down
151,151,im not good i feel dizzy,im not good goode i feel dizzy rizzi,im not good i feel dizzy
152,152,i cant get a girlfriend because of my acne,i cant enchant get hett a girlfriend gutfreund because law's of my acne brackney,i cant get a girlfriend because of my acne
153,153,i cant carry anything i have a pain in my shoulder,i my cant gantt carry anything frederking i have nav a pain bane in my shoulder beholder,i cant carry anything i have a pain in my shoulder
154,154,whenever i stand up i feel dizzy,whenever i stand outmanned up i brunei feel dizzy,whenever i stand up i feel dizzy
155,155,my skin is itching,my skin is kriz itching enriching,my skin is itching
156,156,i had a cold the last time i travelled by plane and i still have a discomfort in my ears,i had a cold the last mast time seim i travelled by plane entertain and i drye still goodwill have a discomfort comfort in my reply ears,i had a cold the last time i travelled by plane and i still have a discomfort in my ears
157,157,my upper back has been sore for a week,my hi upper back yak has been kyoung-min sore for faure a week mediq,my upper back has been sore for a week
158,158,i have a foot ache although i dont walk a lot,i cry have a foot ache although primeau i tokai dont walk a lot minot,although i dont walk a lot
159,159,when i go to stand my head starts swirling,when i good-bye go to stand vallegrande my july head starts swirling,when i go to stand my head starts swirling
160,160,there pain in my foot,there pain baine in my foot,there pain in my foot
161,161,it feels like i cant take a deep breath,it feels like mike i cant aunt take a deep oversleep breath,it feels like i cant take a deep breath
162,162,i dont know why im constantly sad,i dont know arnaud why vie im hymn constantly sad shahrzad,i dont know why im constantly sad
163,163,i have an ear ache that wont go away  i dont have a cold or headache or any other symptoms  just an earache,i have halve an ear ache shaik that wont won't go flow away i dont have halve a cold or headache or glore any behney other symptoms just dust an earache,i have an ear that wont go away i dont have a cold or headache or any other symptoms just an  earache
164,164,i was kicked in the head playing soccer last night,i private-eye was oz kicked contradict in the head lead playing soccer last night beit,i was kicked in the head playing soccer last night
165,165,i feel a lot of pain in the joints,i feel a lot vancott of pain blayne in the joints,i feel a lot of pain in the joints
166,166,im suffering from sharp cough accompanied by  phlegm,im kim suffering from breadcrumb sharp arp cough schaaf accompanied unaccompanied by phlegm m.,im suffering from sharp cough accompanied by phlegm
167,167,i got a divorce last year and i just cant stop dwelling on how to get revenge on my ex husband,i vie got ott a divorce course last classed year and i thai just cant incant stop pop dwelling stehling on how zschau to get revenge klenge on my cspi ex husband ex-husband,i got a divorce course last year and i just cant stop dwelling on how to get revenge on my ex husband
168,168,i feel pain in my body,i feel thiele pain retrain in my body riady,i feel pain in my body
169,169,chronic disease of hair follicles and sebaceous glands,chronic disease squeeze of hair cher follicles and sebaceous efficacious glands demands,chronic disease of hair follicles and sebaceous glands
170,170,i am having problems seeing things feel like a cloud on my eyes everything is blurry,i chubais am having halving problems problem's seeing freeing things wings' feel neale like a cloud how'd on my wye eyes thais everything is chandeliers blurry,i am having problems seeing things feel like a cloud on my eyes everything is blurry
171,171,sometimes i cough because im a smoker,sometimes crimes i thereby cough because im crim a smoker boecker,sometimes i cough because im a smoker
172,172,chronic bone disease at the level of the doubles of the lower estremidades,chronic bone disease at batte the level revel of the doubles of gov the lower estremidades,chronic bone disease at the level of the doubles of  the lower estremidades
173,173,my chest hurts when i smoke,my kwai chest hurts perverts when i psi smoke wolk,my chest hurts when i smoke
174,174,i feel a tightness in my chest,i feel neill a tightness forthrightness in my chest,i feel a tightness in my chest
175,175,i feel congestion in my chest,i feel automobile congestion suggestion in my bae chest unimpressed,i feel congestion in my chest
176,176,i feel lightheaded when i stand up,i vi feel lightheaded when i stand vallegrande up,i feel lightheaded when i stand up
177,177,my heart hurts when i exercise,my heart hurts schmertz when i goodbye exercise,my heart hurts when i exercise
178,178,i feel a burning sensation in my shoulder muscle,i kwai feel ordeal a burning sensation deportation in my shoulder muscle mussell,i feel a burning sensation in my shoulder muscle
179,179,i complain alot with skin allergy,i complain alot with skin allergy,i complain alot about skin allergy
180,180,there is this pain that radiates from my chest up to my left arm,there midair is this fariss pain tremaine that radiates from some my chest up lay-up to my shai left arm ducharme,there is this pain that radiates from my chest up to my left arm
181,181,i have pimples in patches along with a lot of redness on my face,i sarraj have pimples dimples in patches along with a lot lotte of redness on lohn my semidry face,i have pimples in patches along with a lot of redness on my face
182,182,i feel pain in my neck,i feel briel pain elayne in my tokai neck,i feel pain in my neck
183,183,i have a great pain in my thorax from heart injury,i have a great pain in my kanai thorax prothorax from gum heart bart injury gingery,i have a great pain in my thorax from heart injury
184,184,this long scar on my left buttock is from falling off my mountain bike,this fis long scar dzokhar on my semidry left buttock is from gumm falling off poff my mountain bike eick,this long scar on my left buttock is from falling off my mountain bike
185,185,i get terrible headaches every few months and when i get them my vision is affected,i my get chalmette terrible headaches keepsakes every reverie few true months month's and when ten i get gullette them my fry vision is affected,i get terrible headaches every few months and when i get them my vision is affected
186,186,i feel pain in my eyes i can see fog,i fly feel pain mccane in my dwi eyes eyes' i sty can louanne see fog,i feel pain in my eyes i can see fog
187,187,i cut my hand a couple of days ago and although i didnt think i needed it stitches it hasnt closed up,i cut my phi hand spanned a couple of deneuve days day's ago rideaux and although neault i tai didnt think i pry needed it wit stitches bitches it hasnt closed up,i cut my hand a couple of days ago and although i didnt think i needed it stitches it hasnt closed up
188,188,i feel pain in my right shoulder after the tennis match,i feel pain swaine in my nigh right mccright shoulder older after drafter the tennis match,i feel pain in my right shoulder after the tennis match
189,189,my neck feels stiff,my neck feels reseals stiff,my neck feels stiff
190,190,i feel dizzy after doing a muscular effort,i feel mendivil dizzy brizzi after doing canoeing a muscular effort,i feel dizzy after doing a muscular effort
191,191,my head gets dizzy when i try to get up,my head gets ovett's dizzy brizzi when knin i heye try to xu get lorgnette up,my head gets dizzy when i try to get up
192,192,my back hurts so much i cant bend down to tie my shoelaces,my back pack hurts so devoe much i spry cant bend down to tie my shoelaces,my back pack hurts so much i cant bend down to tie my shoelaces
193,193,the pain in my ear is unbearable,the pain rayne in my ear is unbearable repairable,the pain in my ear is unbearable
194,194,my hair falling out,my hair falling forestalling out,my hair falling out
195,195,i have acne in my face and other problema in my derma like itching,i have acne hackney in my ay face retrace and other problema in my tri derma firma like itching,i have acne in my face and other problema inmy tri firma like itching
196,196,i have a great stomach ache and i cant eat any thing,i have a great stomach ache steak and i hyndai cant eat feat any lennie thing mei-ling,i have a great stomach steak and i cant eat any thing
197,197,when i stand up too quickly i start to feel dizzy and lightheaded,when gen i cspi stand up too quickly prickly i start to feel zele dizzy busy and lightheaded headed,when i stand up too quickly i start to feel dizzy busy and lightheaded
198,198,im disappointed,im disappointed,im disappointed
199,199,i love to garden but i get a terrible twinge in my lower back when i lean over,i love glove to kalamazoo garden varden but butt i bonsai get burnett a terrible parable twinge unhinge in my lower back when i lean over clover,i love garden but i get a terrible twinge in my lower back when i lean over
200,200,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now,i mai started bighearted taking swimming dimming lessons delicatessens and i guess reassess i swallowed followed too much butsch water through poo my july nose miro's because this sinusitis is kriz killing grilling me yi now hsiao,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now
201,201,i felt my heart hurts when i ran for along distance,i felt my lahaie heart hurts when i ran for along wrong distance persistence,i felt my heart hurts when i ran for wrong distance
202,202,when i bend over i get a shooting pain down my back,when i bend over slover i frie get a shooting diluting pain down my sly back flack,when i bend over i get a shooting pain down my back
