,Unnamed: 0,refs,trans,model_corrected
25,25,fine and you said you mentioned you live with your wife and two children is that right,fine and you said you mentioned you you live with your wife two children is that right,fine and you said you live with your wife and two children is that right
26,26,right alright um just a couple of other question we need to ask sir um do you smoke at all,right alright um just a couple of other other question we need to ask sir um do you at all,right alright um just a couple of other questions we need to ask sir um do you know me at all
27,27,and do you drink much in the way of alcohol,and do you drink much in the alcohol,and do you drink much in the alcohol
28,28,ok so um er normally at this stage i like to um examine you if thats ok but um um but but having listened to your story sir i think uh um just to recap for the last three days youve been having loose stool diarrhea a bit of tummy pain uh mainly on the left hand side um and vomiting and fever and youre quite weak and lethargic um you mentioned you had this chinese takeaway as little as three days ago and i wondered whether that might be the cause of your problems,ok so um er normally at this stage one like to um analyze you if thats ok merely um um but but having listened to your story sir i think uh um just to recap for the last left three days youve been having loose stool diarrhea a bit of of tummy pain hand uh been mainly on the left hand side um and on vomiting and fever and youre quite weak and lethargic um you mentioned you had this chinese as little as days ago i wondered that might be the cause of your problems,ok so um er normally at this stage one like to um analyze you if thats ok but having listened to your story sir i think uh just to recap for the last three days youve been having loose stool diarrhea a bit of tummy pain uh been mainly on the left hand side um and on vomiting and fever and youre quite weak and lethargic um you mentioned you had this chinese tongue as little as four days ago i wondered that might be the cause of your problems
29,29,um it seems like you may have something uh called gastroenteritis which essentially just a tummy bug or infection of your uh of your tummy,um it seems like you may have something uh gastroenteritis called uh gastroenteritis which essentially just a tummy bug of your uh pot,um it seems like you may have something uh gastroenteritis called uh  gastro enteritis which essentially just a tummy bug of your uh pot
30,30,uh mainly caused by viruses but there can be a possibility of bacteria uh causing its symptoms um,uh mainly caused aside viruses but there can be a possibility of bacteria uh its symptoms um,uh mainly caused by viruses but there can be a possibility of bacteria uh causing its symptoms um
31,31,at this stage uh what what wed recommend is just what we say conservative management so um i dont think you need anything like antibiotics its really just um making sure youre well hydrated so drinking fluids,at this degree uh what what wed commend is just what we say conservative management so um dont i think dont think you you need anything like antibiotics its really just um making youre well hydrated so fluids,um what what wed recommends is just what we say conservative management so um i dont think you need anything like antibiotics its really just um making sure youre well hydrated so fluids
32,32,six seven times a day and you mention its mainly watery have you noticed any other things like blood in your stools,six seven times a day and you mention its mainly watery mention have watery you noticed any other things like blood your stools,six seven times a day and you mention its mainly watery have you noticed any other things like blood in your stools
33,33,um there are things like dioralyte you can get from the pharmacy which uh its um it helps helps replenish your minerals and vitamins,um there are things like dioralyte you can get its from the pharmacy the which uh its um it helps helps your minerals and vitamins,um there are things like dioralyte you can get its from the pharmacy which uh its um it helps your minerals and vitamins
34,34,um and if you are having vomiting diarrhea i would say recommend that in the first you know first couple of days,um and if you exist having vomiting diarrhea i would say recommend that in the first you know first of days,um and if you are having vomiting diarrhea i would say recommend that in the first you know first couple of days
35,35,if you are feeling feverish and weak eh taking some paracetamol uh two tablets up to four times a day for the first few days can also help,if you be feeling feverish and weak eh taking some paracetamol paracetamol uh two tablets up to four times tablets a day for the first few days can also help,if you are feeling feverish and weak eh taking some paracetamol uh two tablets up to four times a day for the first few days can also help
36,36,i will certainly advise you to take some time off work actually i know youre quite keen to work but i would say the next two two to three days as the infection clears from your system to take some time off and rest,I will certainly rede you to take some time off work actually i know youre quite but keen to work but i would say to the next two two to three days infection clears from system to take off and rest,I will certainly rede you to take some time off work actually i know youre quite keen to work but i would say to the next two to three days infection clears from the system and it is time to finally take off and rest
37,37,um ill admit if your symptoms havent got better you know in in three to four days id like to come and see you again,um ill admit if your symptoms havent got better you know three in in in three in to four four days id to come and see you again,um ill admit if your symptoms improved in three to four days id to come and see you again
38,38,because if it is ongoing then we have to wonder whether something else caused your symptoms,because if it constitute ongoing then we then have wonder to wonder something else caused your symptom,because if it is ongoing then we then have to wonder whether something else caused your symptoms
39,39,uh and we may need to do further tests like um taking a sample of your stool so we can test that,uh and we may need to do further tests like um taking a sample your stool so we test that,uh and we may need to do further tests like um taking a sample of your stool so we can test that
40,40,um etcetera etcetera,um etcetera etcetera,um etcetera etcetersa
41,41,hows that sound,hows that sound,hows that sound
42,42,do you have any questions for me,do you have any for me,do you have any suggestions for me
43,43,ok and you mentioned youve had some pain in your tummy as well whereabouts is the pain exactly,ok and you mentioned youve had some pain in your as tummy as your well whereabouts the pain exactly,ok and you mentioned youve had some pain in your tummy as well as whereabouts of the pain exactly
44,44,ok and is uh is the treatment plan clear,ok and is uh is the the plan,ok and uh is the plan
45,45,great well i wish you all the best,great well i wish you all the best,great well i wish you all the best
46,46,thank you bye bye,thank you bye bye,thank you bye bye
47,47,one side and what side is that,one side and what what what side is that,one side and what side is that
48,48,left side ok and can you describe the pain to me,left side Oklahoma and can you describe the pain to Maine,left side ott and can you describe the pain to us
49,49,ok and is the pain is that is it there all the time or does it come and go,O.K. and is the pain is that is it there all the or does it come and sound,and is the pain that is it there all the time or does it come and go
50,50,come and go does the pain move anywhere else for example towards your back,do and fit doe the pain move anywhere else for towards your back,do and fit doe the pain moved anywhere else for towards your back
51,51,hello how are you,hello how are you,hello how are you
52,52,oh hey um ive just had some diarrhea for the last three days um and its been affecting me i need to stay close to the toilet and um yeah its been affecting my day to day activities,oh hey um ive just have some diarrhea for the final three days um and its been affecting me i need me to stay i close to the toilet and um its been affecting day to day activities,oh hey um ive just had some diarrhea for the final three days um and its been affecting me i need to stay close to the toilet and um its also been adversely affecting my day to day activities
53,53,uhno just maybe my stomach,uhno just maybe my stomach,uhno just maybe my stomach
54,54,um yeah it doesnt feel like yeah it just makes me feel weak i havent had a fever um at the moment but i did notice um a temperature when the symptoms started so um yeah around about three or four days ago,um yeah it doesnt feel like yeah it just makes me feel weak one havent but had a a fever um the at the at moment but i did um notice um a temperature when the symptoms started so um about three or days ago,um yeah it doesnt feel like yeah  it just makes me feel weak one havent but had a fever um at the moment but i did notice um a temperature when the symptoms started so um about three or four days ago
55,55,yeah i uh i didnt mention my temperature no but i felt um just a bit hot and yknow,yeah i uh one didnt mention my temperature but no no but i felt um just a bit hot and yknow,yeah i uh one didnt mention my temperature but no but i felt just a bit hot and yknow
56,56,uh no,uh no,uh no
57,57,yeah so um i vomited at the start of the symptoms but now um ive stopped vomiting,yeah so um I vomited at the start of the symptoms but now um stopped vomiting,yeah so um I vomited at the start of the symptoms but now um stopped vomiting
58,58,yeah yeah just normal vomit yeah no no blood no yeah,yeah yeah just normal yeah vomit yeah no blood no yeah,yeah yeah just normal vomit no blood no yeah
59,59,yep um i had a loss of appetite um so i havent been eating as much but ive been able to hold down fluids,yep um one have a loss of appetite um so i eating havent been eating as been much but ive been able to down fluids,yep um one has a loss of appetite um so i havent been eating as much but ive been able to down fluids
60,60,yep,yep,yep
61,61,um just soups and uh yeah light foods like smoothies and yeah liquid foods mainly,um just soups and uh yeah light foods like smoothies and yeah liquid foods mainly,um just soups and uh yeah light foods like smoothies and yeah liquid foods mainly
62,62,yeah so its like loose and watery stool going to the toilet quite often uh and like some pain in my like lower stomach,yeah so its like loose and watery stool going to uh the going toilet quite often uh and like some pain in my like lower stomach,yeah so its like loose and watery stool going to uh the toilet quite often and like some pain in my like lower stomach
63,63,yeah so i had takeaway about four days ago um uh but other than that ive yeah been uh eating normally nothing unusual here,yeah so i suffer takeaway about four days ago um uh but other but than that that ive that yeah been uh eating normally nothing unusual here,yeah so i suffered takeaway about four days ago um uh but other than that ive been eating normally and nothing unusual here
64,64,um yeah i ate at a chinese restaurant with friends yeah,um yea i ate at a a chinese restaurant with friends yea,um yea i ate at a chinese restaurant with friends yea
65,65,um so no one else in the family so a wife and two kids and one um child was vomiting but they havent got diarrhea theres no one with the same symptoms,um so no one else in the family so a wife one and two and kids and one um child was vomiting um but they havent got diarrhea theres no one with the same symptoms,um so no one else in the family so a wife one and two kids and one um child was vomiting but they havent got diarrhea theres no other one with the same symptoms
66,66,uh yeah thats fine i just yeah use an inhaler and uh thats under control,uh yeah thats fine iodine just inhaler yeah use an inhaler and uh thats under control,uh yeah thats fine iodine just use an inhaler and uh thats under control
67,67,no,no,no
68,68,yeah,yeah,yeah
69,69,uh so i need to stay close to the toilet cause i go quite frequently during the these past three days um yeah other than that its uh yeah the main concern,uh so i need to stay close to the toilet cause cause i go quite frequently during the these past three quite um yeah other than that its uh yeah the main concern,uh so i need to stay close to the toilet cause i go quite frequently during the past three um yeah other than that its uh yeah the main concern
70,70,um probably like six or seven times a day yeah,um probably like six six or seven times day yeah,um probably like six or seven times a day yeah
71,71,uh yes yeah i i work er um im an accountant,uh yes yeah i i i i work er um im an accountant,uh yes yeah i i work er um im an accountant
72,72,uh yeah ive been going to work yeah yeah its been quite difficult,uh yeah ive been going to work work yeah its been quite difficult,uh yeah ive been going to work yeah its been quite difficult
73,73,yes yeah,yes yeah,yes yeah
74,74,uh no i dont smoke,uh no i dont smoke,uh no i dont smoke
75,75,uh no i i dont drink alcohol no,uh no i i dont alcohol no,uh no i dont drink alcohol no
76,76,yeah,yeah,yeah
77,77,ok,ok,ok
78,78,yeah,yeah,yeah
79,79,no no blood yeah just watery and loose stool,no no blood yeah just yeah watery and loose stool,no no blood yeah just watery and loose stool
80,80,yeah,yeah,yeah
81,81,mm hmm,mm hmm,mm hmm
82,82,ok,ok,ok
83,83,yep,yep,yep
84,84,yep,yep,yep
85,85,ok,ok,ok
86,86,yeah,yeah,yeah
87,87,ok sure,ok sure,ok sure
88,88,yep,yep,yep
89,89,yep sure yep,yep sure yep,yep sure yep
90,90,that sounds great yeah yeah,that sounds great yeah yeah,that sounds great yeah
91,91,um no no further questions no,um no no further questions,um no further questions
92,92,uh yes yeah thats thats very clear thank you,uh yes yeah thats thats very clear thank you,uh yes yeah thats very clear thank you
93,93,uh on the left side,uh on the left side,uh on the left side
94,94,yeah it feels um like a cramp like a muscular cramp and um yeah i feel a bit uh weak and shaky,yeah it feel um like a cramp like a muscular muscular cramp and um yeah um i feel a uh and shaky,yeah it feel um like a muscular cramp and um yeah um i feel a uh and shaky
95,95,uh it comes and goes,uh it comes and goes,uh it comes and goes
96,96,hello,hello,hello
97,97,uh uh yes i think its a bit better its a bit its a bit its not very clear but lets continue anyway,uh uh yes i think its a bit better its a bit a its a bit its not very clear lets continue anyway,uh uh yes i think its a bit better its not very clear but lets continue anyway
98,98,did it help,did it help,did it help
99,99,ok,ok,ok
100,100,ok,ok,ok
101,101,do you remember the name of the cream you bought,do you remember the name of name the cream bought,do you remember the name of the cream bought
102,102,ok,ok,ok
103,103,yes,yes,yes
104,104,no well ok thats so you mentioned the itchiness um you also mentioned its been quite sore,no well Oklahoma thats sol you mentioned the you itchiness um you you also mentioned its been quite sensitive,no well ok thats sol you mentioned the itchiness um you also mentioned its been quite sensitive
105,105,um have you have you noticed any uh bleeding or discharge from your skins,um have you have you noticed any uh uh bleeding or discharge your skins,um have you noticed any uh bleeding or discharge from your skins
106,106,uh ok lets start again so how can i help you sir,uh ok permit start again so how can i help you sir,uh ok permit start again so how can i help you sir
107,107,ok,ok,ok
108,108,youve not havent uh seen any other uh pus or blood coming out of your skin,youve not havent uh visit any other uh pus or blood coming of skin,youve not seen any other uh pus or blood coming out of skin
109,109,no and you mentioned it all started three days ago,no and you mentioned it all mentioned started three days ago,no and you mentioned it all started three days ago
110,110,are you four days ago are you aware of any triggers or anything that you may have done that may have caused your symptoms to start,are you four days ago are you aware of any triggers or anything that you of may done that may have caused your symptoms to start,are you four days ago are you aware of any triggers or anything that you done that may have caused your symptoms to start
111,111,so for example have you changed your uh shower gel any clothing,thus for example have you changed you your you uh shower any,thus for example have you changed you your uh shower any
112,112,have you been around anyone else,have you been around anyone else,have you been around anyone else
113,113,mm,mm,mm
114,114,mm no no ok thats ok um,millimeter no no no ok thats um,millimeter no no ok thats um
115,115,fine so just to resummarize for the last four days youve had very itchy skin very sore skin all over your body mainly your chest and did you also mention your arms and legs as well,fine so just to resummarize for the last four days youve had very your itchy skin very sore skin all over your body all mainly your chest and did also your legs as well,for the last four days youve had very itchy very sore skin all over your body mainly your chest and abdomen but did also your legs as well
116,116,ok,ok,ok
117,117,ok anything on your face at all,ok anything on your face at all,ok anything on your face at all
118,118,no ok and apart from this any other symptoms have you noticed for example have you noticed any temperature or fevers,no ok and apart from this any other symptoms have you noticed for you example have noticed temperature or,no ok and apart from this any other symptoms have you noticed for example have noticed temperature or gas
119,119,itchy ok so your your bowels are working ok,itchy ok so your your bowels are working ok,so your bowels are working ok
120,120,your chest is ok no cough no breathing difficulties,your chest_of_drawers is ok no ok cough ok no breathing difficulties,your chest is ok no cough no breathing difficulties
121,121,youre passing urine ok,youre passing urine ok,youre passing urine ok
122,122,ok alright um,ok alright um,ok alright um
123,123,its always good to know so i mean do you have any ideas as to what could be causing your symptoms,information_technology always good to know so i mean do do you have you any ideas as to could be causing your symptoms,it is always good to know so i mean do you have any ideas as to what could be causing your symptoms
124,124,any ideas as to what could be causing your symptoms,any ideas as to what could to be causing your symptoms,any ideas as to what could be causing your symptoms
125,125,no no problem im happy to help um whereabouts in your skin is it affected,no no problem im happy to help um whereabouts in your is it affected,no no problem im happy to help um whereabouts in your family is it affected
126,126,ok thats ok so um normally at this stage i like to examine you um,ok thats ok indeed um normally at normally this stage i i to examine you um,ok thats ok indeed um normally at this stage i to examine you um
127,127,to see the rash itself to see exactly what type of rash it is but from what youve told me you mentioned its youve got some dry skin and some uh cracked skin as well,to see the rash itself to see precisely what type of rash told it is but but from what youve youve told me you mentioned youve got some dry skin and some uh cracked skin as well,to see the rash itself to see precisely what type of rash it is but from what youve told me you mentioned you’ve got some dry skin and some uh cracked skin as well
128,128,uh and has been very itchy and so would your um,uh and has been very itchy and so your um,uh and has been very itchy and so your um
129,129,uh your your background of eczema um,uh your your your background of eczema um,uh your your background of eczema um
130,130,sorry to say theres a couple of questions i wanted to ask you which i completely forgot my apologies um apart from the eczema do you have any other medical problems i should be aware of,deplorable to say theres a couple of questions I cherished to ask you which i completely forgot my apologies forgot um apart from the eczema do you have any medical problems i should be aware,a couple of questions I cherished to ask you which i completely forgot my apologies um apart from the eczema do you have any medical problems i should be aware of
131,131,ok not anymore ok and do you take any regular medications at the moment,ok not anymore ok and do you take any regular at the moment,ok not anymore ok and do you take any regular medication at the moment
132,132,no ok do you have any allergies to anything,no ok do you have any to,no ok do you have any evidence to support this
133,133,sorry i said do you have any allergies to anything,sorry iodine said do you have any to anything,sorry  iodine said do you have any evidence to suspect anything
134,134,yeah,yeah,yeah
135,135,hello,hello,hello
136,136,can you hear me thats alright i think it uh do you have any allergies at all,can you hear me thats alright i i think it uh alright do you any allergies at wholly,can you hear me thats alright i think it uh alright do you have any allergies at all
137,137,no ok um and tell me about your um uh your situation at home who do you live with,no ok um and tell me about your um uh your situation at do you live with,no ok um and tell me about your um uh situation at do you live with
138,138,ok and what do you do for work,ok and what what do do you do for work,ok and what do you do for work
139,139,ok uh no no no thats thats absolutely fine um just a couple of questions i want to ask you which can sometimes affect your symptoms is do you smoke at all,very_well uh no no no thats thats absolutely fine um just a couple of questions i want to you ask ask you which can sometimes affect your symptoms is do you smoke at all,very uh no no thats absolutely fine um just a couple of questions i want to ask you which can sometimes affect your symptoms is do you smoke at all
140,140,no and do you drink much in the way of alcohol,no and do you drink much in the way of alcohol,no and do you drink much in the way of alcohol
141,141,ok ok ok ive got to say at this stage ive got to say this sound quality is not uh great but i will continue because weve come this far um,ok very_well ok ive got to say astatine this stage ive got to say this sound quality is is not uh great but i will because weve come this far um,ok very ok ive got to say at this stage ives gotto say this sound quality is not uh great but i will because weve come this far um
142,142,so um based on everything you mentioned sarah i do wonder whether this is a flare up of your eczema um,so um based along everything you mentioned sarah i do wonder whether this is a up of your eczema,so um based on everything you mentioned sarah i do wonder whether this is a follow up of your eczema
143,143,the reason being that you said it was quite itchy um its mainly affecting your chest and your back,the reason being that you said it was quite itchy um its mainly affecting your chest your back,the reason being that you said it was quite itchy um its mainly affecting your chest and your back
144,144,um and uh having looked at your skin uh the the the rash does appear quite familiar um you mentioned using steroid creams yesterday,um and uh having looked at your skin uh does the the the rash quite does appear quite uh you mentioned steroid creams,um and uh having looked at your skin uh the rash does appear quite severe uh you mentioned steroid creams
145,145,um from the pharmacy i wonder whether giving you a stronger prescription of a of a steroid may be beneficial,um from the pharmacy one wonder whether giving you a a stronger prescription of a of a steroid may be beneficial,as from the pharmacy one wonder whether giving you a stronger prescription of a steroid may be beneficial
146,146,uh which im happy to prescribe to you today as well as im going to give you something some emollients which helps to moisturize the skin,uh which im happy to prescribe to you today as well as to im going today to give to you something some emollients helps to moisturize the skin,uh which im happy to prescribe to you today as well as im going today to give to them something some emollients helps to moisturize the skin
147,147,um which use in the bath and shower and its definitely worth um using that for the first seven to ten days,um which use in the bath and shower and shower its definitely worth um um using that for the first seven to ten days,um which use in the bath and shower and its definitely worth um using that for the first seven to ten days
148,148,uh before we make the decision on whether its working or not,uh before we make the decision on whether on its working or not,uh before we make the decision on whether its working or not
149,149,um its also worth um using antihistamines which you can sometimes buy over counter,um information_technology also worth um using antihistamines which which you can buy over counter,um it is also worth um using antihistamines which you can buy over the counter
150,150,things like loratadine or piriton which can help the itchiness of your skin,thing like loratadine or piriton which help can help the itchiness of your skin,thing like loratadine or piriton which can help the itchiness of your skin
151,151,and uh um its also worth keeping a diary of any triggers which are affecting your symptoms anything you wear or anything you use in terms of shower gels or soap,and uh um its also worth keeping a diary of any triggers which are affecting your symptoms anything which you wear wear or anything you of shower gels or soap,and uh um its also worth keeping a diary of any triggers which are affecting your symptoms which you wear or anything you think of shower gels or soap
152,152,because if thats causing your symptoms then we need to have a discussion about an eczema cu,because if thats causing your symptoms then we need to a about an eczema cu,because if thats causing your symptoms then we need to know about an eczema cu
153,153,ohh could you say that again sorry,ohh could you say that again sorry,ohh could you say that again sorry
154,154,ok,ok,ok
155,155,no no ok im certain this is obviously affecting you and uh well try our very best to get get this sorted out for you um have you had anything like this before in the past,no no ok im certain this is obviously affect you and uh well get try our get very best to get get this sorted to out for you um have you anything like this before in past,no no ok im certain this is obviously affecting you and uh well we try our very best to get this sorted out for you um have you experienced anything like this before in the past
156,156,ok so its something for you to think about you can get different types of antihistamines i can give you something a little bit stronger today as well,very_well so its something for you to think about you can get different types of antihistamines i can can give you something a little bit stronger today as well,so its something for you to think about you can get different types of antihistamines i can give you something a little bit stronger today as well
157,157,um something like fexofenadine which i can give to you today its definitely worth trying and its not going to do you any harm,um something like fexofenadine which i can give to to you today its definitely to worth trying and not going to you any harm,um something like fexofenadine which i can give to you today its definitely worth trying and not going to cause you any harm
158,158,um but i think using the steroids and the emollients um on a regular basis,um but i think using the steroids steroids and the emollients a regular basis,um but i think using the steroids and the emollients on a regular basis
159,159,uh over the next week to ten days should hopefully control your symptoms but do come back and see me next week if things dont get better,uh over the next week to ten days should hopefully control your back symptoms but do come back and see me next week if things get better,uh over the next week to ten days should hopefully control your back symptoms but do come back and see me next weeks if things get better
160,160,ok um do you have any questions for me,all_right um do you have any any questions me,um do you have any questions for me
161,161,ok well i wish you all the best,O.K. well i wish wish you all the best,well i wish you all the best
162,162,thank you have a good day,thank you have a day,thank you have a good day
163,163,ok,ok,ok
164,164,ok,ok,ok
165,165,hello can you hear me well,hello buttocks you hear hear you me well,hello buttocks you hear me well
166,166,ok,ok,ok
167,167,um,um,um
168,168,its much more like itchy and my eczema was more like only in the arm but now its also on the chest and in the on the on the hands as well,its much more like itchy and my eczema be more like only in the arm now but now its also on and in the on the the hands deoxyadenosine_monophosphate well,its much more like itchy and my eczema is more similar only in the arm but its also on the hands as well
169,169,like pretty yeah when like i like for instance hiking during the weekend and,like pretty yeah when like like i i like for hiking during the weekend and,like pretty yeah when like i i like for hiking during the weekend and winter
170,170,i am i cant really do it anymore because its like very like i wanted to do that last weekend and because super painful and i i have to take like showers every day to be able to cannot uh ease this itching part which is very very annoying,i cost i cant really do it anymore because its like very like one want to do that last have weekend and and because super painful and i i have to take like weekend showers every day be able to cannot uh ease this itching part which is annoying,i am very like one want to do that last weekend and because super painful and i have to take like weekend showers every day i cannot uh ease this itching part which is annoying
171,171,yeah,yeah,yeah
172,172,ok,ok,ok
173,173,no um so my skin is a bit cracked in some parts like kind of cracked if you see what i mean but uh yeah,no um so my skin is a bit cracked in of some parts of like kind cracked of cracked if you see what uh yea,no um so my skin is a bit cracked in some parts like kind of cracked if you see what uh yea
174,174,no,no,no
175,175,four days ago,four days ago,four days ago
176,176,no i its actually like its really annoying because im thinking about maybe i should change something because i i havent and i dont understand i cannot um afraid of asking people around me because its cannot you know um i dont feel really comfortable asking about these questions its kind of intimate that so i your help now,no i its actually like information_technology very annoying because im remember about maybe i should change something because i i havent and and i dont understand i cannot um afraid cannot of asking asking people around me afraid because its cannot you you know i feel really asking about these questions its of intimate that so i your help now,no i its actually like it very annoying because im remember about maybe i should change something because i havent and i dont understand i cannot um afraid of asking people around me because its you you know i feel really uncomfortable asking about these questions its kind of intimate that so i ask your help now
177,177,yes so its been a few days now i have like a sore and a red skin its kind of its really itchy and its like super annoying so id like to find something quick to solve it,yes so its been a few day now i have like a sore and and a red skin its kind of kind its really really itchy and its like annoying so id like something to resolve information_technology,yes so its been a few days now i have like a sore and a red skin its kind of really itchy and its really annoying so id like something to resolve it
178,178,uh no just the chest hands and like like inside the elbows yeah,uh no just the chest hands and like like inside elbows yeah,uh no just the chest hands and like inside elbows yeah
179,179,am i what,am i what,am i what
180,180,on my face no,on my face no,on my face no
181,181,no just very itchy nothing else,no just very itchy very nothing else,no just very itchy very nothing else
182,182,no,nobelium,nobelium
183,183,i i think so,I i think so,i think so
184,184,any what,any what,any what
185,185,um so i had eczema before so maybe its disease but it seems like more uh like uh my eczema was only on the arms so im im not sure i i really have no idea,um so i had eczema before so maybe its disease merely it seems like more uh like uh my was eczema was only on the only so im not sure i i really have idea,um so i had eczema before so maybe its disease but it seems like more like uh my eczoema was only on the first day so im not sure if i really have an idea
186,186,yeah,yeah,yeah
187,187,uh mostly like my chest my my hands my arms like like really its its super annoying like its itching a lot like all the time and,uh mostly comparable my chest my my hands my arms like like really its arms its super annoying like its itching a lot like all the time and,uh mostly comparable my chest my hands my arms like really its super annoying its itching a lot like all the time and itchy
188,188,uh no i just had asthma in the past but not anymore,uh no i just had asthma in the in but not,uh no i just had asthma in the stomach  but not my lungs 
189,189,uh no,uh no no,uh no no
190,190,i like some sorry yeah,i like some sorry yeah,i like some sorry yeah
191,191,hello yes,hello yes,yes
192,192,ohh allergies uh no,ohh allergies uh no,ohh allergies uh no
193,193,uh so i live with a few flatmates im a so you know im thirty one uh i yeah im i have a full time job and so im living with a few people to save money,uh so i live with a few flatmate im a so you know im thirty have one uh i yeah im i have uh a full im time job so im living a to save money,uh so i live with a few flatmates im a so you know im thirty have one uh yeah i have a full time job so im living in a flat to save money
194,194,uh i work uh at a pharmaceutical company,uh i work uh uh at a pharmaceutical company,uh i work uh at a pharmaceutical company
195,195,so its been a its been a few years now uh its uh its kind of interesting were working im a like a kind of project manager uh i mean do you want to to know more about it,so information_technology been a its be a few year now uh its uh its kind working of interesting were working im a like a kind of project i mean do you to to know more it,so it has been a few years now uh its uh  its kind of interesting were working im a like a project i mean do you want to know more about it
196,196,no,no,no
197,197,i cant even sleep at night i really need something quickly to to solve it because even at work i i can when im in a meeting and i have to like uh think about my work i cant focus i cant actually focus on my work its really annoying because i cant actually think about uh what i have to say im always like uh disturbed by this disease,i cant even rest at night i really need something quickly to to solve information_technology because even at work one i can when im in a meeting and about i have to like uh think cant about my work have i cant focus i cant actually focus on a my work its really annoying because i cant actually think about uh what i have say im always disturbed by this disease,i cant even rest at night i really need something quickly to solve it because even at work one i can when im in a meeting and i have to like uh think about my work i cant actually focus on a work problem its really annoying because i cannot actually think more about uh what is going on until i say it and im always disturbed by this disease
