,refs,trans,model_corrected
69,uh so i need to stay close to the toilet cause i go quite frequently during the these past three days um yeah other than that its uh yeah the main concern,uh so i need to stay close to the toilet cause i go quite frequently during the these past three days um yeah other than that its uh yeah the main concern,uh so i need to stay close to the toilet cause i go quite frequently during the these past three days um yeah other than that its uh yeah the main concern
70,um probably like six or seven times a day yeah,um probably like 67 times a day yeah,um probably like 67 times a day yeah
71,uh yes yeah i i work er um im an accountant,uh yeah i i work um um im in accounts,uh yeah i i work um um im in accounts
72,uh yeah ive been going to work yeah yeah its been quite difficult,uh yeah ive been going to work yeah yeah its been quite difficult,uh yeah ive been going to work yeah its been quite difficult
73,yes yeah,yes yeah,yes yeah
74,uh no i dont smoke,uh no i dont smoke,uh no i dont smoke
75,uh no i i dont drink alcohol no,uh no i i dont drink alcohol no yeah,uh no i i dont drink alcohol no yeah
76,yeah,yeah,yeah
77,ok,ok,ok
78,yeah,yeah,yeah
79,no no blood yeah just watery and loose stool,no no blood yeah just watery and loose stool,no no blood yeah just watery and loose stool
80,yeah,yeah,yeah
81,mm hmm,mhm,mhm
82,ok,ok,ok
83,yep,yeah,yeah
84,yep,yeah,yeah
85,ok,like,like
86,yeah,yeah,yeah
87,ok sure,ok sure,ok sure
88,yep,yeah,yeah
89,yep sure yep,yeah sure yeah,yeah sure yeah
90,that sounds great yeah yeah,that sounds great yeah yeah,that sounds great yeah yeah
91,um no no further questions no,um no no further questions no,um no no further questions no
92,uh yes yeah thats thats very clear thank you,uh yeah yeah thats thats very clear thank you,uh yeah yeah thats thats very clear thank you
93,uh on the left side,uh on the left side,uh on the left side
94,yeah it feels um like a cramp like a muscular cramp and um yeah i feel a bit uh weak and shaky,yeah it feels um like a cramp uh like a muscular cramp and um yeah i feel a bit weak and shaky,yeah it feels um like a cramp uh like an muscular cramps and um yeah i feel a bit weak and shaky
95,uh it comes and goes,uh it comes and goes,uh it comes and goes
96,hello,hello,hello
97,uh uh yes i think its a bit better its a bit its a bit its not very clear but lets continue anyway,uh uh yes i think its a bit better its a bit its a bit its not very clear but let lets continue anyway,uh uh yes i think its a bit better itsa bit more abit its not very clear but let lets continue anyway
98,did it help,did it help,did it help
99,ok,ok,ok
100,ok,ok,ok
101,do you remember the name of the cream you bought,do you remember the name of the cream you bought,do you remember the name of the cream you bought
102,ok,ok,ok
103,yes,yes,yes
104,no well ok thats so you mentioned the itchiness um you also mentioned its been quite sore,no well well ok thats ok so you mentioned the itchiness um you also mentioned its been quite sore,no well well ok thats ok so you mentioned the itchiness um you also mentioned its been quite sore
105,um have you have you noticed any uh bleeding or discharge from your skins,um have you have you noticed any uh bleeding or discharge from your skin,um have you have seen any uh bleeding or discharge from your skin
106,uh ok lets start again so how can i help you sir,uh ok so lets start again so how can i help you sir,uh ok so lets start again so how can i help you sir
107,ok,ok,ok
108,youve not havent uh seen any other uh pus or blood coming out of your skin,youre not having uh any other uh pus or blood coming out of your skin,youre not having uh any other uh pus or blood coming out of your skin
109,no and you mentioned it all started three days ago,no and you mentioned it all started three days ago,no and you mentioned it all started three days ago
110,are you four days ago are you aware of any triggers or anything that you may have done that may have caused your symptoms to start,are you four days ago are you aware of any triggers so anything that you may have done that may have caused your symptoms to start,are you four days ago are you aware of any triggers so anything that you may have done that may has caused your symptoms to start
111,so for example have you changed your uh shower gel any clothing,so for example have you changed your uh shower gel any clothing,so for example have you changed your uh shower gel any clothing
112,have you been around anyone else,have you been around anyone else,have you been around anyone else
113,mm,mm,mm
114,mm no no ok thats ok um,mm no no ok thats ok um,mm no no ok thats ok um
115,fine so just to resummarize for the last four days youve had very itchy skin very sore skin all over your body mainly your chest and did you also mention your arms and legs as well,fine so just to re summarize for the last four days youve had very itchy skin very sore skin all over your body mainly your chest and did you also mention your arms and legs as well,fine so just to re summarize for the last four days youve had very itchy skin very sore skin all over your body mainly your chest and did you also mention your arms and legs as well
116,ok,ok,ok
117,ok anything on your face at all,ok and anything on your face at all,ok and anything on your face at all
118,no ok and apart from this any other symptoms have you noticed for example have you noticed any temperature or fevers,no ok and apart from this any other symptoms have you noticed for example have you noticed any temperature or fevers,no ok and apart from this any other symptoms have you noticed for example have YOU noticed any temperature or fevers
119,itchy ok so your your bowels are working ok,itching ok so your your bowels are working ok,itching ok so your your bowels are working ok
120,your chest is ok no cough no breathing difficulties,your chest is ok no cough no breathing difficulties,your chest is ok no cough no breathing difficulties
121,youre passing urine ok,youre passing urine ok,youre passing urine ok
122,ok alright um,ok all right um,ok all right um
123,its always good to know so i mean do you have any ideas as to what could be causing your symptoms,its always good to know so i mean do you have any ideas as to what could be causing your symptoms,its always good to know so i mean do you have any ideas as to what could be causing your symptoms
124,any ideas as to what could be causing your symptoms,any ideas as to what could be causing your symptoms,any ideas as to what could be causing your symptoms
125,no no problem im happy to help um whereabouts in your skin is it affected,no no problem im happy to help um where about on your skin is it affected,no no problem im happy to help um where about on your skin is it affected
126,ok thats ok so um normally at this stage i like to examine you um,ok no thats ok so um normally at this stage id like to examine you um,ok no thats ok so um normally at this stage id like to examine you um
127,to see the rash itself to see exactly what type of rash it is but from what youve told me you mentioned its youve got some dry skin and some uh cracked skin as well,to see the rash itself and see exactly what type of rash it is but from what youve told me you mentioned its youve got some dry skin and some uh cracked skin as well,to see the rash itself and see exactly what type of rash it is but from what youve told me you mentioned its you´ve got some dry skin and some uh cracked skin as well
128,uh and has been very itchy and so would your um,uh and its been very itchy and so with your um,uh and its been very itchy and so with your um
129,uh your your background of eczema um,uh your your background of eczema um,uh your your background of eczema um
130,sorry to say theres a couple of questions i wanted to ask you which i completely forgot my apologies um apart from the eczema do you have any other medical problems i should be aware of,so a couple of questions i wanted to ask you which i completely forgot my apologies um apart from the eczema do you have any other medical problems i should be aware of,so a couple of questions i wanted to ask you which i completely forgot my apologies um apart from the eczema do you have any other medical problems i should be aware of
131,ok not anymore ok and do you take any regular medications at the moment,ok not anymore ok and do you take any regular medications at the moment,ok not anymore ok and do you take any regular medications at the moment
132,no ok do you have any allergies to anything,no ok do you have any allergies to anything,no ok do you have any allergies to anything
133,sorry i said do you have any allergies to anything,just uh sorry i did you have any allergies to anything,just uh sorry i did you have any allergies to anything
134,yeah,yeah,yeah
135,hello,hello,hello
136,can you hear me thats alright i think it uh do you have any allergies at all,oh can you hear me uh so i think it cra uh do you have any allergies at all,oh can you hear me uh so i think it cra uh do you have any allergies at all
137,no ok um and tell me about your um uh your situation at home who do you live with,no ok um and tell me about your um uh your situation at home who do you live with,no ok um and tell me about your um uh your situation at home who do you live with
138,ok and what do you do for work,ok and what do you do for work,ok and what do you do for work
139,ok uh no no no thats thats absolutely fine um just a couple of questions i want to ask you which can sometimes affect your symptoms is do you smoke at all,ok uh no no no thats absolutely thats absolutely fine um a couple of questions i want to ask you which can sometimes affect your symptoms is do you smoke at all,ok uh no no yes thats absolutely thatsabsolutely fine um a couple of questions i want to ask you which can sometimes affect your symptoms is do you smoke at all
140,no and do you drink much in the way of alcohol,no and do you drink much in a way of alcohol,no and do you drink much in a way of alcohol
141,ok ok ok ive got to say at this stage ive got to say this sound quality is not uh great but i will continue because weve come this far um,ok ok ok ive got to say at this stage ive got to say that the the sound quality is not uh great but i will continue because weve come this far um,ok ok ok ive got to say at this stage iving gotto say that the the sound quality is not uh great but i will continue because weve come this far um
142,so um based on everything you mentioned sarah i do wonder whether this is a flare up of your eczema um,so um based on everything you mentioned sir ii i do wonder whether this is a flare up of your eczema um,so um based on everything you mentioned sir ii i do wonder whether this is a flare up of your eczema um
143,the reason being that you said it was quite itchy um its mainly affecting your chest and your back,the reason being that you said its quite itchy um its mainly affecting your chest and your back,the reason being that you said its quite itchy um its mainly affecting your chest and your back
144,um and uh having looked at your skin uh the the the rash does appear quite familiar um you mentioned using steroid creams yesterday,um and uh having looked at your skin uh the the the rash does appear quite familiar um you mentioned you using steroid creams yesterday,um and uh having looked at your skin uh the the THE rash does appear quite familiar um you mentioned you using steroid creams yesterday
145,um from the pharmacy i wonder whether giving you a stronger prescription of a of a steroid may be beneficial,um from the pharmacy i wonder whether giving you stronger prescription of a uh of a steroid may be beneficial,um from the pharmacy i wonder whether giving you stronger prescription of a uh of an steroid may be beneficial
146,uh which im happy to prescribe to you today as well as im going to give you something some emollients which helps to moisturize the skin,uh which im happy to prescribe to you today as well as that im gonna give you some some emollient which helps to moisturize the skin,uh which im happy to prescribe to you today as well as that im gonna give you some some emollient which helps to moisturize the skin
147,um which use in the bath and shower and its definitely worth um using that for the first seven to ten days,um which you use in the bath and shower and its definitely worth um using that for the 1st 7 to 10 days,um which you use in the bath and shower and its definitely worth um using that for the 1st 7 to 10 days
148,uh before we make the decision on whether its working or not,uh before we make a decision on whether its working or not,uh before we make a decision on whether its working or not
149,um its also worth um using antihistamines which you can sometimes buy over counter,um its also worth um using antihistamines which you can sometimes buy over the counter,um its also worth um using antihistamines which you can sometimes buy over the counter
150,things like loratadine or piriton which can help the itchiness of your skin,things like loratadine or claritin which can help with the itchiness of your skin,things like loratadine or claritin which can help with the itchiness of your skin
151,and uh um its also worth keeping a diary of any triggers which are affecting your symptoms anything you wear or anything you use in terms of shower gels or soap,and its also worth keeping a diary of any triggers which are affecting your symptoms anything you wear or anything you use in terms of shower gels or soap,and its also worth keeping a diary of any triggers which are affecting your symptoms anything you wear or anything she use in terms of shower gels or soap
152,because if thats causing your symptoms then we need to have a discussion about an eczema cu,because if thats causing you symptoms then we need to have a discussion about it next time i see you,because if thats causing you symptoms then we need to have a discussion about it next time i see you
153,ohh could you say that again sorry,oh could you say that again sorry,oh could you say that again sorry
154,ok,ok,ok
155,no no ok im certain this is obviously affecting you and uh well try our very best to get get this sorted out for you um have you had anything like this before in the past,no no ok i i understand this is obviously affecting you and uh well try our very best to get get it sorted out for you um have you had anything like this before in the past,no no ok i i understand this is obviously affecting you and uh well try our very best to get get it sorted out for you um have you had anything like this before in the past
156,ok so its something for you to think about you can get different types of antihistamines i can give you something a little bit stronger today as well,i didnt ok so its something for you to think about you can get a different type of antihistamines i can give you something a little bit stronger today as well,i didnt ok so its something for you to think about you can get a different type of antihistamines i can give you something a little bit stronger today as well
157,um something like fexofenadine which i can give to you today its definitely worth trying and its not going to do you any harm,something like fexofenadine which i can give to you today its definitely worth trying it its not going to do you any harm,something like fexofenadine which i can give to you today its definitely worth trying it its not going to do you any harm
158,um but i think using the steroids and the emollients um on a regular basis,but i say think using the steroids and the emollients on a regular basis,but i say think using the steroids and the emollients on a regular basis
159,uh over the next week to ten days should hopefully control your symptoms but do come back and see me next week if things dont get better,um over the next week to 10 days should hopefully control your symptoms but do come back and see me next week if things dont get better,um over the next week to 10 days should hopefully control your symptoms but do come back and see me nextweek if things dont get better
160,ok um do you have any questions for me,ok um do you have any questions for me,ok um do you have any questions for me
161,ok well i wish you all the best,ok well i wish you all the best,ok well i wish you all the best
162,thank you have a good day,thank you have a good day,thank you have a good day
163,ok,ok,ok
164,ok,ok,ok
165,hello can you hear me well,hello can you hear me well,hello can you hear me well
166,ok,ok,ok
167,um,um,um
168,its much more like itchy and my eczema was more like only in the arm but now its also on the chest and in the on the on the hands as well,mm its much more like itchy and my eczema was more like only in the arms and now its a also on the chest and in the in the on the hands as well,mm its much more like itchy and my eczema was morelike only in the arms and now its a also on the chest and in there the onthe hands as well
169,like pretty yeah when like i like for instance hiking during the weekend and,like yeah when like i like for instance hiking during the weekends and,like yeah when like i like for instance hiking during the weekends and
170,i am i cant really do it anymore because its like very like i wanted to do that last weekend and because super painful and i i have to take like showers every day to be able to cannot uh ease this itching part which is very very annoying,i am i cant really do it anymore because its like very like like i wanted to do that last weekend and it was super painful and i i have to take like showers every day to be able to kind of uh ease this itching spots which is very very annoying,i am i cant really do it anymore because its like very like like i wanted to do that last weekend and it was super painful and i i have to take like showers every day to be able to kind of uh ease this itching spots which is very very annoying
171,yeah,yeah,yeah
172,ok,mm ok,mm ok
173,no um so my skin is a bit cracked in some parts like kind of cracked if you see what i mean but uh yeah,no um so my skin is a bit cracked in some parts like kind of cracked if you see what i mean but uh yeah,no um so my skin is a bit cracked in some parts like kind of cracked if you see what i mean but uh yeah
174,no,no,no
175,four days ago,four days ago,four days ago
176,no i its actually like its really annoying because im thinking about maybe i should change something because i i havent and i dont understand i cannot um afraid of asking people around me because its cannot you know um i dont feel really comfortable asking about these questions its kind of intimate that so i your help now,no i i its actually like its really annoying because im thinking about maybe maybe i should change something because i i havent and i dont understand and im kind of um afraid of asking people around me because its kind of you know um i dont feel really comfortable asking about these questions its kind of intimate and so i your head now,no i i its actually like its really annoying because im thinking about maybe maybe i should change something because i im havent and i dont understand and im kind of um afraid of asking people around me because its kindof you know um i didnt feel really comfortable asking about these questions itskind of intimate and so i your head now
177,yes so its been a few days now i have like a sore and a red skin its kind of its really itchy and its like super annoying so id like to find something quick to solve it,yes so its been a few days now i have like a sore and a red skin its kind of its really itchy and its like super annoying so id like to find something quick to solve it,yes so its been a few days now i have like a sore and a red skin its kind of its really itchy and its like super annoying so id like to find something quick to solve it
178,uh no just the chest hands and like like inside the elbows yeah,uh no just the chest hands and like like inside the elbows yeah,uh no just the chest hands and like like inside the elbows yeah
179,am i what,in my what,in my what
180,on my face no,oh on my face no,oh on my face no
181,no just very itchy nothing else,no no just the itching nothing else,no no just the itching nothing else
182,no,no,no
183,i i think so,uh i think so,uh i think so
184,any what,any what,any what
185,um so i had eczema before so maybe its disease but it seems like more uh like uh my eczema was only on the arms so im im not sure i i really have no idea,um i so i had eczema before so maybe its this but it seems like more i like uh my eczema was only on the arm so im im not sure i i really have no idea,um i so i had eczema before so maybe its this but it seems like more i like uh my eczerema was only on the arm so im im not sure i i really have no idea
186,yeah,yeah,yeah
187,uh mostly like my chest my my hands my arms like like really its its super annoying like its itching a lot like all the time and,uh mostly like my chest my my hands my arms like i agree its its super annoying like its itching a lot like all the time and,uh mostly like my chest my my hands my arms like i agree its its super annoying like its itching a lot like all the time and
188,uh no i just had asthma in the past but not anymore,uh no i just had asthma in the past but not anymore,uh no i just had asthma in the past but not anymore
189,uh no,uh no,uh no
190,i like some sorry yeah,i like ok sorry yeah,i like ok sorry yeah
191,hello yes,hello yes,hello yes
192,ohh allergies uh no,oh allergies uh no,oh allergies uh no
193,uh so i live with a few flatmates im a so you know im thirty one uh i yeah im i have a full time job and so im living with a few people to save money,uh so i live with a few flatmates im uh so you know im 31 uh i yeah i i have a full time job and so im living with a few people to save money,uh so i live with a few flatmates im uh so you know im 31 uh i yeah i i have a full time job and so im living witha few people to save money
194,uh i work uh at a pharmaceutical company,uh i work uh at a pharmaceutical company,uh i work uh at a pharmaceutical company
195,so its been a its been a few years now uh its uh its kind of interesting were working im a like a kind of project manager uh i mean do you want to to know more about it,so its been a its been a few years now uh its a its kind of interesting were working im a like a kind of project manager uh and do you want to to know more about it,so its been a its Been a few years now uh its aIts kind of interesting were working im a like a kindof project manager uh and do you want to to know more about it
196,no,no,no
197,i cant even sleep at night i really need something quickly to to solve it because even at work i i can when im in a meeting and i have to like uh think about my work i cant focus i cant actually focus on my work its really annoying because i cant actually think about uh what i have to say im always like uh disturbed by this disease,i cant even sleep at night like i really need something quick to to sort it because even at work i like um when im in a meeting and i have to like uh think about my work and focus like actually focus on my work its really annoying because i cant actually think about uh what i have to say im always like uh disturbed by this disease,i cant even sleep at night like i really need something quick to to sort it because even at work i like um when im in a meeting and i have to like uh think about my work and focus like actually focus on my sleep its really annoying because i cant actually think About uh what ihave to say im always like.. disturbed by this disease
198,uh you know once in a while i can i like hanging out with people once in a while so yeah id say a few a few beers per week something like this nothing nothing crazy i used to drink a lot more when i was younger but its been its been a while,uh you know once in a while i i can i like hanging out with people once in a while so yeah id say a few a few beers per week something like this nothing nothing crazy i used to drink a lot more when i was younger but its been its been a while uh,uh you know once in a while i i can i like hanging out with people once or a While so yeah id say a few afew beers per week something like this nothing nothing crazy i used to drink a lot more when i was younger but its been its gone aWhile uh
199,ok,ok,ok
