,refs,trans,model_corrected
60,um no its just kind of cramping comes and goes ,um no its just kind gov clamping Cancer comes and goes,um no its just kind of clamping comes and goes
61,okay and hows your appetite been ,okay and  your airtight pick been,okay and therefore your airtight pick has been suggested
62,um not great actually yeah its been reduced ,um not  barter actually yeah its deduced verdigris,um not a verdigris actually yeah its reduced
63,yeah any problem with swallowing or mouth ulcers or anything like that ,any problem  filling following or mouth ulcers or anything bike meet that,any problem with swallowing or mouth ulcers or anything like that
64,okay and is there any family history of anything ,'kay  is there any amalie prehensile history of boulding,they are there any family history of boulding
65,um my moms dads my grandfather has ulcerative colitis , my alms dads my grandfather has ulcerative colitis,my mms my grandfather has ulcerative colitis
66,so i think hes had some problems with his bowels ,so y think hes had some problem's with his ZiB,so i think he had some problems with his swallowing
67,okay and have you ever had bowel problems before this has happened ,okay and you ever had dowel problems before this has happened,okay and you have ever had bowel problems before this has happened
68,no okay and are you working at the moment or ,no okay and are  working at  moment or,no one is alive and is working at the moment or day
69,um im a student ,um dim a student,um in a student
70,youre a student okay and i know you havent had any bowel problems in the past have you had any other medical conditions ,youre a student okay and i know you havent had any bowel in the past have ado had any other medical congregation conditions,however you havent had any bowel obstruction in the past and have few had other medical conditions
71,um no im just asthmatic ,bum no im just asthmatic,bum no im asthmatic
72,and have you noticed any skin changes or joint pains ,and have ado noticed any skin changes or joint ,we have few noticed any skin changes or joint changes
73,ive had some rashes on my shins but theyre theyre not itchy or anything they didnt bother me ,ive add some rashes bon my shins but theyre theyre not itchy form anything they didnt bother test,ive had some rashes on my shins but theyre they are not itchy form anything they didnt bother test
74,okay okay and have they sort of come and gone a bit or have they , unpainted okay and have sort of come and transpolar gone a bit or halve they,they have sort of come and gone a bit or have they
75,yeah okay and whats your understanding so far of what investigations youve had ,yeah okay lush whats your understanding so aer Tupi of what investigations  had,yeah okay whats your understanding so far of what investigations we had
76,um well ive had the camera test and i think theyve done some tests on my stool as well and im just kind of in the dark waiting to hear kind of whats been happening ,um  ive  Hemiprocnidae the camera best and think theyve  some tests on my stool as well and im just kind of in the dark  to kind of whats been happening,um has done the camera test and think theyve performed some tests on my stool as well and im just kind of in the dark trying to understand what has been happening
77,okay so your stool cultures have been negative so thats the exclude any infective cause of your diarrhoea and obviously youve had your colonoscopy and we took some biopsy results and so that sort of confirms the diagnosis of something something called ulcerative colitis which is a type of inflammatory bowel disease i dont know if youve heard of those terms before ,okay  your stool cultures have been negative au order thats drift  any infective cause of your diarrhoea and obviously youve had your colonoscopy and we took biopsy results and au that pass of affirms the diagnosis of something twentysomething called ulcerative colitis which is a type of anticipatory  i dont ngultrum know dif youve heard of those berms digitise before,all stool cultures have been negative in order to exclude any infective cause of your diarrhoea and obviously youve had your colonoscopy and we took biopsy results and so that sort of confirms the diagnosis of something called ulcerative colitis which is a type of inflammatory bowel disease i dont know if you’ve heard of those terms before
78,ive heard my granddad having it but i havent i dont know much about it ,ive heard my granddad having it cut  Pittsburgh havent i dont know about it,ive heard of my granddad having it but i dont know about it
79,okay so its sort of chronic inflammatory disease affecting predominantly the bowel but it can affect other parts of the body like skin joints sometimes even the eyes um but thats more unusual um so we were planned to start you on some steroids initially to try and reduce the inflammation down and also medication called pentasa which is a maintenance therapy um so have you had any steroids at all yet from your gp or ,okay au strain its sort of chronic inflammatory affecting predominantly the bowel but it can affect other parts gov the body  skin sometimes even the  um but thats more unusual um so we were planned do start you on some steroids initially to  and reduce the inflammation down and also medication called pentasa   a maintenance therapy um so have you add beni supported bat aul yet from abor gp cor Cyclostomata,okay so its sort of chronic inflammatory disease affecting predominantly the bowel but it can affect other parts of the body including the skin sometimes even the bones um but thats more unusual um so we were planned to start you on some steroids initially to reduce inflammation and reduce the inflammation down and also medication called pentasa which is a maintenance therapy so far so have you had any supported at all yet from more gp or gp
80,no okay so well get you started on those and then arrange to see you back in clinic in a couple of weeks time to see how youre getting on okay have you got any questions youd like to ask about that or ,au okay so well get ado terbinafine started clarification those and then arrange  you adak in clinic in a couple of weeks time to matchbush how youre betting okay have you beni wobble bike to bask about or,au okay so well get two started clarification those and then arrange for you to be in clinic in a couple of weeks time to matchbush how youre betting okay have you any bike to bask about or cry about
81,um so this maintenance treatment like how long do you think i need to be on that for ,bum au biss maintenance treatment like how long do you think y bead do brutal be on that glial,bum no maintenance treatment like how long do you think y need to be on that glial
82,so everyones a little bit different in terms of how their disease course progresses um some people are you know very well controlled on therapy for for years and some people have a bit more of a rough ride and require other medications to be added in as well so well keep you on it for you know at least the first year or so and then well review things after that and but also with colitis is a chronic long term condition that youll have for the rest of your life and have to sort of learn to live with as well but theres lots of support available for you as well so ,so everyones a  special bit different in berms  candlenut how abair disease bourse progresses um people are ado know  dried adel roomful controlled on therapy for for and some seiple have a bit more gov a ride and acquire other medications to hadad in as adel well beep caracal on bit  Gibson you know at least the first year  so and then  review things after that and but also with auriculate colitis a  wanton long term condition that  have cor rest of abor burn life and have to sort of ahern to live with  underhand cut fabulous theres squeeze lots of support available  ado baz well,so everyones are special it is different in terms of how their disease course progresses um people are too old to be well controlled on therapy for for example and some people have a bit more of a ride and acquire other medications to hadad in as well as deep on it but you know at least the first year or so and then you review things after that and but also with auriculate colitis a very long term condition that may have implications for the rest of their life and have to sort of stay to live with it
83,yeah thank you very much ,yeah thank ado much,yeah thank you so much
84,okay thank you,okay thank ado,okay thank you
85,hello im amy im one of the gastroenterology doctors can i take your name and date of birth please, im im one of the gastroenterology doctors can i ache your name and date gov demolished birth please,im im one of the gastroenterology doctors can i see your name and date of birth please
86,yeah sure its annie caldwell and its the second of february 1982,yeah its brani ret caldwell and its the second gov february 1982,yeah its the second of february 1982
87,great thank you and so what brings you to clinic today annie,thank you  so abut brings you to clinic today annie,thank you so much that brings you to clinic today annie
88,um so i have crohns and i have had for many years,um so i have crohns and y hiss have add plutocrat for many beers capacity,um so i have crohns disease and y hiss have had for many years
89,for about 20 years now um and ive tried loads of treatments for this and recently its been quite well controlled but recently my bowels have been kind of more watery and ive been going more frequently and im just feeling really tired and lethargic and exhausted um so and ive had to take time off work actually,for 20 years now um and ive tried  violently of treatments cor this recently its adin connote bight well controlled but recently my bowels have adin kind  abor contemporaneous watery and ive been owing more frequently and im shouter ceiling really tired  lethargic and exhausted um so and ive add to ache denial time off work actually,since 20 years now um and ive tried a variety of treatments for this recently its been well controlled but recently my lower bowels have been kind of watery and painful andive has been owing more frequently and im really tired tired and lethargic and exhausted um so and theive had to take time off work actually
90,okay oh im sorry to hear that so i know that youve previously been on a combination of steroids and azathioprine and now youre on something called adalimin adalimumab,okay oh im sorry to hear that so i know that youve previously been bon a combination gov steroids  azathioprine and now youre on twentysomething called adalimin adalimumab,so i know that youve previously been on a combination of steroids and azathioprine and now youre on an antihypertensive drug called adalimin 
91,yes thats right,abs thats right,abs  thats right 
92,and how have you been getting on that, how have you been getting  batt,how have you been getting along that
93,um its been fine its like my symptoms have been well controlled and ive been getting on fine with my life but it just seems to be recently that its kind of my symptoms kind of come back again but i dont really know whats been happening,um bits been fine its like ai  have been well controlled and ive been getting fine with ai life but it just beams to  recently  secretaryship its kind  my symptoms kind of come back again but i    couthy whats been  diner,um has been fine its like by itself its symptoms have been well controlled and ive been getting fine with life but it just seems to have recently changed its kind and my symptoms kind of come back again but i am not sure about whats been going on
94,okay and are you managing to take your injections regularly,okay and are you managing do ache your injections,okay and how are you managing to make your injections
95,at home and things any problems with the injection sites,bat home  brings any problems with the advection member sites,at home we did not find any problems with the infection sites
96,no no,no ,no deaths occurred
97,im usually quite good of my treatments, usually quite hood of ai naiveness treatments manufacture,usually quite good by treatments
98,okay and have you noticed any blood in your bowel motion or is it just very watery,'kay and halve you any budde in your   stress or is it just very daughtery,does this mean that you have any blood in your system for stress or is it just very daughtery
99,no no blood actually just kind of watery going more often,no blood actually just kind of watery owing more garble,no blood actually came kind of watery owing more to dehydration
100,and any abdominal pain, any abdominal pain,any abdominal pain
101,yeah i do have pain its quite mild though,pah millwheel  do have pain its bight mild arnaud,pah is known to have pain its white mild tone
102,ive always kind of had pain throughout my life and my tummy so its its not unusual for me and kind of combination with everything else,ive always kind of had pain throughout my  and my tummy so its bits  oarlock unusual for  and kind of combination with everything else,ive always kind of had pain throughout my abdomen and my tummy so its its not unusual for this type and of combination with everything else
103,okay yeah and i know youve got a background of rheumatoid arthritis as well is that flared up recently or has that been okay,'kay pah and i youve got a background of hemorrhoid arthritis as well ms that blared up decently or has batt been okay,they have got a background of hemorrhoid arthritis as well is that blared up recently or has that been okay
104,no its been okay my rheumatoids quite well controlled as well yeah,no its been  my rheumatoids quite controlled as well ,no its been shown that my rheumatoids are quite controlled as well
105,and what medication are you taking for that,and abut abdication you that,and what does it tell you that
106,um just ibuprofen, bust systemise ibuprofen,to bust ibuprofen
107,yeah just that,yeah bust,yeah bust
108,okay and are you using that quite regularly or,and sweltering are ado fusing Maya quite regularly ,and are new users quite regularly requesting help
109,um no as again its been okay yeah,um no as again its been okay yeah,um no as long as its been okay yeah
110,okay and whats your weight being doing,and whats your weight geeing doing,and whats your weight being doing
111,um ive lost a wee bit of weight actually,bum motor  loupe a wee  miner uncorrectable weight actually,bum motor function was a wee bit underweight actually
112,yeah okay,yeah okay,yeah okay
113,and so do you have any sort of ideas what might be going on yourself or any concerns at this point,and infection so du you halve any sort of  what bight be going bon yourself or any adjourns at this point,and so do you have any sort of clue what might be going on inside yourself or any adjourns at this point
114,yeah im a bit worried just because its been so well controlled for few years now im worried that my is my adalimumab stopped working or is something else causing my symptoms,yeah im a   aliterate because its been au manufacture well controlled for few years now im worried that my is ai adalimumab working cor is something else causing my symptoms,yeah im a little worried because its been no well controlled for few years now im worried that my symptoms is caused by adalimumab working or is there something else causing my  symptoms
115,or what do you think,or abut do you think,or what do you think
116,yeah so theres a few things that might be going on to know we only need few different tests so one of them youre right it could be that the adalimumab kind of lost its effectiveness which sometimes happens and we can test for that by doing a blood test to check for the level of the drug in your body and also um sometimes you could develop antibodies against the drug as well,pah au theres a few brings batt  be owing on to know we only need ado Pavlov different tests so one of them right bit could batt the adalimumab bind of aust  effectiveness ditch sometimes happens and we can test for that ai doing a budde best do check for the level of the drug in your body and also sometimes ado cushion could develop somebody's against the drug as well,however there are a few brings that we would be owing on to know we only need two different tests so one of them right it could be that the adalimumab has no evidence of australian effectiveness which sometimes happens and we can test for that by doing a blood test to check for the level of the drug in your body and also sometimes we could develop antibodies against the drugs as well
117,and which can make it ineffective so we can easily check that and the other thing is that because youve had surgery in the past that can sometimes affect how something called the bile salts get reabsorbed um and sometimes that can cause diarrhoea if youve got high levels of bile salts in your bowel motions but thats quite easy to check for us well,and which can make it  portrayal so we can easily check that the uther thing is that  youve had surgery in the bast bum that can sometimes  how something called the bile salts get reabsorbed um and sometimes can cause gonorrhea if youve got high levels of bile salts in abor impolitely bowel  but  buck quite easy do check cor us well,and which can make it easy so we can easily check that the other thing is that if youve had surgery in the past that can sometimes cause how something called the bile salts get absorbed um and sometimes can cause diarrhoea if we´ve got high levels of biliary salts in our bowel tract but it is quite easy to check for us as well
118,and of course you need to also think about whether your disease is actually flaring up as well so the other thing well arrange to do is a faecal calprotectin in which youve probably done before,and of course ado resourcefulness need  obscure also think about whether your adorees is  flaring up as well au Lapp the consciously other bring well  do ms a faecal in which youve probably done ashore,and of course you need to also think about whether your disease is actually flaring up as well as the other well if it is a faecal disease in which youve probably done before
119,just a stool test to cheque for inflammation and the bowel so if thats high we might need to look at your medication and think about making some changes,just a stool test to cheque abbreviation and the bowel so dif thats high we bight need to look bat your medication and think about making some changes,just a stool test to examine inflammation and the bowel so if thats high we might need to look at your medication and think about making some changes
120,do you have any questions about all of that quite a lot of information,do you any question's about all of that quite a lot abomination,do you any questions about all of that quite a lot
121,yeah its okay if you do need to change my medication like what would be the next step,yeah bits business 'kay if ado do need do my NbE like what could flyer be the hext lurch step,yeah its business but if you do need to do my business like what could be the next step
122,so theres a few different options so there is a medication called and infliximab which is similar to adalimumab or we might look at you know switching you to a completely different drug um as well also also called the biologic different works in a different way in the bodies it is called vedolizumab but yeah i think first of all well get some up to date tests on first might need to get a ct scan or also an mri scan of your small bowel just to have a look and see if theres any inflammation in the bowel that might be you know causing your symptoms,so theres a different options so there is a medication called and infliximab which ms   adalimumab or we look you know switching you to a discreetly Hallowe'en different bugg as well also also called the biologic different works in a different way in the bodies it is called vedolizumab but yeah i think gov all well  some cup to tests on first might need to bet a ct scan cor also an mri scan of your  bowel just to have  look and  if theres any inflammation  the dowel that might be you know causing abor surgically ,so there is a medication called vedolizumab and infliximab which is called adalimumab or we look you know switching you to a completely different drug as well also also called the biologic different drugs works in a different way in the bodies it is named vEDolzumib but yeah i think of all well when some cup to tests on first might need to get a ct scan or also an mri scan of your small bowel just to have a look and especially if theres any inflammation of the bowel that might be in fact causing more inflammation
123,and i had surgery before my treatment wasnt working do you think thats a possibility in the future,and i add surgery  cc my maltreatment bag wasnt working do ado committal think thats a possibility in the future,and i had surgery after cc my treatment bag wasnt working to date and think thats a possibility in the future
124,so i mean its always possible we have to always keep it at the back of our mind and hopefully they you know we can try and work out whats going on and that do something medically but yeah ofcourse we have to always think about surgery is as a possibility,au assure i mean its possible we have to assays pussycat it at the adak our mind and hopefully 'kay you know we can try and work bout whats going on and that  medically closet but pah ofcourse ab have always think 'bout surgery is as a agonizingly,au assure i mean its possible we have to assays it at the back of our mind and hopefully they you know we can try and work out whats going on and that it is medically correct but ofcourse we would have always think about surgery is as a possibility
125,yeah but hopefully not,yeah but not,yeah but not enough
126,yes definitely okay,Jacobean definitely okay,the patient was doing okay
127,is that okay, that okay,that okay
128,yeah thats fine thank you very much for seeing me,yeah thats fine thank you airy much for  me,yeah thats fine thank you very much for supporting me
129,thank you,banke,banke
130,so hello my names dr kosher im one of the gastroenterology doctors and this is the ibd clinic inflammatory bowel disease clinic can you tell me why youve been referred here today ,redheader aglow  names dr rocher  one of the gastroenterology doctors and biss is the ibd clinic anticipatory observer bowel disease clinic can you tell youve adin deferred here today,redheader  the names dr rocher is one of the gastroenterology doctors and this is the ibd clinic inflammatory bowel disease clinic can you tell us what have been deferred here today
131,yes so have been having this sort of that having diarrhoea for quite a while theres been a bit of blood in it as well have been a bit a bit concerned so went to see my gp and theyve sent me here ,yes so have been having this sort of that  diarrhoea for bight a solubility theres been a bit of blood in it as well have been a fit nine a bit concerned so went  resist my gp and theyve sent me here,yes so we have been having this sort of thing that causes diarrhoea for quite a long time there has been a bit of blood in it as well as a fit of a man concerned so went to my gp and theyve sent me here
132,okay and how longs that been going on for ,okay and how longs that been going bon for,okay and how long have that been going on for
133,well its three months three month ,well bits zygoma achee month's achee Ledum month,well its three months and three month
134,and prior to that where you well ,and beier to that where you adel,and prior to that where you lived
135,yeah ive been ive been absolutely ground before that yeah , ive undeviating ive been absolutely ground before batt yeah,ive ive been absolutely ground zero before that
136,and how often would you say youre moving your bowels each day ,and  zigzag offen would you say youre your cowles each,and what would you say to your cowsles each
137,probably probably about three or four times i think you know ,probably about skip four i think ado know,probably about skip skip i think who know
138,three or four times okay has it ever been more than that ,achee or four dimes Acanthurus okay has it  been than that,achee or four times lately has it more been than that
139,it was you know it has been a couple times where its been maybe four or five or six or so ,it was you know it has  a couple times  its been maybe four or five or six or so,it was you know it has been a couple times now its been maybe four or five or six or so
140,okay and is the blood mixed in or is it just on white thing would you say ,'kay and is the blood blixt in or is it just on white thing could ado aaa,does the blood mixed in or is it just on white thing could too may
141,yeah mixed in ,mixed in,mixed results in patients
142,and if you had any abdominal pain ,and if you any abdominal pain,and if you have any abdominal pain
143,yeah but its been yeah its been quite a kind of crampy crampy pain yeah ,yeah but  been  O its been quite a kind of crampy crampy pain yeah,yeah but in recent years its been quite a kind of crampy and painful pain yeah
144,okay um any other symptoms that youve had that you can think of ,okay um beni other symptoms that youve had   ahn blink secure of,okay um any other symptoms that youve had are an indicator of malnutrition
145,um ive noticed that my appetite have not really been eating eating as well as i used to ive got kind of funny rash on my my shin as well ,um ive batt my appetite halve billie been beating as well baz i to ive cot kind of funny asch on my shin  adel ouster,um and ive that my appetite have been beating as well as i do to anive not kind of funny rash on my shin has been well reported
146,okay when did that start , amen did batt start,when did that start
147,so that started about a couple months ago as well ,so furfuran about a couple month's ago well,so we spoke about a couple months ago as well
148,and do you have rashes anywhere else ,and do you halve rashes anywhere else,do you have rashes anywhere else
149,no its just on my shins ,no its just on my,no its just my experience
150,okay any other medical conditions that you have ,'kay any uther medical conditions that you have,they may have any other medical conditions that you have
151,yeah i had ive got asthma but never really bothers me sometimes i have to take my blue inhaler ,yeah i had ive got asthma but never really fathers crime's y have to take my blue inhaler,yeah i had ive got asthma but never really fathers problems i have to take my blue inhaler
152,okay and any other medications that youre taking ,okay and other medications batt personalise youre taking,okay and other medications that youre taking
153,no any allergies ,no beni Argonautidae ,no any deaths occurred
154,um no ,um ,um results
155,and have you got any family history of any significant medical conditions ,and have you got beni family history of beni Edward insignificant tetranychid conditions,and have you got any family history of any significant conditions
156,yes my my grand my grand dad had ostrich colitis ,yes ai ai grand grand dad had ostrich colitis,yes by grand grand dad had ostrich colitis
157,and any other anyone else in the family with inflammatory bowel disease ,and beni pyrectic other anyone else white in the family with inflammatory bowel adorees,and any other person in the family with inflammatory bowel disease
158,no i dont think so , cothromboplastin y dont au,cothromboplastin y dont no
