,Unnamed: 0,refs,trans,model_corrected
25,25,fine and you said you mentioned you live with your wife and two children is that right,fine and you said you mentioned you live wife and two children that,fine and you said you mentioned that you live with your wife and two children that day
26,26,right alright um just a couple of other question we need to ask sir um do you smoke at all,right alright um just a of other we need to ask sir um do you at all,right alright um just a few of the other questions we need to ask sir um do you know me at all
27,27,and do you drink much in the way of alcohol,and do you drink much in way of alcohol,and do you drink much in the way of alcohol
28,28,ok so um er normally at this stage i like to um examine you if thats ok but um um but but having listened to your story sir i think uh um just to recap for the last three days youve been having loose stool diarrhea a bit of tummy pain uh mainly on the left hand side um and vomiting and fever and youre quite weak and lethargic um you mentioned you had this chinese takeaway as little as three days ago and i wondered whether that might be the cause of your problems,ok um er normally at stage i like to examine you if ok but um um but having listened to your story sir i think just to recap for the last three days youve been having stool a bit pain uh mainly on hand side um and and youre quite weak and lethargic um you mentioned you this chinese as as days ago and whether that might be the cause of your problems,ok um er normally at stage i like to examine you if ok but um um but having listened to your story sir i think just to recap for the last three days youve been having stool a bit pain uh mainly on the right hand side um and and youre quite weak and lethargic um you mentioned you in this chinese paper as far as days ago and whether that might be the cause of your problems
29,29,um it seems like you may have something uh called gastroenteritis which essentially just a tummy bug or infection of your uh of your tummy,seems like you may have something gastroenteritis just a tummy bug or infection of uh of your tummy,seems like you may have something gastroenteritis just a tummy bug or infection of uh kind of your stomachmy
30,30,uh mainly caused by viruses but there can be a possibility of bacteria uh causing its symptoms um,uh mainly caused by viruses but there a possibility of bacteria uh causing its symptoms,uh mainly caused by viruses but there is a possibility of bacteria uh causing its symptoms
31,31,at this stage uh what what wed recommend is just what we say conservative management so um i dont think you need anything like antibiotics its really just um making sure youre well hydrated so drinking fluids,this stage what what wed is just what say management so um i dont you need like antibiotics its really making sure youre well hydrated drinking fluids,this stage what what wed is just what we say about management so um i dont think you need antibiotics its really making sure youre well hydrated drinking fluids
32,32,six seven times a day and you mention its mainly watery have you noticed any other things like blood in your stools,six seven times a and you mention its mainly watery have you any other things like blood in your stools,six hundred seven times and you mention its mainly watery have you any other things like blood in your stools
33,33,um there are things like dioralyte you can get from the pharmacy which uh its um it helps helps replenish your minerals and vitamins,there are things like dioralyte can get pharmacy uh its um it replenish your minerals and vitamins,dioralyte can get pharmacy uh its um it can replenish your minerals and vitamins
34,34,um and if you are having vomiting diarrhea i would say recommend that in the first you know first couple of days,um and if you are having vomiting diarrhea i say in the first know first couple of days,um and if you are having vomiting or diarrhea i say in the first week and know in first couple of days
35,35,if you are feeling feverish and weak eh taking some paracetamol uh two tablets up to four times a day for the first few days can also help,you are feeling feverish and some paracetamol uh two tablets to four times a day for the first few days can also help,some paracetamol uh two tablets to four times a day for the first few days can also help
36,36,i will certainly advise you to take some time off work actually i know youre quite keen to work but i would say the next two two to three days as the infection clears from your system to take some time off and rest,i will certainly advise you to take some time off actually i know quite keen work but i would say the next two two to as the infection clears from your system take some time off and rest,i will certainly advise you to take some time off actually i know quite keen on work but i would say over the next two or three years to as soon as the infection clears from your system you should take a little timeoff and rest
37,37,um ill admit if your symptoms havent got better you know in in three to four days id like to come and see you again,um ill if your symptoms havent got know in in three to four days id like to come and see you again,um ill if you have symptoms havent got know in in three to four days id like to come and see you again
38,38,because if it is ongoing then we have to wonder whether something else caused your symptoms,because if we have to wonder whether something caused your symptoms,because if we have to wonder whether something caused your symptoms
39,39,uh and we may need to do further tests like um taking a sample of your stool so we can test that,uh and may to do further like um taking a sample of your we can test that,uh and we may do further tests like um taking a sample of your blood we can test that
40,40,um etcetera etcetera,um etcetera,um etcetera
41,41,hows that sound,hows that sound,hows that sound
42,42,do you have any questions for me,do you have questions for,do you have questions for physicians
43,43,ok and you mentioned youve had some pain in your tummy as well whereabouts is the pain exactly,ok you mentioned youve had some in tummy as well whereabouts is the pain,ok you mentioned that youve had some pain in the tummy as well whereabouts is the pain
44,44,ok and is uh is the treatment plan clear,ok and is is the treatment clear,ok and is the treatment clear
45,45,great well i wish you all the best,well i wish you all best,well i wish you all the best
46,46,thank you bye bye,thank you bye,thank you bye
47,47,one side and what side is that,side and what side,side effects and what side effects
48,48,left side ok and can you describe the pain to me,left side ok and can you describe the me,left side is ok can you describe the me
49,49,ok and is the pain is that is it there all the time or does it come and go,ok and is the pain is that is it there all does it and go,ok and what is the pain is that is it there all does it come and go
50,50,come and go does the pain move anywhere else for example towards your back,and go does the pain move for towards your,and go does the pain move for you towards your goal
51,51,hello how are you,hello how are you,hello how are you
52,52,oh hey um ive just had some diarrhea for the last three days um and its been affecting me i need to stay close to the toilet and um yeah its been affecting my day to day activities,oh hey ive just had some for the last three um and been affecting me need to stay close to toilet and um yeah its my day to day activities,oh hey ive just had some health problems for the last three years um and have been affecting me need to stay close to the toilet and um yeah its affecting my day to day activities
53,53,uhno just maybe my stomach,just maybe my,just maybe my experience is exaggerated
54,54,um yeah it doesnt feel like yeah it just makes me feel weak i havent had a fever um at the moment but i did notice um a temperature when the symptoms started so um yeah around about three or four days ago,yeah it doesnt feel like yeah it makes me i had a um at the moment but i did notice um a temperature when the symptoms started so um yeah around about three or four days ago,yeah it doesnt feel like um at the moment but i did notice um a temperature change when the symptoms started so um yeah around about three or four days ago
55,55,yeah i uh i didnt mention my temperature no but i felt um just a bit hot and yknow,yeah uh didnt mention my temperature no i felt um just a hot and yknow,yeah uh didnt mention my temperature no i felt um just a hot and yknow
56,56,uh no,uh no,uh no
57,57,yeah so um i vomited at the start of the symptoms but now um ive stopped vomiting,yeah so um i vomited at start the symptoms but now um vomiting,yeah so um i vomited at start of the symptoms but now um vomiting
58,58,yeah yeah just normal vomit yeah no no blood no yeah,yeah yeah just normal vomit yeah no no no yeah,yeah yeah just normal vomit yeah no no yes no yeah
59,59,yep um i had a loss of appetite um so i havent been eating as much but ive been able to hold down fluids,yep um had a loss of appetite so i havent eating much but ive able to hold fluids,yep um had a loss of appetite so i havent been eating much but ive been able to hold fluids
60,60,yep,yep,yep
61,61,um just soups and uh yeah light foods like smoothies and yeah liquid foods mainly,um just soups and uh yeah light foods like smoothies and liquid mainly,um just soups and uh yeah light foods like smoothies and liquid mainly
62,62,yeah so its like loose and watery stool going to the toilet quite often uh and like some pain in my like lower stomach,yeah so its like and watery stool going to the toilet quite often and like some pain in my like lower stomach,yeah so its like watery stool going to the toilet quite often and like some pain in my stomach like lower stomach
63,63,yeah so i had takeaway about four days ago um uh but other than that ive yeah been uh eating normally nothing unusual here,so i takeaway about four days ago um uh but other that yeah been uh eating normally unusual here,um but other than that yeah it has been uh eating normally unusual here
64,64,um yeah i ate at a chinese restaurant with friends yeah,um yeah i ate a chinese friends yeah,um yeah i ate a chinese friends meal yeah
65,65,um so no one else in the family so a wife and two kids and one um child was vomiting but they havent got diarrhea theres no one with the same symptoms,um so no in the family so a wife and two kids and one um child was but they havent got diarrhea theres no one with the symptoms,one wife and two kids and one um child was admitted but they havent got diarrhea theres no one with the symptoms
66,66,uh yeah thats fine i just yeah use an inhaler and uh thats under control,uh yeah thats fine i just yeah use inhaler and uh thats under control,uh yeah thats fine i just yeah use inhaler and uh thats under control
67,67,no,no,no
68,68,yeah,yeah,yeah
69,69,uh so i need to stay close to the toilet cause i go quite frequently during the these past three days um yeah other than that its uh yeah the main concern,uh i need to stay close to the cause i go quite frequently during the these past three days um yeah that its uh yeah the main concern,uh i need to stay close to the cause i go quite frequently during the these past three days um yeah that its uh yeah the main concern
70,70,um probably like six or seven times a day yeah,probably like six or seven times day yeah,probably like six or seven times a day yeah
71,71,uh yes yeah i i work er um im an accountant,uh yes yeah i um im an accountant,uh yes yeah i um im an accountant
72,72,uh yeah ive been going to work yeah yeah its been quite difficult,yeah been going to work yeah yeah its been difficult,yeah it has been going to work yeah yeah its been difficult
73,73,yes yeah,yes yeah,yes yeah
74,74,uh no i dont smoke,uh no i dont,uh no i dont
75,75,uh no i i dont drink alcohol no,uh no i i drink alcohol no,uh no i drink alcohol no
76,76,yeah,yeah,yeah
77,77,ok,ok,ok
78,78,yeah,yeah,yeah
79,79,no no blood yeah just watery and loose stool,no blood yeah just watery and stool,no blood yeah just watery and stool
80,80,yeah,yeah,yeah
81,81,mm hmm,mm hmm,mm hmm
82,82,ok,ok,ok
83,83,yep,yep,yep
84,84,yep,yep,yep
85,85,ok,ok,ok
86,86,yeah,yeah,yeah
87,87,ok sure,sure,sure
88,88,yep,yep,yep
89,89,yep sure yep,yep sure yep,yep sure yep
90,90,that sounds great yeah yeah,that sounds yeah,that sounds yeah
91,91,um no no further questions no,um no no further questions no,um no no further questions no
92,92,uh yes yeah thats thats very clear thank you,uh yes yeah thats very clear you,uh yes yeah that is very clear to you
93,93,uh on the left side,uh on the left side,uh on the left side
94,94,yeah it feels um like a cramp like a muscular cramp and um yeah i feel a bit uh weak and shaky,yeah it feels um like a like cramp and um yeah i feel a bit uh and shaky,yeah it feels um like a like cramp and um yeah i feel a bit uh and shaky
95,95,uh it comes and goes,uh it comes and goes,uh it comes and goes
96,96,hello,hello,hello
97,97,uh uh yes i think its a bit better its a bit its a bit its not very clear but lets continue anyway,uh yes i think its a bit better a bit a bit its not very clear but lets continue anyway,uh yes i think its a bit better a little a lot its not very clear but lets continue anyway
98,98,did it help,did it help,did it help
99,99,ok,ok,ok
100,100,ok,ok,ok
101,101,do you remember the name of the cream you bought,do you remember the name of cream you bought,do you remember the name of the cream you bought
102,102,ok,ok,ok
103,103,yes,yes,yes
104,104,no well ok thats so you mentioned the itchiness um you also mentioned its been quite sore,no well ok thats so you mentioned itchiness um you also its quite sore,no well ok so you mentioned itchiness um you also mentioned its quite sore
105,105,um have you have you noticed any uh bleeding or discharge from your skins,um have you have you noticed any bleeding or discharge from your,um have you ever had you noticed any bleeding or discharge from your abdomen
106,106,uh ok lets start again so how can i help you sir,ok lets again so can i help you,ok lets try again so can i help you
107,107,ok,ok,ok
108,108,youve not havent uh seen any other uh pus or blood coming out of your skin,youve not havent uh seen any other uh pus or blood coming out of your skin,weve not havent uh seen any other uh pus or blood coming out of your skin
109,109,no and you mentioned it all started three days ago,no and mentioned it all three ago,no one and no one mentioned it all three years ago
110,110,are you four days ago are you aware of any triggers or anything that you may have done that may have caused your symptoms to start,you four ago are you aware of any triggers or anything that you that your symptoms to start,however four years ago are you aware of any triggers or anything that you believe that causes your symptoms to start
111,111,so for example have you changed your uh shower gel any clothing,so for example have you changed your shower gel any clothing,so for example have you changed your shower gel or any other clothing
112,112,have you been around anyone else,you around else,however you are not around anywhere else
113,113,mm,mm,mm
114,114,mm no no ok thats ok um,mm no no ok thats ok um,mm no no ok thats ok um
115,115,fine so just to resummarize for the last four days youve had very itchy skin very sore skin all over your body mainly your chest and did you also mention your arms and legs as well,fine just to resummarize for the four days youve very itchy very sore skin all over your body your chest and did also mention your arms and legs as well,for the four days youve very itchy very sore skin all over your body your chest and neck and did also mention your arms and legs as well
116,116,ok,ok,ok
117,117,ok anything on your face at all,ok anything on your face all,ok anything on your face all day
118,118,no ok and apart from this any other symptoms have you noticed for example have you noticed any temperature or fevers,ok and from this any other symptoms have you noticed for example have you noticed any temperature or,ok and from this perspective any other symptoms have you noticed for example have any temperature or blood pressure changes
119,119,itchy ok so your your bowels are working ok,itchy so your your bowels are ok,itchy so your bowels are ok
120,120,your chest is ok no cough no breathing difficulties,chest is ok cough no breathing difficulties,chest is ok with no breathing difficulties
121,121,youre passing urine ok,youre passing urine ok,however youre passing urine ok
122,122,ok alright um,ok alright um,ok alright um
123,123,its always good to know so i mean do you have any ideas as to what could be causing your symptoms,always good to know so i mean do you have as to what could be causing your,i mean do you have any clues as to what could be causing your pain
124,124,any ideas as to what could be causing your symptoms,any ideas as to what could be causing your,any ideas as to what could be causing your symptoms
125,125,no no problem im happy to help um whereabouts in your skin is it affected,no no problem im happy help whereabouts in your skin it affected,no no problem im happy to help whereabouts in your skin if it is affected
126,126,ok thats ok so um normally at this stage i like to examine you um,thats ok so um at this stage i to you um,thats ok so um at this stage i am referring to you um
127,127,to see the rash itself to see exactly what type of rash it is but from what youve told me you mentioned its youve got some dry skin and some uh cracked skin as well,to see the rash itself to see exactly what type of rash it is from what youve told me its got some dry skin some uh cracked skin well,to see the rash itself to see exactly what type of rash it is from what youve told me its got some dry skin some uh cracked skin as well
128,128,uh and has been very itchy and so would your um,uh has been very itchy and so would,uh has been very itchy and so would u
129,129,uh your your background of eczema um,uh your your background of um,uh your your background of um
130,130,sorry to say theres a couple of questions i wanted to ask you which i completely forgot my apologies um apart from the eczema do you have any other medical problems i should be aware of,sorry to say theres a couple of questions i wanted ask you which i completely forgot my apologies apart from the eczema you have any other medical problems i should be aware of,sorry to say theres a couple of questions i wanted to ask you which i completely forgot my apologies apart from the eczema if you have any other medical problems i should be aware of
131,131,ok not anymore ok and do you take any regular medications at the moment,ok not anymore ok and take any regular at the,ok not anymore and take any regular medication at the moment
132,132,no ok do you have any allergies to anything,no ok do you have any allergies,no ok do you have any allergies
133,133,sorry i said do you have any allergies to anything,sorry i said do any allergies to,sorry i said do not have any allergies to food
134,134,yeah,yeah,yeah
135,135,hello,hello,hello
136,136,can you hear me thats alright i think it uh do you have any allergies at all,can you hear me i think do you have at all,can you hear me i think do you have any complaints at all
137,137,no ok um and tell me about your um uh your situation at home who do you live with,no ok and me about your um uh your at home who do you live with,no ok and me about your um uh your at home who do you live with
138,138,ok and what do you do for work,ok and what do do for,ok and what do we do for patients
139,139,ok uh no no no thats thats absolutely fine um just a couple of questions i want to ask you which can sometimes affect your symptoms is do you smoke at all,ok no no no thats thats absolutely fine um just a of want to ask you which can sometimes affect your symptoms is do you smoke all,ok no no  thats absolutely fine um just a matter of want to ask you which can sometimes affect your symptoms is do you smoke at all
140,140,no and do you drink much in the way of alcohol,no and do you drink in the way of,no and do you drink in the way of alcohol
141,141,ok ok ok ive got to say at this stage ive got to say this sound quality is not uh great but i will continue because weve come this far um,ok ok ok ive got to at this stage ive got to say this sound is not uh great but i will continue weve come far um,ok ok ok ive got to say this sound is not uh great but i will continue weve come far um
142,142,so um based on everything you mentioned sarah i do wonder whether this is a flare up of your eczema um,so based on everything mentioned sarah i do wonder whether this is flare up of your eczema um,so based on everything mentioned sarah i do wonder whether this is a flare up of your eczema um
143,143,the reason being that you said it was quite itchy um its mainly affecting your chest and your back,the reason being that you said it was quite itchy um mainly affecting your chest and your back,the reason being that you said it was quite itchy um mainly affecting your chest and your back
144,144,um and uh having looked at your skin uh the the the rash does appear quite familiar um you mentioned using steroid creams yesterday,uh your skin uh the the the rash does appear quite familiar um you using steroid creams,uh your skin uh the cause of the rash does not appear quite familiar um you are using steroid creams
145,145,um from the pharmacy i wonder whether giving you a stronger prescription of a of a steroid may be beneficial,um from the pharmacy i wonder whether giving you a prescription of of a steroid may be beneficial,um from the pharmacy i wonder whether giving you a prescription of one of a steroid may be beneficial
146,146,uh which im happy to prescribe to you today as well as im going to give you something some emollients which helps to moisturize the skin,uh which im happy to prescribe to you today well as going to give you some which moisturize the skin,uh which im happy to prescribe to you today as well as going to give you some products which moisturize the skin
147,147,um which use in the bath and shower and its definitely worth um using that for the first seven to ten days,um which use in the bath and shower definitely um using that for the first seven to ten days,um which use in the bath and shower definitely um using that for the first seven to ten days
148,148,uh before we make the decision on whether its working or not,uh we make the whether its working not,uh we make a decision whether its working or not
149,149,um its also worth um using antihistamines which you can sometimes buy over counter,also um using antihistamines which you sometimes buy over counter,also um using antihistamines which you sometimes buy over the counter
150,150,things like loratadine or piriton which can help the itchiness of your skin,things like or which can help the itchiness of your skin,things like orlistat which can help alleviate the itchiness of your skin
151,151,and uh um its also worth keeping a diary of any triggers which are affecting your symptoms anything you wear or anything you use in terms of shower gels or soap,and uh worth a diary of any triggers are affecting your symptoms anything you wear or anything use in terms of shower gels soap,and uh worth keeping a diary of any triggers that are affecting your symptoms including anything you wear or anything that you use in terms of shower gels or soap
152,152,because if thats causing your symptoms then we need to have a discussion about an eczema cu,because if thats causing your symptoms then we to have a discussion about an eczema,because if thats causing your symptoms then we want to have a discussion about an eczema
153,153,ohh could you say that again sorry,ohh could you say that again sorry,ohh could you say that again sorry
154,154,ok,ok,ok
155,155,no no ok im certain this is obviously affecting you and uh well try our very best to get get this sorted out for you um have you had anything like this before in the past,no no ok certain affecting uh well try our best to get get this sorted for you um have you had anything like this before in the past,no no ok certain diseases affecting us uh well we try our best to get get this sorted for you um have you had anything like this before in the past
156,156,ok so its something for you to think about you can get different types of antihistamines i can give you something a little bit stronger today as well,ok its something for you about you can get antihistamines i can give something a little bit stronger as,ok its something for you about how you can get antihistamines and i can give something a little bit stronger as well
157,157,um something like fexofenadine which i can give to you today its definitely worth trying and its not going to do you any harm,um something like fexofenadine which i can give to you today its definitely trying and not to you,um something like fexofenadine which i can give to you today its definitely trying and not to harm you
158,158,um but i think using the steroids and the emollients um on a regular basis,um but i think using the steroids and the emollients um on regular basis,um but i think using the steroids and the emollients um improves on a regular basis
159,159,uh over the next week to ten days should hopefully control your symptoms but do come back and see me next week if things dont get better,uh over the next week to ten days should hopefully control symptoms do and me if dont get better,uh over the next week to ten days should hopefully control symptoms do and me if dont get better
160,160,ok um do you have any questions for me,ok um do you any questions,ok um do you have any questions
161,161,ok well i wish you all the best,ok well wish you all best,ok well we wish you all the best
162,162,thank you have a good day,thank you have good day,thank you and have a good day
163,163,ok,ok,ok
164,164,ok,ok,ok
165,165,hello can you hear me well,hello can hear me well,hello can hear me well
166,166,ok,ok,ok
167,167,um,um,um
168,168,its much more like itchy and my eczema was more like only in the arm but now its also on the chest and in the on the on the hands as well,its much more like itchy and was more like only in the arm but now its also on chest and in on on the hands as well,its much more like itchy and was more similar like only in the arm but now its also on the chest and in on both the hands as well
169,169,like pretty yeah when like i like for instance hiking during the weekend and,like pretty yeah when like i for the weekend and,like pretty yeah when like i was in town for the weekend and 
170,170,i am i cant really do it anymore because its like very like i wanted to do that last weekend and because super painful and i i have to take like showers every day to be able to cannot uh ease this itching part which is very very annoying,am really it anymore its very wanted to do that last weekend and because painful and i i have take like every day to be able to cannot uh this itching which is very annoying,am really it not painful its very painful and i have to take like every day to be able to do it i cannot uh this itching which is very annoying
171,171,yeah,yeah,yeah
172,172,ok,ok,ok
173,173,no um so my skin is a bit cracked in some parts like kind of cracked if you see what i mean but uh yeah,no um my skin is a bit cracked parts kind of cracked if you see what i mean but uh yeah,no um my skin is a bit cracked parts kind of cracked if you see what i mean but uh yeah
174,174,no,no,no
175,175,four days ago,four days ago,four days ago
176,176,no i its actually like its really annoying because im thinking about maybe i should change something because i i havent and i dont understand i cannot um afraid of asking people around me because its cannot you know um i dont feel really comfortable asking about these questions its kind of intimate that so i your help now,no i its actually like its really annoying because im thinking about maybe i should change something because i i and i dont understand i cannot um afraid of asking people around because cannot you um dont feel really comfortable asking about these questions kind of that so i your help,no i its actually like its really annoying because im thinking about maybe i should change something because i i and i dont understand i cannot um afraid of asking people around because cannot you um dont feel really comfortable asking about these questions kind of that so i need your help
177,177,yes so its been a few days now i have like a sore and a red skin its kind of its really itchy and its like super annoying so id like to find something quick to solve it,so been a few days now i have a sore and a its kind of its really itchy and super annoying so id like to find quick solve it,so it has been a few days now i have a sore throat and a headache its kind of gross its really itchy and super annoying so id like to find a quick solution to solve it
178,178,uh no just the chest hands and like like inside the elbows yeah,no just the hands and like like inside the elbows yeah,no just the hands and like like inside the elbows yeah
179,179,am i what,am i what,am i what
180,180,on my face no,on face no,on face no
181,181,no just very itchy nothing else,no just very nothing else,no just very little else
182,182,no,no,no
183,183,i i think so,i i think so,i think so
184,184,any what,any what,anywhere what
185,185,um so i had eczema before so maybe its disease but it seems like more uh like uh my eczema was only on the arms so im im not sure i i really have no idea,i eczema before but it seems like like uh my eczema was on arms so im not sure i i really have no,it seems like like uh my eczema was on both arms so im not sure i i really have no symptoms
186,186,yeah,yeah,yeah
187,187,uh mostly like my chest my my hands my arms like like really its its super annoying like its itching a lot like all the time and,uh mostly like my chest my my hands arms like really its its super annoying like its itching a lot like all time,uh mostly like my chest my my hands my arms like really its its super annoying like its itching a lot like all the time
188,188,uh no i just had asthma in the past but not anymore,no just had asthma the but not anymore,no one just had asthma in the past but not anymore
189,189,uh no,no,no
190,190,i like some sorry yeah,i like some sorry yeah,i like some  sorry  yeah 
191,191,hello yes,hello yes,hello yes
192,192,ohh allergies uh no,ohh allergies uh no,ohh allergies  no
193,193,uh so i live with a few flatmates im a so you know im thirty one uh i yeah im i have a full time job and so im living with a few people to save money,so i live with a few flatmates im a so you im thirty one uh i yeah i time job and so im living a few to save money,so i live with a few flatmates im a single so you im thirty one uh i yeah i have a full time job and so im living with few to save money
194,194,uh i work uh at a pharmaceutical company,uh uh a pharmaceutical company,uh uh a pharmaceutical company
195,195,so its been a its been a few years now uh its uh its kind of interesting were working im a like a kind of project manager uh i mean do you want to to know more about it,so been been a years now uh its uh kind of interesting were working im a like a kind of manager uh i mean do you want to to know more about it,unfortunately its uh kind of interesting that you were working im a like a sort of manager uh i mean do you want to to know more about it
196,196,no,no,no
197,197,i cant even sleep at night i really need something quickly to to solve it because even at work i i can when im in a meeting and i have to like uh think about my work i cant focus i cant actually focus on my work its really annoying because i cant actually think about uh what i have to say im always like uh disturbed by this disease,i cant even sleep at night i really something quickly to to solve it because even work i i can when im in a meeting i have to like my work i focus i actually on work really because i cant about uh what i to say always like uh by this disease,i cant even sleep at night i really need something quickly to try to solve it because even though i dont like work i can when im in a meeting i have to like my work and i focus i actually on work really because i cant think about uh what i need to say i always like uh by this disease
198,198,uh you know once in a while i can i like hanging out with people once in a while so yeah id say a few a few beers per week something like this nothing nothing crazy i used to drink a lot more when i was younger but its been its been a while,uh once a i can i like hanging out with once a while yeah id say a few a few beers per week something this nothing crazy i used to a lot more when i younger but its been its been a,uh once a while i can think of something i like hanging out with once or a few beers per week something this is nothing crazy i used to drink a lot more when i was younger but its been years and it has been a long time
199,199,ok,ok,ok
200,200,ok,ok,ok
201,201,ok,ok,ok
202,202,ok,ok,ok
203,203,ok,ok,ok
204,204,ok yes i have tried antihistamines uh lately but it didnt really help,i have tried antihistamines uh lately but it didnt,i have tried antihistamines uh lately but it didnt work
205,205,i have tried uh antihistamines but uh but it didnt really help,have uh but uh but it didnt help,have uh but dont but it didnt help
206,206,um so yes uh earlier i was like prescribed for my eczema,um so yes uh earlier i like prescribed my eczema,um so yes earlier i like prescribed my eczema
207,207,ok,ok,ok
208,208,that sounds good,that good,that was good
209,209,uh no thats it thank you very much bye thank you as well bye,uh no thats it you very much bye bye,uh no thats it you very much bye bye
210,210,and they gave me like some cream and something to uh when i like shower when i was in the shower had to put something but um,and gave me like some and to uh when i like shower to put something but um,and gave me like some water and to uh when i like shower to put something but um
211,211,um i mean at that time yes thats those symptoms like these symptoms appear like when the symptoms appeared again i tried those and it didnt work,um i mean at that time yes thats those symptoms like these symptoms appear like when the symptoms appeared tried and work,um i mean at that time yes thats when those symptoms like these symptoms appear like when the symptoms appeared tried and failed to work
212,212,ive tried a few things like i bought a a steroid cream at the pharmacy last night but it apparently didnt help because its still itching a lot today uh yeah,ive tried a few things i bought a steroid cream the pharmacy but it didnt help because its still itching lot today uh yeah,ive tried a few things i bought a steroid cream at the pharmacy but it didnt help because its still itching a lot today uh yeah
213,213,a steroid cream,a steroid cream,a steroid cream
214,214,hello,hello,hello
215,215,hello there its uh doctor here how can i help you this afternoon,hello there its uh doctor here how can i help you this afternoon,hello there its uh doctor here how can i help you this afternoon
216,216,uh ok is that when you move your neck,uh ok is that when you move neck,uh ok is it when you move your neck
217,217,ok um,um,um
218,218,ok is that all youre worried about,ok is that all worried,ok is that all worried
219,219,is that is that all your main worries today,is that all main worries today,is that all your main worries today
220,220,oh dear im sorry to hear that i can i can understand why its affecting you um,dear im sorry to hear that i can i can its affecting um,dear im sorry to hear that i can no longer understand why i feel its affecting um
221,221,but why dont we why dont we take a good history first and let me examine you and then we can have a little chat afterwards and see whats going on here,dont we dont we take good history and let me examine you and then we can have a little chat and see whats going on,dont we dont we take a good history and let me examine you and then we can have a little chat and see whats going on
