,refs,trans,model_corrected
37,i cant get a girlfriend because of my acne,i cant get a girlfriend because of my acne,refine the sentence: i cant get a girlfriend because of my acne to: 
38,i have a foot ache although i dont walk a lot,i have a foot ache adult i dont walk a lot,refine the sentence: i have a foot ache i dont walk a lot to: 
39,my neck hurts me and i cant stand with this pain,my neck hurts me and i cant stand with this pain,refine the sentence: my neck hurts me and i cant stand with this pain to: 
40,i am having problems seeing things feel like a cloud on my eyes everything is blurry,i am having problems seeing things feel like a cloud on my eyes everything is blurry,refine the sentence: i am having problems seeing things feel like a cloud on my eyes everything is blurry to: 
41,i have a break in the skin inside one of my nostrils that has become infected and is now filled with pus,i have a break in the skin inside one of my nostrils that has become infected and is now filled with pus,refine the sentence: i have a break in the skin inside one of my nostrils that has become infected and is now filled with pus to: 
42,chronic bowel pain,chronic bowel pain,refine the sentence: chronic bowel pain to: 
43,i feel pain in my foot,i feel pain in my foot,refine the sentence: i feel pain in my foot to: 
44,i have a break in the skin between my thumb and index finger and it will not close,i have a break in the skin between my thumb and index finger and it will not close,refine the sentence: i have a break in the skin between my thumb and index finger and it will not close to: 
45,my stomach aches after i drink any soda drink why,my stomach aches after i drink any soda why,refine the sentence: my stomach aches after i drink any soda why to: 
46,my knees ache on cold and rainy days,my knees ache on cold and rainy days,refine the sentence: my knees ache on cold and rainy days to: 
47,my muscle in my shoulder burns when i move my arm,my muscle in my shoulder burns when i move my arm,refine the sentence: my muscle in my shoulder burns when i move my arm to: 
48,i feel pain inside i do not know what it is,i feel pain inside i dont know what it is,refine the sentence: i feel pain inside i dont know what it is to: 
49,i have a feeling like my whole body is complaining,i have a feeling like my whole body is complaining,refine the sentence: i have a feeling like my whole body is complaining to: 
50,i get terrible headaches every few months and when i get them my vision is affected,i get terrible headaches every few months and what not get dumb my vision is affected,refine the sentence: i get terrible headaches every few months and what not get dumb my vision is affected to: 
51,i had a collision while playing soccer  my knee buckled and now its unstable,i had a collision while playing soccer my knee buckled and now is unstable,refine the sentence: i had a collision while playing soccer my knee buckled and now is unstable to: 
52,this long scar on my left buttock is from falling off my mountain bike,this long scar on my left buttocks is from falling off my mountain bike,refine the sentence: this long scar on my left buttocks is from falling off my mountain bike to: 
53,i had a cold the last time i travelled by plane and i still have a discomfort in my ears,i had a cold the last time i traveled by plane and i still have discomfort in my ears,refine the sentence: i had a cold the last time i traveled by plane and i still have discomfort in my ears to: 
54,i often get a stomach ache after i eat  i havent been able to pinpoint which foods might be the trigger,i often get a stomach ache after i eat i havent been able to pinpoint which foods might be the trigger,refine the sentence: i often get a stomach ache after i eat i havent been able to pinpoint which foods might be the trigger to: 
55,when i get up i feel dizzy and fall down,when i get up i feel dizzy and fall down,refine the sentence: when i get up i feel dizzy and fall down to: 
56,my skin is itching,my skin is itching,refine the sentence: my skin is itching to: 
57,i feel pain in my back,i feel pain in my back,refine the sentence: i feel pain in my back to: 
58,i have a mental suffering,i have a mental suffering,refine the sentence: i have a mental suffering to: 
59,i have a dry skin,i have dry skin,refine the sentence: i have dry skin to: 
60,i cant move my leg there is pain in the joint,i cant move my leg there is a pain in the joint,refine the sentence: i cant move my leg there is a pain in the joint to: 
61,my heart hurts me,my heart hurts me,refine the sentence: my heart hurts me to: 
62,i have a pain in my trapes,i have a pain in my traps,refine the sentence: i have a pain in my traps to: 
63,i have tried to relief it but i cant,i have tried to relieve it but i cant,refine the sentence: i have tried to relieve it but i cant to: 
64,i feel pain in my right shoulder after the tennis match,i feel pain in my right shoulder after the tennis match,refine the sentence: i feel pain in my right shoulder after the tennis match to: 
65,there are some pimples on my face that bother me a lot,there are some pimples on my face that bother me a lot,refine the sentence: there are some pimples on my face that bother me a lot to: 
66,sometimes i feel like a claw on my chest that leaves me breathless,sometimes i feel like a clot on my chest that leaves me breathless,refine the sentence: sometimes i feel like a clot on my chest that leaves me breathless to: 
67,im not good i feel dizzy,im not good i feel dizzy,refine the sentence: im not good i feel dizzy to: 
68,my shower drain is full of hair every time,my shower drain is full of hair every time,refine the sentence: my shower drain is full of hair every time to: 
69,i hve cut my finger because of playing football and i  to apply pain relief cream but it does not help,i have cut my finger because of playing football and i apply pain relief cream but it does not help,refine the sentence: i have cut my finger because of playing football and i apply pain relief cream but it does not help to: 
70,i fell a stiffness in my elbows and shoulders,i feel a stiffness in my elbows and shoulders,refine the sentence: i feel a stiffness in my elbows and shoulders to: 
71,my ear ache when im listening to music,my ear ache when i am listening to music,refine the sentence: my ear ache when i am listening to music to: 
72,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen,refine the sentence: discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen to: 
73,i have acne in my face and other problema in my derma like itching,i have acne in my face and other problem uh in my derma like itching,refine the sentence: i have acne in my face and other problem uh in the derma like itching to: 
74,i have a pain in my stomach,i have a pain in my stomach,refine the sentence: i have a pain in my stomach to: 
75,when i stand up too quickly i start to feel dizzy and lightheaded,when i stand up too quickly i start to feel dizzy and lightheaded,refine the sentence: when i stand up too quickly i start to feel dizzy and lightheaded to: 
76,i feel a great pain in my shoulder when i try to lift something heavy,i feel a great pain in my shoulder when i try to lift something heavy,refine the sentence: i feel a great pain in my shoulder when i try to lift something heavy to: 
77,i am having running nose,i am having runny nose,refine the sentence: i am having runny nose to: 
78,i get a knee pain when i walk a lot,i get a knee pain when i walk a lot,refine the sentence: i get a knee pain when i walk a lot to: 
79,i was watching tv and suddenly have blurry vision,i was watching tv and suddenly have blurry vision,refine the sentence: i was watching tv and suddenly have blurry vision to: 
80,i have a ear ache when i go to the pool,i have an earache when i go to the pool,refine the sentence: i have an earache when i go to the pool to: 
81,when i force my eyes to view i have blurry vision,when i force my eyes to view i have blurry vision,refine the sentence: when i force my eyes to view i have blurry vision to: 
82,i do not know why i feel cold,i do not know why i feel cold,refine the sentence: i do not know why i feel cold to: 
83,sometimes when it is cold outside my face hurts especially around the pimples that are ready to pop,sometimes when its cold outside my face hurts especially around the pimples that are ready to pop,refine the sentence: sometimes when its cold outside my face hurts especially around the pimples that are ready to pop to: 
84,i have terrible pain in my heart,i have terrible pain in my heart,refine the sentence: i have terrible pain in my heart to: 
85,i have eruptions on my face that come and go ,i have eruptions on my face that come and go,refine the sentence: i have eruptions on my face that come and go to: 
86,i have a hard muscle pain since i went to the gym,i have a hard muscle pain since i went to the gym,refine the sentence: i have a hard muscle pain since i went to the gym to: 
87,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is oozing,refine the sentence: my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is oozing to: 
88,i have a blurry vision and i cant see in the darkness  what is the reason doctor ,i have a blurry vision and i cant see in the darkness what is the reason doctor,refine the sentence: i have a blurry vision and i cant see in the darkness what is the reason doctor to: 
89,i dont do anything at home and still i feel exhausted,i dont do anything at home and i still feel exhausted,refine the sentence: i dont do anything at home and i still feel exhausted to: 
90,the area around my heart doesnt feel good,the area around my heart doesnt feel good,refine the sentence: the area around my heart doesnt feel good to: 
91,i feel something hurt me in taking breath and i cant take my breath,i feel something hurt me in taking breath and i cant take my breath,refine the sentence: i feel something hurt me in taking breath and i cant take my breath to: 
92,i have a throbbing in my joints,i have a throbbing in my joints,refine the sentence: i have a throbbing in my joints to: 
93,i have a great stomach ache and i cant eat any thing,i have a great stomach ache and cant eat anything,refine the sentence: i have a great stomach ache and cant eat anything to: 
94,it is like i have a needle pushing through my heart,it is like i have a needle pushing through my heart,refine the sentence: it is like i have a needle pushing through my heart to: 
95,im disappointed,im disappointed,refine the sentence: im disappointed to: 
96,every time i comb my hair there are so many hair in my comb,every time i comb my hair there are so many hair in my comb,refine the sentence: every time i comb my hair there are so many hair in my comb to: 
97,i felt my heart hurts when i ran for along distance,i felt my heart hurts when i ran for a long distance,refine the sentence: i felt my heart hurts when i ran for a long distance to: 
98,i usually have a bad cough when i get flu,i usually have a bad cough when i get flu,refine the sentence: i usually have a bad cough when i get flu to: 
99,when i bend over i get a shooting pain down my back,when i bend over i get a shooting pain down my back,refine the sentence: when i bend over i get a shooting pain down my back to: 
100,i feel dizzy when i set infront of my laptop for an hour or two what possibly could be the reason,i feel dizzy when i sit in front of my laptop for an hour or two what possibly could be the reason,refine the sentence: i feel dizzy when i sit in front of my laptop for an hour or two what possibly could be the reason to: 
101,i got acne when i ate chili,i got acne when i ate chili,refine the sentence: i got acne when i ate chili to: 
102,i feel a burning sensation in my guts about 2 hours after each meal,i feel a burning sensation in my guts about two hours after each meal,refine the sentence: i feel a burning sensation in my guts about two hours after each meal to: 
103,my shoulder has agreat pain,my shoulder has a great pain,refine the sentence: my shoulder has a great pain to: 
104,i have shoulder pain when i try to carry my groceries,i have shoulder pain when i try to carry my groceries,refine the sentence: i have shoulder pain when i try to carry my groceries to: 
105,i love to garden but i get a terrible twinge in my lower back when i lean over,i love to garden but i get a terrible twinge in my lower back when i lean over,refine the sentence: i love to garden but i get a terrible twinge in my lower back when i lean over to: 
106,i feel weak all over,i feel weak all over,refine the sentence: i feel weak all over to: 
107,i feel very hard to breathe,i feel very hard to breathe,refine the sentence: i feel very hard to breathe to: 
108,my nose is congested all the time and theres this gluey secretion in my throat that makes it impossible for me to sleep i often have to nap sitting down,my nose is congested all the time and theres this gluey secretion in my throat that makes it impossible for me to sleep i often have to nap sitting down,refine the sentence: my nose is congested all the time and theres this gluey secretion in my throat that makes it impossible for me to sleep i often have to nap sitting down to: 
109,i have a pain in my stomach,i have a pain in my stomach,refine the sentence: i have a pain in my stomach to: 
110,my entire body is freezing,my entire body is freezing,refine the sentence: my entire body is freezing to: 
111,yesterday i had a shouder pain,yesterday i had a shoulder pain,refine the sentence: yesterday i had a shoulder pain to: 
112,i got injured exercising,i got injured exercising,refine the sentence: i got injured exercising to: 
113,i dont have full range of motion with my arms,i dont have full range of motion with my arms,refine the sentence: i dont have full range of motion with my arms to: 
114,i feel muscle pain every time i make an extra effort,i feel muscle pain every time i make an extra effort,refine the sentence: i feel muscle pain every time i make an extra effort to: 
115,my neck is annoying me i cant sleep bacause of it,my neck is annoying me i cant sleep because of it,refine the sentence: my neck is annoying me i cant sleep because of it to: 
116,i have acne in my face and other problems in my derma like itching,i have acne in my face and other problems in my derma like itching,refine the sentence: i have acne in my face and other problems in the derma like itching to: 
117,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now,i started taking swimming lessons and i guess i swallow too much water through my nose because the sinti is killing me now,refine the sentence: i started taking swimming lessons and i guess i swallow too much water through my nose because the sinti is killing me now to: 
118,i feel a soreness in my knees when i walk,i feel a soreness in my knees when i walk,refine the sentence: i feel a soreness in my knees when i walk to: 
119,when i raise my hand i feel pain in my shoulder,when i raise my hand i feel pain in my shoulder,refine the sentence: when i raise my hand i feel pain in my shoulder to: 
120,my stomach aches after i drink any soda drink why,my stomach aches after i drink any soda drink why,refine the sentence: my stomach aches after i drink any soda drink why to: 
121,i feel a clicking sensation in my knee each time i step,i feel a clicking sensation in my knee each time i step,refine the sentence: i feel a clicking sensation in my knee each time i step to: 
122,when i move my shoulder its like lightning is being sent through my shoulder,when i move my shoulder its like lightning is being sent through my shoulder,refine the sentence: when i move my shoulder its like lightning is being sent through myoulder to: 
123,i have acne all over my face,i have acne all over my face,refine the sentence: i have acne all over my face to: 
124,my son had his lip pierced and it is swollen and the skin inside on his lip is grey and looks infected,my son had his lip pierced and it is swollen and the skin inside on his lip is gray and looks infected,refine the sentence: my son had his lip pierced and it is swollen and the skin inside on his upper lip is gray and looks infected to: 
125,i feel depressed when i see my hair falling out,i feel depressed when i see my hair falling out,refine the sentence: i feel depressed when i see my hair falling out to: 
126,i get clusters of pimples on my face that never go away,i get clusters of pimples on my face that never go away,refine the sentence: i get clusters of pimples on my face that never go away to: 
127,i complain alot with my neck pain and i really need to be better,i complain a lot with my neck pain and i really need to be better,refine the sentence: i complain a lot with my neck pain and i really need to be better to: 
128,when i do hard exercises i feel great pain in my muscles,when i do hard exercises i feel great pain in my muscles,refine the sentence: when i do hard exercises i feel great pain in my muscles to: 
129,my heart hurts me,my heart hurts me,refine the sentence: my heart hurts me to: 
130,i cant see the sign i have a blurry vision,i cant see the sign i have a blurry vision,refine the sentence: i cant see the sign i have a blurry vision to: 
131,i have difficulty moving my neck,i have difficulty moving my neck,refine the sentence: i have difficulty moving my neck to: 
132,i fell a stiffness in my elbows and shoulders,i feel a stiffness in my elbows and shoulders,refine the sentence: i feel a stiffness in my elbows and shoulders to: 
133,i have a hair shortage,i have a hair shortage,refine the sentence: i have a hair shortage to: 
134,i was diagnosed with  b12deficiency anemia which explains why i always felt cold,i was diagnosed with b 12 deficiency anemia which explains why i always felt cold,refine the sentence: i was diagnosed with b 12 deficiency anemia which explains why i always felt cold to: 
135,using hair tonic,using hair tonic,refine the sentence: using hair tonic to: 
136,i sliced myself deeply with a knife while i was cooking,i sliced myself deeply with a knife while i was cooking,refine the sentence: i sliced myself deeply with a knife while i was cooking to: 
137,my foot hurts me a lot of playing football,my foot hurts me a lot of playing football,refine the sentence: my foot hurts me a lot of playing football to: 
138,im having a hard time reading because the letters are all fuzzy,im having a hard time reading because the letters are all fuzzy,refine the sentence: im having a hard time reading because the letters are all fuzzy to: 
139,i have tried to make massage on my foot but they still pain me,i have tried to make massage on my foot but they still pain me,refine the sentence: i have tried to make massage on my foot but they still pain me to: 
140,i cant breathe,i cant breathe,refine the sentence: i cant breathe to: 
141,i have cut my finger because of playing football and i have to apply pain relief cream but it does not help,i have cut my finger because of playing football and i have to apply pain relief cream but it does not help,refine the sentence: i have cut my finger because of playing football and i had to apply pain relief cream but it does not help to: 
142,i feel a pain in my neck,i feel a pain in my neck,refine the sentence: i feel a pain in my neck to: 
143,i have a split on my thumb that will not heal,i have a split on my thumb that will not heal,refine the sentence: i have a split on my thumb that will not heal to: 
144,i feel pain in my back,i feel pain in my back,refine the sentence: i feel pain in my back to: 
145,i was playing football and injuried with joint pain,i was playing football and injured with joint pain,refine the sentence: i was playing football and injured with joint pain to: 
146,i think my body temperature is very low,i think my body temperature is very low,refine the sentence: i think my body temperature is very low to: 
147,i feel discomfort throughout the body in general,i feel discomfort throughout the body in general,refine the sentence: i feel discomfort throughout the body in general to: 
148,my hair is falling without a reason i can see a lot of hair on my working desk,my hair is falling without a reason i can see a lot of hair on my working desk,refine the sentence: my hair is falling without a reason i can see a lot of hair on my working desk to: 
149,i have a pain in my joint,i have a pain in my joint,refine the sentence: i have a pain in my joint to: 
150,when i get up i feel dizzy and fall down,when i get up i feel dizzy and fall down,refine the sentence: when i get up i feel dizzy and fall down to: 
151,im not good i feel dizzy,i am not good i feel dizzy,refine the sentence: i am not good i feel dizzy to: 
152,i cant get a girlfriend because of my acne,i cant get a girlfriend because of my acne,refine the sentence: i cant get a girlfriend because of my acne to: 
153,i cant carry anything i have a pain in my shoulder,i cant carry anything i have a pain in my shoulder,refine the sentence: i cant carry anything i have a pain in my shoulder to: 
154,whenever i stand up i feel dizzy,whenever i stand up i feel dizzy,refine the sentence: whenever i stand up i feel dizzy to: 
155,my skin is itching,my skin is itching,refine the sentence: my skin is itching to: 
156,i had a cold the last time i travelled by plane and i still have a discomfort in my ears,i had a cold the last time i traveled by plane and i still have a discomfort in my ears,refine the sentence: i had a cold the last time i traveled by plane and i still have a discomfort in my ears to: 
157,my upper back has been sore for a week,my upper back has been sore for a week,refine the sentence: my upper back has been sore for a week to: 
158,i have a foot ache although i dont walk a lot,i have a foot ache although i dont walk a lot,refine the sentence: i have a foot ache although i dont walk a lot to: 
159,when i go to stand my head starts swirling,when i go to stand my head starts swirling,refine the sentence: when i go to stand my head starts swirling to: 
160,there pain in my foot,there pain in my foot,refine the sentence: there pain in my foot to: 
161,it feels like i cant take a deep breath,it feels like i cant take a deep breath,refine the sentence: it feels like i cant take a deep breath to: 
162,i dont know why im constantly sad,i dont know why im constantly sad,refine the sentence: i dont know why im constantly sad to: 
163,i have an ear ache that wont go away  i dont have a cold or headache or any other symptoms  just an earache,i have an earache that wont go away i dont have a cold or headache or any other symptoms just an earache,refine the sentence: i have an earache that wont go away i dont have a cold or headache or any other symptoms just an earsache to: 
164,i was kicked in the head playing soccer last night,i was kicked in the head playing soccer last night,refine the sentence: i was kicked in the head playing soccer last night to: 
165,i feel a lot of pain in the joints,i feel a lot of pain in the joints,refine the sentence: i feel a lot of pain in the joints to: 
166,im suffering from sharp cough accompanied by  phlegm,i am suffering from sharp cough accompanied by phlegm,refine the sentence: i am suffering from sharp cough accompanied by phlegm to: 
167,i got a divorce last year and i just cant stop dwelling on how to get revenge on my ex husband,i got a divorce last year and i just cant stop dwelling on how to get revenge on my ex husband,refine the sentence: i got a divorce last year and i just cant stop dwelling on how to get revenge on my ex husband to: 
168,i feel pain in my body,i feel pain in my body,refine the sentence: i feel pain in my body to: 
169,chronic disease of hair follicles and sebaceous glands,chronic disease of hair follicles and seis glands,refine the sentence: chronic disease of hair follicles and seis glands to: 
170,i am having problems seeing things feel like a cloud on my eyes everything is blurry,i am having problem seeing things feel like a cloud on my eyes everything is blurry,refine the sentence: i am having problem seeing things feel like a cloud on my eyes everything is blurry to: 
171,sometimes i cough because im a smoker,sometimes i cough because i am a smoker,refine the sentence: sometimes i cough because i am a smoker to: 
172,chronic bone disease at the level of the doubles of the lower estremidades,chronic bone disease at the level of the doubles of the lower extremo,refine the sentence: chronic bone disease at the level of the doubles of bone in the lower extremo to: 
173,my chest hurts when i smoke,my chest hurts when i smoke,refine the sentence: my chest hurts when i smoke to: 
174,i feel a tightness in my chest,i feel a tightness in my chest,refine the sentence: i feel a tightness in my chest to: 
175,i feel congestion in my chest,i feel congestion in my chest,refine the sentence: i feel congestion in my chest to: 
176,i feel lightheaded when i stand up,i feel lightheaded when i stand up,refine the sentence: i feel lightheaded when i stand up to: 
177,my heart hurts when i exercise,my heart hurts when i exercise,refine the sentence: my heart hurts when i exercise to: 
178,i feel a burning sensation in my shoulder muscle,i feel a burning sensation in my shoulder muscle,refine the sentence: i feel a burning sensation in my shoulder muscle to: 
179,i complain alot with skin allergy,i complain a lot with skin allergy,refine the sentence: i complain a lot with skin allergy to: 
180,there is this pain that radiates from my chest up to my left arm,there is this pain that radiates from my chest up to my left arm,refine the sentence: there is this pain that radiates from my chest up to my left arm to: 
181,i have pimples in patches along with a lot of redness on my face,i have pimples and patches along with a lot of redness on my face,refine the sentence: i have pimples and patches along with a lot of redness on my face to: 
182,i feel pain in my neck,i feel pain in my neck,refine the sentence: i feel pain in my neck to: 
183,i have a great pain in my thorax from heart injury,i have a great pain in my thorax from heart injury,refine the sentence: i have a great pain in my thorax from heart injury to: 
184,this long scar on my left buttock is from falling off my mountain bike,this long scar on my left buttock is from falling off my mountain bike,refine the sentence: this long scar on my left buttock is from falling off my mountain bike to: 
185,i get terrible headaches every few months and when i get them my vision is affected,i get terrible headaches every few months and when i get them my vision is affected,refine the sentence: i get terrible headaches every few months and when i do get them my vision is affected to: 
186,i feel pain in my eyes i can see fog,i see pain in my eyes i can see fog,refine the sentence: i see pain in my eyes i can see fog to: 
187,i cut my hand a couple of days ago and although i didnt think i needed it stitches it hasnt closed up,i cut my hand a couple of days ago and although i didnt think i needed it stitches it hasnt closed up,refine the sentence: i cut my hand a couple of days ago and although i didnt think i needed it stitches it hasnt closed up to: 
188,i feel pain in my right shoulder after the tennis match,i feel pain in my right shoulder after the tennis match,refine the sentence: i feel pain in my right shoulder after the tennis match to: 
189,my neck feels stiff,my neck feels stiff,refine the sentence: my neck feels stiff to: 
190,i feel dizzy after doing a muscular effort,i feel dizzy after doing a muscular effort,refine the sentence: i feel dizzy after doing a muscular effort to: 
191,my head gets dizzy when i try to get up,my head gets dizzy when i try to get up,refine the sentence: my head gets dizzy when i try to get up to: 
192,my back hurts so much i cant bend down to tie my shoelaces,my back hurts so much i cant bend down to tie my shoelaces,refine the sentence: my back hurts so much i cant bend down to tie my shoelaces to: 
193,the pain in my ear is unbearable,the pain in my ear is unbearable,refine the sentence: the pain in my ear is unbearable to: 
194,my hair falling out,my hair falling out,refine the sentence: my hair falling out to: 
195,i have acne in my face and other problema in my derma like itching,i have acne in my face and other problems in my derma like itching,refine the sentence: i have acne in my face and other problems in the derma like itching to: 
196,i have a great stomach ache and i cant eat any thing,i have a great stomach ache and i cant eat anything,refine the sentence: i have a great stomach ache and i cant eat anything to: 
197,when i stand up too quickly i start to feel dizzy and lightheaded,when i stand up too quickly i start to feel dizzy and lightheaded,refine the sentence: when i stand up too quickly i start to feel dizzy and lightheaded to: 
198,im disappointed,i am disappointed,refine the sentence: i am disappointed to: 
199,i love to garden but i get a terrible twinge in my lower back when i lean over,i love to garden but i get a terrible twinge in my lower back when i lean over,refine the sentence: i love to garden but i get a terrible twinge in my lower back when i lean over to: 
200,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinus titi is killing me now,refine the sentence: i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinus titi is killing me now to: 
201,i felt my heart hurts when i ran for along distance,i feel my heart hurts when i run for a long distance,refine the sentence: i feel my heart hurts when i run for a long distance to: 
202,when i bend over i get a shooting pain down my back,when i bend over i get a shooting pain down my back,refine the sentence: when i bend over i get a shooting pain down my back to: 
203,i had an accident and my wound was open when i arrived to hospital,i had an accident and my wound was open when i arrived to hospital,refine the sentence: i had an accident and my wound was open when i arrived to hospital to: 
204,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing,refine the sentence: my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing to: 
205,i have a pain in my stomach,i have a pain in my stomach,refine the sentence: i have a pain in my stomach to: 
206,i feel muscle pain every time i make an extra effort,i feel muscle pain every time i make an extra effort,refine the sentence: i feel muscle pain every time i make an extra effort to: 
207,sometimes when it is cold outside my face hurts especially around the pimples that are ready to pop,sometimes when its cold outside my face hurts especially around the pimples that are ready to pop,refine the sentence: sometimes when its cold outside my face hurts especially around the pimples that are ready to pop to: 
208,when i force my eyes to view i have blurry vision,when i force my eyes to view i have blurry vision,refine the sentence: when i force my eyes to view i have blurry vision to: 
209,i do not know why i feel cold,i do not know why i feel cold,refine the sentence: i do not know why i feel cold to: 
210,i am having running nose,i am having runny nose,refine the sentence: i am having runny nose to: 
211,i usually have a bad cough when i get flu,i usually have a bad cough when i get flu,refine the sentence: i usually have a bad cough when i get flu to: 
212,i feel a soreness in my knees when i walk,i feel a soreness in my knees when i walk,refine the sentence: i feel a soreness in my knees when i walk to: 
213,i have a throbbing in my joints,i have throbbing in my joints,refine the sentence: i have throbbing in my joints to: 
214,i have a blurry vision and i cant see in the darkness  what is the reason doctor ,i have blurry vision and i cant see in the darkness what is the reason doctor,refine the sentence: i have blurry vision and i cant see in the darkness what is the reason doctor to: 
215,i was travelling by ship and i feel dizzy,i was traveling by ship and i feel dizzy,refine the sentence: i was traveling by ship and i feel dizzy to: 
216,i got injured exercising,i got injured exercising,refine the sentence: i got injured exercising to: 
